signal_time,entry_time,year,entry,stop,target,risk,result_points,bars_held,exit_reason,stage1_lower_wick_pct,stage1_range_expansion,stage2_body_pct,stage2_lower_wick_pct,dist_pdh,dist_vwap,hour,minute,is_sniper,idx,ts_event,symbol,open,high,low,close,volume,trade_date_utc,hour_utc,minute_utc,weekday,vwap_day,dist_vwap_day,return_1m,return_5m,return_15m,ema_9,ema_20,ema_50,dist_ema_9,dist_ema_20,dist_ema_50,true_range,atr_14,atr_50,vol_avg_20,vol_avg_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,fwd_return_5m,fwd_return_15m,fwd_return_30m,fwd_return_60m,event_date_utc,usd_event_count,high_impact_event_count,cpi_event_count,fomc_event_count,nfp_event_count,ppi_event_count,pmi_ism_event_count,jobs_event_count,fed_speech_event_count,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,trade_date_ct,hour_ct,minute_ct,weekday_ct,minute_of_day_ct,is_rth,is_opening_30m,is_premarket_window,is_morning_trade_window,is_lunch_window,is_pm_window,upper_wick_pct,lower_wick_pct,candle_direction,avg_range_20,avg_body_20,range_expansion_20,body_expansion_20,is_displacement_candle,bull_displacement,bear_displacement,bull_fvg,bear_fvg,bull_fvg_low,bull_fvg_high,bear_fvg_low,bear_fvg_high,bull_fvg_size,bear_fvg_size,bull_fvg_min_2pt,bear_fvg_min_2pt,prior_high,prior_low,prior_open,prior_close,prior_body,prior_body_pct,swept_prior_bar_high,swept_prior_bar_low,prior_high_sweep_close_back_below,prior_low_sweep_close_back_above,prior_rth_high,prior_rth_low,prior_rth_close,premarket_high,premarket_low,or_high_30m,or_low_30m,or_range_30m,premarket_range,prior_day_range,swept_prior_rth_high,swept_prior_rth_low,pdh_sweep_close_back_below,pdl_sweep_close_back_above,pmh_sweep_close_back_below,pml_sweep_close_back_above,above_or_high,below_or_low,dist_prior_rth_high,dist_prior_rth_low,dist_premarket_high,dist_premarket_low,dist_or_high_30m,dist_or_low_30m,fwd_points_5m,fwd_points_15m,fwd_points_30m,fwd_points_60m,fwd_points_120m,future_high_30m,future_low_30m,future_high_60m,future_low_60m,mfe_30m,mae_30m,mfe_60m,mae_60m,ict_session_date,is_asia_session,is_london_session,is_ny_rth_session,dol,session_high_so_far,session_low_so_far,pdh,pdl,pdc,prior_session_mid,prior_session_range,asia_high,asia_low,london_high,london_low,ny_open,vwap,dist_dol,dist_pdh_right,dist_pdl,dist_prior_session_mid,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_ny_open,dist_vwap_right,above_dol,below_dol,above_vwap,below_vwap,prior_range_position,premium_vs_prior_range,discount_vs_prior_range,pdh_sweep_reclaim_now,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_now,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_now,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_now,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_now,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_now,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_now,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_now,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,dol_cross_now,bull_dol_reclaim_now,bear_dol_reclaim_now,dol_cross_last_10m,bull_dol_reclaim_last_10m,bear_dol_reclaim_last_10m,inside_bull_fvg_current_bar,inside_bear_fvg_current_bar,recent_bull_fvg_last_120m,recent_bear_fvg_last_120m,bull_ifvg_proxy_fast,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,prior_10m_high,prior_10m_low,prior_10m_open,bull_v_reversal_proxy,bear_v_reversal_proxy,any_v_reversal_proxy
2022-01-13T12:28:00.000000,2022-01-13T12:29:00.000000,2022,15670.25,15680.25,15650.25,10.0,20.0,3,target,0.2358490566037736,1.5832710978342046,0.7572815533980582,0.07766990291262135,-339.75,-134.97190543146644,12,29,0,1412630,2022-01-13T18:29:00.000000,NQH2,15670.25,15678.25,15665.75,15666.25,764,2022-01-13,18,29,4,15804.278585250031,-138.02858525003103,-0.00020740929831841726,-0.0009884100945366514,0.00041507686904318497,15668.939442276172,15666.331403513726,15663.535631698129,-2.6894422761724854,-0.08140351372639998,2.714368301871218,12.5,17.214285714285715,17.445,1240.6,1494.42,0.6158310494921813,0.5112351280095287,12.5,-4.0,4.0,0.32,8.0,0.5,-0.0009415144019787602,-0.000989388015638748,0.0007340620761191463,-0.0023138913268969663,2022-01-13,9,2,0,1,0,1,0,0,0,true,false,true,false,true,false,false,false,2022-01-13,12,29,3,749,true,false,false,false,true,false,0.64,0.04,bear,17.0375,9.3,0.7336757153338224,0.4301075268817204,false,false,false,false,false,,,,,,,false,false,15673.75,15648.0,15650.0,15669.5,19.5,0.7572815533980582,true,false,true,false,16009.25,15797.25,15905.5,15961.75,15890.5,15979.75,15914.0,65.75,71.25,212.0,false,true,false,false,false,false,false,true,-343.0,-131.0,-295.5,-224.25,-313.5,-247.75,-14.75,-15.5,11.5,-36.25,-84.0,15681.75,15635.5,15713.75,15631.75,15.5,30.75,47.5,34.5,2022-01-13,false,false,true,15901.0,15979.75,15594.25,16009.25,15762.5,15895.25,15885.875,246.75,15901.0,15820.0,15923.75,15831.0,15901.0,15804.278585250031,-234.75,-343.0,-96.25,-219.625,-234.75,-153.75,-257.5,-164.75,-234.75,-138.02858525003103,false,true,false,true,-0.3900709219858156,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,false,true,true,15694.0,15643.25,15658.5,true,true,true
2022-01-13T15:00:00.000000,2022-01-13T15:01:00.000000,2022,15513.25,15518.0,15503.75,4.75,9.5,1,target,0.33727810650887574,2.1311475409836067,0.8194444444444444,0.06944444444444445,-495.25,-232.937284781774,15,1,0,1412782,2022-01-13T21:01:00.000000,NQH2,15513.25,15513.75,15498.0,15498.75,1751,2022-01-13,21,1,4,15746.349292164356,-247.59929216435557,-0.0009829831120278243,0.0005487322670711947,-0.0012887635924284657,15496.800675296645,15506.882734345016,15535.463186169492,1.9493247033551597,-8.132734345015706,-36.713186169492474,16.0,21.785714285714285,17.575,2629.85,1833.88,0.665817442059433,0.9548062032412152,15.75,-14.5,14.5,0.9206349206349206,0.5,0.75,-0.0001451729978223515,-0.00009678199854823433,-0.0010968626502136924,0.0006613436567464159,2022-01-13,9,2,0,1,0,1,0,0,0,true,false,true,false,true,false,false,false,2022-01-13,15,1,3,901,false,false,false,false,false,false,0.031746031746031744,0.047619047619047616,bear,19.725,10.2875,0.7984790874524714,1.4094775212636697,false,false,false,false,false,,,,,,,false,false,15516.0,15498.0,15499.25,15514.0,14.75,0.8194444444444444,false,false,false,false,16009.25,15797.25,15905.5,15961.75,15890.5,15979.75,15914.0,65.75,71.25,212.0,false,true,false,false,false,false,false,true,-510.5,-298.5,-463.0,-391.75,-481.0,-415.25,-2.25,-1.5,-17.0,10.25,-21.5,15513.75,15470.0,15516.0,15470.0,15.0,28.75,17.25,28.75,2022-01-13,false,false,false,15901.0,15979.75,15458.25,16009.25,15762.5,15895.25,15885.875,246.75,15901.0,15820.0,15923.75,15831.0,15901.0,15746.349292164356,-402.25,-510.5,-263.75,-387.125,-402.25,-321.25,-425.0,-332.25,-402.25,-247.59929216435557,false,true,false,true,-1.0688956433637284,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,false,true,true,15516.0,15458.25,15496.25,true,false,true
2022-01-13T20:20:00.000000,2022-01-13T20:21:00.000000,2022,15423.0,15432.75,15403.5,9.75,-9.75,2,stop,0.2558139534883721,1.272189349112426,0.5,0.058823529411764705,-557.5,-52.27751231423463,20,21,0,1413042,2022-01-14T02:21:00.000000,NQH2,15423.0,15430.75,15422.75,15429.5,210,2022-01-14,2,21,5,15474.132913241247,-44.63291324124657,0.0004701000178313208,0.0005025370013129749,-0.002311634147524333,15428.505277383802,15439.080305683245,15456.22932452891,0.9947226161984872,-9.58030568324466,-26.729324528909274,8.5,9.964285714285714,7.9,241.35,184.32,0.870105655686762,1.1393229166666667,8.0,6.5,6.5,0.8125,1.25,0.25,-0.00004860818561847058,0.0009397582552901351,0.0013124210116983726,0.0021711656242910937,2022-01-14,4,1,0,1,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-01-13,20,21,3,1221,false,false,false,false,false,false,0.15625,0.03125,bull,8.6125,4.6125,0.9288824383164005,1.4092140921409215,false,false,false,false,false,,,,,,,false,false,15426.0,15417.5,15418.0,15422.25,4.25,0.5,true,false,false,false,16009.25,15797.25,15905.5,15961.75,15890.5,15979.75,15914.0,65.75,71.25,212.0,false,true,false,false,false,false,false,true,-579.75,-367.75,-532.25,-461.0,-550.25,-484.5,-0.75,14.5,20.25,33.5,59.75,15457.75,15422.75,15471.0,15422.75,28.25,6.75,41.5,6.75,2022-01-14,true,false,false,15505.0,15516.0,15414.0,15979.75,15458.25,15501.75,15719.0,521.5,15516.0,15414.0,15554.5,15312.5,15505.0,15474.132913241247,-75.5,-550.25,-28.75,-289.5,-86.5,15.5,-125.0,117.0,-75.5,-44.63291324124657,false,true,false,true,-0.055129434324065196,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,15438.0,15414.0,15433.75,true,false,true
2022-01-14T06:04:00.000000,2022-01-14T06:05:00.000000,2022,15460.5,15469.75,15442.0,9.25,18.5,3,target,0.7209302325581395,1.3395638629283488,0.47619047619047616,0.14285714285714285,-521.0,-31.812048994530414,6,5,0,1413626,2022-01-14T12:05:00.000000,NQH2,15460.5,15462.75,15456.75,15459.0,206,2022-01-14,12,5,5,15490.494589126374,-31.494589126374194,0.00001617207083359773,-0.0008725157537566863,-0.0011791500428047774,15465.528172516755,15468.935536955843,15475.173527386178,-6.5281725167551485,-9.935536955843418,-16.17352738617774,6.0,8.660714285714286,7.01,182.55,139.76,1.128457956724185,1.473955352032055,6.0,-1.5,1.5,0.25,2.25,2.25,-0.0005983569441748715,-0.0006468723720809422,-0.001164370269745807,-0.007843327511481979,2022-01-14,4,1,0,1,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-01-14,6,5,4,365,false,false,false,false,false,false,0.375,0.375,bear,8.325,3.6,0.7207207207207208,0.41666666666666663,false,false,false,false,false,,,,,,,false,false,15467.75,15457.25,15463.75,15458.75,-5.0,0.47619047619047616,false,true,false,true,15979.75,15458.25,15514.0,15400.5,15312.5,15595.0,15379.75,215.25,88.0,521.5,false,true,false,true,false,false,false,false,-520.75,0.75,58.5,146.5,-136.0,79.25,-9.25,-10.0,-18.0,-121.25,-86.75,15469.25,15427.75,15469.25,15312.5,10.25,31.25,10.25,146.5,2022-01-14,false,true,false,15505.0,15554.5,15414.0,15979.75,15458.25,15501.75,15719.0,521.5,15516.0,15414.0,15554.5,15312.5,15505.0,15490.494589126374,-46.0,-520.75,0.75,-260.0,-57.0,45.0,-95.5,146.5,-46.0,-31.494589126374194,false,true,false,true,0.0014381591562799617,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,15478.25,15456.0,15476.0,false,true,true
2022-01-14T07:06:00.000000,2022-01-14T07:07:00.000000,2022,15348.0,15360.25,15323.5,12.25,-12.25,2,stop,0.313953488372093,1.4726027397260275,0.6923076923076923,0.11538461538461539,-632.5,-118.34768548955617,7,7,0,1413688,2022-01-14T13:07:00.000000,NQH2,15348.0,15358.25,15347.0,15357.0,726,2022-01-14,13,7,5,15464.976750962804,-107.97675096280364,0.0006352929677955199,0.0013856511745431455,-0.002063195516205041,15347.120069919367,15358.670676886524,15390.447135740747,9.87993008063313,-1.6706768865242339,-33.4471357407474,11.25,16.785714285714285,12.145,787.45,526.24,0.9219632992570956,1.379598662207358,11.25,9.0,9.0,0.8,1.25,1.0,-0.0004720974148596513,0.0014976883505892769,-0.0004069805300513929,0.0013348961385686309,2022-01-14,4,1,0,1,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-01-14,7,7,4,427,false,false,true,false,false,false,0.1111111111111111,0.08888888888888889,bull,14.65,7.8125,0.7679180887372014,1.152,false,false,false,false,false,,,,,,,false,false,15349.75,15336.75,15338.25,15347.25,9.0,0.6923076923076923,true,false,false,false,15979.75,15458.25,15514.0,15400.5,15312.5,15595.0,15379.75,215.25,88.0,521.5,false,true,false,false,false,false,false,true,-622.75,-101.25,-43.5,44.5,-238.0,-22.75,-7.25,23.0,-6.25,20.5,177.25,15392.25,15339.5,15392.25,15322.25,35.25,17.5,35.25,34.75,2022-01-14,false,true,false,15505.0,15554.5,15312.5,15979.75,15458.25,15501.75,15719.0,521.5,15516.0,15414.0,15554.5,15312.5,15505.0,15464.976750962804,-148.0,-622.75,-101.25,-362.0,-159.0,-57.0,-197.5,44.5,-148.0,-107.97675096280364,false,true,false,true,-0.1941514860977948,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,15362.25,15312.5,15360.5,true,false,true
2022-01-14T08:25:00.000000,2022-01-14T08:26:00.000000,2022,15381.25,15395.0,15353.75,13.75,-13.75,2,stop,0.296875,1.426978818283166,0.4782608695652174,0.043478260869565216,-597.75,-56.36897704596595,8,26,0,1413767,2022-01-14T14:26:00.000000,NQH2,15381.25,15391.25,15377.0,15391.25,870,2022-01-14,14,26,5,15438.130996888352,-46.880996888352456,0.0006013522298791152,0.000747736471659266,0.0009429820995983107,15379.249096057156,15375.791781431222,15368.651150205125,12.000903942844161,15.458218568777738,22.598849794874695,14.25,12.25,13.08,613.95,575.62,1.4170535059858294,1.5114137799242555,14.25,10.0,10.0,0.7017543859649122,0.0,4.25,0.0030374401039552357,0.007455534800617336,0.012084788434987503,0.0077479087143670355,2022-01-14,4,1,0,1,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-01-14,8,26,4,506,false,false,true,false,false,false,0.0,0.2982456140350877,bull,11.7875,5.6875,1.2089077412513256,1.7582417582417582,false,false,false,true,false,15373.5,15377.0,,,3.5,,true,false,15393.0,15370.0,15371.0,15382.0,11.0,0.4782608695652174,false,false,false,false,15979.75,15458.25,15514.0,15400.5,15312.5,15595.0,15379.75,215.25,88.0,521.5,false,true,false,false,false,false,false,false,-588.5,-67.0,-9.25,78.75,-203.75,11.5,46.75,114.75,186.0,119.25,95.5,15589.5,15377.0,15600.5,15377.0,198.25,14.25,209.25,14.25,2022-01-14,false,false,false,15505.0,15554.5,15312.5,15979.75,15458.25,15501.75,15719.0,521.5,15516.0,15414.0,15554.5,15312.5,15505.0,15438.130996888352,-113.75,-588.5,-67.0,-327.75,-124.75,-22.75,-163.25,78.75,-113.75,-46.880996888352456,false,true,false,true,-0.12847555129434324,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,true,false,true,15396.25,15357.5,15395.0,true,false,true
2022-01-16T19:41:00.000000,2022-01-16T19:42:00.000000,2022,15524.0,15530.0,15512.0,6.0,-6.0,9,stop,0.6046511627906976,1.5221238938053097,0.47619047619047616,0.14285714285714285,-95.75,-33.342479587452544,19,42,0,1414383,2022-01-17T01:42:00.000000,NQH2,15524.0,15526.75,15523.0,15526.0,97,2022-01-17,1,42,1,15558.323005455166,-32.32300545516591,0.00004830840083092092,-0.000611502687393406,-0.0011580030880082859,15531.038575795374,15536.92703053015,15545.923174230455,-5.038575795373617,-10.92703053015066,-19.923174230454606,3.75,8.339285714285714,6.6,136.6,117.08,0.7101024890190337,0.8284933378886232,3.75,2.0,2.0,0.5333333333333333,0.75,1.0,-0.00012881617931215228,0.00048306067242043227,0.000016102022414088424,-0.000708488986216671,2022-01-17,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-16,19,42,6,1182,false,false,false,false,false,false,0.2,0.26666666666666666,bull,6.9625,3.1875,0.5385996409335727,0.6274509803921569,false,false,false,false,false,,,,,,,false,false,15527.25,15522.0,15522.75,15525.25,2.5,0.47619047619047616,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,7.5,0.25,-11.0,21.25,15539.0,15512.5,15539.0,15510.0,13.0,13.5,13.0,16.0,2022-01-17,true,false,false,15616.75,15653.25,15517.25,15621.0,15312.5,15616.75,15466.75,308.5,15653.25,15507.25,15636.25,15517.5,15616.75,15558.323005455166,-90.75,-95.0,213.5,59.25,-127.25,18.75,-110.25,8.5,-90.75,-32.32300545516591,false,true,false,true,0.6920583468395461,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,15552.25,15517.25,15551.25,true,true,true
2022-01-16T20:05:00.000000,2022-01-16T20:06:00.000000,2022,15529.0,15535.0,15517.0,6.0,12.0,15,target,0.35135135135135137,1.791767554479419,0.5333333333333333,0.06666666666666667,-91.75,-24.559581378563962,20,6,0,1414407,2022-01-17T02:06:00.000000,NQH2,15529.0,15529.0,15526.0,15526.25,39,2022-01-17,2,6,1,15553.732222542105,-27.482222542104864,-0.00019318383051336596,-0.0004506461944537854,-0.00019318383051336596,15530.136429988004,15531.008590117543,15536.054899021177,-3.886429988004238,-4.758590117542553,-9.804899021177334,3.25,4.464285714285714,5.99,82.6,110.38,0.47215496368038745,0.3533248776952347,3.0,-2.75,2.75,0.9166666666666666,0.0,0.25,-0.00011271234200149749,0.0000322035262860787,-0.00016101763143061554,0.00040254407857664987,2022-01-17,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-16,20,6,6,1206,false,false,false,false,false,false,0.0,0.08333333333333333,bear,4.5,2.2875,0.6666666666666666,1.2021857923497268,false,false,false,false,false,,,,,,,false,false,15530.75,15527.0,15527.25,15529.25,2.0,0.5333333333333333,false,true,false,false,,,,,,,,,,,,,,,,,,,,,,,,,-1.75,0.5,-2.5,6.25,12.25,15532.75,15510.0,15536.5,15507.25,6.5,16.25,10.25,19.0,2022-01-17,true,false,false,15616.75,15653.25,15512.5,15621.0,15312.5,15616.75,15466.75,308.5,15653.25,15507.25,15636.25,15517.5,15616.75,15553.732222542105,-90.5,-94.75,213.75,59.5,-127.0,19.0,-110.0,8.75,-90.5,-27.482222542104864,false,true,false,true,0.692868719611021,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,15539.0,15523.75,15534.25,false,true,true
2022-01-16T20:21:00.000000,2022-01-16T20:22:00.000000,2022,15527.75,15533.0,15517.25,5.25,10.5,20,target,0.6607142857142857,2.604651162790698,0.7368421052631579,0.07894736842105263,-94.25,-23.803406909788464,20,22,0,1414423,2022-01-17T02:22:00.000000,NQH2,15527.75,15531.0,15527.5,15529.0,68,2022-01-17,2,22,1,15550.460042680596,-21.460042680595507,0.00014491120163584448,-0.000016098652542817504,0.00011270508299920934,15526.414832947827,15527.4339277752,15531.616521474554,2.5851670521733467,1.5660722247994272,-2.616521474554247,4.25,6.017857142857143,6.05,107.55,117.94,0.6322640632264064,0.5765643547566559,3.5,1.25,1.25,0.35714285714285715,2.0,0.25,-0.0000482967351407293,-0.0003219782342713806,-0.00028978041084426476,0.0006278575568292588,2022-01-17,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-16,20,22,6,1222,false,false,false,false,false,false,0.5714285714285714,0.07142857142857142,bull,5.65,2.45,0.6194690265486725,0.5102040816326531,false,false,false,true,false,15524.0,15527.5,,,3.5,,true,false,15528.5,15519.0,15519.75,15526.75,7.0,0.7368421052631579,true,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,-0.75,-5.0,-4.5,9.75,22.5,15531.25,15507.25,15540.25,15507.25,2.25,21.75,11.25,21.75,2022-01-17,true,false,false,15616.75,15653.25,15510.0,15621.0,15312.5,15616.75,15466.75,308.5,15653.25,15507.25,15636.25,15517.5,15616.75,15550.460042680596,-87.75,-92.0,216.5,62.25,-124.25,21.75,-107.25,11.5,-87.75,-21.460042680595507,false,true,false,true,0.7017828200972447,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,15532.75,15510.0,15525.75,true,false,true
2022-01-16T20:43:00.000000,2022-01-16T20:44:00.000000,2022,15519.0,15522.0,15513.0,3.0,6.0,1,target,0.3548387096774194,1.756373937677054,0.7368421052631579,0.10526315789473684,-102.0,-29.212784973333328,20,44,0,1414445,2022-01-17T02:44:00.000000,NQH2,15519.0,15520.0,15512.0,15517.25,134,2022-01-17,2,44,1,15547.971521195557,-30.721521195557216,-0.00011276499774470761,-0.00028991576336434566,-0.0004991948470209895,15519.71626608907,15521.901281858552,15526.188968569126,-2.4662660890699044,-4.651281858552466,-8.938968569125791,8.0,5.553571428571429,5.025,69.4,85.46,1.930835734870317,1.5679850222326235,8.0,-1.75,1.75,0.21875,1.0,5.25,0.0005477774734570229,0.0005799996777779981,0.0011599993555559962,0.001917221157099247,2022-01-17,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-16,20,44,6,1244,false,false,false,false,false,false,0.125,0.65625,bear,4.6875,2.3625,1.7066666666666668,0.7407407407407408,false,false,false,false,false,,,,,,,false,false,15519.75,15515.0,15515.5,15519.0,3.5,0.7368421052631579,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.0,18.0,29.75,17.0,15540.25,15507.25,15553.5,15507.25,23.0,10.0,36.25,10.0,2022-01-17,true,false,false,15616.75,15653.25,15510.0,15621.0,15312.5,15616.75,15466.75,308.5,15653.25,15507.25,15636.25,15517.5,15616.75,15547.971521195557,-99.5,-103.75,204.75,50.5,-136.0,10.0,-119.0,-0.25,-99.5,-30.721521195557216,false,true,false,true,0.6636952998379254,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,15526.25,15512.0,15518.75,false,true,true
2022-01-17T00:03:00.000000,2022-01-17T00:04:00.000000,2022,15518.5,15527.0,15501.5,8.5,-8.5,2,stop,0.34782608695652173,1.6312056737588654,0.8421052631578947,0.10526315789473684,-103.0,-24.861472614657032,0,4,0,1414645,2022-01-17T06:04:00.000000,NQH2,15518.5,15525.0,15517.75,15523.5,71,2022-01-17,6,4,1,15542.81375611788,-19.313756117879166,0.000354427116896483,-0.000032208193764482473,0.00017718215936723958,15522.023720826346,15522.641257589903,15525.710611817089,1.476279173653893,0.8587424100969656,-2.2106118170886475,7.25,4.160714285714286,3.345,46.9,47.08,1.5138592750533049,1.508071367884452,7.25,5.0,5.0,0.6896551724137931,1.5,0.75,0.0008535446258897128,0.0013205784777916563,0.0019164492543561895,0.0012722646310432406,2022-01-17,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-17,0,4,0,4,false,false,false,false,false,false,0.20689655172413793,0.10344827586206896,bull,3.8,2.15,1.9078947368421053,2.3255813953488373,true,true,false,false,false,,,,,,,false,false,15522.25,15517.5,15522.0,15518.0,-4.0,0.8421052631578947,true,false,false,false,15607.0,15379.75,15593.25,15621.25,15592.25,15611.75,15546.5,65.25,29.0,227.25,false,false,false,false,false,false,false,true,-83.5,143.75,-97.75,-68.75,-88.25,-23.0,13.25,20.5,29.75,19.75,37.25,15555.5,15517.75,15564.25,15517.75,32.0,5.75,40.75,5.75,2022-01-17,false,true,false,15616.75,15653.25,15507.25,15621.0,15312.5,15616.75,15466.75,308.5,15653.25,15507.25,15636.25,15517.5,15616.75,15542.81375611788,-93.25,-97.5,211.0,56.75,-129.75,16.25,-112.75,6.0,-93.25,-19.313756117879166,false,true,false,true,0.6839546191247974,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,15528.25,15517.5,15523.5,true,true,true
2022-01-17T21:36:00.000000,2022-01-17T21:37:00.000000,2022,15519.0,15534.5,15488.0,15.5,31.0,6,target,0.6382978723404256,1.887550200803213,0.75,0.019230769230769232,-135.25,-56.413952108725425,21,37,0,1415638,2022-01-18T03:37:00.000000,NQH2,15519.0,15519.75,15503.0,15514.5,932,2022-01-18,3,37,2,15571.546549245148,-57.04654924514762,-0.0002255445289341962,-0.0017693990477416488,-0.0032924851035125435,15534.6683541516,15548.259652050105,15561.75834191386,-20.168354151599488,-33.759652050104705,-47.25834191385911,16.75,8.732142857142858,5.345,252.4,149.96,3.692551505546751,6.2149906641771135,16.75,-4.5,4.5,0.26865671641791045,0.75,11.5,-0.0017080795384962766,-0.0034645009507234814,-0.0029327403396822715,-0.004801959457281901,2022-01-18,5,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2022-01-17,21,37,0,1297,false,false,false,false,false,false,0.04477611940298507,0.6865671641791045,bear,7.5125,3.575,2.2296173044925123,1.2587412587412588,false,false,false,false,true,,,15519.75,15520.75,,1.0,false,false,15530.75,15517.75,15527.75,15518.0,-9.75,0.75,false,true,false,false,15607.0,15379.75,15593.25,15621.25,15592.25,15611.75,15546.5,65.25,29.0,227.25,false,false,false,false,false,false,false,true,-92.5,134.75,-106.75,-77.75,-97.25,-32.0,-26.5,-53.75,-45.5,-74.5,-82.25,15523.0,15450.75,15523.0,15406.5,8.5,63.75,8.5,108.0,2022-01-18,true,false,false,15562.0,15603.25,15503.0,15653.25,15507.25,15559.25,15580.25,146.0,15603.25,15406.5,15459.25,15270.0,15562.0,15571.546549245148,-47.5,-138.75,7.25,-65.75,-88.75,108.0,55.25,244.5,-47.5,-57.04654924514762,false,true,false,true,0.04965753424657534,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,15560.75,15503.0,15557.5,true,true,true
