signal_time,entry_time,year,month,hour,minute,entry,stop,target,risk,result_points,exit_reason,bars_held,body_pct,lower_wick_pct,upper_wick_pct,dist_pdh,dist_vwap,sweep_count
2021-05-10T10:12:00.000000,2021-05-10T10:13:00.000000,2021,2021-05,10,13,13536.75,13539.75,13530.75,3.0,6.0,target,4,0.7941176470588235,0.11764705882352941,0.08823529411764706,-205.0,-21.99387094388294,1
2021-05-10T10:16:00.000000,2021-05-10T10:17:00.000000,2021,2021-05,10,17,13529.0,13539.0,13509.0,10.0,-10.0,stop,9,0.84375,0.0625,0.09375,-212.5,-29.277557527369936,1
2021-05-10T10:18:00.000000,2021-05-10T10:19:00.000000,2021,2021-05,10,19,13535.0,13538.25,13528.5,3.25,6.5,target,3,0.84,0.0,0.16,-206.75,-23.426392609277173,1
2021-05-10T10:49:00.000000,2021-05-10T10:50:00.000000,2021,2021-05,10,50,13502.25,13507.75,13491.25,5.5,-5.5,stop,2,0.875,0.0625,0.0625,-240.0,-53.81427037224421,1
2021-05-12T08:37:00.000000,2021-05-12T08:38:00.000000,2021,2021-05,8,38,13106.0,13111.5,13095.0,5.5,-5.5,stop,1,0.7706422018348624,0.11926605504587157,0.11009174311926606,-269.25,-90.35128927322148,2
2021-05-12T08:43:00.000000,2021-05-12T08:44:00.000000,2021,2021-05,8,44,13054.75,13077.25,13009.75,22.5,-22.5,stop,2,0.9761904761904762,0.0,0.023809523809523808,-321.5,-137.96126359211848,2
2021-05-17T08:50:00.000000,2021-05-17T08:51:00.000000,2021,2021-05,8,51,13289.25,13310.75,13246.25,21.5,-21.5,stop,1,0.6835443037974683,0.0,0.31645569620253167,-159.5,-24.717798270172352,1
2021-05-17T10:14:00.000000,2021-05-17T10:15:00.000000,2021,2021-05,10,15,13225.75,13241.75,13193.75,16.0,-16.0,stop,1,0.9285714285714286,0.0,0.07142857142857142,-222.75,-75.1320001355216,1
2021-05-17T10:30:00.000000,2021-05-17T10:31:00.000000,2021,2021-05,10,31,13238.75,13248.25,13219.75,9.5,-9.5,stop,7,0.875,0.0625,0.0625,-209.75,-60.41049849810406,1
2021-06-03T08:36:00.000000,2021-06-03T08:37:00.000000,2021,2021-06,8,37,13517.25,13527.25,13497.25,10.0,20.0,target,3,0.7428571428571429,0.05714285714285714,0.2,-195.75,-35.760836538149306,1
2021-06-03T08:38:00.000000,2021-06-03T08:39:00.000000,2021,2021-06,8,39,13501.5,13512.25,13480.0,10.75,-10.75,stop,10,0.9714285714285714,0.0,0.02857142857142857,-211.25,-50.66586955389721,1
2021-06-03T08:47:00.000000,2021-06-03T08:48:00.000000,2021,2021-06,8,48,13505.75,13510.25,13496.75,4.5,-4.5,stop,1,0.813953488372093,0.08139534883720931,0.10465116279069768,-206.75,-42.57961615910244,1
2021-06-16T10:20:00.000000,2021-06-16T10:21:00.000000,2021,2021-06,10,21,13996.0,14002.5,13983.0,6.5,13.0,target,5,0.8421052631578947,0.10526315789473684,0.05263157894736842,-159.5,-55.58418157878077,2
2021-06-16T10:22:00.000000,2021-06-16T10:23:00.000000,2021,2021-06,10,23,13994.75,13997.5,13989.25,2.75,5.5,target,2,0.7058823529411765,0.11764705882352941,0.17647058823529413,-161.0,-56.50382692946005,2
2021-06-16T10:28:00.000000,2021-06-16T10:29:00.000000,2021,2021-06,10,29,13987.25,13990.0,13981.75,2.75,-2.75,stop,1,0.8695652173913043,0.0,0.13043478260869565,-168.5,-62.083170510532,2
2021-06-16T10:43:00.000000,2021-06-16T10:44:00.000000,2021,2021-06,10,44,14003.25,14006.25,13997.25,3.0,-3.0,stop,5,0.7,0.1,0.2,-152.5,-43.99047230542237,1
2021-06-16T10:48:00.000000,2021-06-16T10:49:00.000000,2021,2021-06,10,49,14006.25,14008.75,14001.25,2.5,-2.5,stop,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-149.5,-40.50934016369865,1
2021-06-18T10:14:00.000000,2021-06-18T10:15:00.000000,2021,2021-06,10,15,14069.25,14077.5,14052.75,8.25,-8.25,stop,9,0.8888888888888888,0.0,0.1111111111111111,-130.25,-25.89492107254773,2
2021-06-18T10:18:00.000000,2021-06-18T10:19:00.000000,2021,2021-06,10,19,14063.75,14074.0,14043.25,10.25,-10.25,stop,4,0.875,0.03125,0.09375,-134.75,-30.25735187365899,2
2021-06-18T10:19:00.000000,2021-06-18T10:20:00.000000,2021,2021-06,10,20,14071.75,14074.0,14067.25,2.25,4.5,target,1,0.9393939393939394,0.0,0.06060606060606061,-127.5,-22.968448048182836,2
2021-06-18T10:20:00.000000,2021-06-18T10:21:00.000000,2021,2021-06,10,21,14067.25,14074.0,14053.75,6.75,-6.75,stop,2,0.9090909090909091,0.045454545454545456,0.045454545454545456,-132.25,-27.688647021130237,2
2021-06-25T10:31:00.000000,2021-06-25T10:32:00.000000,2021,2021-06,10,32,14328.75,14332.75,14320.75,4.0,-4.0,stop,2,0.7142857142857143,0.03571428571428571,0.25,-93.0,-28.7371586751633,1
2021-06-25T10:40:00.000000,2021-06-25T10:41:00.000000,2021,2021-06,10,41,14337.0,14339.25,14332.5,2.25,-2.25,stop,4,0.8571428571428571,0.07142857142857142,0.07142857142857142,-85.0,-20.343568901784238,2
2021-06-25T10:48:00.000000,2021-06-25T10:49:00.000000,2021,2021-06,10,49,14335.5,14340.0,14326.5,4.5,-4.5,stop,7,0.8181818181818182,0.09090909090909091,0.09090909090909091,-86.5,-21.619058988599136,1
2021-06-25T10:49:00.000000,2021-06-25T10:50:00.000000,2021,2021-06,10,50,14332.5,14338.0,14321.5,5.5,-5.5,stop,4,0.7894736842105263,0.10526315789473684,0.10526315789473684,-90.25,-25.331426082248072,1
2021-07-01T10:22:00.000000,2021-07-01T10:23:00.000000,2021,2021-07,10,23,14510.0,14512.75,14504.5,2.75,-2.75,stop,1,0.75,0.1,0.15,-88.5,-23.015779567154823,2
2021-07-01T10:31:00.000000,2021-07-01T10:32:00.000000,2021,2021-07,10,32,14512.25,14518.0,14500.75,5.75,11.5,target,4,0.75,0.0625,0.1875,-86.25,-20.455373412480185,2
2021-07-01T10:41:00.000000,2021-07-01T10:42:00.000000,2021,2021-07,10,42,14501.0,14503.25,14496.5,2.25,-2.25,stop,3,0.8333333333333334,0.05555555555555555,0.1111111111111111,-97.75,-31.181782680854667,3
2021-07-01T10:46:00.000000,2021-07-01T10:47:00.000000,2021,2021-07,10,47,14499.75,14506.25,14486.75,6.5,-6.5,stop,45,0.7368421052631579,0.05263157894736842,0.21052631578947367,-98.75,-31.948933433559432,3
2021-07-01T10:48:00.000000,2021-07-01T10:49:00.000000,2021,2021-07,10,49,14497.75,14504.0,14485.25,6.25,-6.25,stop,36,0.6875,0.0,0.3125,-100.5,-33.60563899881345,3
2021-07-06T10:20:00.000000,2021-07-06T10:21:00.000000,2021,2021-07,10,21,14626.0,14634.0,14610.0,8.0,-8.0,stop,1,0.8148148148148148,0.07407407407407407,0.1111111111111111,-95.75,-106.56116752597882,3
2021-07-06T10:21:00.000000,2021-07-06T10:22:00.000000,2021,2021-07,10,22,14642.5,14645.5,14636.5,3.0,-3.0,stop,1,0.9027777777777778,0.027777777777777776,0.06944444444444445,-79.25,-89.5492651607492,3
2021-07-14T10:12:00.000000,2021-07-14T10:13:00.000000,2021,2021-07,10,13,14912.75,14915.0,14908.25,2.25,-2.25,stop,1,0.9148936170212766,0.0851063829787234,0.0,-81.75,-23.192839386263586,1
2021-07-15T08:39:00.000000,2021-07-15T08:40:00.000000,2021,2021-07,8,40,14839.5,14845.25,14828.0,5.75,11.5,target,1,0.6808510638297872,0.0,0.3191489361702128,-156.5,-30.54553586507791,2
2021-07-15T08:43:00.000000,2021-07-15T08:44:00.000000,2021,2021-07,8,44,14791.5,14814.75,14745.0,23.25,-23.25,stop,31,0.7802197802197802,0.06593406593406594,0.15384615384615385,-204.5,-76.55592317992705,2
2021-07-15T10:15:00.000000,2021-07-15T10:16:00.000000,2021,2021-07,10,16,14739.25,14749.5,14718.75,10.25,-10.25,stop,2,0.8857142857142857,0.08571428571428572,0.02857142857142857,-256.5,-102.16692678385698,1
2021-07-16T08:42:00.000000,2021-07-16T08:43:00.000000,2021,2021-07,8,43,14772.0,14783.75,14748.5,11.75,-11.75,stop,10,0.7073170731707317,0.07317073170731707,0.21951219512195122,-190.5,-29.964589018980405,3
2021-07-16T08:44:00.000000,2021-07-16T08:45:00.000000,2021,2021-07,8,45,14769.75,14783.75,14741.75,14.0,-14.0,stop,8,0.7884615384615384,0.057692307692307696,0.15384615384615385,-193.25,-32.386043768838135,3
2021-07-16T08:49:00.000000,2021-07-16T08:50:00.000000,2021,2021-07,8,50,14773.0,14775.75,14767.5,2.75,-2.75,stop,1,0.868421052631579,0.07894736842105263,0.05263157894736842,-189.5,-27.67646902481829,2
2021-07-16T10:12:00.000000,2021-07-16T10:13:00.000000,2021,2021-07,10,13,14751.0,14754.0,14745.0,3.0,-3.0,stop,3,0.7333333333333333,0.06666666666666667,0.2,-211.5,-29.734802076322012,3
2021-07-16T10:28:00.000000,2021-07-16T10:29:00.000000,2021,2021-07,10,29,14756.25,14763.25,14742.25,7.0,-7.0,stop,6,0.782608695652174,0.043478260869565216,0.17391304347826086,-207.0,-24.603009139209462,3
2021-07-16T10:29:00.000000,2021-07-16T10:30:00.000000,2021,2021-07,10,30,14758.75,14760.75,14754.75,2.0,4.0,target,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-204.25,-21.82383322783062,3
2021-07-16T10:41:00.000000,2021-07-16T10:42:00.000000,2021,2021-07,10,42,14744.75,14752.25,14729.75,7.5,-7.5,stop,3,0.92,0.08,0.0,-218.25,-35.27416702336086,1
2021-07-16T10:43:00.000000,2021-07-16T10:44:00.000000,2021,2021-07,10,44,14745.0,14749.25,14736.5,4.25,-4.25,stop,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-218.0,-34.93628172432,1
2021-07-16T10:44:00.000000,2021-07-16T10:45:00.000000,2021,2021-07,10,45,14752.5,14754.75,14748.0,2.25,-2.25,stop,1,0.9354838709677419,0.0,0.06451612903225806,-210.5,-27.40264760584978,1
2021-07-19T08:41:00.000000,2021-07-19T08:42:00.000000,2021,2021-07,8,42,14494.25,14498.0,14486.75,3.75,-3.75,stop,1,0.864406779661017,0.03389830508474576,0.1016949152542373,-188.0,-47.00563962416891,2
2021-07-19T10:27:00.000000,2021-07-19T10:28:00.000000,2021,2021-07,10,28,14509.0,14523.0,14481.0,14.0,28.0,target,9,0.9591836734693877,0.04081632653061224,0.0,-173.25,-28.97023982695282,1
2021-07-19T10:33:00.000000,2021-07-19T10:34:00.000000,2021,2021-07,10,34,14486.25,14496.5,14465.75,10.25,20.5,target,9,0.6756756756756757,0.08108108108108109,0.24324324324324326,-196.5,-51.545325156239414,1
2021-07-19T10:36:00.000000,2021-07-19T10:37:00.000000,2021,2021-07,10,37,14480.5,14488.5,14464.5,8.0,-8.0,stop,1,0.92,0.04,0.04,-202.0,-56.76354732992513,1
2021-07-19T10:38:00.000000,2021-07-19T10:39:00.000000,2021,2021-07,10,39,14482.25,14488.5,14469.75,6.25,12.5,target,4,0.7368421052631579,0.10526315789473684,0.15789473684210525,-200.25,-54.87714609811155,1
2021-07-19T10:50:00.000000,2021-07-19T10:51:00.000000,2021,2021-07,10,51,14456.75,14468.0,14434.25,11.25,-11.25,stop,1,0.868421052631579,0.07894736842105263,0.05263157894736842,-225.25,-77.9956560830633,1
2021-07-27T08:30:00.000000,2021-07-27T08:31:00.000000,2021,2021-07,8,31,14973.5,14989.5,14941.5,16.0,32.0,target,3,0.859375,0.109375,0.03125,-160.75,-79.2943183797197,2
2021-07-27T08:31:00.000000,2021-07-27T08:32:00.000000,2021,2021-07,8,32,14956.0,14976.0,14916.0,20.0,40.0,target,5,0.971830985915493,0.0,0.028169014084507043,-177.75,-94.89494874530283,1
2021-08-03T08:33:00.000000,2021-08-03T08:34:00.000000,2021,2021-08,8,34,14908.25,14922.0,14880.75,13.75,27.5,target,12,0.8627450980392157,0.0784313725490196,0.058823529411764705,-148.0,-39.02921952070392,1
2021-08-03T08:47:00.000000,2021-08-03T08:48:00.000000,2021,2021-08,8,48,14888.5,14892.0,14881.5,3.5,-3.5,stop,1,0.7777777777777778,0.09259259259259259,0.12962962962962962,-168.0,-53.303259701673596,1
2021-08-06T10:13:00.000000,2021-08-06T10:14:00.000000,2021,2021-08,10,14,15083.25,15091.5,15066.75,8.25,-8.25,stop,11,0.84,0.04,0.12,-89.0,-25.678159992990913,2
2021-08-06T10:20:00.000000,2021-08-06T10:21:00.000000,2021,2021-08,10,21,15082.0,15087.25,15071.5,5.25,-5.25,stop,2,0.6923076923076923,0.07692307692307693,0.23076923076923078,-90.25,-26.4440271164749,2
2021-08-11T08:37:00.000000,2021-08-11T08:38:00.000000,2021,2021-08,8,38,15033.75,15036.5,15028.25,2.75,-2.75,stop,1,0.9130434782608695,0.0,0.08695652173913043,-123.75,-24.08357638598136,2
2021-08-11T08:39:00.000000,2021-08-11T08:40:00.000000,2021,2021-08,8,40,15025.25,15035.25,15005.25,10.0,-10.0,stop,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-131.5,-31.519103417827864,2
2021-08-11T08:49:00.000000,2021-08-11T08:50:00.000000,2021,2021-08,8,50,15032.75,15044.0,15010.25,11.25,-11.25,stop,2,0.8421052631578947,0.02631578947368421,0.13157894736842105,-124.5,-23.50337631252478,3
2021-08-11T10:26:00.000000,2021-08-11T10:27:00.000000,2021,2021-08,10,27,14997.5,15005.5,14981.5,8.0,-8.0,stop,6,0.8,0.0,0.2,-160.0,-38.03228185122316,1
2021-08-11T10:31:00.000000,2021-08-11T10:32:00.000000,2021,2021-08,10,32,15004.0,15006.0,15000.0,2.0,-2.0,stop,1,0.88,0.12,0.0,-153.25,-31.05224459773308,1
2021-08-11T10:45:00.000000,2021-08-11T10:46:00.000000,2021,2021-08,10,46,15008.0,15010.25,15003.5,2.25,4.5,target,1,0.9230769230769231,0.0,0.07692307692307693,-149.5,-26.76329779675143,1
2021-08-11T10:47:00.000000,2021-08-11T10:48:00.000000,2021,2021-08,10,48,15008.25,15011.0,15002.75,2.75,-2.75,stop,2,0.85,0.05,0.1,-148.75,-25.93527772030393,1
2021-08-16T08:36:00.000000,2021-08-16T08:37:00.000000,2021,2021-08,8,37,14959.0,14968.75,14939.5,9.75,19.5,target,5,0.8181818181818182,0.06060606060606061,0.12121212121212122,-164.0,-81.0521593400299,1
2021-08-16T08:39:00.000000,2021-08-16T08:40:00.000000,2021,2021-08,8,40,14948.5,14959.5,14926.5,11.0,-11.0,stop,10,0.9,0.1,0.0,-174.5,-90.02921814501315,1
2021-08-16T08:50:00.000000,2021-08-16T08:51:00.000000,2021,2021-08,8,51,14947.5,14961.5,14919.5,14.0,-14.0,stop,25,0.8518518518518519,0.09259259259259259,0.05555555555555555,-175.75,-85.41210563290406,1
2021-08-17T10:10:00.000000,2021-08-17T10:11:00.000000,2021,2021-08,10,11,14936.0,14948.5,14911.0,12.5,-12.5,stop,2,0.7619047619047619,0.047619047619047616,0.19047619047619047,-202.5,-74.69397782555461,1
2021-08-17T10:12:00.000000,2021-08-17T10:13:00.000000,2021,2021-08,10,13,14950.5,14953.5,14944.5,3.0,-3.0,stop,1,0.9090909090909091,0.0,0.09090909090909091,-188.75,-60.52502616484344,1
2021-08-17T10:24:00.000000,2021-08-17T10:25:00.000000,2021,2021-08,10,25,14950.25,14955.0,14940.75,4.75,-4.75,stop,2,0.7916666666666666,0.0,0.20833333333333334,-188.5,-57.85254591617377,1
2021-08-17T10:26:00.000000,2021-08-17T10:27:00.000000,2021,2021-08,10,27,14953.0,14957.0,14945.0,4.0,-4.0,stop,2,0.7241379310344828,0.034482758620689655,0.2413793103448276,-185.75,-54.75881991439928,1
2021-08-17T10:28:00.000000,2021-08-17T10:29:00.000000,2021,2021-08,10,29,14968.75,14971.5,14963.25,2.75,-2.75,stop,1,0.9230769230769231,0.015384615384615385,0.06153846153846154,-170.5,-39.17203554668595,1
2021-08-17T10:30:00.000000,2021-08-17T10:31:00.000000,2021,2021-08,10,31,14967.5,14976.25,14950.0,8.75,17.5,target,4,0.9629629629629629,0.0,0.037037037037037035,-171.5,-39.91471832620664,1
2021-08-17T10:38:00.000000,2021-08-17T10:39:00.000000,2021,2021-08,10,39,14934.75,14949.75,14904.75,15.0,30.0,target,12,0.864406779661017,0.0847457627118644,0.05084745762711865,-204.75,-71.68248288809264,1
2021-09-02T10:23:00.000000,2021-09-02T10:24:00.000000,2021,2021-09,10,24,15610.5,15617.0,15597.5,6.5,-6.5,stop,5,0.8333333333333334,0.1111111111111111,0.05555555555555555,-88.0,-31.063166518924845,1
2021-09-02T10:27:00.000000,2021-09-02T10:28:00.000000,2021,2021-09,10,28,15614.0,15616.75,15608.5,2.75,-2.75,stop,1,0.8333333333333334,0.0,0.16666666666666666,-84.75,-27.60119145126555,1
2021-09-02T10:29:00.000000,2021-09-02T10:30:00.000000,2021,2021-09,10,30,15615.0,15619.5,15606.0,4.5,-4.5,stop,3,0.75,0.08333333333333333,0.16666666666666666,-84.25,-27.01495390620221,3
2021-09-02T10:33:00.000000,2021-09-02T10:34:00.000000,2021,2021-09,10,34,15615.75,15619.5,15608.25,3.75,-3.75,stop,2,0.8888888888888888,0.0,0.1111111111111111,-83.75,-26.343687673195745,2
2021-09-10T08:34:00.000000,2021-09-10T08:35:00.000000,2021,2021-09,8,35,15578.0,15588.5,15557.0,10.5,-10.5,stop,13,0.7837837837837838,0.05405405405405406,0.16216216216216217,-90.75,-35.47351391853226,2
2021-09-10T10:19:00.000000,2021-09-10T10:20:00.000000,2021,2021-09,10,20,15569.75,15575.75,15557.75,6.0,-6.0,stop,2,0.8421052631578947,0.10526315789473684,0.05263157894736842,-106.25,-27.959420135523033,3
2021-09-13T10:10:00.000000,2021-09-13T10:11:00.000000,2021,2021-09,10,11,15385.25,15388.5,15378.75,3.25,-3.25,stop,1,0.8688524590163934,0.04918032786885246,0.08196721311475409,-97.5,-47.4301863415094,1
2021-09-13T10:41:00.000000,2021-09-13T10:42:00.000000,2021,2021-09,10,42,15403.25,15414.25,15381.25,11.0,-11.0,stop,6,0.8461538461538461,0.05128205128205128,0.10256410256410256,-79.75,-27.977538565459326,1
2021-09-14T08:41:00.000000,2021-09-14T08:42:00.000000,2021,2021-09,8,42,15406.5,15409.5,15400.5,3.0,-3.0,stop,1,0.8,0.12,0.08,-150.5,-44.564662578181014,2
2021-09-14T08:46:00.000000,2021-09-14T08:47:00.000000,2021,2021-09,8,47,15419.0,15421.5,15414.0,2.5,5.0,target,1,0.8378378378378378,0.10810810810810811,0.05405405405405406,-138.5,-31.645490440960202,2
2021-09-17T08:38:00.000000,2021-09-17T08:39:00.000000,2021,2021-09,8,39,15360.75,15363.0,15356.25,2.25,4.5,target,1,0.8484848484848485,0.09090909090909091,0.06060606060606061,-172.0,-73.97931655089087,1
2021-09-17T08:48:00.000000,2021-09-17T08:49:00.000000,2021,2021-09,8,49,15351.25,15354.25,15345.25,3.0,6.0,target,2,0.8,0.075,0.125,-181.5,-77.49329003127059,1
2021-09-17T10:50:00.000000,2021-09-17T10:51:00.000000,2021,2021-09,10,51,15357.25,15359.5,15352.75,2.25,4.5,target,1,0.972972972972973,0.02702702702702703,0.0,-175.0,-30.844313453537325,1
2021-09-20T08:39:00.000000,2021-09-20T08:40:00.000000,2021,2021-09,8,40,15038.5,15041.5,15032.5,3.0,6.0,target,1,0.8333333333333334,0.05555555555555555,0.1111111111111111,-286.25,-82.8503624593759,1
2021-09-20T08:41:00.000000,2021-09-20T08:42:00.000000,2021,2021-09,8,42,15004.75,15026.25,14961.75,21.5,-21.5,stop,13,0.6707317073170732,0.04878048780487805,0.2804878048780488,-320.0,-115.01019620619809,1
2021-09-20T08:48:00.000000,2021-09-20T08:49:00.000000,2021,2021-09,8,49,15017.25,15025.75,15000.25,8.5,-8.5,stop,6,0.6629213483146067,0.06741573033707865,0.2696629213483146,-307.0,-97.31835208072516,1
2021-09-21T08:36:00.000000,2021-09-21T08:37:00.000000,2021,2021-09,8,37,15039.5,15042.75,15033.0,3.25,-3.25,stop,1,0.7777777777777778,0.08888888888888889,0.13333333333333333,-299.0,-33.144285515772935,1
2021-09-21T08:42:00.000000,2021-09-21T08:43:00.000000,2021,2021-09,8,43,15045.75,15049.5,15038.25,3.75,-3.75,stop,1,0.8043478260869565,0.10869565217391304,0.08695652173913043,-291.75,-24.62378405529489,1
2021-09-21T08:48:00.000000,2021-09-21T08:49:00.000000,2021,2021-09,8,49,14997.75,15018.0,14957.25,20.25,-20.25,stop,17,0.7777777777777778,0.07407407407407407,0.14814814814814814,-341.0,-71.85496761139075,1
2021-09-27T10:11:00.000000,2021-09-27T10:12:00.000000,2021,2021-09,10,12,15156.0,15159.0,15150.0,3.0,-3.0,stop,3,0.7647058823529411,0.058823529411764705,0.17647058823529413,-173.75,-35.874860884232476,1
2021-09-27T10:17:00.000000,2021-09-27T10:18:00.000000,2021,2021-09,10,18,15166.75,15169.75,15160.75,3.0,-3.0,stop,1,0.9117647058823529,0.0,0.08823529411764706,-163.0,-24.822668436730964,1
2021-09-27T10:27:00.000000,2021-09-27T10:28:00.000000,2021,2021-09,10,28,15161.25,15163.75,15156.25,2.5,-2.5,stop,2,0.9,0.0,0.1,-168.5,-29.9499221860533,1
2021-09-27T10:33:00.000000,2021-09-27T10:34:00.000000,2021,2021-09,10,34,15157.0,15160.25,15150.5,3.25,6.5,target,2,0.7391304347826086,0.043478260869565216,0.21739130434782608,-173.0,-34.16830941542503,1
2021-09-27T10:34:00.000000,2021-09-27T10:35:00.000000,2021,2021-09,10,35,15152.5,15160.25,15137.0,7.75,-7.75,stop,9,0.7916666666666666,0.0,0.20833333333333334,-177.75,-38.873819921649556,1
2021-09-27T10:43:00.000000,2021-09-27T10:44:00.000000,2021,2021-09,10,44,15160.5,15164.0,15153.5,3.5,7.0,target,2,0.8064516129032258,0.03225806451612903,0.16129032258064516,-169.25,-29.910325356107933,1
2021-09-28T10:13:00.000000,2021-09-28T10:14:00.000000,2021,2021-09,10,14,14835.25,14838.5,14828.75,3.25,-3.25,stop,1,0.9,0.0,0.1,-563.75,-83.81763951201538,1
2021-09-28T10:15:00.000000,2021-09-28T10:16:00.000000,2021,2021-09,10,16,14825.5,14835.25,14806.0,9.75,-9.75,stop,1,0.9090909090909091,0.09090909090909091,0.0,-573.5,-93.18462893303149,1
2021-09-28T10:18:00.000000,2021-09-28T10:19:00.000000,2021,2021-09,10,19,14841.25,14843.25,14837.25,2.0,4.0,target,1,0.9047619047619048,0.07142857142857142,0.023809523809523808,-558.25,-77.35402597895882,1
2021-09-28T10:20:00.000000,2021-09-28T10:21:00.000000,2021,2021-09,10,21,14823.0,14834.25,14800.5,11.25,22.5,target,11,0.725,0.05,0.225,-576.5,-95.12359529337118,1
2021-09-28T10:21:00.000000,2021-09-28T10:22:00.000000,2021,2021-09,10,22,14815.75,14825.0,14797.25,9.25,-9.25,stop,1,0.96875,0.03125,0.0,-584.0,-102.34307935467405,1
2021-09-28T10:29:00.000000,2021-09-28T10:30:00.000000,2021,2021-09,10,30,14816.0,14826.75,14794.5,10.75,21.5,target,3,0.7647058823529411,0.058823529411764705,0.17647058823529413,-582.5,-99.61850371375658,1
2021-09-28T10:30:00.000000,2021-09-28T10:31:00.000000,2021,2021-09,10,31,14805.0,14818.5,14778.0,13.5,27.0,target,12,0.8823529411764706,0.0784313725490196,0.0392156862745098,-594.5,-111.30478548558494,1
2021-09-28T10:35:00.000000,2021-09-28T10:36:00.000000,2021,2021-09,10,36,14794.0,14804.25,14773.5,10.25,20.5,target,7,0.9411764705882353,0.058823529411764705,0.0,-605.0,-120.85889438282356,1
2021-09-28T10:42:00.000000,2021-09-28T10:43:00.000000,2021,2021-09,10,43,14771.75,14784.0,14747.25,12.25,24.5,target,16,0.8095238095238095,0.023809523809523808,0.16666666666666666,-627.5,-142.1070142689332,1
2021-09-28T10:44:00.000000,2021-09-28T10:45:00.000000,2021,2021-09,10,45,14765.0,14773.25,14748.5,8.25,16.5,target,6,0.9230769230769231,0.07692307692307693,0.0,-634.0,-148.15042872911727,1
2021-09-29T08:39:00.000000,2021-09-29T08:40:00.000000,2021,2021-09,8,40,14827.25,14840.25,14801.25,13.0,-13.0,stop,1,0.9148936170212766,0.02127659574468085,0.06382978723404255,-365.5,-25.852645034512534,1
2021-09-29T10:10:00.000000,2021-09-29T10:11:00.000000,2021,2021-09,10,11,14772.5,14784.0,14749.5,11.5,23.0,target,13,0.8604651162790697,0.06976744186046512,0.06976744186046512,-420.25,-72.36961586281905,2
2021-09-29T10:25:00.000000,2021-09-29T10:26:00.000000,2021,2021-09,10,26,14726.25,14743.5,14691.75,17.25,-17.25,stop,3,0.8636363636363636,0.06060606060606061,0.07575757575757576,-466.25,-114.35351444849948,3
2021-09-29T10:29:00.000000,2021-09-29T10:30:00.000000,2021,2021-09,10,30,14736.5,14748.0,14713.5,11.5,-11.5,stop,1,0.9024390243902439,0.0975609756097561,0.0,-455.5,-102.38848151650745,3
2021-09-29T10:30:00.000000,2021-09-29T10:31:00.000000,2021,2021-09,10,31,14752.75,14755.75,14746.75,3.0,6.0,target,1,0.881578947368421,0.09210526315789473,0.02631578947368421,-439.0,-85.60693936409734,3
2021-09-29T10:34:00.000000,2021-09-29T10:35:00.000000,2021,2021-09,10,35,14749.0,14763.75,14719.5,14.75,-14.75,stop,16,0.7551020408163265,0.0,0.24489795918367346,-442.75,-88.70866085847592,3
2021-09-29T10:35:00.000000,2021-09-29T10:36:00.000000,2021,2021-09,10,36,14740.0,14754.25,14711.5,14.25,-14.25,stop,3,0.7450980392156863,0.0,0.2549019607843137,-452.75,-98.41506774627669,3
2021-09-29T10:37:00.000000,2021-09-29T10:38:00.000000,2021,2021-09,10,38,14752.5,14754.75,14748.0,2.25,4.5,target,1,0.8813559322033898,0.11864406779661017,0.0,-439.5,-84.75644709398694,3
2021-09-29T10:42:00.000000,2021-09-29T10:43:00.000000,2021,2021-09,10,43,14751.0,14763.25,14726.5,12.25,-12.25,stop,8,0.7333333333333333,0.022222222222222223,0.24444444444444444,-442.0,-86.43352207085081,2
2021-09-29T10:49:00.000000,2021-09-29T10:50:00.000000,2021,2021-09,10,50,14754.25,14760.5,14741.75,6.25,-6.25,stop,1,0.7307692307692307,0.0641025641025641,0.20512820512820512,-437.75,-80.92554944372932,1
2021-09-30T10:25:00.000000,2021-09-30T10:26:00.000000,2021,2021-09,10,26,14714.0,14721.25,14699.5,7.25,-7.25,stop,3,0.7551020408163265,0.030612244897959183,0.21428571428571427,-212.0,-93.29978574485904,1
2021-09-30T10:27:00.000000,2021-09-30T10:28:00.000000,2021,2021-09,10,28,14714.75,14720.0,14704.25,5.25,-5.25,stop,1,0.6666666666666666,0.0625,0.2708333333333333,-211.25,-92.16529303474817,1
2021-09-30T10:29:00.000000,2021-09-30T10:30:00.000000,2021,2021-09,10,30,14698.75,14715.5,14665.25,16.75,-16.75,stop,5,0.7377049180327869,0.0,0.26229508196721313,-227.75,-108.05411537646614,1
2021-09-30T10:34:00.000000,2021-09-30T10:35:00.000000,2021,2021-09,10,35,14715.25,14718.75,14708.25,3.5,-3.5,stop,1,0.946969696969697,0.0,0.05303030303030303,-211.0,-89.1525652374039,1
2021-09-30T10:46:00.000000,2021-09-30T10:47:00.000000,2021,2021-09,10,47,14717.75,14723.0,14707.25,5.25,-5.25,stop,2,0.7916666666666666,0.041666666666666664,0.16666666666666666,-208.0,-83.47910119817425,1
2021-10-01T08:32:00.000000,2021-10-01T08:33:00.000000,2021,2021-10,8,33,14544.75,14559.0,14516.25,14.25,-14.25,stop,3,0.7916666666666666,0.020833333333333332,0.1875,-338.25,-89.85209716843747,2
