idx,ts_event,symbol,open,high,low,close,volume,trade_date_utc,hour_utc,minute_utc,weekday,vwap_day,dist_vwap_day,return_1m,return_5m,return_15m,ema_9,ema_20,ema_50,dist_ema_9,dist_ema_20,dist_ema_50,true_range,atr_14,atr_50,vol_avg_20,vol_avg_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,fwd_return_5m,fwd_return_15m,fwd_return_30m,fwd_return_60m,event_date_utc,usd_event_count,high_impact_event_count,cpi_event_count,fomc_event_count,nfp_event_count,ppi_event_count,pmi_ism_event_count,jobs_event_count,fed_speech_event_count,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,ts_ct,trade_date_ct,hour_ct,minute_ct,weekday_ct,minute_of_day_ct,is_rth,is_opening_30m,is_premarket_window,is_morning_trade_window,is_lunch_window,is_pm_window,upper_wick_pct,lower_wick_pct,candle_direction,avg_range_20,avg_body_20,range_expansion_20,body_expansion_20,is_displacement_candle,bull_displacement,bear_displacement,bull_fvg,bear_fvg,bull_fvg_low,bull_fvg_high,bear_fvg_low,bear_fvg_high,bull_fvg_size,bear_fvg_size,bull_fvg_min_2pt,bear_fvg_min_2pt,prior_high,prior_low,prior_open,prior_close,prior_body,prior_body_pct,swept_prior_bar_high,swept_prior_bar_low,prior_high_sweep_close_back_below,prior_low_sweep_close_back_above,prior_rth_high,prior_rth_low,prior_rth_close,premarket_high,premarket_low,or_high_30m,or_low_30m,or_range_30m,premarket_range,prior_day_range,swept_prior_rth_high,swept_prior_rth_low,pdh_sweep_close_back_below,pdl_sweep_close_back_above,pmh_sweep_close_back_below,pml_sweep_close_back_above,above_or_high,below_or_low,dist_prior_rth_high,dist_prior_rth_low,dist_premarket_high,dist_premarket_low,dist_or_high_30m,dist_or_low_30m,fwd_points_5m,fwd_points_15m,fwd_points_30m,fwd_points_60m,fwd_points_120m,future_high_30m,future_low_30m,future_high_60m,future_low_60m,mfe_30m,mae_30m,mfe_60m,mae_60m,ict_session_date,is_asia_session,is_london_session,is_ny_rth_session,dol,session_high_so_far,session_low_so_far,pdh,pdl,pdc,prior_session_mid,prior_session_range,asia_high,asia_low,london_high,london_low,ny_open,vwap,dist_dol,dist_pdh,dist_pdl,dist_prior_session_mid,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_ny_open,dist_vwap,above_dol,below_dol,above_vwap,below_vwap,prior_range_position,premium_vs_prior_range,discount_vs_prior_range,pdh_sweep_reclaim_now,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_now,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_now,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_now,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_now,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_now,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_now,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_now,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,dol_cross_now,bull_dol_reclaim_now,bear_dol_reclaim_now,dol_cross_last_10m,bull_dol_reclaim_last_10m,bear_dol_reclaim_last_10m,inside_bull_fvg_current_bar,inside_bear_fvg_current_bar,recent_bull_fvg_last_120m,recent_bear_fvg_last_120m,bull_ifvg_proxy_fast,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,prior_10m_high,prior_10m_low,prior_10m_open,bull_v_reversal_proxy,bear_v_reversal_proxy,any_v_reversal_proxy,year,month
1680119,2022-10-14T14:46:00.000000,NQZ2,10858.5,10877.75,10857.5,10874.75,1585,2022-10-14,14,46,5,11065.442265621848,-190.6922656218485,0.0014965234608832478,-0.0023622769597725357,-0.00619145533470411,10884.867223665045,10900.278724542517,10941.91983863033,-10.117223665045458,-25.52872454251701,-67.16983863033056,20.25,21.571428571428573,28.285,1962.8,2473.3,0.8075198695740778,0.6408442162293292,20.25,16.25,16.25,0.8024691358024691,3.0,1.0,0.000505758753074792,0.007379479988045778,-0.000022989034230702643,-0.0025747718338352543,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T08:46:00.000000,2022-10-14,8,46,4,526,true,true,false,true,false,false,0.14814814814814814,0.04938271604938271,bull,23.6875,12.6875,0.8548812664907651,1.2807881773399015,false,false,false,false,false,,,,,,,false,false,10867.5,10854.0,10859.0,10858.5,-0.5,0.037037037037037035,true,false,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,true,false,false,-268.0,270.5,-351.75,14.75,-73.75,22.0,5.5,80.25,-0.25,-28.0,-31.25,10971.5,10852.75,10971.5,10846.0,96.75,22.0,96.75,28.75,2022-10-14,false,false,true,11074.5,11253.5,10854.0,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11065.442265621848,-199.75,-268.0,390.0,61.0,-310.25,-147.0,-378.75,-113.5,-199.75,-190.6922656218485,false,true,false,true,0.5927051671732523,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,10940.0,10854.0,10929.25,false,true,true,2022,2022-10
1680214,2022-10-14T16:21:00.000000,NQZ2,10803.5,10819.0,10801.5,10817.75,1098,2022-10-14,16,21,5,11021.147715015612,-203.39771501561154,0.0013190169852361766,0.0017826549983794848,-0.002650624625455178,10807.914596456694,10815.685154624725,10840.339842102356,9.835403543305802,2.064845375274672,-22.58984210235576,17.5,15.839285714285714,16.355,1527.3,1356.34,0.7189157336476134,0.8095315333913327,17.5,14.25,14.25,0.8142857142857143,1.25,2.0,0.0004622033232419831,0.0016639319636708727,-0.0002542118277830685,-0.0015252709666983,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T10:21:00.000000,2022-10-14,10,21,4,621,true,false,false,true,false,false,0.07142857142857142,0.11428571428571428,bull,16.0375,8.175,1.0911925175370225,1.7431192660550456,false,false,false,false,false,,,,,,,false,false,10812.5,10799.0,10811.75,10803.5,-8.25,0.6111111111111112,true,false,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,false,false,true,-325.0,213.5,-408.75,-42.25,-130.75,-35.0,5.0,18.0,-2.75,-16.5,-37.25,10864.25,10801.5,10864.25,10801.5,46.5,16.25,46.5,16.25,2022-10-14,false,false,true,11074.5,11253.5,10783.25,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11021.147715015612,-256.75,-325.0,333.0,4.0,-367.25,-204.0,-435.75,-170.5,-256.75,-203.39771501561154,false,true,false,true,0.506079027355623,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,10819.0,10783.25,10804.0,true,false,true,2022,2022-10
1680222,2022-10-14T16:29:00.000000,NQZ2,10818.75,10835.5,10817.5,10834.0,1152,2022-10-14,16,29,5,11018.697230774198,-184.69723077419803,0.001409589832466862,0.001409589832466862,0.003612783696155697,10820.834600943068,10819.412635851784,10835.316960789112,13.165399056932074,14.587364148215784,-1.3169607891122723,18.0,13.232142857142858,15.47,1214.05,1338.66,0.9488900786623286,0.8605620545919053,18.0,15.25,15.25,0.8472222222222222,1.5,1.25,-0.001315303673620094,0.002007568764998968,-0.0013383791766660158,-0.0009460956248845687,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T10:29:00.000000,2022-10-14,10,29,4,629,true,false,false,true,false,false,0.08333333333333333,0.06944444444444445,bull,13.2375,5.2125,1.3597733711048159,2.9256594724220624,false,false,false,false,false,,,,,,,false,false,10823.0,10815.75,10821.0,10818.75,-2.25,0.3103448275862069,true,false,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,false,false,true,-308.75,229.75,-392.5,-26.0,-114.5,-18.75,-14.25,21.75,-14.5,-10.25,-43.5,10864.25,10807.5,10864.25,10793.5,30.25,26.5,30.25,40.5,2022-10-14,false,false,true,11074.5,11253.5,10783.25,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11018.697230774198,-240.5,-308.75,349.25,20.25,-351.0,-187.75,-419.5,-154.25,-240.5,-184.69723077419803,false,true,false,true,0.5307750759878419,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,10835.5,10799.0,10811.75,true,false,true,2022,2022-10
1680239,2022-10-14T16:46:00.000000,NQZ2,10853.0,10855.75,10843.0,10843.5,791,2022-10-14,16,46,5,11014.067482853054,-170.56748285305366,-0.0008523185367763642,-0.00025354385156162174,0.0006690506402122764,10847.820430278263,10840.368350758717,10838.972280992377,-4.320430278263302,3.1316492412825028,4.527719007623091,12.75,12.178571428571429,14.31,924.1,1201.4,0.8559679688345417,0.6583985350424504,12.75,-9.5,9.5,0.7450980392156863,2.75,0.5,-0.002628302669802185,-0.000023055286577200462,-0.00322774012080973,0.0,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T10:46:00.000000,2022-10-14,10,46,4,646,true,false,false,true,false,false,0.21568627450980393,0.0392156862745098,bear,12.5375,6.275,1.0169491525423728,1.5139442231075697,false,false,false,false,false,,,,,,,false,false,10858.25,10847.0,10855.5,10852.75,-2.75,0.24444444444444444,false,true,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,false,false,true,-299.25,239.25,-383.0,-16.5,-105.0,-9.25,-28.5,-0.25,-35.0,0.0,-61.0,10855.75,10804.5,10855.75,10793.5,12.25,39.0,12.25,50.0,2022-10-14,false,false,true,11074.5,11253.5,10783.25,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11014.067482853054,-231.0,-299.25,358.75,29.75,-341.5,-178.25,-410.0,-144.75,-231.0,-170.56748285305366,false,true,false,true,0.5452127659574468,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,10864.25,10829.75,10835.5,true,true,true,2022,2022-10
1680242,2022-10-14T16:49:00.000000,NQZ2,10838.25,10840.5,10827.75,10828.5,928,2022-10-14,16,49,5,11013.350534051226,-184.85053405122562,-0.0009226368962494957,-0.0025101904520645757,0.000808706300977402,10841.81606030247,10839.262716537529,10838.680563180616,-13.31606030246985,-10.762716537528831,-10.180563180616446,12.75,11.071428571428571,14.17,910.95,1195.9,1.0187167242988089,0.7759846140981687,12.75,-9.75,9.75,0.7647058823529411,2.25,0.75,-0.0009465761647504678,0.0006464422588539076,-0.001685367317726394,0.0007157039294454215,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T10:49:00.000000,2022-10-14,10,49,4,649,true,false,false,true,false,false,0.17647058823529413,0.058823529411764705,bear,12.125,6.0625,1.0515463917525774,1.6082474226804124,false,false,false,false,false,,,,,,,false,false,10845.0,10836.25,10842.5,10838.5,-4.0,0.45714285714285713,false,true,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,false,false,true,-314.25,224.25,-398.0,-31.5,-120.0,-24.25,-10.25,7.0,-18.25,7.75,-35.75,10852.0,10803.75,10852.0,10793.5,23.5,24.75,23.5,35.0,2022-10-14,false,false,true,11074.5,11253.5,10783.25,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11013.350534051226,-246.0,-314.25,343.75,14.75,-356.5,-193.25,-425.0,-159.75,-246.0,-184.85053405122562,false,true,false,true,0.5224164133738601,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,10864.25,10827.75,10834.5,false,true,true,2022,2022-10
1680243,2022-10-14T16:50:00.000000,NQZ2,10828.25,10828.75,10816.25,10817.25,1058,2022-10-14,16,50,5,11013.009200687686,-195.75920068768573,-0.0010389250588723753,-0.003271060330330977,-0.001661244549041374,10836.902848241976,10837.166267343478,10837.84014893824,-19.652848241976244,-19.916267343478467,-20.59014893823951,12.5,11.321428571428571,13.935,888.3,1171.7,1.191039063379489,0.9029615089186651,12.5,-11.0,11.0,0.88,0.5,1.0,0.0,0.0004622246874206315,-0.0010168943123252117,0.0011555617185514677,2022-10-14,3,1,0,2,0,0,0,0,0,true,false,true,false,false,false,false,false,2022-10-14T10:50:00.000000,2022-10-14,10,50,4,650,true,false,false,true,false,false,0.04,0.08,bear,11.925,6.2625,1.0482180293501047,1.7564870259481038,false,false,false,false,true,,,10828.75,10836.25,,7.5,false,true,10840.5,10827.75,10838.25,10828.5,-9.75,0.7647058823529411,false,true,false,false,11142.75,10604.25,11065.5,11226.5,10860.0,10948.5,10852.75,95.75,366.5,538.5,false,false,false,false,false,false,false,true,-325.5,213.0,-409.25,-42.75,-131.25,-35.5,0.0,5.0,-11.0,12.5,-31.0,10852.0,10803.75,10852.0,10793.5,34.75,13.5,34.75,23.75,2022-10-14,false,false,true,11074.5,11253.5,10783.25,11142.75,10484.75,11074.0,10813.75,658.0,11185.0,11021.75,11253.5,10988.25,11074.5,11013.009200687686,-257.25,-325.5,332.5,3.5,-367.75,-204.5,-436.25,-171.0,-257.25,-195.75920068768573,false,true,false,true,0.5053191489361702,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,10864.25,10816.25,10840.0,false,true,true,2022,2022-10
1688387,2022-10-24T14:34:00.000000,NQZ2,11266.0,11275.5,11264.75,11274.75,1465,2022-10-24,14,34,1,11346.353857038815,-71.60385703881548,0.000798881565807763,0.00217772938379146,0.001309946714032062,11255.789009274766,11253.992136016357,11281.027122338635,18.960990725234296,20.757863983642892,-6.2771223386353086,10.75,18.928571428571427,24.915,1829.0,2225.5,0.80098414434117,0.6582790384183329,10.75,8.75,8.75,0.813953488372093,0.75,1.25,0.003237322335306825,0.0002882547284861481,0.005787268010377211,0.007960265194350225,2022-10-24,4,1,0,0,0,0,1,0,0,true,false,false,false,false,true,false,false,2022-10-24T08:34:00.000000,2022-10-24,8,34,0,514,true,true,false,true,false,false,0.06976744186046512,0.11627906976744186,bull,19.4,12.3125,0.5541237113402062,0.7106598984771574,false,false,false,false,false,,,,,,,false,false,11277.0,11264.75,11276.25,11265.75,-10.5,0.8571428571428571,false,false,false,false,11386.25,11051.0,11378.0,11426.0,11207.75,11359.0,11235.75,123.25,218.25,335.25,false,false,false,false,false,false,false,false,-111.5,223.75,-151.25,67.0,-84.25,39.0,36.5,3.25,65.25,89.75,148.25,11370.5,11264.75,11379.75,11264.75,95.75,10.0,105.0,10.0,2022-10-24,false,false,true,11477.0,11498.5,11207.75,11530.25,11388.0,11477.75,11459.125,142.25,11498.5,11358.5,11450.25,11260.75,11477.0,11346.353857038815,-202.25,-255.5,-113.25,-184.375,-223.75,-83.75,-175.5,14.0,-202.25,-71.60385703881548,false,true,false,true,-0.7961335676625659,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11282.5,11211.0,11221.75,true,false,true,2022,2022-10
1688388,2022-10-24T14:35:00.000000,NQZ2,11274.25,11311.5,11272.0,11306.0,3429,2022-10-24,14,35,1,11345.974281850402,-39.974281850401894,0.0027716800815982268,0.005737668460614742,0.006834828684017191,11265.831207419813,11258.945265919561,11282.006450874374,40.16879258018707,47.05473408043872,23.993549125625577,39.5,20.303571428571427,23.855,1912.3,2143.54,1.7931286931966741,1.5996902320460546,39.5,31.75,31.75,0.8037974683544303,5.5,2.25,0.000641252432336703,0.0001547850698744302,0.0037148416769856585,0.006058729877940872,2022-10-24,4,1,0,0,0,0,1,0,0,true,false,false,false,false,true,false,false,2022-10-24T08:35:00.000000,2022-10-24,8,35,0,515,true,true,false,true,false,false,0.13924050632911392,0.056962025316455694,bull,20.2875,13.175,1.947011706715958,2.4098671726755216,true,true,false,false,false,,,,,,,false,false,11275.5,11264.75,11266.0,11274.75,8.75,0.813953488372093,true,false,false,false,11386.25,11051.0,11378.0,11426.0,11207.75,11359.0,11235.75,123.25,218.25,335.25,false,false,false,false,false,false,false,false,-80.25,255.0,-120.0,98.25,-53.0,70.25,7.25,1.75,42.0,68.5,111.75,11370.5,11269.5,11379.75,11269.5,64.5,36.5,73.75,36.5,2022-10-24,false,false,true,11477.0,11498.5,11207.75,11530.25,11388.0,11477.75,11459.125,142.25,11498.5,11358.5,11450.25,11260.75,11477.0,11345.974281850402,-171.0,-224.25,-82.0,-153.125,-192.5,-52.5,-144.25,45.25,-171.0,-39.974281850401894,false,true,false,true,-0.5764499121265377,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11311.5,11211.0,11230.0,true,false,true,2022,2022-10
1688400,2022-10-24T14:47:00.000000,NQZ2,11284.25,11301.75,11282.0,11300.25,1492,2022-10-24,14,47,1,11343.70213675995,-43.45213675995001,0.0014179054877372366,0.00026555135099259886,0.0021283671433323104,11291.683762072262,11284.160916991323,11287.29710195175,8.566237927738257,16.089083008677335,12.952898048250063,19.75,19.071428571428573,20.475,1710.25,1931.2,0.8723870779125859,0.7725766362883181,19.75,16.0,16.0,0.810126582278481,1.5,2.25,0.0022344638392954863,0.004424680869892228,0.002145970221897775,0.005508727683015913,2022-10-24,4,1,0,0,0,0,1,0,0,true,false,false,false,false,true,false,false,2022-10-24T08:47:00.000000,2022-10-24,8,47,0,527,true,true,false,true,false,false,0.0759493670886076,0.11392405063291139,bull,18.9125,10.7125,1.0442828816920027,1.4935822637106184,false,false,false,false,false,,,,,,,false,false,11288.5,11276.5,11285.5,11284.25,-1.25,0.10416666666666667,true,false,false,false,11386.25,11051.0,11378.0,11426.0,11207.75,11359.0,11235.75,123.25,218.25,335.25,false,false,false,false,false,false,false,false,-86.0,249.25,-125.75,92.5,-58.75,64.5,25.25,50.0,24.25,62.25,137.0,11374.5,11269.5,11394.0,11269.5,74.25,30.75,93.75,30.75,2022-10-24,false,false,true,11477.0,11498.5,11207.75,11530.25,11388.0,11477.75,11459.125,142.25,11498.5,11358.5,11450.25,11260.75,11477.0,11343.70213675995,-176.75,-230.0,-87.75,-158.875,-198.25,-58.25,-150.0,39.5,-176.75,-43.45213675995001,false,true,false,true,-0.616871704745167,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11327.0,11276.0,11294.0,true,true,true,2022,2022-10
1688403,2022-10-24T14:50:00.000000,NQZ2,11277.5,11310.5,11276.75,11307.75,1863,2022-10-24,14,50,1,11343.136220484637,-35.386220484637306,0.0026378790565704247,0.0019715564219573434,0.0001547850698744302,11293.516086180998,11286.955537160511,11288.136329522744,14.233913819001828,20.794462839488915,19.613670477256164,33.75,20.053571428571427,20.355,1671.35,1899.88,1.1146677835282857,0.9805882476788007,33.75,30.25,30.25,0.8962962962962963,2.75,0.75,0.0010833278061506135,0.003559505648780714,0.0037363754946828642,0.005394530300015576,2022-10-24,4,1,0,0,0,0,1,0,0,true,false,false,false,false,true,false,false,2022-10-24T08:50:00.000000,2022-10-24,8,50,0,530,true,true,false,true,false,false,0.08148148148148149,0.022222222222222223,bull,20.075,11.7875,1.6811955168119552,2.5662778366914103,true,true,false,false,false,,,,,,,false,false,11299.75,11269.5,11298.25,11278.0,-20.25,0.6694214876033058,true,false,false,false,11386.25,11051.0,11378.0,11426.0,11207.75,11359.0,11235.75,123.25,218.25,335.25,false,false,false,false,false,false,false,false,-78.5,256.75,-118.25,100.0,-51.25,72.0,12.25,40.25,42.25,61.0,126.0,11374.5,11276.75,11394.0,11276.75,66.75,31.0,86.25,31.0,2022-10-24,false,false,true,11477.0,11498.5,11207.75,11530.25,11388.0,11477.75,11459.125,142.25,11498.5,11358.5,11450.25,11260.75,11477.0,11343.136220484637,-169.25,-222.5,-80.25,-151.375,-190.75,-50.75,-142.5,47.0,-169.25,-35.386220484637306,false,true,false,true,-0.5641476274165202,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11314.5,11269.5,11313.5,true,false,true,2022,2022-10
1692539,2022-10-27T14:46:00.000000,NQZ2,11355.25,11372.5,11354.25,11370.5,1471,2022-10-27,14,46,4,11404.492113144619,-33.992113144619,0.0013429911274520645,0.0006380216927375226,-0.005836193140833723,11369.148583935352,11382.678565565822,11384.958324489895,1.3514160646482196,-12.178565565822282,-14.458324489894949,18.25,17.053571428571427,18.665,1710.55,2000.42,0.8599573236678262,0.73534557742874,18.25,15.25,15.25,0.8356164383561644,2.0,1.0,0.00004397344004214432,-0.0021986720021107686,-0.0028802603227650048,-0.00672793632645885,2022-10-27,8,2,0,0,0,0,0,0,0,true,false,false,false,false,false,false,false,2022-10-27T08:46:00.000000,2022-10-27,8,46,3,526,true,true,false,true,false,false,0.1095890410958904,0.0547945205479452,bull,16.7625,8.4875,1.0887397464578674,1.7967599410898378,false,false,false,false,false,,,,,,,false,false,11363.0,11344.25,11351.25,11355.25,4.0,0.21333333333333335,true,false,false,false,11703.5,11415.0,11474.25,11464.0,11263.75,11453.0,11318.75,134.25,200.25,288.5,false,true,false,false,false,false,false,false,-333.0,-44.5,-93.5,106.75,-82.5,51.75,0.5,-25.0,-32.75,-76.5,-91.25,11388.75,11312.0,11388.75,11290.25,18.25,58.5,18.25,80.25,2022-10-27,false,false,true,11463.5,11537.5,11263.75,11703.5,11415.0,11464.0,11559.25,288.5,11537.5,11461.5,11515.25,11355.75,11463.5,11404.492113144619,-93.0,-333.0,-44.5,-188.75,-167.0,-91.0,-144.75,14.75,-93.0,-33.992113144619,false,true,false,true,-0.15424610051993068,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,2,false,false,false,false,false,false,false,false,true,true,true,false,true,11395.25,11341.25,11391.75,true,true,true,2022,2022-10
1692543,2022-10-27T14:50:00.000000,NQZ2,11352.0,11370.0,11351.25,11365.5,1119,2022-10-27,14,50,4,11403.93180961448,-38.43180961447979,0.001145122219775363,0.0009026661676316827,-0.004052840274278657,11364.984859979919,11375.972785737957,11381.638682128983,0.5151400200811622,-10.472785737956656,-16.13868212898342,18.75,16.125,18.8,1679.55,1927.48,0.6662498883629544,0.5805507709548219,18.75,13.5,13.5,0.72,4.5,0.75,0.0005059170296071169,-0.001759711407329223,-0.0029035238220931348,-0.005939025999736058,2022-10-27,8,2,0,0,0,0,0,0,0,true,false,false,false,false,false,false,false,2022-10-27T08:50:00.000000,2022-10-27,8,50,3,530,true,true,false,true,false,false,0.24,0.04,bull,16.55,8.775,1.1329305135951662,1.5384615384615383,false,false,false,false,false,,,,,,,false,false,11372.25,11351.25,11361.75,11352.5,-9.25,0.44047619047619047,false,false,false,false,11703.5,11415.0,11474.25,11464.0,11263.75,11453.0,11318.75,134.25,200.25,288.5,false,true,false,false,false,false,false,false,-338.0,-49.5,-98.5,101.75,-87.5,46.75,5.75,-20.0,-33.0,-67.5,-69.5,11388.75,11312.0,11388.75,11290.25,23.25,53.5,23.25,75.25,2022-10-27,false,false,true,11463.5,11537.5,11263.75,11703.5,11415.0,11464.0,11559.25,288.5,11537.5,11461.5,11515.25,11355.75,11463.5,11403.93180961448,-98.0,-338.0,-49.5,-193.75,-172.0,-96.0,-149.75,9.75,-98.0,-38.43180961447979,false,true,false,true,-0.17157712305025996,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,2,false,false,false,false,false,false,false,false,true,true,true,false,true,11377.0,11341.25,11375.75,true,false,true,2022,2022-10
1692643,2022-10-27T16:30:00.000000,NQZ2,11249.5,11266.5,11247.5,11265.0,1742,2022-10-27,16,30,4,11383.16610028166,-118.16610028165996,0.0013778390150673836,-0.0011526866465685348,-0.0038026176158472147,11271.148071278589,11283.304132707666,11299.080259055185,-6.148071278588759,-18.304132707666213,-34.0802590551848,19.0,13.375,12.395,1110.2,1053.2,1.5690866510538641,1.6540068363083933,19.0,15.5,15.5,0.8157894736842105,1.5,2.0,0.0007545494895695448,0.0009542831779849603,0.0021970705725700146,0.0022636484687084124,2022-10-27,8,2,0,0,0,0,0,0,0,true,false,false,false,false,false,false,false,2022-10-27T10:30:00.000000,2022-10-27,10,30,3,630,true,false,false,true,false,false,0.07894736842105263,0.10526315789473684,bull,13.0,6.975,1.4615384615384615,2.2222222222222223,false,false,false,false,false,,,,,,,false,false,11264.5,11249.5,11257.75,11249.5,-8.25,0.55,true,true,false,true,11703.5,11415.0,11474.25,11464.0,11263.75,11453.0,11318.75,134.25,200.25,288.5,false,true,false,false,false,true,false,true,-438.5,-150.0,-199.0,1.25,-188.0,-53.75,8.5,10.75,24.75,25.5,-16.25,11303.0,11247.5,11337.5,11247.5,38.0,17.5,72.5,17.5,2022-10-27,false,false,true,11463.5,11537.5,11247.5,11703.5,11415.0,11464.0,11559.25,288.5,11537.5,11461.5,11515.25,11355.75,11463.5,11383.16610028166,-198.5,-438.5,-150.0,-294.25,-272.5,-196.5,-250.25,-90.75,-198.5,-118.16610028165996,false,true,false,true,-0.5199306759098787,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11291.25,11247.5,11291.0,true,true,true,2022,2022-10
1692646,2022-10-27T16:33:00.000000,NQZ2,11270.75,11279.25,11270.5,11279.0,902,2022-10-27,16,33,4,11382.495773024999,-103.49577302499893,0.0007319832309296004,0.001865340202522603,-0.0030935124624359434,11272.443812494637,11280.736264576384,11296.154562706526,6.556187505362686,-1.736264576384201,-17.15456270652612,8.75,11.517857142857142,12.105,1171.9,1043.4,0.7696902466080723,0.8644815027793751,8.75,8.25,8.25,0.9428571428571428,0.25,0.25,-0.000022165085557190878,0.0018840322723645553,-0.0003103111978012274,0.0007314478233886312,2022-10-27,8,2,0,0,0,0,0,0,0,true,false,false,false,false,false,false,false,2022-10-27T10:33:00.000000,2022-10-27,10,33,3,633,true,false,false,true,false,false,0.02857142857142857,0.02857142857142857,bull,12.925,7.2875,0.6769825918762089,1.1320754716981132,false,false,false,false,false,,,,,,,false,false,11274.0,11267.25,11269.25,11270.75,1.5,0.2222222222222222,true,false,false,false,11703.5,11415.0,11474.25,11464.0,11263.75,11453.0,11318.75,134.25,200.25,288.5,false,true,false,false,false,false,false,true,-424.5,-136.0,-185.0,15.25,-174.0,-39.75,-0.25,21.25,-3.5,8.25,-22.0,11303.0,11267.75,11337.5,11267.75,24.0,11.25,58.5,11.25,2022-10-27,false,false,true,11463.5,11537.5,11247.5,11703.5,11415.0,11464.0,11559.25,288.5,11537.5,11461.5,11515.25,11355.75,11463.5,11382.495773024999,-184.5,-424.5,-136.0,-280.25,-258.5,-182.5,-236.25,-76.75,-184.5,-103.49577302499893,false,true,false,true,-0.4714038128249567,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,11291.25,11247.5,11280.0,true,true,true,2022,2022-10
