conditions,trades,expectancy_score,robustness_score,win_10,win_20,win_30,win_40,avg_15m,avg_30m,avg_60m,med_30m,std_30m
back_inside_or & strong_body & bull_fvg & high_rel_vol,44,3.993068181818182,6.5681818181818175,0.4772727272727273,0.38636363636363635,0.38636363636363635,0.3409090909090909,13.153409090909092,23.488636363636363,0.13636363636363635,18.5,101.55810793072774
green_bar & strong_body & bull_fvg & high_rel_vol,44,3.993068181818182,6.5681818181818175,0.4772727272727273,0.38636363636363635,0.38636363636363635,0.3409090909090909,13.153409090909092,23.488636363636363,0.13636363636363635,18.5,101.55810793072774
back_inside_or & green_bar & strong_body & bull_fvg & high_rel_vol,44,3.993068181818182,6.5681818181818175,0.4772727272727273,0.38636363636363635,0.38636363636363635,0.3409090909090909,13.153409090909092,23.488636363636363,0.13636363636363635,18.5,101.55810793072774
below_vwap & red_bar & expansion_bar & tight_spread & high_volatility,70,3.976071428571428,12.428571428571429,0.5,0.42857142857142855,0.4142857142857143,0.42857142857142855,-0.3964285714285714,13.253571428571428,30.542857142857144,6.25,154.7182250212518
below_vwap & green_bar & strong_body & high_rel_vol,73,3.9717123287671234,14.43835616438356,0.5753424657534246,0.4657534246575342,0.4246575342465753,0.4383561643835616,20.48972602739726,11.681506849315069,-3.2465753424657535,21.25,175.877222308247
above_vwap & large_or & strong_body & expansion_bar,47,3.9599999999999995,12.255319148936168,0.5319148936170213,0.5106382978723404,0.5106382978723404,0.3829787234042553,10.287234042553191,16.5,-6.122340425531915,39.0,129.5464286420627
above_vwap & back_inside_or & large_or & strong_body & expansion_bar,47,3.9599999999999995,12.255319148936168,0.5319148936170213,0.5106382978723404,0.5106382978723404,0.3829787234042553,10.287234042553191,16.5,-6.122340425531915,39.0,129.5464286420627
green_bar & strong_body & expansion_bar & high_rel_vol,126,3.9581746031746032,21.452380952380956,0.5079365079365079,0.42063492063492064,0.40476190476190477,0.3492063492063492,12.194444444444445,7.468253968253968,-10.43452380952381,17.75,148.4437232897605
back_inside_or & strong_body & tight_spread & high_rel_vol & high_volatility,74,3.955,17.0,0.5405405405405406,0.5,0.4594594594594595,0.36486486486486486,6.128378378378378,10.68918918918919,-20.114864864864863,17.625,137.692665832248
below_vwap & strong_body & high_rel_vol,83,3.938493975903614,15.566265060240962,0.5662650602409639,0.4578313253012048,0.40963855421686746,0.40963855421686746,16.716867469879517,10.364457831325302,-2.2801204819277108,21.25,170.52654870374946
large_or & green_bar & strong_body & displacement & tight_spread,49,3.923877551020408,13.020408163265305,0.6122448979591837,0.5918367346938775,0.4489795918367347,0.3673469387755102,21.607142857142858,13.53061224489796,-4.545918367346939,7.0,174.24620865564722
green_bar & expansion_bar & bull_fvg & tight_spread & high_volatility,42,3.9085714285714284,8.142857142857142,0.4523809523809524,0.42857142857142855,0.4523809523809524,0.40476190476190477,-0.07738095238095238,21.714285714285715,-2.3273809523809526,19.125,132.1039014054866
bull_fvg & tight_spread & high_rel_vol & high_volatility,38,3.8999999999999995,7.157894736842104,0.4473684210526316,0.42105263157894735,0.4473684210526316,0.42105263157894735,0.05263157894736842,24.375,-6.559210526315789,19.125,135.25951969794556
back_inside_or & bull_fvg & tight_spread & high_rel_vol & high_volatility,38,3.8999999999999995,7.157894736842104,0.4473684210526316,0.42105263157894735,0.4473684210526316,0.42105263157894735,0.05263157894736842,24.375,-6.559210526315789,19.125,135.25951969794556
back_inside_or & green_bar & strong_body & expansion_bar & high_rel_vol,125,3.8986799999999997,21.624,0.512,0.424,0.408,0.352,12.572,7.356,-10.686,17.75,149.03571524757024
back_inside_or & bull_fvg & tight_spread & high_volatility,74,3.8675675675675674,11.351351351351353,0.4594594594594595,0.40540540540540543,0.3783783783783784,0.4189189189189189,5.320945945945946,12.891891891891891,-4.263513513513513,12.0,123.68146421712618
strong_body & expansion_bar & bull_fvg,51,3.8525,8.568627450980392,0.5098039215686274,0.45098039215686275,0.37254901960784315,0.3137254901960784,19.25980392156863,16.75,-10.534313725490197,2.25,101.74228471977618
back_inside_or & strong_body & expansion_bar & bull_fvg,51,3.8525,8.568627450980392,0.5098039215686274,0.45098039215686275,0.37254901960784315,0.3137254901960784,19.25980392156863,16.75,-10.534313725490197,2.25,101.74228471977618
green_bar & strong_body & expansion_bar & bull_fvg,51,3.8525,8.568627450980392,0.5098039215686274,0.45098039215686275,0.37254901960784315,0.3137254901960784,19.25980392156863,16.75,-10.534313725490197,2.25,101.74228471977618
back_inside_or & green_bar & strong_body & expansion_bar & bull_fvg,51,3.8525,8.568627450980392,0.5098039215686274,0.45098039215686275,0.37254901960784315,0.3137254901960784,19.25980392156863,16.75,-10.534313725490197,2.25,101.74228471977618
back_inside_or & red_bar & expansion_bar & tight_spread,135,3.852388888888889,18.511111111111113,0.4888888888888889,0.37777777777777777,0.362962962962963,0.4222222222222222,7.5962962962962965,7.553703703703704,22.27777777777778,6.0,131.02570880089613
above_vwap & green_bar & bull_fvg & high_volatility,35,3.8502857142857136,7.771428571428571,0.5142857142857142,0.45714285714285713,0.4857142857142857,0.4,25.928571428571427,24.064285714285713,-5.128571428571429,23.5,128.36948829535032
above_vwap & back_inside_or & green_bar & bull_fvg & high_volatility,35,3.8502857142857136,7.771428571428571,0.5142857142857142,0.45714285714285713,0.4857142857142857,0.4,25.928571428571427,24.064285714285713,-5.128571428571429,23.5,128.36948829535032
below_vwap & large_or & large_lower_wick & expansion_bar & high_volatility,44,3.849204545454545,10.022727272727273,0.5,0.4772727272727273,0.4772727272727273,0.4318181818181818,1.5681818181818181,18.329545454545453,40.65340909090909,0.625,193.1084071123342
vwap_reclaim & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & back_inside_or & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & green_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & back_inside_or & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & green_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & back_inside_or & green_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & back_inside_or & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & green_bar & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & back_inside_or & green_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & back_inside_or & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
above_vwap & vwap_reclaim & green_bar & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
vwap_reclaim & back_inside_or & green_bar & expansion_bar & high_rel_vol,45,3.8441666666666667,9.8,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.5333333333333333,18.305555555555557,-5.183333333333334,22.5,115.13737951515208
below_vwap & strong_body & displacement & tight_spread & high_rel_vol,46,3.813858695652174,10.869565217391303,0.6739130434782609,0.5434782608695652,0.43478260869565216,0.43478260869565216,24.5,15.255434782608695,18.304347826086957,23.125,178.49563867322453
vwap_reclaim & strong_body & expansion_bar & tight_spread,44,3.793693181818182,10.977272727272727,0.5681818181818182,0.5227272727272727,0.4772727272727273,0.38636363636363635,8.153409090909092,16.494318181818183,7.488636363636363,24.625,101.20172533683514
above_vwap & vwap_reclaim & strong_body & expansion_bar & tight_spread,44,3.793693181818182,10.977272727272727,0.5681818181818182,0.5227272727272727,0.4772727272727273,0.38636363636363635,8.153409090909092,16.494318181818183,7.488636363636363,24.625,101.20172533683514
vwap_reclaim & back_inside_or & strong_body & expansion_bar & tight_spread,44,3.793693181818182,10.977272727272727,0.5681818181818182,0.5227272727272727,0.4772727272727273,0.38636363636363635,8.153409090909092,16.494318181818183,7.488636363636363,24.625,101.20172533683514
vwap_reclaim & green_bar & strong_body & expansion_bar & tight_spread,44,3.793693181818182,10.977272727272727,0.5681818181818182,0.5227272727272727,0.4772727272727273,0.38636363636363635,8.153409090909092,16.494318181818183,7.488636363636363,24.625,101.20172533683514
green_bar & strong_body & displacement & tight_spread & high_rel_vol,80,3.7845625,16.15,0.5625,0.475,0.425,0.375,10.090625,9.959375,-0.04375,18.875,144.134296135199
above_vwap & back_inside_or & small_or,112,3.7787946428571435,10.517857142857144,0.4642857142857143,0.3392857142857143,0.2767857142857143,0.2767857142857143,5.296875,9.944196428571429,13.225446428571429,12.875,45.58567458397851
above_vwap & back_inside_or & small_or & tight_spread,112,3.7787946428571435,10.517857142857144,0.4642857142857143,0.3392857142857143,0.2767857142857143,0.2767857142857143,5.296875,9.944196428571429,13.225446428571429,12.875,45.58567458397851
large_or & red_bar & expansion_bar & high_volatility,49,3.7767857142857144,12.755102040816327,0.5510204081632653,0.5102040816326531,0.5102040816326531,0.4489795918367347,5.423469387755102,15.107142857142858,24.964285714285715,34.25,186.54162711264564
above_vwap & expansion_bar & bull_fvg & high_rel_vol,44,3.7728409090909087,6.954545454545455,0.4772727272727273,0.38636363636363635,0.4090909090909091,0.29545454545454547,16.625,22.193181818181817,-11.920454545454545,17.625,118.91604503339649
above_vwap & back_inside_or & expansion_bar & bull_fvg & high_rel_vol,44,3.7728409090909087,6.954545454545455,0.4772727272727273,0.38636363636363635,0.4090909090909091,0.29545454545454547,16.625,22.193181818181817,-11.920454545454545,17.625,118.91604503339649
above_vwap & small_or,114,3.7605263157894737,10.87719298245614,0.47368421052631576,0.3508771929824561,0.2719298245614035,0.2719298245614035,6.059210526315789,9.401315789473685,12.625,12.625,45.36479008734975
above_vwap & small_or & tight_spread,114,3.7605263157894737,10.87719298245614,0.47368421052631576,0.3508771929824561,0.2719298245614035,0.2719298245614035,6.059210526315789,9.401315789473685,12.625,12.625,45.36479008734975
strong_body & expansion_bar & bull_fvg & high_rel_vol,40,3.7600000000000002,6.400000000000001,0.475,0.4,0.4,0.275,14.5875,23.5,-5.44375,18.5,106.15987882338068
back_inside_or & strong_body & expansion_bar & bull_fvg & high_rel_vol,40,3.7600000000000002,6.400000000000001,0.475,0.4,0.4,0.275,14.5875,23.5,-5.44375,18.5,106.15987882338068
green_bar & strong_body & expansion_bar & bull_fvg & high_rel_vol,40,3.7600000000000002,6.400000000000001,0.475,0.4,0.4,0.275,14.5875,23.5,-5.44375,18.5,106.15987882338068
red_bar & large_lower_wick & tight_spread & high_volatility,96,3.755208333333334,17.5,0.46875,0.4166666666666667,0.4375,0.3854166666666667,-5.4921875,9.388020833333334,16.984375,17.5,147.95098703798953
below_vwap & back_inside_or & large_lower_wick & expansion_bar,129,3.7527131782945737,17.85271317829457,0.4806201550387597,0.3643410852713178,0.3798449612403101,0.4263565891472868,3.7286821705426356,7.984496124031008,22.69573643410853,6.0,134.16896177815096
green_bar & bull_fvg & high_volatility,77,3.7444155844155844,11.636363636363638,0.4805194805194805,0.4155844155844156,0.36363636363636365,0.4025974025974026,12.474025974025974,11.7012987012987,-11.146103896103897,12.0,121.80156045745116
back_inside_or & displacement & tight_spread & high_rel_vol,101,3.730915841584159,20.940594059405942,0.5346534653465347,0.46534653465346537,0.44554455445544555,0.37623762376237624,10.240099009900991,7.938118811881188,-3.373762376237624,20.0,164.66302865982314
back_inside_or & expansion_bar & displacement & tight_spread & high_rel_vol,101,3.730915841584159,20.940594059405942,0.5346534653465347,0.46534653465346537,0.44554455445544555,0.37623762376237624,10.240099009900991,7.938118811881188,-3.373762376237624,20.0,164.66302865982314
back_inside_or & green_bar & bull_fvg & high_volatility,75,3.7258666666666667,11.946666666666667,0.4666666666666667,0.4266666666666667,0.37333333333333335,0.41333333333333333,12.383333333333333,11.643333333333333,-11.686666666666667,12.0,123.43415996735607
below_vwap & back_inside_or & green_bar & strong_body & high_rel_vol,70,3.7205714285714286,14.571428571428571,0.6,0.4857142857142857,0.42857142857142855,0.45714285714285713,25.925,10.942857142857143,-0.7785714285714286,20.375,179.17526523735873
small_or & large_lower_wick,90,3.717638888888889,10.955555555555556,0.5222222222222223,0.32222222222222224,0.37777777777777777,0.3111111111111111,3.8444444444444446,12.819444444444445,11.541666666666666,15.125,50.60272991616944
small_or & large_lower_wick & tight_spread,90,3.717638888888889,10.955555555555556,0.5222222222222223,0.32222222222222224,0.37777777777777777,0.3111111111111111,3.8444444444444446,12.819444444444445,11.541666666666666,15.125,50.60272991616944
above_vwap & expansion_bar & high_volatility,142,3.7037852112676055,22.464788732394368,0.4225352112676056,0.3873239436619718,0.4084507042253521,0.3732394366197183,-0.4278169014084507,6.734154929577465,-2.3609154929577465,8.625,125.93462721689977
above_vwap & back_inside_or & expansion_bar & high_volatility,142,3.7037852112676055,22.464788732394368,0.4225352112676056,0.3873239436619718,0.4084507042253521,0.3732394366197183,-0.4278169014084507,6.734154929577465,-2.3609154929577465,8.625,125.93462721689977
large_or & green_bar & large_lower_wick,106,3.7027830188679243,20.830188679245285,0.4716981132075472,0.4339622641509434,0.4528301886792453,0.44339622641509435,0.9292452830188679,8.049528301886792,22.29009433962264,13.5,140.0365063789546
below_vwap & small_or,133,3.6971804511278195,10.992481203007518,0.47368421052631576,0.2556390977443609,0.3233082706766917,0.3157894736842105,2.56390977443609,10.87406015037594,7.5507518796992485,15.5,56.5614159368755
below_vwap & small_or & tight_spread,133,3.6971804511278195,10.992481203007518,0.47368421052631576,0.2556390977443609,0.3233082706766917,0.3157894736842105,2.56390977443609,10.87406015037594,7.5507518796992485,15.5,56.5614159368755
vwap_reclaim & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
above_vwap & vwap_reclaim & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
vwap_reclaim & back_inside_or & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
vwap_reclaim & green_bar & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
above_vwap & vwap_reclaim & back_inside_or & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
above_vwap & vwap_reclaim & green_bar & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
vwap_reclaim & back_inside_or & green_bar & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
above_vwap & vwap_reclaim & back_inside_or & green_bar & strong_body,50,3.69375,12.0,0.54,0.5,0.48,0.36,9.245,14.775,3.715,24.625,101.62798869767468
bull_fvg & tight_spread & high_volatility,77,3.687662337662338,10.90909090909091,0.4675324675324675,0.38961038961038963,0.36363636363636365,0.4025974025974026,4.613636363636363,12.292207792207792,-4.3311688311688314,12.0,121.3419781533447
large_or & green_bar & large_lower_wick & high_volatility,69,3.675,16.73913043478261,0.5217391304347826,0.5072463768115942,0.4782608695652174,0.4782608695652174,5.833333333333333,10.5,36.960144927536234,24.0,149.02045359022128
below_vwap & green_bar & high_volatility,308,3.6534577922077918,56.55844155844155,0.5064935064935064,0.43506493506493504,0.42207792207792205,0.38961038961038963,6.93262987012987,2.726461038961039,-0.5543831168831169,10.125,134.01193055258813
below_vwap & back_inside_or & green_bar & large_lower_wick & high_volatility,80,3.6444375000000004,12.400000000000002,0.4625,0.3875,0.4,0.3625,3.63125,11.75625,24.634375,7.5,120.60981638550118
below_vwap & large_lower_wick & expansion_bar & tight_spread,138,3.642989130434782,19.217391304347828,0.4782608695652174,0.3695652173913043,0.37681159420289856,0.427536231884058,-0.5072463768115942,7.143115942028985,24.45108695652174,5.0,134.1748841346837
below_vwap & back_inside_or & strong_body & displacement & tight_spread,58,3.637155172413792,12.293103448275863,0.6724137931034483,0.5344827586206896,0.39655172413793105,0.41379310344827586,25.19396551724138,11.732758620689655,12.202586206896552,13.875,161.87940783180485
green_bar & strong_body & tight_spread & high_volatility,162,3.6091049382716047,28.518518518518515,0.48148148148148145,0.43209876543209874,0.4074074074074074,0.37037037037037035,5.714506172839506,5.155864197530864,-2.3040123456790123,8.25,119.82324591008476
large_or & strong_body & displacement & tight_spread & high_volatility,41,3.6085365853658535,11.26829268292683,0.5609756097560976,0.5365853658536586,0.5121951219512195,0.3902439024390244,-1.725609756097561,16.402439024390244,-9.286585365853659,45.25,136.75771091204487
above_vwap & large_or & green_bar & strong_body & expansion_bar,46,3.594782608695652,12.0,0.5217391304347826,0.5217391304347826,0.5,0.3695652173913043,10.293478260869565,14.978260869565217,-7.358695652173913,31.25,130.55252057321343
red_bar & large_lower_wick & high_volatility,98,3.5843622448979593,17.98979591836735,0.46938775510204084,0.41836734693877553,0.4387755102040816,0.3877551020408163,-4.86734693877551,8.74234693877551,17.176020408163264,17.5,147.19590553332418
below_vwap & large_or & green_bar & strong_body & high_volatility,57,3.5691228070175436,14.596491228070175,0.5964912280701754,0.5614035087719298,0.45614035087719296,0.47368421052631576,32.04824561403509,11.153508771929825,-5.631578947368421,-10.0,167.79808068129327
strong_body & expansion_bar & tight_spread & high_volatility,133,3.50406015037594,25.225563909774433,0.5037593984962406,0.45864661654135336,0.41353383458646614,0.3533834586466165,5.609022556390977,5.7443609022556394,-5.640977443609023,8.25,128.27218436728054
above_vwap & large_or & strong_body & high_volatility,40,3.497625,9.450000000000001,0.45,0.45,0.525,0.4,4.70625,19.43125,-0.65625,52.5,129.60539206469608
above_vwap & back_inside_or & large_or & strong_body & high_volatility,40,3.497625,9.450000000000001,0.45,0.45,0.525,0.4,4.70625,19.43125,-0.65625,52.5,129.60539206469608
above_vwap & large_or & green_bar & strong_body & high_volatility,40,3.497625,9.450000000000001,0.45,0.45,0.525,0.4,4.70625,19.43125,-0.65625,52.5,129.60539206469608
above_vwap & bull_fvg & high_volatility,37,3.4875675675675684,7.351351351351352,0.5135135135135135,0.43243243243243246,0.4594594594594595,0.3783783783783784,24.716216216216218,21.7972972972973,-7.202702702702703,20.0,125.34448141131013
above_vwap & back_inside_or & bull_fvg & high_volatility,37,3.4875675675675684,7.351351351351352,0.5135135135135135,0.43243243243243246,0.4594594594594595,0.3783783783783784,24.716216216216218,21.7972972972973,-7.202702702702703,20.0,125.34448141131013
below_vwap & large_lower_wick & expansion_bar & high_volatility,83,3.4563253012048194,13.927710843373495,0.4819277108433735,0.40963855421686746,0.40963855421686746,0.39759036144578314,-1.0301204819277108,10.16566265060241,27.05421686746988,3.25,153.64380269099115
large_or & green_bar & large_lower_wick & tight_spread & high_volatility,65,3.424,15.261538461538462,0.5076923076923077,0.49230769230769234,0.47692307692307695,0.46153846153846156,-0.65,10.7,33.68076923076923,24.0,152.44073002932976
expansion_bar & bull_fvg & tight_spread & high_rel_vol & high_volatility,35,3.371,6.4,0.42857142857142855,0.4,0.45714285714285713,0.37142857142857144,-1.0714285714285714,24.07857142857143,-14.321428571428571,20.0,140.77557979119183
green_bar & bull_fvg & tight_spread & high_rel_vol & high_volatility,36,3.3677083333333333,6.666666666666666,0.4444444444444444,0.4166666666666667,0.4444444444444444,0.4166666666666667,-3.6944444444444446,22.45138888888889,-8.07638888888889,19.125,136.36553842318244
below_vwap & displacement & tight_spread & high_rel_vol,56,3.3535714285714286,14.464285714285715,0.6428571428571429,0.5357142857142857,0.48214285714285715,0.44642857142857145,25.464285714285715,11.178571428571429,12.415178571428571,25.25,202.52682602494974
below_vwap & expansion_bar & displacement & tight_spread & high_rel_vol,56,3.3535714285714286,14.464285714285715,0.6428571428571429,0.5357142857142857,0.48214285714285715,0.44642857142857145,25.464285714285715,11.178571428571429,12.415178571428571,25.25,202.52682602494974
above_vwap & large_or & green_bar & tight_spread & high_volatility,79,3.3487341772151904,18.265822784810126,0.4810126582278481,0.46835443037974683,0.4936708860759494,0.4430379746835443,-3.037974683544304,9.050632911392405,-2.3955696202531644,17.0,160.42034817493897
above_vwap & strong_body & expansion_bar & bull_fvg,32,3.34796875,5.25,0.53125,0.4375,0.375,0.28125,23.4140625,23.9140625,2.2421875,16.75,88.49946713378397
above_vwap & back_inside_or & strong_body & expansion_bar & bull_fvg,32,3.34796875,5.25,0.53125,0.4375,0.375,0.28125,23.4140625,23.9140625,2.2421875,16.75,88.49946713378397
above_vwap & green_bar & strong_body & expansion_bar & bull_fvg,32,3.34796875,5.25,0.53125,0.4375,0.375,0.28125,23.4140625,23.9140625,2.2421875,16.75,88.49946713378397
below_vwap & red_bar & large_lower_wick & expansion_bar & high_volatility,41,3.3292682926829267,9.731707317073171,0.5609756097560976,0.5121951219512195,0.4634146341463415,0.4634146341463415,3.1890243902439024,15.853658536585366,39.3109756097561,4.5,182.60191482780374
above_vwap & back_inside_or & small_or & green_bar,93,3.3212903225806456,9.225806451612902,0.4838709677419355,0.3548387096774194,0.27956989247311825,0.27956989247311825,5.774193548387097,10.064516129032258,13.830645161290322,13.0,46.50140108960087
above_vwap & back_inside_or & small_or & green_bar & tight_spread,93,3.3212903225806456,9.225806451612902,0.4838709677419355,0.3548387096774194,0.27956989247311825,0.27956989247311825,5.774193548387097,10.064516129032258,13.830645161290322,13.0,46.50140108960087
large_or & green_bar & large_lower_wick & tight_spread,98,3.3197448979591835,18.408163265306122,0.45918367346938777,0.41836734693877553,0.4489795918367347,0.42857142857142855,-1.4642857142857142,8.096938775510203,26.775510204081634,13.5,142.5429110316527
below_vwap & back_inside_or & strong_body & expansion_bar & high_volatility,81,3.3125925925925923,19.11111111111111,0.6049382716049383,0.5308641975308642,0.4444444444444444,0.38271604938271603,27.003086419753085,7.703703703703703,-8.351851851851851,13.75,152.76837609960742
back_inside_or & strong_body & displacement & tight_spread,110,3.3079545454545456,19.09090909090909,0.5454545454545454,0.45454545454545453,0.38181818181818183,0.35454545454545455,10.49090909090909,6.615909090909091,-0.09318181818181819,6.625,131.6814976818489
back_inside_or & strong_body & expansion_bar & displacement & tight_spread,110,3.3079545454545456,19.09090909090909,0.5454545454545454,0.45454545454545453,0.38181818181818183,0.35454545454545455,10.49090909090909,6.615909090909091,-0.09318181818181819,6.625,131.6814976818489
below_vwap & small_or & green_bar & expansion_bar,55,3.294545454545455,5.454545454545454,0.4727272727272727,0.2727272727272727,0.36363636363636365,0.34545454545454546,8.14090909090909,21.963636363636365,17.581818181818182,17.75,55.18198885451116
below_vwap & small_or & green_bar & expansion_bar & tight_spread,55,3.294545454545455,5.454545454545454,0.4727272727272727,0.2727272727272727,0.36363636363636365,0.34545454545454546,8.14090909090909,21.963636363636365,17.581818181818182,17.75,55.18198885451116
above_vwap & small_or & green_bar,95,3.2936842105263153,9.578947368421053,0.49473684210526314,0.3684210526315789,0.2736842105263158,0.2736842105263158,6.678947368421053,9.410526315789474,13.097368421052632,12.5,46.22250355429083
above_vwap & small_or & green_bar & tight_spread,95,3.2936842105263153,9.578947368421053,0.49473684210526314,0.3684210526315789,0.2736842105263158,0.2736842105263158,6.678947368421053,9.410526315789474,13.097368421052632,12.5,46.22250355429083
below_vwap & green_bar & bull_fvg & tight_spread,67,3.2639925373134333,7.462686567164178,0.43283582089552236,0.373134328358209,0.29850746268656714,0.43283582089552236,5.2611940298507465,13.055970149253731,12.0,2.75,126.58163628913738
below_vwap & back_inside_or & green_bar & bull_fvg & tight_spread,65,3.257692307692308,7.6923076923076925,0.4153846153846154,0.38461538461538464,0.3076923076923077,0.4461538461538462,4.934615384615385,13.03076923076923,12.088461538461539,2.25,128.5421069424783
below_vwap & back_inside_or & large_or & large_lower_wick & expansion_bar,63,3.2499999999999996,11.14285714285714,0.47619047619047616,0.4126984126984127,0.42857142857142855,0.4444444444444444,7.825396825396825,12.5,30.365079365079364,6.0,169.7538124898487
strong_body & displacement & tight_spread & high_rel_vol,89,3.2426966292134827,16.179775280898873,0.5393258426966292,0.449438202247191,0.4044943820224719,0.3595505617977528,6.056179775280899,8.106741573033707,0.016853932584269662,17.75,142.62711579002143
strong_body & expansion_bar & displacement & tight_spread & high_rel_vol,89,3.2426966292134827,16.179775280898873,0.5393258426966292,0.449438202247191,0.4044943820224719,0.3595505617977528,6.056179775280899,8.106741573033707,0.016853932584269662,17.75,142.62711579002143
above_vwap & green_bar & strong_body & expansion_bar & tight_spread,96,3.2302083333333336,15.0,0.46875,0.4166666666666667,0.375,0.34375,3.5338541666666665,8.075520833333334,-0.6276041666666666,8.875,101.25315537507997
below_vwap & large_or & green_bar & displacement & tight_spread,30,3.225,10.666666666666666,0.7,0.6666666666666666,0.5333333333333333,0.4666666666666667,47.18333333333333,16.125,9.9,50.875,256.51533991570363
back_inside_or & small_or & green_bar & expansion_bar,104,3.184326923076923,8.346153846153845,0.4326923076923077,0.2692307692307692,0.2980769230769231,0.28846153846153844,4.228365384615385,11.372596153846153,7.9375,14.75,42.29269823814164
back_inside_or & small_or & green_bar & expansion_bar & tight_spread,104,3.184326923076923,8.346153846153845,0.4326923076923077,0.2692307692307692,0.2980769230769231,0.28846153846153844,4.228365384615385,11.372596153846153,7.9375,14.75,42.29269823814164
green_bar & strong_body & expansion_bar & tight_spread & high_volatility,121,3.177396694214876,24.02479338842975,0.512396694214876,0.47107438016528924,0.4214876033057851,0.36363636363636365,7.239669421487603,5.574380165289257,-7.991735537190083,8.25,128.3297617656206
above_vwap & strong_body & expansion_bar & tight_spread,98,3.1510204081632653,14.693877551020408,0.45918367346938777,0.40816326530612246,0.3673469387755102,0.336734693877551,2.711734693877551,7.877551020408164,-0.7959183673469388,8.875,100.24093555504646
