conditions,trades,expectancy_score,sequence_score,win_15m,win_30m,win_60m,avg_15m,avg_30m,avg_60m,med_30m,std_30m
above_vwap -> displacement -> strong_body -> next_tight_spread -> next_green_bar,38,0.8989473684210527,1.5997229916897509,0.39473684210526316,0.3684210526315789,0.2894736842105263,-0.039473684210526314,6.421052631578948,-7.7631578947368425,4.75,92.94615022745839
back_inside_or -> above_vwap -> displacement -> strong_body -> next_tight_spread -> next_green_bar,38,0.8989473684210527,1.5997229916897509,0.39473684210526316,0.3684210526315789,0.2894736842105263,-0.039473684210526314,6.421052631578948,-7.7631578947368425,4.75,92.94615022745839
back_inside_or -> tight_spread -> displacement -> green_bar,118,0.8752754237288135,7.3348893995978175,0.4491525423728814,0.3983050847457627,0.3474576271186441,12.588983050847459,1.8622881355932204,-7.75,7.625,154.69810549401578
back_inside_or -> tight_spread -> displacement -> green_bar -> next_tight_spread,118,0.8752754237288135,7.3348893995978175,0.4491525423728814,0.3983050847457627,0.3474576271186441,12.588983050847459,1.8622881355932204,-7.75,7.625,154.69810549401578
tight_spread -> displacement -> green_bar,120,0.8750000000000001,7.42,0.44166666666666665,0.4,0.35,11.7375,1.8229166666666667,-7.74375,7.625,153.7653298903739
tight_spread -> displacement -> green_bar -> next_tight_spread,120,0.8750000000000001,7.42,0.44166666666666665,0.4,0.35,11.7375,1.8229166666666667,-7.74375,7.625,153.7653298903739
above_vwap -> displacement -> green_bar -> strong_body -> two_bar_followthrough,25,0.8546999999999999,1.2320000000000002,0.4,0.44,0.28,-6.95,7.77,-23.33,-5.5,83.52619100218405
back_inside_or -> above_vwap -> displacement -> green_bar -> strong_body -> two_bar_followthrough,25,0.8546999999999999,1.2320000000000002,0.4,0.44,0.28,-6.95,7.77,-23.33,-5.5,83.52619100218405
above_vwap -> green_bar -> strong_body -> next_green_bar -> two_bar_followthrough,39,0.8516666666666666,1.3675213675213673,0.41025641025641024,0.3333333333333333,0.2564102564102564,5.493589743589744,6.551282051282051,-14.974358974358974,12.5,104.66631155548035
back_inside_or -> above_vwap -> green_bar -> strong_body -> next_green_bar -> two_bar_followthrough,39,0.8516666666666666,1.3675213675213673,0.41025641025641024,0.3333333333333333,0.2564102564102564,5.493589743589744,6.551282051282051,-14.974358974358974,12.5,104.66631155548035
back_inside_or -> below_vwap -> bull_fvg -> next_green_bar,58,0.8206896551724138,2.2972651605231866,0.3620689655172414,0.27586206896551724,0.39655172413793105,0.7413793103448276,5.129310344827586,-9.612068965517242,-13.625,134.99793079456546
above_vwap -> large_or -> displacement -> strong_body,28,0.8121428571428572,1.5918367346938775,0.4642857142857143,0.42857142857142855,0.2857142857142857,2.669642857142857,6.767857142857143,-20.839285714285715,-0.625,125.19015034493026
back_inside_or -> above_vwap -> large_or -> displacement -> strong_body,28,0.8121428571428572,1.5918367346938775,0.4642857142857143,0.42857142857142855,0.2857142857142857,2.669642857142857,6.767857142857143,-20.839285714285715,-0.625,125.19015034493026
above_vwap -> large_or -> displacement -> green_bar -> strong_body,28,0.8121428571428572,1.5918367346938775,0.4642857142857143,0.42857142857142855,0.2857142857142857,2.669642857142857,6.767857142857143,-20.839285714285715,-0.625,125.19015034493026
back_inside_or -> above_vwap -> large_or -> displacement -> green_bar -> strong_body,28,0.8121428571428572,1.5918367346938775,0.4642857142857143,0.42857142857142855,0.2857142857142857,2.669642857142857,6.767857142857143,-20.839285714285715,-0.625,125.19015034493026
back_inside_or -> large_or -> red_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,46,0.81,2.14366729678639,0.391304347826087,0.391304347826087,0.30434782608695654,5.434782608695652,4.5,-2.0434782608695654,4.25,112.79615340171054
above_vwap -> tight_spread -> strong_body -> next_green_bar,85,0.8012941176470588,3.425882352941177,0.4,0.32941176470588235,0.3058823529411765,6.6647058823529415,2.861764705882353,-6.105882352941176,8.25,95.36095669782749
back_inside_or -> above_vwap -> tight_spread -> strong_body -> next_green_bar,85,0.8012941176470588,3.425882352941177,0.4,0.32941176470588235,0.3058823529411765,6.6647058823529415,2.861764705882353,-6.105882352941176,8.25,95.36095669782749
above_vwap -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar,85,0.8012941176470588,3.425882352941177,0.4,0.32941176470588235,0.3058823529411765,6.6647058823529415,2.861764705882353,-6.105882352941176,8.25,95.36095669782749
back_inside_or -> above_vwap -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar,85,0.8012941176470588,3.425882352941177,0.4,0.32941176470588235,0.3058823529411765,6.6647058823529415,2.861764705882353,-6.105882352941176,8.25,95.36095669782749
back_inside_or -> large_or -> tight_spread -> red_bar -> next_green_bar -> two_bar_followthrough,48,0.7946354166666666,2.193576388888889,0.3958333333333333,0.3958333333333333,0.2916666666666667,6.84375,4.182291666666667,-11.421875,4.25,112.72558635039685
below_vwap -> large_or -> displacement -> next_tight_spread,35,0.7547142857142857,5.172244897959183,0.6285714285714286,0.5142857142857142,0.45714285714285713,36.27142857142857,4.192857142857143,4.114285714285714,45.25,256.2398784637669
back_inside_or -> below_vwap -> large_or -> displacement -> next_tight_spread,35,0.7547142857142857,5.172244897959183,0.6285714285714286,0.5142857142857142,0.45714285714285713,36.27142857142857,4.192857142857143,4.114285714285714,45.25,256.2398784637669
tight_spread -> displacement -> bull_fvg,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> green_bar,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> strong_body,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> green_bar,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> strong_body,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> green_bar -> strong_body,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> green_bar -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> strong_body -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> green_bar -> strong_body,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> green_bar -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
back_inside_or -> tight_spread -> displacement -> bull_fvg -> strong_body -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
tight_spread -> displacement -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,25,0.752,0.7040000000000001,0.44,0.32,0.2,10.84,9.4,-20.69,1.0,111.52524471317395
above_vwap -> displacement -> strong_body -> two_bar_followthrough,26,0.7456730769230769,1.1390532544378698,0.38461538461538464,0.4230769230769231,0.2692307692307692,-8.846153846153847,6.778846153846154,-23.932692307692307,-5.5,81.99452197930897
back_inside_or -> above_vwap -> displacement -> strong_body -> two_bar_followthrough,26,0.7456730769230769,1.1390532544378698,0.38461538461538464,0.4230769230769231,0.2692307692307692,-8.846153846153847,6.778846153846154,-23.932692307692307,-5.5,81.99452197930897
tight_spread -> red_bar -> strong_body,26,0.7364423076923077,1.1715976331360947,0.4230769230769231,0.34615384615384615,0.3076923076923077,14.942307692307692,8.182692307692308,30.942307692307693,17.5,113.89193469452321
red_bar -> strong_body -> next_tight_spread,26,0.7364423076923077,1.1715976331360947,0.4230769230769231,0.34615384615384615,0.3076923076923077,14.942307692307692,8.182692307692308,30.942307692307693,17.5,113.89193469452321
tight_spread -> red_bar -> strong_body -> next_tight_spread,26,0.7364423076923077,1.1715976331360947,0.4230769230769231,0.34615384615384615,0.3076923076923077,14.942307692307692,8.182692307692308,30.942307692307693,17.5,113.89193469452321
below_vwap -> bull_fvg -> next_green_bar,60,0.7253333333333333,2.1466666666666665,0.35,0.26666666666666666,0.38333333333333336,-0.13333333333333333,4.533333333333333,-9.645833333333334,-13.625,132.7942006170229
back_inside_or -> below_vwap -> displacement -> strong_body -> next_tight_spread,59,0.7065677966101694,4.9158287848319455,0.5254237288135594,0.3898305084745763,0.4067796610169492,23.21186440677966,3.0720338983050848,5.953389830508475,7.0,173.71993073255288
above_vwap -> large_or -> tight_spread -> strong_body -> next_green_bar,27,0.6955555555555556,2.4691358024691357,0.5555555555555556,0.4444444444444444,0.37037037037037035,13.768518518518519,5.796296296296297,-23.046296296296298,8.25,121.9333250386692
back_inside_or -> above_vwap -> large_or -> tight_spread -> strong_body -> next_green_bar,27,0.6955555555555556,2.4691358024691357,0.5555555555555556,0.4444444444444444,0.37037037037037035,13.768518518518519,5.796296296296297,-23.046296296296298,8.25,121.9333250386692
above_vwap -> large_or -> tight_spread -> green_bar -> strong_body -> next_green_bar,27,0.6955555555555556,2.4691358024691357,0.5555555555555556,0.4444444444444444,0.37037037037037035,13.768518518518519,5.796296296296297,-23.046296296296298,8.25,121.9333250386692
above_vwap -> large_or -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar,27,0.6955555555555556,2.4691358024691357,0.5555555555555556,0.4444444444444444,0.37037037037037035,13.768518518518519,5.796296296296297,-23.046296296296298,8.25,121.9333250386692
below_vwap -> tight_spread -> bull_fvg -> green_bar -> next_tight_spread -> next_green_bar,50,0.6812,1.5808000000000002,0.32,0.26,0.38,-3.455,5.24,5.47,-6.0,131.65811631584563
below_vwap -> displacement -> strong_body -> two_bar_followthrough,30,0.636,3.1199999999999997,0.6,0.4,0.43333333333333335,48.96666666666667,5.3,12.291666666666666,-6.5,195.96124044979072
back_inside_or -> below_vwap -> displacement -> strong_body -> two_bar_followthrough,30,0.636,3.1199999999999997,0.6,0.4,0.43333333333333335,48.96666666666667,5.3,12.291666666666666,-6.5,195.96124044979072
back_inside_or -> displacement -> green_bar -> strong_body,111,0.6275675675675676,6.8054541027513995,0.45045045045045046,0.38738738738738737,0.35135135135135137,13.941441441441441,1.4594594594594594,-4.52027027027027,7.0,144.49433199225143
below_vwap -> tight_spread -> displacement -> green_bar,63,0.6231746031746032,5.240614764424287,0.5079365079365079,0.4126984126984127,0.3968253968253968,25.067460317460316,2.3968253968253967,1.1428571428571428,20.75,189.74761800388018
below_vwap -> tight_spread -> displacement -> green_bar -> next_tight_spread,63,0.6231746031746032,5.240614764424287,0.5079365079365079,0.4126984126984127,0.3968253968253968,25.067460317460316,2.3968253968253967,1.1428571428571428,20.75,189.74761800388018
back_inside_or -> below_vwap -> tight_spread -> displacement -> green_bar,61,0.6229508196721312,5.159903251814028,0.5245901639344263,0.4098360655737705,0.39344262295081966,27.151639344262296,2.4918032786885247,1.4221311475409837,20.75,192.29439218299459
back_inside_or -> below_vwap -> tight_spread -> displacement -> green_bar -> next_tight_spread,61,0.6229508196721312,5.159903251814028,0.5245901639344263,0.4098360655737705,0.39344262295081966,27.151639344262296,2.4918032786885247,1.4221311475409837,20.75,192.29439218299459
large_or -> displacement -> two_bar_followthrough,31,0.6198387096774194,3.4089490114464103,0.5806451612903226,0.45161290322580644,0.41935483870967744,33.79032258064516,4.42741935483871,-5.419354838709677,-2.0,203.79775711830493
back_inside_or -> large_or -> displacement -> two_bar_followthrough,31,0.6198387096774194,3.4089490114464103,0.5806451612903226,0.45161290322580644,0.41935483870967744,33.79032258064516,4.42741935483871,-5.419354838709677,-2.0,203.79775711830493
back_inside_or -> displacement -> strong_body -> next_tight_spread,112,0.6159375,6.6595982142857135,0.45535714285714285,0.375,0.3482142857142857,10.745535714285714,1.4665178571428572,-3.080357142857143,3.75,139.1095981151748
below_vwap -> tight_spread -> bull_fvg -> strong_body,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
below_vwap -> bull_fvg -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
back_inside_or -> below_vwap -> tight_spread -> bull_fvg -> strong_body,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
back_inside_or -> below_vwap -> bull_fvg -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
below_vwap -> tight_spread -> bull_fvg -> green_bar -> strong_body,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
below_vwap -> tight_spread -> bull_fvg -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
below_vwap -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
back_inside_or -> below_vwap -> tight_spread -> bull_fvg -> green_bar -> strong_body,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
back_inside_or -> below_vwap -> tight_spread -> bull_fvg -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
back_inside_or -> below_vwap -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
below_vwap -> tight_spread -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,33,0.5916666666666668,1.5151515151515151,0.3333333333333333,0.30303030303030304,0.45454545454545453,-1.9621212121212122,5.916666666666667,2.5757575757575757,1.25,105.13840704241561
above_vwap -> strong_body -> next_tight_spread -> next_green_bar,86,0.5827906976744187,3.445105462412115,0.4069767441860465,0.32558139534883723,0.3023255813953488,8.229651162790697,2.0813953488372094,-5.781976744186046,8.0,95.07417724706623
back_inside_or -> above_vwap -> strong_body -> next_tight_spread -> next_green_bar,86,0.5827906976744187,3.445105462412115,0.4069767441860465,0.32558139534883723,0.3023255813953488,8.229651162790697,2.0813953488372094,-5.781976744186046,8.0,95.07417724706623
back_inside_or -> tight_spread -> green_bar -> next_green_bar,596,0.5649538590604026,31.759118395567764,0.3875838926174497,0.3674496644295302,0.37416107382550334,0.572986577181208,0.25796979865771813,1.3477348993288591,8.625,196.53638671228742
above_vwap -> tight_spread -> green_bar -> strong_body -> next_green_bar,82,0.5358841463414635,3.445270672218918,0.4024390243902439,0.32926829268292684,0.3170731707317073,7.1676829268292686,1.9847560975609757,-6.365853658536586,8.0,96.65321064999407
back_inside_or -> above_vwap -> tight_spread -> green_bar -> strong_body -> next_green_bar,82,0.5358841463414635,3.445270672218918,0.4024390243902439,0.32926829268292684,0.3170731707317073,7.1676829268292686,1.9847560975609757,-6.365853658536586,8.0,96.65321064999407
above_vwap -> tight_spread -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,82,0.5358841463414635,3.445270672218918,0.4024390243902439,0.32926829268292684,0.3170731707317073,7.1676829268292686,1.9847560975609757,-6.365853658536586,8.0,96.65321064999407
displacement -> bull_fvg -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
back_inside_or -> displacement -> bull_fvg -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
displacement -> bull_fvg -> green_bar -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
displacement -> bull_fvg -> strong_body -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
back_inside_or -> displacement -> bull_fvg -> green_bar -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
back_inside_or -> displacement -> bull_fvg -> strong_body -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
displacement -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
back_inside_or -> displacement -> bull_fvg -> green_bar -> strong_body -> next_tight_spread,26,0.5253846153846154,0.7100591715976332,0.46153846153846156,0.3076923076923077,0.19230769230769232,15.85576923076923,6.5673076923076925,-19.057692307692307,0.125,110.2224695262338
above_vwap -> displacement -> two_bar_followthrough,29,0.5037931034482758,1.412604042806183,0.3793103448275862,0.41379310344827586,0.3103448275862069,-10.318965517241379,4.198275862068965,-18.603448275862068,-5.5,110.46032697854419
back_inside_or -> above_vwap -> displacement -> two_bar_followthrough,29,0.5037931034482758,1.412604042806183,0.3793103448275862,0.41379310344827586,0.3103448275862069,-10.318965517241379,4.198275862068965,-18.603448275862068,-5.5,110.46032697854419
large_or -> displacement -> green_bar -> strong_body -> next_tight_spread,51,0.42921568627450984,4.567474048442907,0.5882352941176471,0.43137254901960786,0.35294117647058826,21.730392156862745,1.9509803921568627,-10.931372549019608,6.25,185.4464277062775
back_inside_or -> large_or -> displacement -> green_bar -> strong_body -> next_tight_spread,51,0.42921568627450984,4.567474048442907,0.5882352941176471,0.43137254901960786,0.35294117647058826,21.730392156862745,1.9509803921568627,-10.931372549019608,6.25,185.4464277062775
above_vwap -> large_or -> strong_body -> next_tight_spread -> next_green_bar,28,0.3953571428571429,2.4489795918367347,0.5714285714285714,0.42857142857142855,0.35714285714285715,18.321428571428573,3.294642857142857,-21.446428571428573,5.75,120.38401236543437
back_inside_or -> above_vwap -> large_or -> strong_body -> next_tight_spread -> next_green_bar,28,0.3953571428571429,2.4489795918367347,0.5714285714285714,0.42857142857142855,0.35714285714285715,18.321428571428573,3.294642857142857,-21.446428571428573,5.75,120.38401236543437
above_vwap -> large_or -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,28,0.3953571428571429,2.4489795918367347,0.5714285714285714,0.42857142857142855,0.35714285714285715,18.321428571428573,3.294642857142857,-21.446428571428573,5.75,120.38401236543437
above_vwap -> red_bar -> two_bar_followthrough,30,0.38566666666666666,1.7333333333333332,0.4,0.43333333333333335,0.3333333333333333,17.183333333333334,2.966666666666667,9.208333333333334,20.5,114.24070424217072
back_inside_or -> above_vwap -> red_bar -> two_bar_followthrough,30,0.38566666666666666,1.7333333333333332,0.4,0.43333333333333335,0.3333333333333333,17.183333333333334,2.966666666666667,9.208333333333334,20.5,114.24070424217072
below_vwap -> red_bar -> next_tight_spread -> next_displacement -> next_green_bar,25,0.357,2.24,0.56,0.4,0.4,-6.21,3.57,52.38,15.5,207.46526466294708
below_vwap -> tight_spread -> red_bar -> next_tight_spread -> next_displacement -> next_green_bar,25,0.357,2.24,0.56,0.4,0.4,-6.21,3.57,52.38,15.5,207.46526466294708
above_vwap -> tight_spread -> strong_body -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
above_vwap -> strong_body -> next_tight_spread -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
back_inside_or -> above_vwap -> tight_spread -> strong_body -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
back_inside_or -> above_vwap -> strong_body -> next_tight_spread -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
above_vwap -> tight_spread -> strong_body -> next_tight_spread -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
back_inside_or -> above_vwap -> tight_spread -> strong_body -> next_tight_spread -> two_bar_followthrough,54,0.35407407407407404,1.7119341563786006,0.4444444444444444,0.2962962962962963,0.24074074074074073,7.203703703703703,2.212962962962963,-13.282407407407407,8.125,91.85499759679945
above_vwap -> next_displacement -> next_green_bar,45,0.35322222222222227,1.8888888888888886,0.3333333333333333,0.37777777777777777,0.3333333333333333,-8.716666666666667,2.077777777777778,5.627777777777778,23.0,117.56329076654238
back_inside_or -> above_vwap -> next_displacement -> next_green_bar,45,0.35322222222222227,1.8888888888888886,0.3333333333333333,0.37777777777777777,0.3333333333333333,-8.716666666666667,2.077777777777778,5.627777777777778,23.0,117.56329076654238
above_vwap -> tight_spread -> strong_body -> next_green_bar -> two_bar_followthrough,39,0.32307692307692315,1.3412228796844183,0.4358974358974359,0.3076923076923077,0.2564102564102564,5.269230769230769,2.6923076923076925,-14.487179487179487,9.5,102.21321339192322
above_vwap -> strong_body -> next_tight_spread -> next_green_bar -> two_bar_followthrough,39,0.32307692307692315,1.3412228796844183,0.4358974358974359,0.3076923076923077,0.2564102564102564,5.269230769230769,2.6923076923076925,-14.487179487179487,9.5,102.21321339192322
back_inside_or -> above_vwap -> tight_spread -> strong_body -> next_green_bar -> two_bar_followthrough,39,0.32307692307692315,1.3412228796844183,0.4358974358974359,0.3076923076923077,0.2564102564102564,5.269230769230769,2.6923076923076925,-14.487179487179487,9.5,102.21321339192322
back_inside_or -> above_vwap -> strong_body -> next_tight_spread -> next_green_bar -> two_bar_followthrough,39,0.32307692307692315,1.3412228796844183,0.4358974358974359,0.3076923076923077,0.2564102564102564,5.269230769230769,2.6923076923076925,-14.487179487179487,9.5,102.21321339192322
above_vwap -> tight_spread -> strong_body -> next_tight_spread -> next_green_bar -> two_bar_followthrough,39,0.32307692307692315,1.3412228796844183,0.4358974358974359,0.3076923076923077,0.2564102564102564,5.269230769230769,2.6923076923076925,-14.487179487179487,9.5,102.21321339192322
above_vwap -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,83,0.32042168674698795,3.4646537959065173,0.40963855421686746,0.3253012048192771,0.3132530120481928,8.783132530120483,1.1867469879518073,-6.02710843373494,7.75,96.33677465788433
back_inside_or -> above_vwap -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,83,0.32042168674698795,3.4646537959065173,0.40963855421686746,0.3253012048192771,0.3132530120481928,8.783132530120483,1.1867469879518073,-6.02710843373494,7.75,96.33677465788433
below_vwap -> large_or -> displacement -> green_bar -> strong_body,28,0.3099107142857144,3.581632653061225,0.6428571428571429,0.4642857142857143,0.42857142857142855,44.63392857142857,2.3839285714285716,1.9642857142857142,14.125,236.6466783631053
back_inside_or -> below_vwap -> large_or -> displacement -> green_bar -> strong_body,28,0.3099107142857144,3.581632653061225,0.6428571428571429,0.4642857142857143,0.42857142857142855,44.63392857142857,2.3839285714285716,1.9642857142857142,14.125,236.6466783631053
displacement -> green_bar -> strong_body,112,0.3033035714285715,6.684470663265307,0.44642857142857145,0.38392857142857145,0.3482142857142857,13.095982142857142,0.7053571428571429,-5.185267857142857,6.625,144.06320643564737
above_vwap -> tight_spread -> displacement -> green_bar,57,0.26149122807017544,2.417359187442289,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893385
back_inside_or -> above_vwap -> tight_spread -> displacement -> green_bar,57,0.26149122807017544,2.417359187442289,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893385
above_vwap -> tight_spread -> displacement -> green_bar -> next_tight_spread,57,0.26149122807017544,2.417359187442289,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893385
back_inside_or -> above_vwap -> tight_spread -> displacement -> green_bar -> next_tight_spread,57,0.26149122807017544,2.417359187442289,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893385
below_vwap -> bull_fvg -> green_bar -> next_tight_spread -> next_green_bar,51,0.2593627450980392,1.6143790849673203,0.3333333333333333,0.2549019607843137,0.37254901960784315,-2.3186274509803924,1.9950980392156863,-7.828431372549019,-13.25,132.37893044397282
back_inside_or -> below_vwap -> bull_fvg -> green_bar -> next_tight_spread -> next_green_bar,50,0.23920000000000002,1.6796000000000002,0.34,0.26,0.38,-2.75,1.84,-8.285,-13.625,133.71823254248358
above_vwap -> tight_spread -> displacement -> green_bar -> strong_body,50,0.19190000000000002,2.166,0.38,0.38,0.3,-4.675,1.01,-14.005,1.125,89.5132096054965
back_inside_or -> above_vwap -> tight_spread -> displacement -> green_bar -> strong_body,50,0.19190000000000002,2.166,0.38,0.38,0.3,-4.675,1.01,-14.005,1.125,89.5132096054965
above_vwap -> tight_spread -> displacement -> green_bar -> strong_body -> next_tight_spread,50,0.19190000000000002,2.166,0.38,0.38,0.3,-4.675,1.01,-14.005,1.125,89.5132096054965
above_vwap -> tight_spread -> displacement -> strong_body,52,0.17264423076923077,2.002588757396449,0.36538461538461536,0.36538461538461536,0.28846153846153844,-5.908653846153846,0.9086538461538461,-13.807692307692308,1.125,87.80188858634423
back_inside_or -> above_vwap -> tight_spread -> displacement -> strong_body,52,0.17264423076923077,2.002588757396449,0.36538461538461536,0.36538461538461536,0.28846153846153844,-5.908653846153846,0.9086538461538461,-13.807692307692308,1.125,87.80188858634423
