signal_time,entry_time,year,month,hour,minute,side,entry,stop,target,risk,result_points,exit_reason,bars_held,body_pct,lower_wick_pct,upper_wick_pct,dist_pdh,dist_vwap,sweep_count
2021-06-16T10:22:00.000000,2021-06-16T10:23:00.000000,2021,2021-06,10,23,long,13994.75,13989.25,14005.75,5.5,-5.5,stop,2,0.7058823529411765,0.11764705882352941,0.17647058823529413,-161.0,-56.50382692946005,2
2021-06-18T10:14:00.000000,2021-06-18T10:15:00.000000,2021,2021-06,10,15,long,14069.25,14066.75,14074.25,2.5,-2.5,stop,1,0.8888888888888888,0.0,0.1111111111111111,-130.25,-25.89492107254773,2
2021-06-18T10:19:00.000000,2021-06-18T10:20:00.000000,2021,2021-06,10,20,long,14071.75,14061.75,14091.75,10.0,-10.0,stop,26,0.9393939393939394,0.0,0.06060606060606061,-127.5,-22.968448048182836,2
2021-06-25T10:40:00.000000,2021-06-25T10:41:00.000000,2021,2021-06,10,41,long,14337.0,14331.75,14347.5,5.25,-5.25,stop,9,0.8571428571428571,0.07142857142857142,0.07142857142857142,-85.0,-20.343568901784238,2
2021-06-25T10:48:00.000000,2021-06-25T10:49:00.000000,2021,2021-06,10,49,long,14335.5,14333.25,14340.0,2.25,-2.25,stop,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-86.5,-21.619058988599136,1
2021-07-01T10:22:00.000000,2021-07-01T10:23:00.000000,2021,2021-07,10,23,long,14510.0,14503.75,14522.5,6.25,-6.25,stop,13,0.75,0.1,0.15,-88.5,-23.015779567154823,2
2021-07-01T10:31:00.000000,2021-07-01T10:32:00.000000,2021,2021-07,10,32,long,14512.25,14510.0,14516.75,2.25,-2.25,stop,1,0.75,0.0625,0.1875,-86.25,-20.455373412480185,2
2021-07-01T10:41:00.000000,2021-07-01T10:42:00.000000,2021,2021-07,10,42,long,14501.0,14494.75,14513.5,6.25,-6.25,stop,10,0.8333333333333334,0.05555555555555555,0.1111111111111111,-97.75,-31.181782680854667,3
2021-07-01T10:46:00.000000,2021-07-01T10:47:00.000000,2021,2021-07,10,47,long,14499.75,14497.5,14504.25,2.25,-2.25,stop,1,0.7368421052631579,0.05263157894736842,0.21052631578947367,-98.75,-31.948933433559432,3
2021-07-15T08:39:00.000000,2021-07-15T08:40:00.000000,2021,2021-07,8,40,long,14839.5,14829.5,14859.5,10.0,-10.0,stop,1,0.6808510638297872,0.0,0.3191489361702128,-156.5,-30.54553586507791,2
2021-07-15T08:43:00.000000,2021-07-15T08:44:00.000000,2021,2021-07,8,44,long,14791.5,14788.0,14798.5,3.5,-3.5,stop,1,0.7802197802197802,0.06593406593406594,0.15384615384615385,-204.5,-76.55592317992705,2
2021-07-15T10:15:00.000000,2021-07-15T10:16:00.000000,2021,2021-07,10,16,long,14739.25,14736.75,14744.25,2.5,-2.5,stop,1,0.8857142857142857,0.08571428571428572,0.02857142857142857,-256.5,-102.16692678385698,1
2021-07-16T08:42:00.000000,2021-07-16T08:43:00.000000,2021,2021-07,8,43,long,14772.0,14769.5,14777.0,2.5,-2.5,stop,1,0.7073170731707317,0.07317073170731707,0.21951219512195122,-190.5,-29.964589018980405,3
2021-07-16T08:44:00.000000,2021-07-16T08:45:00.000000,2021,2021-07,8,45,long,14769.75,14766.75,14775.75,3.0,-3.0,stop,1,0.7884615384615384,0.057692307692307696,0.15384615384615385,-193.25,-32.386043768838135,3
2021-07-16T08:49:00.000000,2021-07-16T08:50:00.000000,2021,2021-07,8,50,long,14773.0,14762.25,14794.5,10.75,-10.75,stop,9,0.868421052631579,0.07894736842105263,0.05263157894736842,-189.5,-27.67646902481829,2
2021-07-16T10:29:00.000000,2021-07-16T10:30:00.000000,2021,2021-07,10,30,long,14758.75,14754.0,14768.25,4.75,-4.75,stop,8,0.8181818181818182,0.09090909090909091,0.09090909090909091,-204.25,-21.82383322783062,3
2021-07-19T08:35:00.000000,2021-07-19T08:36:00.000000,2021,2021-07,8,36,long,14455.0,14452.5,14460.0,2.5,-2.5,stop,1,0.79,0.03,0.18,-227.25,-89.19813600220732,1
2021-07-19T08:41:00.000000,2021-07-19T08:42:00.000000,2021,2021-07,8,42,long,14494.25,14479.25,14524.25,15.0,-15.0,stop,15,0.864406779661017,0.03389830508474576,0.1016949152542373,-188.0,-47.00563962416891,2
2021-07-19T10:27:00.000000,2021-07-19T10:28:00.000000,2021,2021-07,10,28,long,14509.0,14506.75,14513.5,2.25,-2.25,stop,1,0.9591836734693877,0.04081632653061224,0.0,-173.25,-28.97023982695282,1
2021-07-19T10:38:00.000000,2021-07-19T10:39:00.000000,2021,2021-07,10,39,long,14482.25,14479.75,14487.25,2.5,-2.5,stop,1,0.7368421052631579,0.10526315789473684,0.15789473684210525,-200.25,-54.87714609811155,1
2021-07-27T08:30:00.000000,2021-07-27T08:31:00.000000,2021,2021-07,8,31,long,14973.5,14969.5,14981.5,4.0,-4.0,stop,1,0.859375,0.109375,0.03125,-160.75,-79.2943183797197,2
2021-07-27T08:31:00.000000,2021-07-27T08:32:00.000000,2021,2021-07,8,32,long,14956.0,14954.25,14959.5,1.75,-1.75,stop,1,0.971830985915493,0.0,0.028169014084507043,-177.75,-94.89494874530283,1
2021-08-03T08:33:00.000000,2021-08-03T08:34:00.000000,2021,2021-08,8,34,long,14908.25,14905.25,14914.25,3.0,-3.0,stop,1,0.8627450980392157,0.0784313725490196,0.058823529411764705,-148.0,-39.02921952070392,1
2021-08-06T10:13:00.000000,2021-08-06T10:14:00.000000,2021,2021-08,10,14,long,15083.25,15081.25,15087.25,2.0,-2.0,stop,1,0.84,0.04,0.12,-89.0,-25.678159992990913,2
2021-08-11T08:37:00.000000,2021-08-11T08:38:00.000000,2021,2021-08,8,38,long,15033.75,15021.0,15059.25,12.75,-12.75,stop,18,0.9130434782608695,0.0,0.08695652173913043,-123.75,-24.08357638598136,2
2021-08-11T08:39:00.000000,2021-08-11T08:40:00.000000,2021,2021-08,8,40,long,15025.25,15023.0,15029.75,2.25,-2.25,stop,1,0.8181818181818182,0.09090909090909091,0.09090909090909091,-131.5,-31.519103417827864,2
2021-08-11T10:26:00.000000,2021-08-11T10:27:00.000000,2021,2021-08,10,27,long,14997.5,14995.25,15002.0,2.25,-2.25,stop,1,0.8,0.0,0.2,-160.0,-38.03228185122316,1
2021-08-11T10:31:00.000000,2021-08-11T10:32:00.000000,2021,2021-08,10,32,long,15004.0,14995.75,15020.5,8.25,-8.25,stop,25,0.88,0.12,0.0,-153.25,-31.05224459773308,1
2021-08-11T10:45:00.000000,2021-08-11T10:46:00.000000,2021,2021-08,10,46,long,15008.0,14999.75,15024.5,8.25,-8.25,stop,7,0.9230769230769231,0.0,0.07692307692307693,-149.5,-26.76329779675143,1
2021-08-11T10:47:00.000000,2021-08-11T10:48:00.000000,2021,2021-08,10,48,long,15008.25,15002.0,15020.75,6.25,-6.25,stop,5,0.85,0.05,0.1,-148.75,-25.93527772030393,1
2021-08-16T08:36:00.000000,2021-08-16T08:37:00.000000,2021,2021-08,8,37,long,14959.0,14956.5,14964.0,2.5,-2.5,stop,1,0.8181818181818182,0.06060606060606061,0.12121212121212122,-164.0,-81.0521593400299,1
2021-08-16T08:50:00.000000,2021-08-16T08:51:00.000000,2021,2021-08,8,51,long,14947.5,14944.0,14954.5,3.5,-3.5,stop,1,0.8518518518518519,0.09259259259259259,0.05555555555555555,-175.75,-85.41210563290406,1
2021-08-17T10:10:00.000000,2021-08-17T10:11:00.000000,2021,2021-08,10,11,long,14936.0,14934.0,14940.0,2.0,-2.0,stop,1,0.7619047619047619,0.047619047619047616,0.19047619047619047,-202.5,-74.69397782555461,1
2021-08-17T10:12:00.000000,2021-08-17T10:13:00.000000,2021,2021-08,10,13,long,14950.5,14935.75,14980.0,14.75,-14.75,stop,6,0.9090909090909091,0.0,0.09090909090909091,-188.75,-60.52502616484344,1
2021-08-17T10:28:00.000000,2021-08-17T10:29:00.000000,2021,2021-08,10,29,long,14968.75,14951.25,15003.75,17.5,-17.5,stop,5,0.9230769230769231,0.015384615384615385,0.06153846153846154,-170.5,-39.17203554668595,1
2021-08-17T10:30:00.000000,2021-08-17T10:31:00.000000,2021,2021-08,10,31,long,14967.5,14965.5,14971.5,2.0,-2.0,stop,1,0.9629629629629629,0.0,0.037037037037037035,-171.5,-39.91471832620664,1
2021-08-17T10:38:00.000000,2021-08-17T10:39:00.000000,2021,2021-08,10,39,long,14934.75,14931.0,14942.25,3.75,-3.75,stop,2,0.864406779661017,0.0847457627118644,0.05084745762711865,-204.75,-71.68248288809264,1
2021-09-02T10:29:00.000000,2021-09-02T10:30:00.000000,2021,2021-09,10,30,long,15615.0,15612.5,15620.0,2.5,-2.5,stop,1,0.75,0.08333333333333333,0.16666666666666666,-84.25,-27.01495390620221,3
2021-09-10T08:34:00.000000,2021-09-10T08:35:00.000000,2021,2021-09,8,35,long,15578.0,15575.25,15583.5,2.75,-2.75,stop,1,0.7837837837837838,0.05405405405405406,0.16216216216216217,-90.75,-35.47351391853226,2
2021-09-13T10:41:00.000000,2021-09-13T10:42:00.000000,2021,2021-09,10,42,long,15403.25,15400.5,15408.75,2.75,-2.75,stop,1,0.8461538461538461,0.05128205128205128,0.10256410256410256,-79.75,-27.977538565459326,1
2021-09-14T08:41:00.000000,2021-09-14T08:42:00.000000,2021,2021-09,8,42,long,15406.5,15399.25,15421.0,7.25,-7.25,stop,8,0.8,0.12,0.08,-150.5,-44.564662578181014,2
2021-09-14T08:46:00.000000,2021-09-14T08:47:00.000000,2021,2021-09,8,47,long,15419.0,15408.25,15440.5,10.75,-10.75,stop,2,0.8378378378378378,0.10810810810810811,0.05405405405405406,-138.5,-31.645490440960202,2
2021-09-17T08:38:00.000000,2021-09-17T08:39:00.000000,2021,2021-09,8,39,long,15360.75,15350.75,15380.75,10.0,-10.0,stop,2,0.8484848484848485,0.09090909090909091,0.06060606060606061,-172.0,-73.97931655089087,1
2021-09-17T08:48:00.000000,2021-09-17T08:49:00.000000,2021,2021-09,8,49,long,15351.25,15340.25,15373.25,11.0,-11.0,stop,2,0.8,0.075,0.125,-181.5,-77.49329003127059,1
2021-09-17T10:50:00.000000,2021-09-17T10:51:00.000000,2021,2021-09,10,51,long,15357.25,15346.25,15379.25,11.0,-11.0,stop,7,0.972972972972973,0.02702702702702703,0.0,-175.0,-30.844313453537325,1
2021-09-20T08:39:00.000000,2021-09-20T08:40:00.000000,2021,2021-09,8,40,long,15038.5,15028.5,15058.5,10.0,-10.0,stop,1,0.8333333333333334,0.05555555555555555,0.1111111111111111,-286.25,-82.8503624593759,1
2021-09-20T08:48:00.000000,2021-09-20T08:49:00.000000,2021,2021-09,8,49,long,15017.25,14999.5,15052.75,17.75,-17.75,stop,8,0.6629213483146067,0.06741573033707865,0.2696629213483146,-307.0,-97.31835208072516,1
2021-09-21T08:36:00.000000,2021-09-21T08:37:00.000000,2021,2021-09,8,37,long,15039.5,15027.5,15063.5,12.0,-12.0,stop,1,0.7777777777777778,0.08888888888888889,0.13333333333333333,-299.0,-33.144285515772935,1
2021-09-21T08:42:00.000000,2021-09-21T08:43:00.000000,2021,2021-09,8,43,long,15045.75,15034.0,15069.25,11.75,-11.75,stop,3,0.8043478260869565,0.10869565217391304,0.08695652173913043,-291.75,-24.62378405529489,1
2021-09-21T08:48:00.000000,2021-09-21T08:49:00.000000,2021,2021-09,8,49,long,14997.75,14993.75,15005.75,4.0,-4.0,stop,1,0.7777777777777778,0.07407407407407407,0.14814814814814814,-341.0,-71.85496761139075,1
2021-09-27T10:17:00.000000,2021-09-27T10:18:00.000000,2021,2021-09,10,18,long,15166.75,15157.25,15185.75,9.5,-9.5,stop,14,0.9117647058823529,0.0,0.08823529411764706,-163.0,-24.822668436730964,1
2021-09-27T10:27:00.000000,2021-09-27T10:28:00.000000,2021,2021-09,10,28,long,15161.25,15157.25,15169.25,4.0,-4.0,stop,4,0.9,0.0,0.1,-168.5,-29.9499221860533,1
2021-09-27T10:33:00.000000,2021-09-27T10:34:00.000000,2021,2021-09,10,34,long,15157.0,15150.5,15170.0,6.5,-6.5,stop,2,0.7391304347826086,0.043478260869565216,0.21739130434782608,-173.0,-34.16830941542503,1
2021-09-27T10:34:00.000000,2021-09-27T10:35:00.000000,2021,2021-09,10,35,long,15152.5,15150.25,15157.0,2.25,-2.25,stop,1,0.7916666666666666,0.0,0.20833333333333334,-177.75,-38.873819921649556,1
2021-09-27T10:43:00.000000,2021-09-27T10:44:00.000000,2021,2021-09,10,44,long,15160.5,15152.25,15177.0,8.25,-8.25,stop,2,0.8064516129032258,0.03225806451612903,0.16129032258064516,-169.25,-29.910325356107933,1
2021-09-28T10:13:00.000000,2021-09-28T10:14:00.000000,2021,2021-09,10,14,long,14835.25,14824.5,14856.75,10.75,-10.75,stop,7,0.9,0.0,0.1,-563.75,-83.81763951201538,1
2021-09-28T10:18:00.000000,2021-09-28T10:19:00.000000,2021,2021-09,10,19,long,14841.25,14828.75,14866.25,12.5,-12.5,stop,1,0.9047619047619048,0.07142857142857142,0.023809523809523808,-558.25,-77.35402597895882,1
2021-09-28T10:20:00.000000,2021-09-28T10:21:00.000000,2021,2021-09,10,21,long,14823.0,14820.25,14828.5,2.75,-2.75,stop,1,0.725,0.05,0.225,-576.5,-95.12359529337118,1
2021-09-28T10:29:00.000000,2021-09-28T10:30:00.000000,2021,2021-09,10,30,long,14816.0,14814.25,14819.5,1.75,-1.75,stop,1,0.7647058823529411,0.058823529411764705,0.17647058823529413,-582.5,-99.61850371375658,1
2021-09-28T10:30:00.000000,2021-09-28T10:31:00.000000,2021,2021-09,10,31,long,14805.0,14801.75,14811.5,3.25,-3.25,stop,1,0.8823529411764706,0.0784313725490196,0.0392156862745098,-594.5,-111.30478548558494,1
2021-09-28T10:35:00.000000,2021-09-28T10:36:00.000000,2021,2021-09,10,36,long,14794.0,14791.75,14798.5,2.25,-2.25,stop,1,0.9411764705882353,0.058823529411764705,0.0,-605.0,-120.85889438282356,1
2021-09-28T10:44:00.000000,2021-09-28T10:45:00.000000,2021,2021-09,10,45,long,14765.0,14762.75,14769.5,2.25,-2.25,stop,1,0.9230769230769231,0.07692307692307693,0.0,-634.0,-148.15042872911727,1
2021-09-29T10:10:00.000000,2021-09-29T10:11:00.000000,2021,2021-09,10,11,long,14772.5,14769.25,14779.0,3.25,-3.25,stop,1,0.8604651162790697,0.06976744186046512,0.06976744186046512,-420.25,-72.36961586281905,2
2021-09-29T10:30:00.000000,2021-09-29T10:31:00.000000,2021,2021-09,10,31,long,14752.75,14732.75,14792.75,20.0,-20.0,stop,15,0.881578947368421,0.09210526315789473,0.02631578947368421,-439.0,-85.60693936409734,3
2021-09-29T10:34:00.000000,2021-09-29T10:35:00.000000,2021,2021-09,10,35,long,14749.0,14747.5,14752.0,1.5,-1.5,stop,1,0.7551020408163265,0.0,0.24489795918367346,-442.75,-88.70866085847592,3
2021-09-29T10:35:00.000000,2021-09-29T10:36:00.000000,2021,2021-09,10,36,long,14740.0,14737.5,14745.0,2.5,-2.5,stop,1,0.7450980392156863,0.0,0.2549019607843137,-452.75,-98.41506774627669,3
2021-09-29T10:37:00.000000,2021-09-29T10:38:00.000000,2021,2021-09,10,38,long,14752.5,14736.0,14785.5,16.5,-16.5,stop,7,0.8813559322033898,0.11864406779661017,0.0,-439.5,-84.75644709398694,3
2021-09-29T10:42:00.000000,2021-09-29T10:43:00.000000,2021,2021-09,10,43,long,14751.0,14748.0,14757.0,3.0,-3.0,stop,1,0.7333333333333333,0.022222222222222223,0.24444444444444444,-442.0,-86.43352207085081,2
2021-09-29T10:49:00.000000,2021-09-29T10:50:00.000000,2021,2021-09,10,50,long,14754.25,14737.0,14788.75,17.25,-17.25,stop,39,0.7307692307692307,0.0641025641025641,0.20512820512820512,-437.75,-80.92554944372932,1
2021-09-30T10:25:00.000000,2021-09-30T10:26:00.000000,2021,2021-09,10,26,long,14714.0,14692.75,14756.5,21.25,-21.25,stop,5,0.7551020408163265,0.030612244897959183,0.21428571428571427,-212.0,-93.29978574485904,1
2021-09-30T10:27:00.000000,2021-09-30T10:28:00.000000,2021,2021-09,10,28,long,14714.75,14704.0,14736.25,10.75,-10.75,stop,2,0.6666666666666666,0.0625,0.2708333333333333,-211.25,-92.16529303474817,1
2021-09-30T10:29:00.000000,2021-09-30T10:30:00.000000,2021,2021-09,10,30,long,14698.75,14696.25,14703.75,2.5,-2.5,stop,1,0.7377049180327869,0.0,0.26229508196721313,-227.75,-108.05411537646614,1
2021-10-01T08:33:00.000000,2021-10-01T08:34:00.000000,2021,2021-10,8,34,long,14555.75,14542.0,14583.25,13.75,-13.75,stop,6,0.8035714285714286,0.05357142857142857,0.14285714285714285,-327.5,-78.78905368736378,2
2021-10-01T08:36:00.000000,2021-10-01T08:37:00.000000,2021,2021-10,8,37,long,14555.75,14553.25,14560.75,2.5,-2.5,stop,1,0.8448275862068966,0.017241379310344827,0.13793103448275862,-328.0,-78.26102715112575,2
2021-10-01T08:39:00.000000,2021-10-01T08:40:00.000000,2021,2021-10,8,40,long,14540.25,14538.0,14544.75,2.25,-2.25,stop,1,0.6627906976744186,0.011627906976744186,0.32558139534883723,-343.25,-92.47404958047264,2
2021-10-01T08:44:00.000000,2021-10-01T08:45:00.000000,2021,2021-10,8,45,long,14546.5,14543.5,14552.5,3.0,-3.0,stop,1,0.6981132075471698,0.07547169811320754,0.22641509433962265,-337.0,-84.25696703824178,3
2021-10-08T10:10:00.000000,2021-10-08T10:11:00.000000,2021,2021-10,10,11,long,14832.25,14829.5,14837.75,2.75,-2.75,stop,1,0.7333333333333333,0.1,0.16666666666666666,-169.0,-50.20940665014314,1
2021-10-08T10:13:00.000000,2021-10-08T10:14:00.000000,2021,2021-10,10,14,long,14834.5,14825.5,14852.5,9.0,-9.0,stop,12,0.8387096774193549,0.0,0.16129032258064516,-167.25,-48.177288647802925,1
2021-10-08T10:21:00.000000,2021-10-08T10:22:00.000000,2021,2021-10,10,22,long,14830.5,14827.75,14836.0,2.75,-2.75,stop,1,0.8947368421052632,0.10526315789473684,0.0,-171.0,-51.29788590708267,1
2021-10-08T10:23:00.000000,2021-10-08T10:24:00.000000,2021,2021-10,10,24,long,14836.25,14825.5,14857.75,10.75,-10.75,stop,2,0.9705882352941176,0.0,0.029411764705882353,-165.5,-45.66513477148146,1
2021-10-08T10:24:00.000000,2021-10-08T10:25:00.000000,2021,2021-10,10,25,long,14831.75,14829.5,14836.25,2.25,-2.25,stop,1,0.85,0.1,0.05,-169.25,-49.36719691320832,1
2021-10-12T08:37:00.000000,2021-10-12T08:38:00.000000,2021,2021-10,8,38,long,14667.5,14649.75,14703.0,17.75,-17.75,stop,1,0.7564102564102564,0.07692307692307693,0.16666666666666666,-229.25,-26.42424460132679,2
2021-10-12T10:45:00.000000,2021-10-12T10:46:00.000000,2021,2021-10,10,46,long,14667.25,14665.0,14671.75,2.25,-2.25,stop,1,0.9444444444444444,0.0,0.05555555555555555,-230.25,-22.523485569072363,2
2021-10-12T10:48:00.000000,2021-10-12T10:49:00.000000,2021,2021-10,10,49,long,14665.5,14663.75,14669.0,1.75,-1.75,stop,1,0.6666666666666666,0.0,0.3333333333333333,-231.5,-23.673341027599236,2
2021-11-09T10:17:00.000000,2021-11-09T10:18:00.000000,2021,2021-11,10,18,long,16243.5,16225.75,16279.0,17.75,-17.75,stop,43,0.873015873015873,0.09523809523809523,0.031746031746031744,-151.0,-43.836905117965216,1
2021-11-09T10:30:00.000000,2021-11-09T10:31:00.000000,2021,2021-11,10,31,long,16250.0,16232.75,16284.5,17.25,-17.25,stop,6,0.7125,0.075,0.2125,-143.5,-34.22216890274103,1
2021-11-09T10:43:00.000000,2021-11-09T10:44:00.000000,2021,2021-11,10,44,long,16256.5,16237.0,16295.5,19.5,-19.5,stop,9,0.9594594594594594,0.0,0.04054054054054054,-137.25,-26.290249171088362,1
2021-11-12T08:42:00.000000,2021-11-12T08:43:00.000000,2021,2021-11,8,43,long,16014.0,16012.0,16018.0,2.0,-2.0,stop,1,0.7708333333333334,0.0625,0.16666666666666666,-99.25,-39.57646155920338,2
2021-11-24T08:44:00.000000,2021-11-24T08:45:00.000000,2021,2021-11,8,45,long,16129.0,16114.75,16157.5,14.25,-14.25,stop,2,0.7258064516129032,0.11290322580645161,0.16129032258064516,-289.0,-97.61128454972459,2
2021-11-26T10:13:00.000000,2021-11-26T10:14:00.000000,2021,2021-11,10,14,long,16066.0,16062.25,16073.5,3.75,-3.75,stop,2,0.6626506024096386,0.04819277108433735,0.2891566265060241,-370.75,-139.13621741600764,1
2021-11-26T10:17:00.000000,2021-11-26T10:18:00.000000,2021,2021-11,10,18,long,16052.5,16048.75,16060.0,3.75,-3.75,stop,1,0.660377358490566,0.11320754716981132,0.22641509433962265,-383.75,-149.88797320807316,1
2021-11-26T10:21:00.000000,2021-11-26T10:22:00.000000,2021,2021-11,10,22,long,16035.25,16032.25,16041.25,3.0,-3.0,stop,1,0.7317073170731707,0.04878048780487805,0.21951219512195122,-401.25,-164.82380824669235,1
2021-11-30T10:11:00.000000,2021-11-30T10:12:00.000000,2021,2021-11,10,12,long,16186.25,16162.25,16234.25,24.0,-24.0,stop,13,0.7264957264957265,0.042735042735042736,0.23076923076923078,-251.0,-135.92902635149767,1
2021-12-01T08:47:00.000000,2021-12-01T08:48:00.000000,2021,2021-12,8,48,long,16306.5,16303.0,16313.5,3.5,-3.5,stop,1,0.6891891891891891,0.06756756756756757,0.24324324324324326,-150.0,-21.008216764548706,1
2021-12-03T08:49:00.000000,2021-12-03T08:50:00.000000,2021,2021-12,8,50,long,15917.5,15913.0,15926.5,4.5,-4.5,stop,1,0.8141025641025641,0.04487179487179487,0.14102564102564102,-149.5,-74.63589553202473,4
2021-12-10T10:30:00.000000,2021-12-10T10:31:00.000000,2021,2021-12,10,31,long,16200.5,16197.25,16207.0,3.25,-3.25,stop,1,0.7162162162162162,0.05405405405405406,0.22972972972972974,-219.75,-28.502923168896814,4
2021-12-14T08:47:00.000000,2021-12-14T08:48:00.000000,2021,2021-12,8,48,long,15946.0,15941.0,15956.0,5.0,-5.0,stop,1,0.7169811320754716,0.08490566037735849,0.19811320754716982,-467.75,-32.70690126168665,2
2021-12-14T08:50:00.000000,2021-12-14T08:51:00.000000,2021,2021-12,8,51,long,15941.75,15938.25,15948.75,3.5,-3.5,stop,1,0.7272727272727273,0.06363636363636363,0.20909090909090908,-471.0,-34.83564446249693,2
2021-12-15T08:48:00.000000,2021-12-15T08:49:00.000000,2021,2021-12,8,49,long,15846.0,15841.5,15855.0,4.5,-4.5,stop,1,0.7681159420289855,0.11594202898550725,0.11594202898550725,-287.25,-60.31143490004615,2
2021-12-15T10:16:00.000000,2021-12-15T10:17:00.000000,2021,2021-12,10,17,long,15827.25,15814.0,15853.75,13.25,-13.25,stop,3,0.8301886792452831,0.05660377358490566,0.11320754716981132,-305.0,-54.42633315311468,1
2021-12-15T10:17:00.000000,2021-12-15T10:18:00.000000,2021,2021-12,10,18,long,15819.0,15816.5,15824.0,2.5,-2.5,stop,1,0.6739130434782609,0.08695652173913043,0.2391304347826087,-313.25,-62.4626818486704,1
2021-12-15T10:35:00.000000,2021-12-15T10:36:00.000000,2021,2021-12,10,36,long,15787.0,15779.0,15803.0,8.0,-8.0,stop,1,0.6666666666666666,0.05555555555555555,0.2777777777777778,-345.25,-89.12054778427773,1
2021-12-20T10:13:00.000000,2021-12-20T10:14:00.000000,2021,2021-12,10,14,long,15531.25,15527.25,15539.25,4.0,-4.0,stop,1,0.7380952380952381,0.09523809523809523,0.16666666666666666,-426.25,-59.98301115535833,4
2021-12-20T10:16:00.000000,2021-12-20T10:17:00.000000,2021,2021-12,10,17,long,15531.0,15508.75,15575.5,22.25,-22.25,stop,17,0.9176470588235294,0.058823529411764705,0.023529411764705882,-425.0,-58.01323204441542,3
2021-12-20T10:18:00.000000,2021-12-20T10:19:00.000000,2021,2021-12,10,19,long,15534.5,15518.0,15567.5,16.5,-16.5,stop,11,0.9152542372881356,0.05084745762711865,0.03389830508474576,-422.25,-54.94031431278199,2
2021-12-20T10:22:00.000000,2021-12-20T10:23:00.000000,2021,2021-12,10,23,long,15553.25,15529.75,15600.25,23.5,-23.5,stop,4,0.8901098901098901,0.08791208791208792,0.02197802197802198,-402.5,-34.51577298166012,2
2021-12-20T10:45:00.000000,2021-12-20T10:46:00.000000,2021,2021-12,10,46,long,15515.25,15511.75,15522.25,3.5,-3.5,stop,1,0.7272727272727273,0.11363636363636363,0.1590909090909091,-441.5,-68.99215961946538,2
2021-12-21T08:49:00.000000,2021-12-21T08:50:00.000000,2021,2021-12,8,50,long,15684.5,15682.75,15688.0,1.75,-1.75,stop,1,0.9135802469135802,0.0,0.08641975308641975,-167.0,-73.51005314321083,3
2022-01-07T10:48:00.000000,2022-01-07T10:49:00.000000,2022,2022-01,10,49,long,15635.25,15615.75,15674.25,19.5,-19.5,stop,32,0.7974683544303798,0.08860759493670886,0.11392405063291139,-260.5,-55.428369655632196,2
2022-01-11T08:48:00.000000,2022-01-11T08:49:00.000000,2022,2022-01,8,49,long,15500.25,15497.0,15506.75,3.25,-3.25,stop,1,0.9375,0.01875,0.04375,-169.25,-95.4724115412555,3
2022-01-13T10:28:00.000000,2022-01-13T10:29:00.000000,2022,2022-01,10,29,long,15802.75,15783.75,15840.75,19.0,-19.0,stop,32,0.8289473684210527,0.09210526315789473,0.07894736842105263,-206.0,-59.14519661173654,1
2022-01-13T10:41:00.000000,2022-01-13T10:42:00.000000,2022,2022-01,10,42,long,15816.75,15812.75,15824.75,4.0,-4.0,stop,1,0.7924528301886793,0.11320754716981132,0.09433962264150944,-193.0,-44.15597835716471,2
2022-01-13T10:50:00.000000,2022-01-13T10:51:00.000000,2022,2022-01,10,51,long,15787.25,15784.25,15793.25,3.0,-3.0,stop,1,0.8571428571428571,0.06349206349206349,0.07936507936507936,-222.0,-71.89024528935806,2
2022-01-18T10:15:00.000000,2022-01-18T10:16:00.000000,2022,2022-01,10,16,long,15319.0,15297.75,15361.5,21.25,-21.25,stop,5,0.8255813953488372,0.06976744186046512,0.10465116279069768,-334.25,-44.79472413129042,1
2022-01-19T10:12:00.000000,2022-01-19T10:13:00.000000,2022,2022-01,10,13,long,15153.5,15149.75,15161.0,3.75,-3.75,stop,1,0.8674698795180723,0.07228915662650602,0.060240963855421686,-450.0,-85.93317139292776,1
2022-01-21T10:49:00.000000,2022-01-21T10:50:00.000000,2022,2022-01,10,50,long,14689.75,14678.0,14713.25,11.75,-11.75,stop,4,0.7358490566037735,0.0,0.2641509433962264,-650.5,-24.502786596869555,5
2022-01-24T08:43:00.000000,2022-01-24T08:44:00.000000,2022,2022-01,8,44,long,14128.5,14124.0,14137.5,4.5,-4.5,stop,1,0.882051282051282,0.020512820512820513,0.09743589743589744,-731.5,-210.6444268918658,1
2022-01-24T08:50:00.000000,2022-01-24T08:51:00.000000,2022,2022-01,8,51,long,14108.5,14104.5,14116.5,4.0,-4.0,stop,1,0.8444444444444444,0.05925925925925926,0.0962962962962963,-750.0,-215.03929152133423,2
2022-02-04T10:21:00.000000,2022-02-04T10:22:00.000000,2022,2022-02,10,22,long,14473.5,14470.5,14479.5,3.0,-3.0,stop,1,0.7611940298507462,0.1044776119402985,0.13432835820895522,-395.75,-97.12202995600819,2
2022-02-07T10:19:00.000000,2022-02-07T10:20:00.000000,2022,2022-02,10,20,long,14670.5,14658.0,14695.5,12.5,-12.5,stop,2,0.76,0.1,0.14,-155.0,-40.38877276493622,1
2022-02-07T10:25:00.000000,2022-02-07T10:26:00.000000,2022,2022-02,10,26,long,14675.5,14656.5,14713.5,19.0,-19.0,stop,6,0.7252747252747253,0.04395604395604396,0.23076923076923078,-149.75,-34.15835825328941,1
