direction,fib,trade_date,year,month,hour,orb_high,orb_low,orb_range,entry,stop,risk_points,mfe_points,mae_points,hit_1R,hit_1_5R,hit_2R,vwap,dist_vwap,ema_9,ema_20,atr_14,bull_fvg,bear_fvg,bull_displacement,bear_displacement,pdh,pdl,above_vwap,below_vwap,is_displacement_candle,body_pct,rel_vol_20,liquidity_sweeps_recent,recent_bull_fvg,recent_bear_fvg,bull_v_reversal_proxy,bear_v_reversal_proxy,r_1R,r_1_5R,r_2R,vwap_aligned,directional_displacement,directional_recent_fvg,directional_v_reversal,has_recent_liquidity_sweep,low_risk,ok_risk,normal_plus_volume,high_volume,fib_50,fib_618,core_morning,orb_score,grade,has_liq_sweep,risk_le_20,risk_le_15,rel_vol_ge_1_25,body_ge_60,body_lt_60
long,0.382,2021-07-02,2021,7,9,14648.5,14625.5,23.0,14639.714,14625.5,14.213999999999942,52.78600000000006,-10.963999999999942,true,true,true,14620.04389054551,18.956109454489706,14643.1169445452,14641.753115575983,4.857142857142857,false,false,false,true,14606.25,14471.0,true,false,true,0.7058823529411765,1.5830144797059043,1,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,true,true,true,false
long,0.5,2021-07-02,2021,7,9,14648.5,14625.5,23.0,14637.0,14625.5,11.5,55.5,-8.25,true,true,true,14620.04389054551,18.956109454489706,14643.1169445452,14641.753115575983,4.857142857142857,false,false,false,true,14606.25,14471.0,true,false,true,0.7058823529411765,1.5830144797059043,1,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,true,true,true,true,true,false,true,8,A+,true,true,true,true,true,false
long,0.618,2021-07-02,2021,7,9,14648.5,14625.5,23.0,14634.286,14625.5,8.786000000000058,58.21399999999994,-5.536000000000058,true,true,true,14620.371710631349,14.378289368651167,14640.622704248686,14641.212465960367,5.017857142857143,false,true,false,false,14606.25,14471.0,true,false,false,0.26666666666666666,1.5176196808510638,1,true,true,false,true,1.0,1.5,2.0,true,false,true,false,true,true,true,true,true,false,true,true,8,A+,true,true,true,true,false,true
short,0.618,2021-07-06,2021,7,9,14771.75,14714.75,57.0,14749.976,14771.75,21.773999999999432,124.72600000000057,-5.7739999999994325,true,true,true,14741.827622121933,7.672377878066982,14740.990446313856,14740.349338001308,9.232142857142858,false,false,false,false,14721.5,14674.5,true,false,false,0.7241379310344828,0.6687824134994969,4,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,false,true,false,false,false,true,true,5,B,true,false,false,false,true,false
short,0.618,2021-07-07,2021,7,8,14806.0,14729.5,76.5,14776.777,14806.0,29.222999999999956,38.527000000000044,-30.222999999999956,true,false,false,14816.73081575626,-39.9808157562602,14766.808880258808,14768.951494863652,11.946428571428571,false,false,false,false,14790.0,14625.25,false,true,false,0.3488372093023256,0.7238370592183385,5,true,true,true,false,1.0,-1.0,-1.0,true,false,true,false,true,false,false,false,false,false,true,true,6,A,true,false,false,false,false,true
short,0.5,2021-07-08,2021,7,9,14657.5,14586.0,71.5,14621.75,14657.5,35.75,7.0,-41.25,false,false,false,14630.24226564348,-4.492265643479186,14604.4831516981,14601.153116008845,13.535714285714286,false,false,false,false,14883.75,14726.25,false,true,false,0.890625,1.3034829225530193,0,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,false,false,false,true,true,true,false,true,6,A,false,false,false,true,true,false
short,0.618,2021-07-08,2021,7,9,14657.5,14586.0,71.5,14630.187,14657.5,27.313000000000102,15.436999999999898,-32.8130000000001,false,false,false,14630.232385927538,2.0176140724615834,14613.359217086783,14606.191099499305,13.125,false,false,false,false,14883.75,14726.25,true,false,false,0.717948717948718,0.8539870689655172,0,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,false,false,false,false,false,false,true,true,4,B,false,false,false,false,true,false
long,0.382,2021-07-12,2021,7,9,14845.75,14817.25,28.5,14834.863,14817.25,17.612999999999374,13.887000000000626,-11.362999999999374,false,false,false,14836.463017948297,-0.46301794829741993,14841.439886581657,14844.128849859278,5.714285714285714,false,false,false,false,14843.0,14824.0,false,true,false,0.29411764705882354,1.2818680009530619,1,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,false,true,false,true
long,0.5,2021-07-12,2021,7,9,14845.75,14817.25,28.5,14831.5,14817.25,14.25,17.25,-8.0,true,false,false,14836.413802472938,-7.163802472938187,14837.49152741226,14841.666700224943,6.035714285714286,false,false,false,false,14843.0,14824.0,false,true,false,0.3611111111111111,1.8898142216527867,2,true,true,false,true,1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,false,true
long,0.618,2021-07-12,2021,7,9,14845.75,14817.25,28.5,14828.137,14817.25,10.887000000000626,20.612999999999374,-4.637000000000626,true,true,false,14836.413802472938,-7.163802472938187,14837.49152741226,14841.666700224943,6.035714285714286,false,false,false,false,14843.0,14824.0,false,true,false,0.3611111111111111,1.8898142216527867,2,true,true,false,true,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
short,0.618,2021-07-13,2021,7,8,14973.0,14944.5,28.5,14962.113,14973.0,10.887000000000626,12.862999999999374,-14.637000000000626,true,false,false,14889.584961931694,69.66503806830588,14957.533341590397,14956.3213692255,6.732142857142857,false,false,false,false,14888.5,14785.0,true,false,false,0.0625,0.5291716190377759,1,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
long,0.382,2021-07-14,2021,7,9,14974.75,14937.25,37.5,14960.425,14937.25,23.174999999999272,5.825000000000728,-24.424999999999272,false,false,false,14944.564615887437,12.685384112563042,14967.47429643593,14971.080520473606,7.285714285714286,false,false,false,false,14994.75,14794.5,true,false,false,0.92,0.7854461449610164,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,true,false,false,false,false,true,5,B,true,false,false,false,true,false
long,0.5,2021-07-14,2021,7,9,14974.75,14937.25,37.5,14956.0,14937.25,18.75,10.25,-20.0,false,false,false,14944.626744305673,11.623255694326872,14965.229437148744,14969.66808995231,7.660714285714286,false,false,false,false,14994.75,14794.5,true,false,false,0.08823529411764706,1.2480680061823801,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,false,true,false,true,7,A,true,true,false,false,false,true
long,0.618,2021-07-14,2021,7,9,14974.75,14937.25,37.5,14951.575,14937.25,14.325000000000728,14.674999999999272,-15.575000000000728,true,false,false,14944.718579140284,11.531420859715581,14959.967471820157,14965.702670228151,7.357142857142857,false,false,false,false,14994.75,14794.5,true,false,false,0.7083333333333334,0.9534702365479595,1,true,true,false,true,1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,true,true,7,A,true,true,true,false,true,false
short,0.382,2021-07-15,2021,7,9,14843.25,14786.0,57.25,14807.8695,14843.25,35.3804999999993,75.1195000000007,-22.1304999999993,true,true,true,14853.357808947845,-43.607808947845115,14794.36760130643,14790.507304795081,14.017857142857142,false,false,false,false,14996.0,14841.25,false,true,false,0.92,1.2147623587089746,1,true,true,true,false,1.0,1.5,2.0,true,false,true,false,true,false,false,true,false,false,false,true,5,B,true,false,false,false,true,false
short,0.5,2021-07-15,2021,7,9,14843.25,14786.0,57.25,14814.625,14843.25,28.625,81.875,-15.375,true,true,true,14853.150880642794,-38.40088064279371,14798.444081045145,14792.816132909835,13.517857142857142,true,false,false,false,14996.0,14841.25,false,true,false,0.6666666666666666,1.1442153186930906,1,true,true,true,false,1.0,1.5,2.0,true,false,true,false,true,false,false,true,false,true,false,true,6,A,true,false,false,false,true,false
long,0.382,2021-07-16,2021,7,8,14781.75,14739.0,42.75,14765.4195,14739.0,26.41949999999997,5.580500000000029,-34.16949999999997,false,false,false,14799.967889505515,-37.967889505514904,14773.641754992756,14773.175941201376,10.375,false,false,false,false,14962.75,14708.25,false,true,false,0.7272727272727273,1.2535780434416568,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,false,false,true,true,false,false,true,5,B,true,false,false,true,true,false
long,0.5,2021-07-16,2021,7,8,14781.75,14739.0,42.75,14760.375,14739.0,21.375,10.625,-29.125,false,false,false,14799.78029395035,-36.780293950350824,14771.513403994204,14772.206803944102,10.035714285714286,false,true,false,false,14962.75,14708.25,false,true,false,0.11627906976744186,1.0589232725731241,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,false,true,true,false,true,false,true,5,B,true,false,false,false,false,true
long,0.618,2021-07-16,2021,7,8,14781.75,14739.0,42.75,14755.3305,14739.0,16.33050000000003,15.669499999999971,-24.08050000000003,false,false,false,14799.78029395035,-36.780293950350824,14771.513403994204,14772.206803944102,10.035714285714286,false,true,false,false,14962.75,14708.25,false,true,false,0.11627906976744186,1.0589232725731241,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,false,true,true,6,A,true,true,false,false,false,true
long,0.382,2021-07-19,2021,7,8,14509.0,14445.0,64.0,14484.552,14445.0,39.55199999999968,89.94800000000032,-28.05199999999968,true,true,true,14538.886044590652,-53.88604459065209,14497.912199708784,14495.100738081552,13.5,false,true,false,false,14682.5,14651.5,false,true,false,0.3090909090909091,1.0203965683767968,2,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,false,false,true,false,false,false,true,4,B,true,false,false,false,false,true
long,0.5,2021-07-19,2021,7,8,14509.0,14445.0,64.0,14477.0,14445.0,32.0,97.5,-20.5,true,true,true,14538.632276794295,-50.38227679429474,14495.979759767028,14494.44828683569,13.928571428571429,false,false,false,false,14682.5,14651.5,false,true,false,0.18461538461538463,1.0182136092088008,2,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,false,false,true,false,true,false,true,5,B,true,false,false,false,false,true
long,0.382,2021-07-21,2021,7,9,14765.5,14743.25,22.25,14757.0005,14743.25,13.750500000000102,23.999499999999898,-16.000500000000102,true,true,false,14734.16794861026,23.832051389739718,14764.482867213585,14768.866149096744,6.035714285714286,false,false,false,false,14782.5,14516.75,true,false,false,0.0,1.4142752023546725,3,true,true,false,true,1.0,1.5,-1.0,true,false,true,false,true,true,true,true,true,false,false,true,7,A,true,true,true,true,false,true
short,0.382,2021-07-21,2021,7,11,14765.5,14743.25,22.25,14751.7495,14765.5,13.750500000000102,0.7494999999998981,-15.000500000000102,false,false,false,14738.166293266075,14.583706733925283,14747.15554571258,14750.12541530771,5.535714285714286,true,false,false,false,14782.5,14516.75,true,false,false,0.7916666666666666,1.1590820692337611,2,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,false,false,false,4,B,true,true,true,false,true,false
short,0.5,2021-07-21,2021,7,11,14765.5,14743.25,22.25,14754.375,14765.5,11.125,3.375,-12.375,false,false,false,14738.196545124658,16.30345487534214,14748.624436570064,14750.54204242126,5.464285714285714,true,false,false,false,14782.5,14516.75,true,false,false,0.5384615384615384,1.0232117479867362,2,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,true,false,false,5,B,true,true,true,false,false,true
short,0.618,2021-07-21,2021,7,11,14765.5,14743.25,22.25,14757.0005,14765.5,8.499499999999898,6.000500000000102,-9.749499999999898,false,false,false,14738.30389787054,21.696102129459177,14752.7309692191,14752.08461500291,5.357142857142857,false,false,false,false,14782.5,14516.75,true,false,false,0.8928571428571429,1.3325930038867297,2,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,true,false,6,A,true,true,true,true,true,false
short,0.382,2021-07-22,2021,7,9,14923.25,14894.5,28.75,14905.4825,14923.25,17.767499999999927,54.98250000000007,-6.767499999999927,true,true,true,14878.965743683051,27.034256316948813,14896.005633541743,14893.71867872718,6.696428571428571,true,false,false,false,14839.5,14668.25,true,false,false,0.5172413793103449,1.3725899631099046,0,true,true,true,false,1.0,1.5,2.0,false,false,true,false,false,true,true,true,true,false,false,true,5,B,false,true,false,true,false,true
short,0.5,2021-07-22,2021,7,10,14923.25,14894.5,28.75,14908.875,14923.25,14.375,58.375,-3.375,true,true,true,14879.538454385114,28.961545614885836,14904.485971711467,14900.414852358334,5.357142857142857,false,false,false,false,14839.5,14668.25,true,false,false,0.65,1.0554694345218036,0,true,true,true,false,1.0,1.5,2.0,false,false,true,false,false,true,true,true,false,true,false,true,5,B,false,true,true,false,true,false
long,0.382,2021-07-26,2021,7,10,15122.0,15090.5,31.5,15109.967,15090.5,19.467000000000553,6.532999999999447,-21.217000000000553,false,false,false,15090.454272511242,22.04572748875762,15114.935181745328,15117.340063255891,3.9107142857142856,false,false,false,false,15111.0,15092.5,true,false,false,0.07142857142857142,0.9646447531910087,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,false,false,true,6,A,true,true,false,false,false,true
long,0.5,2021-07-26,2021,7,10,15122.0,15090.5,31.5,15106.25,15090.5,15.75,0.0,-17.5,false,false,false,15090.618188461725,14.631811538274633,15111.362520354309,15114.534892816766,3.8392857142857144,false,true,false,false,15111.0,15092.5,true,false,false,0.5714285714285714,1.5295169946332738,4,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,true,false,true,8,A+,true,true,false,true,false,true
long,0.618,2021-07-26,2021,7,10,15122.0,15090.5,31.5,15102.533,15090.5,12.032999999999447,0.0,-13.782999999999447,false,false,false,15090.649521437732,10.100478562268108,15109.240016283447,15113.222045881836,4.035714285714286,false,true,false,true,15111.0,15092.5,true,false,true,0.7307692307692307,1.8191756860172734,4,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,true,true,8,A+,true,true,true,true,true,false
short,0.382,2021-07-26,2021,7,8,15122.0,15090.5,31.5,15102.533,15122.0,19.467000000000553,18.782999999999447,-24.967000000000553,false,false,false,15085.773490106703,20.97650989329668,15096.636231432272,15097.498522769396,7.857142857142857,true,false,true,false,15111.0,15092.5,true,false,true,0.8,1.408655846858094,4,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,false,true,true,false
short,0.5,2021-07-26,2021,7,8,15122.0,15090.5,31.5,15106.25,15122.0,15.75,22.5,-21.25,true,false,false,15085.773490106703,20.97650989329668,15096.636231432272,15097.498522769396,7.857142857142857,true,false,true,false,15111.0,15092.5,true,false,true,0.8,1.408655846858094,4,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,false,true,true,false
short,0.618,2021-07-26,2021,7,9,15122.0,15090.5,31.5,15109.967,15122.0,12.032999999999447,2.467000000000553,-17.532999999999447,false,false,false,15086.937832821652,22.812167178348318,15103.046919241859,15100.266391184337,6.392857142857143,false,false,false,false,15111.0,15092.5,true,false,false,0.4375,1.426891415131321,2,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
short,0.618,2021-07-29,2021,7,8,15077.5,15051.75,25.75,15067.6635,15077.5,9.836499999999432,3.9135000000005675,-12.586499999999432,false,false,false,15024.768227153814,40.73177284618578,15061.401929945117,15059.863388166657,7.482142857142857,true,false,false,false,15074.5,14893.25,true,false,false,0.3157894736842105,0.7183893690363191,1,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,false,false,false,true,true,6,A,true,true,true,false,false,true
long,0.5,2021-07-30,2021,7,8,14955.25,14920.0,35.25,14937.625,14920.0,17.625,10.125,-21.875,false,false,false,14898.455105186253,33.044894813747305,14942.878117920298,14942.93651152739,9.035714285714286,false,true,false,false,15084.0,14901.25,true,false,false,0.8867924528301887,1.287719298245614,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,true,false,true,8,A+,true,true,false,true,true,false
long,0.618,2021-07-30,2021,7,8,14955.25,14920.0,35.25,14933.4655,14920.0,13.465500000000247,14.284499999999753,-17.715500000000247,true,false,false,14898.455105186253,33.044894813747305,14942.878117920298,14942.93651152739,9.035714285714286,false,true,false,false,15084.0,14901.25,true,false,false,0.8867924528301887,1.287719298245614,1,true,true,false,true,1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,true,false,true,true,8,A+,true,true,true,true,true,false
short,0.382,2021-07-30,2021,7,9,14955.25,14920.0,35.25,14933.4655,14955.25,21.784499999999753,23.215500000000247,-24.534499999999753,true,false,false,14900.752866548512,44.99713345148848,14929.725991259325,14932.161158894656,9.464285714285714,false,false,true,false,15084.0,14901.25,true,false,true,0.9863013698630136,1.6271527111598374,1,true,true,true,false,1.0,-1.0,-1.0,false,false,true,false,true,false,true,true,true,false,false,true,5,B,true,false,false,true,true,false
short,0.5,2021-07-30,2021,7,9,14955.25,14920.0,35.25,14937.625,14955.25,17.625,27.375,-20.375,true,true,false,14900.752866548512,44.99713345148848,14929.725991259325,14932.161158894656,9.464285714285714,false,false,true,false,15084.0,14901.25,true,false,true,0.9863013698630136,1.6271527111598374,1,true,true,true,false,1.0,1.5,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,false,true,true,false
short,0.618,2021-07-30,2021,7,9,14955.25,14920.0,35.25,14941.7845,14955.25,13.465500000000247,31.534499999999753,-16.215500000000247,true,true,true,14900.752866548512,44.99713345148848,14929.725991259325,14932.161158894656,9.464285714285714,false,false,true,false,15084.0,14901.25,true,false,true,0.9863013698630136,1.6271527111598374,1,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
short,0.382,2021-08-02,2021,8,8,15017.75,14991.0,26.75,15001.2185,15017.75,16.53149999999914,0.0,-16.78149999999914,false,false,false,14999.088175801277,11.66182419872348,15003.112665268689,15002.063404196846,9.339285714285714,false,false,false,false,15008.75,14969.0,true,false,false,0.9107142857142857,1.291401201933939,3,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,false,true,6,A,true,true,false,true,true,false
short,0.5,2021-08-02,2021,8,8,15017.75,14991.0,26.75,15004.375,15017.75,13.375,0.0,-13.625,false,false,false,14999.088175801277,11.66182419872348,15003.112665268689,15002.063404196846,9.339285714285714,false,false,false,false,15008.75,14969.0,true,false,false,0.9107142857142857,1.291401201933939,3,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,true,false,true,7,A,true,true,true,true,true,false
short,0.618,2021-08-02,2021,8,8,15017.75,14991.0,26.75,15007.5315,15017.75,10.218500000000859,0.0,-10.468500000000859,false,false,false,14999.088175801277,11.66182419872348,15003.112665268689,15002.063404196846,9.339285714285714,false,false,false,false,15008.75,14969.0,true,false,false,0.9107142857142857,1.291401201933939,3,true,true,true,false,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,true,false
short,0.382,2021-08-03,2021,8,8,14937.25,14882.75,54.5,14903.569,14937.25,33.681000000000495,54.568999999999505,-41.181000000000495,true,true,false,14941.251100637744,-34.25110063774446,14894.002228345847,14899.037036365677,12.964285714285714,true,false,true,false,15056.25,14932.25,false,true,true,0.9487179487179487,1.242304511623633,1,true,true,true,false,1.0,1.5,-1.0,true,false,true,false,true,false,false,true,false,false,false,true,5,B,true,false,false,false,true,false
short,0.5,2021-08-03,2021,8,8,14937.25,14882.75,54.5,14910.0,14937.25,27.25,61.0,-34.75,true,true,true,14941.07269460231,-29.32269460230964,14897.551782676677,14900.247794807041,12.857142857142858,true,false,false,false,15056.25,14932.25,false,true,false,0.4222222222222222,0.8541162227602905,1,true,true,true,false,1.0,1.5,2.0,true,false,true,false,true,false,false,false,false,true,false,true,6,A,true,false,false,false,false,true
short,0.618,2021-08-03,2021,8,8,14937.25,14882.75,54.5,14916.431,14937.25,20.818999999999505,67.4310000000005,-28.318999999999505,true,true,true,14940.881064960555,-21.631064960554795,14901.891426141341,14902.057528634941,13.071428571428571,true,false,false,false,15056.25,14932.25,false,true,false,0.5,1.2477363274176023,1,true,true,true,false,1.0,1.5,2.0,true,false,true,false,true,false,true,true,false,false,true,true,6,A,true,false,false,false,false,true
long,0.382,2021-08-04,2021,8,8,15040.75,14997.0,43.75,15024.0375,14997.0,27.037500000000364,45.212499999999636,-12.037500000000364,true,true,false,15038.60850081041,-10.108500810409168,15033.562976266,15032.06176210744,8.428571428571429,false,true,false,false,15050.0,14849.0,false,true,false,0.05555555555555555,0.9415539766215907,3,true,true,false,true,1.0,1.5,-1.0,false,false,true,false,true,false,false,false,false,false,false,true,4,B,true,false,false,false,false,true
long,0.618,2021-08-04,2021,8,9,15040.75,14997.0,43.75,15013.7125,14997.0,16.712499999999636,89.53750000000036,0.0,true,true,true,15038.057273153203,-17.557273153202914,15029.15148868268,15031.26932015681,8.517857142857142,false,true,false,false,15050.0,14849.0,false,true,false,0.07317073170731707,1.6600704798048251,3,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,false,true,false,true
short,0.618,2021-08-10,2021,8,10,15096.75,15006.5,90.25,15062.2745,15096.75,34.475500000000466,26.024499999999534,-23.725500000000466,false,false,false,15085.893373349183,-14.893373349183094,15053.781522034851,15049.8136606374,5.785714285714286,true,false,true,false,15145.5,15003.25,false,true,true,0.9705882352941176,2.664838178826111,0,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,false,false,false,true,true,false,true,true,6,A,false,false,false,true,true,false
long,0.382,2021-08-13,2021,8,9,15124.0,15106.25,17.75,15117.2195,15106.25,10.969499999999243,0.0,-12.969499999999243,false,false,false,15097.834753674351,11.165246325648695,15117.930446000604,15117.312351287292,6.321428571428571,false,false,false,true,15090.5,14941.25,true,false,true,0.9122807017543859,1.8476518434958142,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,true,true,false,false,true,6,A,false,true,true,true,true,false
long,0.5,2021-08-13,2021,8,9,15124.0,15106.25,17.75,15115.125,15106.25,8.875,0.0,-10.875,false,false,false,15097.834753674351,11.165246325648695,15117.930446000604,15117.312351287292,6.321428571428571,false,false,false,true,15090.5,14941.25,true,false,true,0.9122807017543859,1.8476518434958142,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,true,true,true,false,true,7,A,false,true,true,true,true,false
long,0.618,2021-08-13,2021,8,9,15124.0,15106.25,17.75,15113.0305,15106.25,6.780500000000757,0.0,-8.780500000000757,false,false,false,15097.834753674351,11.165246325648695,15117.930446000604,15117.312351287292,6.321428571428571,false,false,false,true,15090.5,14941.25,true,false,true,0.9122807017543859,1.8476518434958142,0,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,false,true,true,true,true,false,true,true,7,A,false,true,true,true,true,false
long,0.382,2021-08-17,2021,8,8,15054.0,14996.0,58.0,15031.844,14996.0,35.84399999999914,1.9060000000008586,-41.34399999999914,false,false,false,15021.972549229822,7.027450770177893,15040.167776111282,15035.35093004772,9.267857142857142,false,false,false,false,15139.0,14917.25,true,false,false,0.7272727272727273,1.1509056879104145,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,false,true,false,false,false,true,5,B,true,false,false,false,true,false
long,0.5,2021-08-17,2021,8,8,15054.0,14996.0,58.0,15025.0,14996.0,29.0,4.75,-34.5,false,false,false,15021.986959897531,3.263040102468949,15037.184220889027,15034.388936709842,8.803571428571429,false,true,false,false,15139.0,14917.25,true,false,false,0.4722222222222222,0.8194038948955693,2,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,false,true,false,false,false,false,true,false,true,6,A,true,false,false,false,false,true
long,0.618,2021-08-17,2021,8,9,15054.0,14996.0,58.0,15018.156,14996.0,22.15600000000086,11.343999999999141,-27.65600000000086,false,false,false,15022.002015760196,-1.252015760195718,15030.452321095181,15031.576689006888,8.678571428571429,false,false,false,false,15139.0,14917.25,false,true,false,0.45652173913043476,1.5237024049753547,2,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,false,true,true,true,false,true,true,6,A,true,false,false,true,false,true
short,0.5,2021-08-20,2021,8,8,15098.0,15070.5,27.5,15084.25,15098.0,13.75,82.75,0.0,true,true,true,14987.822349958102,93.67765004189823,15078.190426051742,15078.85679328637,7.125,true,false,false,false,14999.0,14710.5,true,false,false,0.3076923076923077,1.241796602280661,1,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,true,false,true,false,true,6,A,true,true,true,false,false,true
short,0.618,2021-08-20,2021,8,8,15098.0,15070.5,27.5,15087.495,15098.0,10.5049999999992,85.9950000000008,0.0,true,true,true,14987.822349958102,93.67765004189823,15078.190426051742,15078.85679328637,7.125,true,false,false,false,14999.0,14710.5,true,false,false,0.3076923076923077,1.241796602280661,1,true,true,true,false,1.0,1.5,2.0,false,false,true,false,true,true,true,true,false,false,true,true,6,A,true,true,true,false,false,true
long,0.382,2021-08-25,2021,8,9,15366.25,15336.5,29.75,15354.8855,15336.5,18.38550000000032,16.36449999999968,-16.38550000000032,false,false,false,15364.48128804903,-7.731288049029899,15360.73445041984,15360.613481783039,3.6964285714285716,false,true,false,false,15384.0,15309.5,false,true,false,0.2857142857142857,1.1333237451459803,1,true,true,false,true,-1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,false,false,true,5,B,true,true,false,false,false,true
long,0.5,2021-08-25,2021,8,10,15366.25,15336.5,29.75,15351.375,15336.5,14.875,19.875,-12.875,true,false,false,15364.343125724965,-12.34312572496492,15355.999635770859,15357.968073354517,3.3214285714285716,false,false,false,false,15384.0,15309.5,false,true,false,0.4,1.055607917059378,1,true,true,false,true,1.0,-1.0,-1.0,false,false,true,false,true,true,true,true,false,true,false,true,6,A,true,true,true,false,false,true
long,0.618,2021-08-25,2021,8,10,15366.25,15336.5,29.75,15347.8645,15336.5,11.36449999999968,23.38550000000032,-9.36449999999968,true,true,true,15364.190605772837,-17.190605772837444,15353.31976689335,15356.279987485217,3.4642857142857144,false,false,false,false,15384.0,15309.5,false,true,false,0.5185185185185185,2.588649766408823,2,true,true,false,true,1.0,1.5,2.0,false,false,true,false,true,true,true,true,true,false,true,true,7,A,true,true,true,true,false,true
short,0.382,2021-08-25,2021,8,8,15366.25,15336.5,29.75,15347.8645,15366.25,18.38550000000032,5.86449999999968,-18.88550000000032,false,false,false,15366.508157924045,-19.25815792404501,15345.739488730069,15349.40779546171,7.321428571428571,false,false,false,false,15384.0,15309.5,false,true,false,0.5714285714285714,1.109974900065074,4,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,false,false,false,true,6,A,true,true,false,false,false,true
short,0.5,2021-08-25,2021,8,8,15366.25,15336.5,29.75,15351.375,15366.25,14.875,9.375,-15.375,false,false,false,15366.311310575831,-14.811310575831158,15347.286618229797,15349.231353965217,6.678571428571429,false,false,false,false,15384.0,15309.5,false,true,false,0.72,0.5199985227314695,4,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,false,true,true,true,false,false,true,false,true,7,A,true,true,true,false,true,false
short,0.618,2021-08-25,2021,8,8,15366.25,15336.5,29.75,15354.8855,15366.25,11.36449999999968,12.88550000000032,-11.86449999999968,true,false,false,15366.232828654001,-9.482828654001423,15349.179294583837,15349.94741549234,6.339285714285714,true,false,false,false,15384.0,15309.5,false,true,false,0.84,1.2229497281100876,3,true,true,true,false,1.0,-1.0,-1.0,true,false,true,false,true,true,true,true,false,false,true,true,7,A,true,true,true,false,true,false
