direction,fib,trade_date,year,month,hour,orb_high,orb_low,orb_range,entry,stop,risk_points,mfe_points,mae_points,hit_1R,hit_1_5R,hit_2R,vwap,dist_vwap,ema_9,ema_20,atr_14,bull_fvg,bear_fvg,bull_displacement,bear_displacement,pdh,pdl,above_vwap,below_vwap,is_displacement_candle,body_pct,rel_vol_20,liquidity_sweeps_recent,recent_bull_fvg,recent_bear_fvg,bull_v_reversal_proxy,bear_v_reversal_proxy,r_1R,r_1_5R,r_2R,vwap_aligned,directional_displacement,directional_recent_fvg,directional_v_reversal,has_recent_liquidity_sweep,low_risk,ok_risk,normal_plus_volume,high_volume,fib_50,fib_618,core_morning,orb_score,grade,has_liq_sweep,risk_le_20,risk_le_15,rel_vol_ge_1_25,body_ge_60,body_lt_60
short,0.618,2019-10-25,2019,10,8,7997.25,7986.5,10.75,7993.1435,7997.25,4.106499999999869,2.393500000000131,-6.356499999999869,false,false,false,7956.256704418061,35.24329558193858,7990.3574676892085,7989.49972506738,3.482142857142857,false,false,false,false,7984.0,7913.25,true,false,false,0.4444444444444444,1.039007946063087,1,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,false,false,true,true,8,A+,true,true,true,false,false,true
short,0.382,2019-11-01,2019,11,9,8155.25,8141.0,14.25,8146.4435,8155.25,8.806499999999687,32.19350000000031,-2.556499999999687,true,true,true,8131.390774416723,14.859225583277293,8145.322459640054,8146.0858353718795,2.625,true,false,false,false,8139.0,8046.0,true,false,false,0.25,0.7311500380807311,0,true,true,true,true,1.0,1.5,2.0,false,false,true,true,false,true,true,false,false,false,false,true,6,A,false,true,true,false,false,true
long,0.382,2019-11-05,2019,11,9,8230.75,8208.25,22.5,8222.155,8208.25,13.905000000000655,1.0949999999993452,-18.655000000000655,false,false,false,8228.610016724675,-5.610016724675006,8224.537209439051,8221.975065260523,4.142857142857143,false,true,false,false,8233.75,8164.0,false,true,false,0.6956521739130435,1.1703439769768398,4,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,false,false,false,true,7,A,true,true,true,false,true,false
long,0.5,2019-11-05,2019,11,9,8230.75,8208.25,22.5,8219.5,8208.25,11.25,2.25,-16.0,false,false,false,8228.534970258062,-7.034970258062458,8223.92976755124,8221.929820949998,4.232142857142857,false,true,false,false,8233.75,8164.0,false,true,false,0.29411764705882354,1.0649819494584838,4,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,false,true,false,true,8,A+,true,true,true,false,false,true
long,0.382,2019-11-08,2019,11,8,8233.0,8205.5,27.5,8222.495,8205.5,16.9950000000008,0.004999999999199645,-18.2450000000008,false,false,false,8218.843621504495,0.9063784955051233,8226.848245135883,8226.288929831328,3.6964285714285716,false,false,false,false,8282.25,8190.0,true,false,false,0.59375,2.772943204271241,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,false,true,9,A+,true,true,false,true,false,true
long,0.5,2019-11-08,2019,11,8,8233.0,8205.5,27.5,8219.25,8205.5,13.75,3.25,-15.0,false,false,false,8218.843621504495,0.9063784955051233,8226.848245135883,8226.288929831328,3.6964285714285716,false,false,false,false,8282.25,8190.0,true,false,false,0.59375,2.772943204271241,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,true,false,true,10,A+,true,true,true,true,false,true
long,0.618,2019-11-08,2019,11,8,8233.0,8205.5,27.5,8216.005,8205.5,10.5049999999992,6.4950000000008,-11.7549999999992,false,false,false,8218.843621504495,0.9063784955051233,8226.848245135883,8226.288929831328,3.6964285714285716,false,false,false,false,8282.25,8190.0,true,false,false,0.59375,2.772943204271241,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,true,true,10,A+,true,true,true,true,false,true
short,0.5,2019-11-08,2019,11,9,8233.0,8205.5,27.5,8219.25,8233.0,13.75,0.25,-14.25,false,false,false,8215.865093639904,5.884906360095556,8215.473978335718,8214.079201625156,3.75,true,false,false,false,8282.25,8190.0,true,false,false,0.5675675675675675,2.493440615707539,4,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,true,true,false,true,9,A+,true,true,true,true,false,true
short,0.618,2019-11-08,2019,11,9,8233.0,8205.5,27.5,8222.495,8233.0,10.5049999999992,3.4950000000008004,-11.0049999999992,false,false,false,8215.865093639904,5.884906360095556,8215.473978335718,8214.079201625156,3.75,true,false,false,false,8282.25,8190.0,true,false,false,0.5675675675675675,2.493440615707539,4,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,true,false,true,true,9,A+,true,true,true,true,false,true
short,0.382,2019-11-26,2019,11,8,8386.75,8371.0,15.75,8377.0165,8386.75,9.733500000000276,0.016499999999723514,-9.733500000000276,false,false,false,8382.265437693979,-4.765437693979038,8375.89795998663,8377.280066598962,5.375,false,false,false,false,8379.25,8296.5,false,true,false,0.7142857142857143,0.848868778280543,5,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,false,false,false,false,true,8,A+,true,true,true,false,true,false
long,0.618,2019-12-04,2019,12,9,8318.0,8287.5,30.5,8299.151,8287.5,11.65099999999984,19.59900000000016,-4.90099999999984,true,true,false,8284.92504248776,19.82495751224087,8306.022788314776,8307.711114512742,4.428571428571429,false,false,false,false,8337.5,8168.25,true,false,false,0.37037037037037035,1.5279167500500301,2,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,true,true,true,true,true,false,true,true,10,A+,true,true,true,true,false,true
long,0.382,2019-12-06,2019,12,9,8384.75,8368.0,16.75,8378.3515,8368.0,10.35150000000067,18.14849999999933,-1.3515000000006694,true,true,false,8361.036487969177,22.96351203082304,8385.321439258556,8385.21246459543,4.0,false,false,false,false,8340.0,8273.25,true,false,false,0.17647058823529413,6.203073332036569,0,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,false,true,true,true,true,false,false,true,8,A+,false,true,true,true,false,true
long,0.5,2019-12-06,2019,12,9,8384.75,8368.0,16.75,8376.375,8368.0,8.375,20.125,0.0,true,true,true,8361.036487969177,22.96351203082304,8385.321439258556,8385.21246459543,4.0,false,false,false,false,8340.0,8273.25,true,false,false,0.17647058823529413,6.203073332036569,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,true,true,true,false,true,9,A+,false,true,true,true,false,true
short,0.382,2019-12-13,2019,12,9,8499.0,8465.75,33.25,8478.4515,8499.0,20.548500000000786,0.0,-27.298500000000786,false,false,false,8510.133139340016,-36.38313934001599,8504.337545775601,8509.24187134213,10.589285714285714,false,true,false,false,8497.0,8381.0,false,true,false,0.7142857142857143,0.6554001278136761,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,true,true,false,true,false,false,false,false,true,7,A,true,false,false,false,true,false
short,0.5,2019-12-13,2019,12,9,8499.0,8465.75,33.25,8482.375,8499.0,16.625,0.0,-23.375,false,false,false,8510.133139340016,-36.38313934001599,8504.337545775601,8509.24187134213,10.589285714285714,false,true,false,false,8497.0,8381.0,false,true,false,0.7142857142857143,0.6554001278136761,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,false,false,true,false,true,9,A+,true,true,false,false,true,false
short,0.618,2019-12-13,2019,12,10,8499.0,8465.75,33.25,8486.2985,8499.0,12.701499999999214,5.298500000000786,-14.201499999999214,false,false,false,8509.619143773152,-21.619143773152246,8497.176876695079,8501.560988038682,5.107142857142857,false,true,false,false,8497.0,8381.0,false,true,false,0.47368421052631576,2.056119213696893,1,true,true,false,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,true,true,10,A+,true,true,true,true,false,true
short,0.382,2019-12-20,2019,12,9,8712.75,8689.5,23.25,8698.3815,8712.75,14.368500000000495,8.131499999999505,-13.368500000000495,false,false,false,8690.012705684025,8.487294315975305,8693.362268559495,8693.695246036095,3.9285714285714284,true,false,false,false,8682.5,8585.5,true,false,false,0.3,1.8755964977799908,1,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,true,false,false,true,8,A+,true,true,true,true,false,true
short,0.5,2019-12-20,2019,12,9,8712.75,8689.5,23.25,8701.125,8712.75,11.625,10.875,-10.625,false,false,false,8690.012705684025,8.487294315975305,8693.362268559495,8693.695246036095,3.9285714285714284,true,false,false,false,8682.5,8585.5,true,false,false,0.3,1.8755964977799908,1,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,true,true,false,true,9,A+,true,true,true,true,false,true
long,0.382,2019-12-23,2019,12,11,8735.25,8722.75,12.5,8730.475,8722.75,7.725000000000364,2.524999999999636,-3.725000000000364,false,false,false,8728.46815279101,3.7818472089893476,8732.987475134132,8733.766253466873,1.0535714285714286,false,false,false,false,8724.75,8665.25,true,false,false,0.1,3.530132788559755,0,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,false,true,true,true,true,false,false,false,7,A,false,true,true,true,false,true
short,0.618,2019-12-23,2019,12,9,8735.25,8722.75,12.5,8730.475,8735.25,4.774999999999636,1.9750000000003638,-6.024999999999636,false,false,false,8727.236292312247,2.013707687752685,8727.359313906672,8726.757841574032,1.4642857142857142,true,false,false,false,8724.75,8665.25,true,false,false,0.3076923076923077,2.4073506891271057,2,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,true,false,true,true,9,A+,true,true,true,true,false,true
short,0.382,2019-12-24,2019,12,9,8734.75,8714.5,20.25,8722.2355,8734.75,12.514499999999316,5.985500000000684,-5.514499999999316,false,false,false,8722.735998138669,-1.235998138668947,8718.61555052635,8717.371481182163,2.2857142857142856,true,false,false,false,8743.25,8707.5,false,true,false,0.08333333333333333,1.481166808269612,3,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,false,true,9,A+,true,true,true,true,false,true
short,0.382,2020-01-09,2020,1,8,9022.25,8998.75,23.5,9007.727,9022.25,14.522999999999229,15.477000000000771,-10.022999999999229,true,false,false,8988.013489806646,13.986510193353752,9005.083929985605,9005.85705200092,7.410714285714286,false,false,false,false,8972.25,8678.0,true,false,false,0.3333333333333333,0.7214221869103188,2,true,true,false,true,1.0,-1.0,-1.0,false,false,true,true,true,true,true,false,false,false,false,true,7,A,true,true,true,false,false,true
short,0.5,2020-01-14,2020,1,9,9086.25,9052.25,34.0,9069.25,9086.25,17.0,21.25,-11.75,true,false,false,9071.990870632882,-7.490870632882434,9063.507531083389,9060.589554623955,4.446428571428571,false,false,false,false,9095.5,8979.0,false,true,false,0.8095238095238095,0.7993187290773477,2,true,true,true,true,1.0,-1.0,-1.0,true,false,true,true,true,true,true,false,false,true,false,true,9,A+,true,true,false,false,true,false
short,0.382,2020-01-20,2020,1,9,9172.25,9163.25,9.0,9166.688,9172.25,5.561999999999898,3.188000000000102,-5.561999999999898,false,false,false,9170.70501623891,-4.705016238909593,9166.060409489635,9167.372538235264,1.6071428571428572,true,false,false,false,9189.25,9130.0,false,true,false,0.14285714285714285,1.5870967741935484,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,false,true,9,A+,true,true,true,true,false,true
long,0.382,2020-01-22,2020,1,9,9241.0,9211.75,29.25,9229.8265,9211.75,18.076499999999214,24.173500000000786,-11.326499999999214,true,false,false,9224.023389246473,5.726610753526984,9235.49228670811,9235.410446460515,4.0,false,true,false,false,9199.75,9114.75,true,false,false,0.25,2.1648626144879266,3,true,true,true,true,1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,true,false,false,true,9,A+,true,true,false,true,false,true
long,0.5,2020-01-22,2020,1,9,9241.0,9211.75,29.25,9226.375,9211.75,14.625,27.625,-7.875,true,true,false,9224.023389246473,5.726610753526984,9235.49228670811,9235.410446460515,4.0,false,true,false,false,9199.75,9114.75,true,false,false,0.25,2.1648626144879266,3,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,true,true,true,true,true,true,false,true,10,A+,true,true,true,true,false,true
short,0.382,2020-02-17,2020,2,8,9664.5,9656.25,8.25,9659.4015,9664.5,5.098500000000058,2.151499999999942,-7.098500000000058,false,false,false,9668.739847328245,-9.48984732824465,9660.350681189237,9660.41699316166,2.107142857142857,false,false,false,false,9659.25,9588.0,false,true,false,0.5555555555555556,1.0770801429300663,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,true,true,true,false,false,false,true,8,A+,true,true,true,false,false,true
long,0.5,2020-03-25,2020,3,8,7505.5,7435.25,70.25,7470.375,7435.25,35.125,166.125,-15.875,true,true,true,7513.191534207999,-45.94153420799921,7474.124231299003,7469.586098649229,23.732142857142858,false,false,false,false,7634.0,7035.0,false,true,false,0.6814159292035398,0.9345996894297787,1,true,true,true,true,1.0,1.5,2.0,false,false,true,true,true,false,false,false,false,true,false,true,7,A,true,false,false,false,true,false
long,0.618,2020-03-25,2020,3,8,7505.5,7435.25,70.25,7462.0855,7435.25,26.83550000000014,174.41449999999986,0.0,true,true,true,7513.022098954045,-38.52209895404485,7474.199385039203,7470.054089254064,24.017857142857142,false,false,false,false,7634.0,7035.0,false,true,false,0.29523809523809524,0.9303838646714379,1,true,true,true,true,1.0,1.5,2.0,false,false,true,true,true,false,false,false,false,false,true,true,7,A,true,false,false,false,false,true
short,0.382,2020-04-09,2020,4,9,8229.0,8180.0,49.0,8198.718,8229.0,30.281999999999243,34.46800000000076,-31.531999999999243,true,false,false,8219.117930951012,-27.117930951011658,8195.008685356934,8203.719748284446,15.160714285714286,false,false,false,false,8242.0,7953.25,false,true,false,0.3717948717948718,1.0846029491010631,1,true,true,true,true,1.0,-1.0,-1.0,true,false,true,true,true,false,false,true,false,false,false,true,7,A,true,false,false,false,false,true
short,0.5,2020-04-09,2020,4,9,8229.0,8180.0,49.0,8204.5,8229.0,24.5,40.25,-25.75,true,true,false,8219.026645057396,-17.27664505739631,8197.395558628437,8203.340882382507,14.410714285714286,false,false,false,false,8242.0,7953.25,false,true,false,0.022222222222222223,0.8478095720435553,1,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,true,false,true,false,false,true,false,true,8,A+,true,false,false,false,false,true
short,0.382,2020-04-13,2020,4,8,8197.0,8164.0,33.0,8176.606,8197.0,20.394000000000233,35.35599999999977,-22.394000000000233,true,true,false,8177.281371185711,-3.531371185710668,8174.388204532636,8176.978606163182,11.321428571428571,false,false,false,false,8327.5,8073.25,false,true,false,0.5777777777777777,0.8296251602684969,0,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,false,false,true,false,false,false,false,true,6,A,false,false,false,false,false,true
long,0.382,2020-04-14,2020,4,8,8605.0,8581.5,23.5,8596.023,8581.5,14.522999999999229,7.227000000000771,-15.022999999999229,false,false,false,8507.556341400285,88.19365859971549,8595.726074149983,8594.031892419089,8.160714285714286,false,false,false,false,8373.5,8085.25,true,false,false,0.5517241379310345,1.0638049690890004,0,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,false,true,true,true,false,false,false,true,7,A,false,true,true,false,false,true
long,0.5,2020-04-14,2020,4,8,8605.0,8581.5,23.5,8593.25,8581.5,11.75,10.0,-12.25,false,false,false,8507.556341400285,88.19365859971549,8595.726074149983,8594.031892419089,8.160714285714286,false,false,false,false,8373.5,8085.25,true,false,false,0.5517241379310345,1.0638049690890004,0,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,false,true,true,true,false,true,false,true,8,A+,false,true,true,false,false,true
long,0.618,2020-04-14,2020,4,8,8605.0,8581.5,23.5,8590.477,8581.5,8.977000000000771,12.772999999999229,-9.477000000000771,true,false,false,8508.338295356009,89.66170464399147,8595.824687455988,8594.363975426962,8.589285714285714,false,false,false,false,8373.5,8085.25,true,false,false,0.4473684210526316,1.1285302593659943,0,true,true,true,true,1.0,-1.0,-1.0,true,false,true,true,false,true,true,true,false,false,true,true,8,A+,false,true,true,false,false,true
long,0.618,2020-04-15,2020,4,9,8550.5,8512.0,38.5,8526.707,8512.0,14.707000000000335,68.29299999999967,-8.707000000000335,true,true,true,8566.254344826099,-29.50434482609853,8542.011605745847,8548.397950637014,9.785714285714286,false,false,false,false,8710.0,8319.0,false,true,false,0.5714285714285714,1.77843593540653,1,true,true,true,true,1.0,1.5,2.0,false,false,true,true,true,true,true,true,true,false,true,true,9,A+,true,true,true,true,false,true
short,0.382,2020-04-20,2020,4,11,8808.5,8781.0,27.5,8791.505,8808.5,16.9950000000008,1.7549999999991996,-19.4950000000008,false,false,false,8778.792325371085,15.207674628914901,8791.200254714913,8795.573757417305,6.357142857142857,false,false,false,false,8799.5,8733.0,true,false,false,0.8571428571428571,1.0170511534603812,3,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,false,false,false,false,6,A,true,true,false,false,true,false
short,0.5,2020-04-20,2020,4,11,8808.5,8781.0,27.5,8794.75,8808.5,13.75,5.0,-16.25,false,false,false,8778.792325371085,15.207674628914901,8791.200254714913,8795.573757417305,6.357142857142857,false,false,false,false,8799.5,8733.0,true,false,false,0.8571428571428571,1.0170511534603812,3,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,true,false,true,false,false,7,A,true,true,true,false,true,false
short,0.382,2020-04-27,2020,4,8,8854.0,8827.5,26.5,8837.623,8854.0,16.377000000000407,30.622999999999593,-16.627000000000407,true,true,false,8850.492274494698,-20.242274494697995,8833.849760403718,8839.061395776329,8.053571428571429,false,false,false,false,8814.75,8730.0,false,true,false,0.5588235294117647,0.6744754794696872,1,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,true,true,true,false,false,false,false,true,8,A+,true,true,false,false,false,true
long,0.382,2020-05-04,2020,5,8,8755.5,8725.25,30.25,8743.9445,8725.25,18.694499999999607,38.80550000000039,-17.694499999999607,true,true,true,8677.665707435866,69.08429256413365,8744.81773673373,8742.136017097275,7.892857142857143,false,false,false,false,8642.25,8591.75,true,false,false,0.42424242424242425,0.947940947940948,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,false,false,false,false,true,7,A,false,true,false,false,false,true
long,0.382,2020-05-05,2020,5,8,8959.25,8939.75,19.5,8951.801,8939.75,12.050999999999476,46.949000000000524,-7.050999999999476,true,true,true,8906.564596551001,42.68540344899884,8952.972384223574,8952.103231790072,7.035714285714286,false,false,false,true,8828.5,8556.25,true,false,true,0.8723404255319149,1.0545023696682465,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,true,false,false,false,true,7,A,false,true,true,false,true,false
long,0.5,2020-05-05,2020,5,8,8959.25,8939.75,19.5,8949.5,8939.75,9.75,49.25,-4.75,true,true,true,8906.564596551001,42.68540344899884,8952.972384223574,8952.103231790072,7.035714285714286,false,false,false,true,8828.5,8556.25,true,false,true,0.8723404255319149,1.0545023696682465,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,true,false,true,false,true,8,A+,false,true,true,false,true,false
long,0.618,2020-05-05,2020,5,8,8959.25,8939.75,19.5,8947.199,8939.75,7.449000000000524,51.550999999999476,-2.449000000000524,true,true,true,8906.945987784153,42.55401221584725,8951.562325903087,8951.544822395046,7.089285714285714,false,false,false,false,8828.5,8556.25,true,false,false,0.2222222222222222,0.9631765168392085,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,false,false,false,true,true,8,A+,false,true,true,false,false,true
short,0.382,2020-05-22,2020,5,8,9381.5,9362.0,19.5,9369.449,9381.5,12.050999999999476,33.199000000000524,-12.300999999999476,true,true,true,9336.573364715801,27.67663528419871,9367.627053615628,9368.521055100142,8.982142857142858,false,false,false,false,9510.75,9348.25,true,false,false,0.13636363636363635,1.1965938541281007,1,true,true,true,true,1.0,1.5,2.0,false,false,true,true,true,true,true,true,false,false,false,true,7,A,true,true,true,false,false,true
long,0.618,2020-06-03,2020,6,9,9687.5,9667.0,20.5,9674.831,9667.0,7.831000000000131,15.168999999999869,-7.831000000000131,true,true,false,9677.552098767173,2.9479012328265526,9684.884375493268,9686.399689652582,5.785714285714286,false,true,false,false,9670.0,9504.75,true,false,false,0.4166666666666667,1.3670269447404475,1,true,true,true,true,1.0,1.5,-1.0,true,false,true,true,true,true,true,true,true,false,true,true,10,A+,true,true,true,true,false,true
short,0.382,2020-06-03,2020,6,9,9687.5,9667.0,20.5,9674.831,9687.5,12.668999999999869,34.08100000000013,-9.918999999999869,true,true,true,9677.443149612822,-2.4431496128217987,9672.131281443153,9674.795706646628,5.946428571428571,true,false,false,false,9670.0,9504.75,false,true,false,0.5333333333333333,0.8074817518248175,1,true,true,true,true,1.0,1.5,2.0,true,false,true,true,true,true,true,false,false,false,false,true,8,A+,true,true,true,false,false,true
short,0.382,2020-06-05,2020,6,8,9786.25,9753.25,33.0,9765.856,9786.25,20.394000000000233,4.105999999999767,-22.394000000000233,false,false,false,9703.61095083687,61.88904916313004,9764.700379193722,9765.096521406735,7.982142857142857,false,false,false,false,9742.5,9572.25,true,false,false,0.55,1.203290008123477,1,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,false,true,true,false,false,false,true,6,A,true,false,false,false,false,true
short,0.5,2020-06-05,2020,6,8,9786.25,9753.25,33.0,9769.75,9786.25,16.5,1.75,-18.5,false,false,false,9704.082546946562,65.4174530534383,9765.994594147185,9765.620077780886,7.517857142857143,true,false,false,false,9742.5,9572.25,true,false,false,0.3684210526315789,0.6490274744807273,1,true,true,true,true,-1.0,-1.0,-1.0,false,false,true,true,true,true,true,false,false,true,false,true,8,A+,true,true,false,false,false,true
short,0.382,2020-06-12,2020,6,8,9757.25,9707.25,50.0,9726.35,9757.25,30.899999999999636,158.35000000000036,-10.899999999999636,true,true,true,9750.167011720121,-18.91701172012108,9729.28532593463,9738.268353389369,14.696428571428571,false,false,false,true,10095.5,9584.5,false,true,true,0.6744186046511628,1.535478461377214,2,true,true,true,true,1.0,1.5,2.0,true,true,true,true,true,false,false,true,true,false,false,true,10,A+,true,false,false,true,true,false
short,0.5,2020-06-12,2020,6,8,9757.25,9707.25,50.0,9732.25,9757.25,25.0,164.25,-15.5,true,true,true,9750.317815009903,-17.567815009902915,9728.794157418288,9739.007127430355,14.267857142857142,false,false,false,false,10095.5,9584.5,false,true,false,0.6857142857142857,0.9535704588650556,2,true,true,true,true,1.0,1.5,2.0,true,false,true,true,true,false,true,false,false,true,false,true,8,A+,true,false,false,false,true,false
short,0.618,2020-06-12,2020,6,8,9757.25,9707.25,50.0,9738.15,9757.25,19.100000000000364,170.14999999999964,0.0,true,true,true,9750.167011720121,-18.91701172012108,9729.28532593463,9738.268353389369,14.696428571428571,false,false,false,true,10095.5,9584.5,false,true,true,0.6744186046511628,1.535478461377214,2,true,true,true,true,1.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,true,true,12,A+,true,true,false,true,true,false
long,0.382,2020-06-15,2020,6,8,9600.0,9544.25,55.75,9578.7035,9544.25,34.45349999999962,96.79650000000038,-7.703499999999622,true,true,true,9526.471145950085,55.278854049915026,9582.545850165687,9579.895952533268,13.232142857142858,false,false,false,false,9580.0,9492.0,true,false,false,0.5689655172413793,1.028377699648418,2,true,true,true,true,1.0,1.5,2.0,true,false,true,true,true,false,false,true,false,false,false,true,7,A,true,false,false,false,false,true
long,0.382,2020-06-25,2020,6,8,10012.0,9983.0,29.0,10000.922,9983.0,17.92200000000048,3.82799999999952,-25.42200000000048,false,false,false,9972.075070205472,32.924929794528,10000.118444052103,9995.084140345092,10.178571428571429,false,false,false,false,10242.0,9927.25,true,false,false,0.3333333333333333,1.0624947002459086,0,true,true,true,false,-1.0,-1.0,-1.0,true,false,true,true,false,true,true,true,false,false,false,true,7,A,false,true,false,false,false,true
short,0.382,2020-06-25,2020,6,8,10012.0,9983.0,29.0,9994.078,10012.0,17.92200000000048,49.82799999999952,-24.67200000000048,true,true,true,9972.338662610207,15.411337389792607,9990.65931468374,9991.53233351285,12.964285714285714,false,false,false,false,10242.0,9927.25,true,false,false,0.5591397849462365,1.2975893599334996,0,true,true,true,true,1.0,1.5,2.0,false,false,true,true,false,true,true,true,true,false,false,true,7,A,false,true,false,true,false,true
long,0.382,2020-07-01,2020,7,9,10224.25,10201.25,23.0,10215.464,10201.25,14.213999999999942,52.03600000000006,-13.713999999999942,true,true,true,10156.926566037735,59.57343396226497,10220.981699661646,10217.476344351346,6.517857142857143,false,false,false,true,10043.0,9940.25,true,false,true,0.7441860465116279,2.050797081869765,1,true,true,true,true,1.0,1.5,2.0,true,false,true,true,true,true,true,true,true,false,false,true,9,A+,true,true,true,true,true,false
long,0.5,2020-07-01,2020,7,9,10224.25,10201.25,23.0,10212.75,10201.25,11.5,54.75,-11.0,true,true,true,10157.306717893924,63.44328210607637,10220.935359729317,10217.78812107979,6.910714285714286,false,true,false,false,10043.0,9940.25,true,false,false,0.4146341463414634,1.732918843838878,1,true,true,true,true,1.0,1.5,2.0,true,false,true,true,true,true,true,true,true,true,false,true,10,A+,true,true,true,true,false,true
short,0.382,2020-07-01,2020,7,8,10224.25,10201.25,23.0,10210.036,10224.25,14.213999999999942,16.286000000000058,-17.213999999999942,true,false,false,10151.816890490718,59.433109509282076,10209.848450813375,10208.09947322419,7.660714285714286,false,false,false,false,10043.0,9940.25,true,false,false,0.44,0.8119287136802329,1,true,true,true,true,1.0,-1.0,-1.0,false,false,true,true,true,true,true,false,false,false,false,true,7,A,true,true,true,false,false,true
short,0.5,2020-07-01,2020,7,8,10224.25,10201.25,23.0,10212.75,10224.25,11.5,19.0,-14.5,true,true,false,10151.816890490718,59.433109509282076,10209.848450813375,10208.09947322419,7.660714285714286,false,false,false,false,10043.0,9940.25,true,false,false,0.44,0.8119287136802329,1,true,true,true,true,1.0,1.5,-1.0,false,false,true,true,true,true,true,false,false,true,false,true,8,A+,true,true,true,false,false,true
long,0.382,2020-07-02,2020,7,8,10402.75,10357.75,45.0,10385.56,10357.75,27.80999999999949,12.69000000000051,-33.05999999999949,false,false,false,10361.722776449675,26.77722355032529,10393.610693371798,10390.3962583284,9.464285714285714,false,true,false,false,10310.0,10076.0,true,false,false,0.65,1.0252348081928258,2,true,true,true,true,-1.0,-1.0,-1.0,true,false,true,true,true,false,false,true,false,false,false,true,7,A,true,false,false,false,true,false
long,0.382,2020-07-10,2020,7,9,10733.25,10705.75,27.5,10722.745,10705.75,16.9950000000008,48.7549999999992,-9.4950000000008,true,true,true,10696.904709864515,30.595290135484902,10727.504441126588,10724.002990935536,6.107142857142857,false,false,false,false,10774.25,10560.0,true,false,false,0.3953488372093023,1.6095452608510379,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,true,true,false,false,true,8,A+,false,true,false,true,false,true
long,0.5,2020-07-10,2020,7,9,10733.25,10705.75,27.5,10719.5,10705.75,13.75,52.0,-6.25,true,true,true,10696.904709864515,30.595290135484902,10727.504441126588,10724.002990935536,6.107142857142857,false,false,false,false,10774.25,10560.0,true,false,false,0.3953488372093023,1.6095452608510379,0,true,true,true,true,1.0,1.5,2.0,true,false,true,true,false,true,true,true,true,true,false,true,9,A+,false,true,true,true,false,true
short,0.382,2020-07-10,2020,7,8,10733.25,10705.75,27.5,10716.255,10733.25,16.9950000000008,23.5049999999992,-19.4950000000008,true,false,false,10694.78468894225,20.465311057749204,10710.878277097077,10711.483982942314,9.553571428571429,true,false,false,false,10774.25,10560.0,true,false,false,0.3548387096774194,0.8333023601561048,0,true,true,true,true,1.0,-1.0,-1.0,false,false,true,true,false,true,true,false,false,false,false,true,6,A,false,true,false,false,false,true
