signal_id,ts,open,high,low,close,volume,trade_date,year,hour,minute,bias15,prev_close,prev_volume,in_orb,after_orb,orb_high,orb_low,orb_break_up_bar,orb_break_down_bar,orb_broke_up,orb_broke_down,bar_range,body_signed,body_abs,body_pct,bear_move,bull_move,vol_spike,long_signal,short_signal,direction,side,long_entry_382,long_entry_50,short_entry_382,short_entry_50,entry_382,entry_50,stop,risk_382,risk_50
257,2024-07-18T13:50:00.000000,19959.75,19960.0,19864.0,19866.0,16144.0,2024-07-18,2024,13,50,-1,19959.5,10509.0,false,true,20047.75,19893.0,false,true,false,true,96.0,-93.75,93.75,97.65625,93.75,-93.75,true,false,true,-1,SHORT,19900.672,19912.0,19923.328,19912.0,19923.328,19912.0,20047.75,124.42199999999866,135.75
258,2024-07-22T09:05:00.000000,19986.75,19998.0,19894.0,19894.75,10887.0,2024-07-22,2024,9,5,-1,19986.5,6213.0,false,true,20018.75,19929.5,false,true,false,true,104.0,-92.0,92.0,88.46153846153845,92.0,-92.0,true,false,true,-1,SHORT,19933.728,19946.0,19958.272,19946.0,19958.272,19946.0,20018.75,60.477999999999156,72.75
259,2024-07-24T13:50:00.000000,19276.5,19292.75,19180.25,19181.75,19667.0,2024-07-24,2024,13,50,-1,19276.75,10081.0,false,true,19498.0,19444.25,false,true,false,true,112.5,-94.75,94.75,84.22222222222221,94.75,-94.75,true,false,true,-1,SHORT,19223.225,19236.5,19249.775,19236.5,19249.775,19236.5,19498.0,248.22499999999854,261.5
260,2024-07-25T09:10:00.000000,19179.25,19249.75,19175.0,19246.75,11926.0,2024-07-25,2024,9,10,1,19179.0,8898.0,false,true,19143.5,19041.75,true,false,true,false,74.75,67.5,67.5,90.3010033444816,-67.5,67.5,true,true,false,1,LONG,19203.5545,19212.375,19221.1955,19212.375,19203.5545,19212.375,19041.75,161.80449999999837,170.625
261,2024-07-25T13:50:00.000000,19110.75,19111.0,19014.75,19020.25,14237.0,2024-07-25,2024,13,50,-1,19110.75,10127.0,false,true,19143.5,19041.75,false,true,true,true,96.25,-90.5,90.5,94.02597402597402,90.5,-90.5,true,false,true,-1,SHORT,19051.5175,19062.875,19074.2325,19062.875,19074.2325,19062.875,19143.5,69.26750000000175,80.625
262,2024-07-30T09:00:00.000000,19106.75,19116.25,19009.0,19013.0,17818.0,2024-07-30,2024,9,0,-1,19108.0,7389.0,false,true,19178.0,19106.75,false,true,false,true,107.25,-93.75,93.75,87.41258741258741,93.75,-93.75,true,false,true,-1,SHORT,19049.9695,19062.625,19075.2805,19062.625,19075.2805,19062.625,19178.0,102.71949999999924,115.375
263,2024-07-30T14:00:00.000000,18939.5,18954.25,18725.0,18746.5,19112.0,2024-07-30,2024,14,0,-1,18938.75,18082.0,false,true,19178.0,19106.75,false,true,false,true,229.25,-193.0,193.0,84.18756815703381,193.0,-193.0,true,false,true,-1,SHORT,18812.5735,18839.625,18866.6765,18839.625,18866.6765,18839.625,19178.0,311.3234999999986,338.375
264,2024-08-01T09:00:00.000000,19342.25,19357.25,19274.25,19275.5,11199.0,2024-08-01,2024,9,0,-1,19342.5,7958.0,false,true,19471.25,19390.25,false,true,false,true,83.0,-66.75,66.75,80.42168674698796,66.75,-66.75,true,false,true,-1,SHORT,19305.956,19315.75,19325.544,19315.75,19325.544,19315.75,19471.25,145.7059999999983,155.5
265,2024-08-05T09:05:00.000000,17942.0,18122.75,17942.0,18089.25,11325.0,2024-08-05,2024,9,5,1,17941.5,7773.0,false,true,18037.5,17850.75,true,false,true,false,180.75,147.25,147.25,81.46611341632088,-147.25,147.25,true,true,false,1,LONG,18011.0465,18032.375,18053.7035,18032.375,18011.0465,18032.375,17850.75,160.29650000000038,181.625
266,2024-08-05T13:00:00.000000,17907.0,17999.0,17907.0,17995.25,6288.0,2024-08-05,2024,13,0,1,17907.25,4433.0,false,true,18037.5,17850.75,false,false,true,false,92.0,88.25,88.25,95.92391304347827,-88.25,88.25,true,true,false,1,LONG,17942.144,17953.0,17963.856,17953.0,17942.144,17953.0,17850.75,91.39400000000023,102.25
267,2024-08-05T13:55:00.000000,17956.25,18033.5,17947.75,18021.5,24496.0,2024-08-05,2024,13,55,1,17957.5,9513.0,false,true,18037.5,17850.75,false,false,true,false,85.75,65.25,65.25,76.0932944606414,-65.25,65.25,true,true,false,1,LONG,17980.5065,17990.625,18000.7435,17990.625,17980.5065,17990.625,17850.75,129.7564999999995,139.875
268,2024-08-06T08:45:00.000000,18254.0,18340.75,18244.75,18322.75,12715.0,2024-08-06,2024,8,45,1,18255.25,8906.0,false,true,18264.25,18127.5,true,false,true,false,96.0,68.75,68.75,71.61458333333334,-68.75,68.75,true,true,false,1,LONG,18281.422,18292.75,18304.078,18292.75,18281.422,18292.75,18127.5,153.92199999999866,165.25
269,2024-08-06T13:20:00.000000,18300.5,18374.25,18290.0,18372.0,6460.0,2024-08-06,2024,13,20,1,18299.25,5854.0,false,true,18264.25,18127.5,true,false,true,false,84.25,71.5,71.5,84.86646884272997,-71.5,71.5,true,true,false,1,LONG,18322.1835,18332.125,18342.0665,18332.125,18322.1835,18332.125,18127.5,194.68349999999919,204.625
270,2024-08-06T14:15:00.000000,18159.25,18240.0,18135.5,18239.5,5841.0,2024-08-06,2024,14,15,1,18159.0,3710.0,false,true,18264.25,18127.5,false,false,true,false,104.5,80.25,80.25,76.79425837320574,-80.25,80.25,true,true,false,1,LONG,18175.419,18187.75,18200.081,18187.75,18175.419,18187.75,18127.5,47.91900000000169,60.25
271,2024-08-06T14:45:00.000000,18164.25,18164.25,18096.75,18097.0,1363.0,2024-08-06,2024,14,45,-1,18166.75,731.0,false,true,18264.25,18127.5,false,true,true,true,67.5,-67.25,67.25,99.62962962962963,67.25,-67.25,true,false,true,-1,SHORT,18122.535,18130.5,18138.465,18130.5,18138.465,18130.5,18264.25,125.78499999999985,133.75
272,2024-08-07T10:00:00.000000,18400.75,18402.5,18280.25,18300.75,10216.0,2024-08-07,2024,10,0,-1,18399.0,4366.0,false,true,18504.0,18415.0,false,true,true,true,122.25,-100.0,100.0,81.79959100204499,100.0,-100.0,true,false,true,-1,SHORT,18326.9495,18341.375,18355.8005,18341.375,18355.8005,18341.375,18504.0,148.1994999999988,162.625
274,2024-08-07T13:50:00.000000,18082.75,18089.75,17978.75,17993.75,12403.0,2024-08-07,2024,13,50,-1,18082.0,4087.0,false,true,18504.0,18415.0,false,true,true,true,111.0,-89.0,89.0,80.18018018018019,89.0,-89.0,true,false,true,-1,SHORT,18021.152,18034.25,18047.348,18034.25,18047.348,18034.25,18504.0,456.6519999999982,469.75
275,2024-08-08T13:40:00.000000,18435.75,18511.0,18434.25,18506.25,6945.0,2024-08-08,2024,13,40,1,18435.0,5103.0,false,true,18410.0,18355.0,true,false,true,true,76.75,70.5,70.5,91.85667752442997,-70.5,70.5,true,true,false,1,LONG,18463.5685,18472.625,18481.6815,18472.625,18463.5685,18472.625,18355.0,108.56850000000122,117.625
276,2024-08-12T09:20:00.000000,18746.0,18750.25,18587.0,18589.5,11977.0,2024-08-12,2024,9,20,-1,18747.0,3227.0,false,true,18743.25,18691.0,false,true,true,true,163.25,-156.5,156.5,95.86523736600306,156.5,-156.5,true,false,true,-1,SHORT,18649.3615,18668.625,18687.8885,18668.625,18687.8885,18668.625,18743.25,55.36149999999907,74.625
277,2024-08-12T10:55:00.000000,18688.0,18692.75,18620.75,18622.5,6446.0,2024-08-12,2024,10,55,-1,18688.5,2626.0,false,true,18743.25,18691.0,false,true,true,true,72.0,-65.5,65.5,90.97222222222221,65.5,-65.5,true,false,true,-1,SHORT,18648.254,18656.75,18665.246,18656.75,18665.246,18656.75,18743.25,78.00400000000081,86.5
278,2024-08-19T13:50:00.000000,19770.25,19844.5,19770.25,19838.25,11201.0,2024-08-19,2024,13,50,1,19770.25,3590.0,false,true,19633.0,19592.75,true,false,true,false,74.25,68.0,68.0,91.58249158249158,-68.0,68.0,true,true,false,1,LONG,19798.6135,19807.375,19816.1365,19807.375,19798.6135,19807.375,19592.75,205.86349999999948,214.625
279,2024-08-21T08:50:00.000000,19910.75,19915.75,19806.5,19815.25,16158.0,2024-08-21,2024,8,50,-1,19910.25,10749.0,false,true,19981.75,19841.5,false,true,false,true,109.25,-95.5,95.5,87.4141876430206,95.5,-95.5,true,false,true,-1,SHORT,19848.2335,19861.125,19874.0165,19861.125,19874.0165,19861.125,19981.75,107.73349999999846,120.625
280,2024-08-22T10:50:00.000000,19788.25,19793.75,19720.0,19722.75,8502.0,2024-08-22,2024,10,50,-1,19789.0,7603.0,false,true,19916.5,19869.25,false,true,false,true,73.75,-65.5,65.5,88.8135593220339,65.5,-65.5,true,false,true,-1,SHORT,19748.1725,19756.875,19765.5775,19756.875,19765.5775,19756.875,19916.5,150.92250000000058,159.625
281,2024-08-23T08:45:00.000000,19826.25,19829.5,19641.5,19677.25,20926.0,2024-08-23,2024,8,45,-1,19827.0,8964.0,false,true,19893.5,19795.5,false,true,false,true,188.0,-149.0,149.0,79.25531914893617,149.0,-149.0,true,false,true,-1,SHORT,19713.316,19735.5,19757.684,19735.5,19757.684,19735.5,19893.5,135.8159999999989,158.0
282,2024-08-28T09:10:00.000000,19435.5,19436.5,19357.0,19361.25,12763.0,2024-08-28,2024,9,10,-1,19434.5,5499.0,false,true,19592.75,19498.25,false,true,false,true,79.5,-74.25,74.25,93.39622641509435,74.25,-74.25,true,false,true,-1,SHORT,19387.369,19396.75,19406.131,19396.75,19406.131,19396.75,19592.75,186.61899999999878,196.0
283,2024-08-28T14:20:00.000000,19444.25,19460.0,19258.5,19265.0,8866.0,2024-08-28,2024,14,20,-1,19448.0,1461.0,false,true,19592.75,19498.25,false,true,false,true,201.5,-179.25,179.25,88.95781637717121,179.25,-179.25,true,false,true,-1,SHORT,19335.473,19359.25,19383.027,19359.25,19383.027,19359.25,19592.75,209.72300000000178,233.5
284,2024-08-29T12:25:00.000000,19569.0,19573.5,19485.25,19498.0,8915.0,2024-08-29,2024,12,25,-1,19569.25,3224.0,false,true,19664.75,19597.0,false,true,true,true,88.25,-71.0,71.0,80.45325779036827,71.0,-71.0,true,false,true,-1,SHORT,19518.9615,19529.375,19539.7885,19529.375,19539.7885,19529.375,19664.75,124.96150000000125,135.375
285,2024-08-30T08:55:00.000000,19540.0,19548.5,19466.75,19468.75,11714.0,2024-08-30,2024,8,55,-1,19540.0,5882.0,false,true,19604.5,19540.25,false,true,false,true,81.75,-71.25,71.25,87.1559633027523,71.25,-71.25,true,false,true,-1,SHORT,19497.9785,19507.625,19517.2715,19507.625,19517.2715,19507.625,19604.5,87.22850000000108,96.875
286,2024-09-11T09:35:00.000000,18693.75,18768.0,18691.0,18762.5,7733.0,2024-09-11,2024,9,35,1,18693.5,5584.0,false,true,18657.0,18575.0,true,false,true,true,77.0,68.75,68.75,89.28571428571429,-68.75,68.75,true,true,false,1,LONG,18720.414,18729.5,18738.586,18729.5,18720.414,18729.5,18575.0,145.41400000000067,154.5
287,2024-09-16T09:10:00.000000,19341.75,19609.0,19341.25,19606.75,2931.0,2024-09-16,2024,9,10,1,19343.0,2569.0,false,true,19600.5,19328.0,true,false,true,false,267.75,265.0,265.0,98.97292250233427,-265.0,265.0,true,true,false,1,LONG,19443.5305,19475.125,19506.7195,19475.125,19443.5305,19475.125,19328.0,115.53050000000076,147.125
288,2024-09-16T09:25:00.000000,19404.75,19630.5,19391.25,19613.75,2513.0,2024-09-16,2024,9,25,1,19635.5,2425.0,false,true,19600.5,19328.0,true,false,true,false,239.25,209.0,209.0,87.35632183908046,-209.0,209.0,true,true,false,1,LONG,19482.6435,19510.875,19539.1065,19510.875,19482.6435,19510.875,19328.0,154.6434999999983,182.875
289,2024-09-16T09:45:00.000000,19347.0,19579.0,19328.5,19577.25,2697.0,2024-09-16,2024,9,45,1,19347.25,2092.0,false,true,19600.5,19328.0,false,false,true,false,250.5,230.25,230.25,91.91616766467065,-230.25,230.25,true,true,false,1,LONG,19424.191,19453.75,19483.309,19453.75,19424.191,19453.75,19328.0,96.1909999999989,125.75
290,2024-09-16T12:05:00.000000,19410.5,19653.5,19404.25,19652.25,1973.0,2024-09-16,2024,12,5,1,19643.5,1658.0,false,true,19600.5,19328.0,true,false,true,false,249.25,241.75,241.75,96.99097291875627,-241.75,241.75,true,true,false,1,LONG,19499.4635,19528.875,19558.2865,19528.875,19499.4635,19528.875,19328.0,171.46350000000166,200.875
291,2024-09-16T14:20:00.000000,19432.25,19672.5,19430.5,19671.75,390.0,2024-09-16,2024,14,20,1,19432.75,346.0,false,true,19600.5,19328.0,true,false,true,false,242.0,239.5,239.5,98.96694214876032,-239.5,239.5,true,true,false,1,LONG,19522.944,19551.5,19580.056,19551.5,19522.944,19551.5,19328.0,194.9439999999995,223.5
292,2024-09-16T14:45:00.000000,19425.5,19660.75,19420.75,19657.25,331.0,2024-09-16,2024,14,45,1,19423.25,254.0,false,true,19600.5,19328.0,true,false,true,false,240.0,231.75,231.75,96.5625,-231.75,231.75,true,true,false,1,LONG,19512.43,19540.75,19569.07,19540.75,19512.43,19540.75,19328.0,184.4300000000003,212.75
295,2024-10-31T13:50:00.000000,20122.5,20132.0,20037.0,20043.5,12931.0,2024-10-31,2024,13,50,-1,20123.25,7890.0,false,true,20157.0,20113.0,false,true,false,true,95.0,-79.0,79.0,83.15789473684211,79.0,-79.0,true,false,true,-1,SHORT,20073.29,20084.5,20095.71,20084.5,20095.71,20084.5,20157.0,61.29000000000087,72.5
296,2024-11-14T09:15:00.000000,21106.5,21109.0,21040.5,21041.0,9732.0,2024-11-14,2024,9,15,-1,21107.5,5227.0,false,true,21174.75,21079.0,false,true,false,true,68.5,-65.5,65.5,95.62043795620438,65.5,-65.5,true,false,true,-1,SHORT,21066.667,21074.75,21082.833,21074.75,21082.833,21074.75,21174.75,91.91700000000128,100.0
297,2024-11-21T09:20:00.000000,20684.75,20704.25,20590.0,20606.75,12737.0,2024-11-21,2024,9,20,-1,20685.5,10266.0,false,true,20905.75,20628.25,false,true,false,true,114.25,-78.0,78.0,68.27133479212254,78.0,-78.0,true,false,true,-1,SHORT,20633.6435,20647.125,20660.6065,20647.125,20660.6065,20647.125,20905.75,245.1434999999983,258.625
298,2024-11-25T08:50:00.000000,21011.0,21030.25,20920.0,20930.25,20299.0,2024-11-25,2024,8,50,-1,21011.25,10855.0,false,true,21081.0,20956.25,false,true,false,true,110.25,-80.75,80.75,73.24263038548753,80.75,-80.75,true,false,true,-1,SHORT,20962.1155,20975.125,20988.1345,20975.125,20988.1345,20975.125,21081.0,92.86549999999988,105.875
299,2024-12-16T09:00:00.000000,21971.5,22287.75,21965.25,22285.25,6300.0,2024-12-16,2024,9,0,1,21971.25,5675.0,false,true,22232.75,21903.0,true,false,true,false,322.5,313.75,313.75,97.28682170542635,-313.75,313.75,true,true,false,1,LONG,22088.445,22126.5,22164.555,22126.5,22088.445,22126.5,21903.0,185.4449999999997,223.5
300,2024-12-16T10:40:00.000000,22030.75,22326.25,22009.0,22305.25,3322.0,2024-12-16,2024,10,40,1,22030.75,2542.0,false,true,22232.75,21903.0,true,false,true,false,317.25,274.5,274.5,86.52482269503547,-274.5,274.5,true,true,false,1,LONG,22130.1895,22167.625,22205.0605,22167.625,22130.1895,22167.625,21903.0,227.1895000000004,264.625
301,2024-12-16T11:30:00.000000,22060.75,22361.0,22059.0,22359.75,1981.0,2024-12-16,2024,11,30,1,22060.25,1200.0,false,true,22232.75,21903.0,true,false,true,false,302.0,299.0,299.0,99.00662251655629,-299.0,299.0,true,true,false,1,LONG,22174.364,22210.0,22245.636,22210.0,22174.364,22210.0,21903.0,271.3640000000014,307.0
302,2024-12-16T11:45:00.000000,22077.0,22379.0,22070.5,22376.0,2137.0,2024-12-16,2024,11,45,1,22077.5,1834.0,false,true,22232.75,21903.0,true,false,true,false,308.5,299.0,299.0,96.92058346839546,-299.0,299.0,true,true,false,1,LONG,22188.347,22224.75,22261.153,22224.75,22188.347,22224.75,21903.0,285.3470000000016,321.75
303,2024-12-16T12:05:00.000000,22092.0,22397.25,22090.25,22389.25,3520.0,2024-12-16,2024,12,5,1,22091.75,1923.0,false,true,22232.75,21903.0,true,false,true,false,307.0,297.25,297.25,96.82410423452768,-297.25,297.25,true,true,false,1,LONG,22207.524,22243.75,22279.976,22243.75,22207.524,22243.75,21903.0,304.52400000000125,340.75
304,2024-12-16T12:15:00.000000,22100.0,22405.25,22098.5,22404.0,1721.0,2024-12-16,2024,12,15,1,22100.5,1403.0,false,true,22232.75,21903.0,true,false,true,false,306.75,304.0,304.0,99.10350448247759,-304.0,304.0,true,true,false,1,LONG,22215.6785,22251.875,22288.0715,22251.875,22215.6785,22251.875,21903.0,312.6785000000018,348.875
305,2024-12-16T12:40:00.000000,22118.0,22419.75,22113.25,22419.75,2110.0,2024-12-16,2024,12,40,1,22117.25,1912.0,false,true,22232.75,21903.0,true,false,true,false,306.5,301.75,301.75,98.45024469820555,-301.75,301.75,true,true,false,1,LONG,22230.333,22266.5,22302.667,22266.5,22230.333,22266.5,21903.0,327.3329999999987,363.5
306,2024-12-16T14:20:00.000000,22146.25,22450.0,22144.25,22435.5,2736.0,2024-12-16,2024,14,20,1,22443.25,1788.0,false,true,22232.75,21903.0,true,false,true,false,305.75,289.25,289.25,94.6034341782502,-289.25,289.25,true,true,false,1,LONG,22261.0465,22297.125,22333.2035,22297.125,22261.0465,22297.125,21903.0,358.0465000000004,394.125
307,2024-12-16T14:45:00.000000,22131.25,22416.25,22112.5,22410.5,4188.0,2024-12-16,2024,14,45,1,22131.25,1817.0,false,true,22232.75,21903.0,true,false,true,false,303.75,279.25,279.25,91.93415637860082,-279.25,279.25,true,true,false,1,LONG,22228.5325,22264.375,22300.2175,22264.375,22228.5325,22264.375,21903.0,325.53250000000116,361.375
308,2024-12-16T14:50:00.000000,22112.75,22413.25,22103.25,22400.5,5663.0,2024-12-16,2024,14,50,1,22410.5,4188.0,false,true,22232.75,21903.0,true,false,true,false,310.0,287.75,287.75,92.8225806451613,-287.75,287.75,true,true,false,1,LONG,22221.67,22258.25,22294.83,22258.25,22221.67,22258.25,21903.0,318.66999999999825,355.25
309,2024-12-18T13:05:00.000000,22227.25,22227.25,22088.25,22106.25,14953.0,2024-12-18,2024,13,5,-1,22227.0,10714.0,false,true,22303.25,22211.25,false,true,true,true,139.0,-121.0,121.0,87.05035971223022,121.0,-121.0,true,false,true,-1,SHORT,22141.348,22157.75,22174.152,22157.75,22174.152,22157.75,22303.25,129.09800000000178,145.5
310,2024-12-18T14:00:00.000000,21915.0,21935.75,21810.75,21816.0,11968.0,2024-12-18,2024,14,0,-1,21913.25,8907.0,false,true,22303.25,22211.25,false,true,true,true,125.0,-99.0,99.0,79.2,99.0,-99.0,true,false,true,-1,SHORT,21858.5,21873.25,21888.0,21873.25,21888.0,21873.25,22303.25,415.25,430.0
311,2024-12-18T14:25:00.000000,21809.5,21815.0,21710.0,21722.25,11740.0,2024-12-18,2024,14,25,-1,21809.0,10920.0,false,true,22303.25,22211.25,false,true,true,true,105.0,-87.25,87.25,83.0952380952381,87.25,-87.25,true,false,true,-1,SHORT,21750.11,21762.5,21774.89,21762.5,21774.89,21762.5,22303.25,528.3600000000006,540.75
312,2024-12-18T14:35:00.000000,21687.25,21693.75,21539.25,21546.0,15497.0,2024-12-18,2024,14,35,-1,21687.0,12814.0,false,true,22303.25,22211.25,false,true,true,true,154.5,-141.25,141.25,91.42394822006472,141.25,-141.25,true,false,true,-1,SHORT,21598.269,21616.5,21634.731,21616.5,21634.731,21616.5,22303.25,668.5190000000002,686.75
313,2024-12-18T14:40:00.000000,21545.0,21545.0,21449.25,21459.25,18390.0,2024-12-18,2024,14,40,-1,21546.0,15497.0,false,true,22303.25,22211.25,false,true,true,true,95.75,-85.75,85.75,89.55613577023499,85.75,-85.75,true,false,true,-1,SHORT,21485.8265,21497.125,21508.4235,21497.125,21508.4235,21497.125,22303.25,794.8264999999992,806.125
315,2024-12-19T09:20:00.000000,21616.25,21625.5,21534.0,21541.5,9192.0,2024-12-19,2024,9,20,-1,21617.5,6044.0,false,true,21697.75,21568.0,false,true,false,true,91.5,-74.75,74.75,81.69398907103826,74.75,-74.75,true,false,true,-1,SHORT,21568.953,21579.75,21590.547,21579.75,21590.547,21579.75,21697.75,107.20300000000134,118.0
316,2024-12-20T09:25:00.000000,21387.0,21461.25,21375.5,21457.75,11373.0,2024-12-20,2024,9,25,1,21387.0,9324.0,false,true,21309.0,21184.25,true,false,true,false,85.75,70.75,70.75,82.5072886297376,-70.75,70.75,true,true,false,1,LONG,21408.2565,21418.375,21428.4935,21418.375,21408.2565,21418.375,21184.25,224.0064999999995,234.125
317,2024-12-20T10:00:00.000000,21513.75,21600.0,21503.5,21598.75,10399.0,2024-12-20,2024,10,0,1,21512.75,6890.0,false,true,21309.0,21184.25,true,false,true,false,96.5,85.0,85.0,88.08290155440415,-85.0,85.0,true,true,false,1,LONG,21540.363,21551.75,21563.137,21551.75,21540.363,21551.75,21184.25,356.1130000000012,367.5
318,2024-12-20T10:35:00.000000,21677.75,21763.25,21674.5,21762.75,10042.0,2024-12-20,2024,10,35,1,21677.75,7841.0,false,true,21309.0,21184.25,true,false,true,false,88.75,85.0,85.0,95.77464788732394,-85.0,85.0,true,true,false,1,LONG,21708.4025,21718.875,21729.3475,21718.875,21708.4025,21718.875,21184.25,524.1525000000001,534.625
319,2024-12-23T09:05:00.000000,21587.25,21596.0,21513.25,21514.75,11163.0,2024-12-23,2024,9,5,-1,21586.75,8209.0,false,true,21675.5,21606.5,false,true,false,true,82.75,-72.5,72.5,87.61329305135952,72.5,-72.5,true,false,true,-1,SHORT,21544.8605,21554.625,21564.3895,21554.625,21564.3895,21554.625,21675.5,111.11049999999886,120.875
320,2024-12-26T08:50:00.000000,21953.75,21956.25,21870.25,21881.75,12356.0,2024-12-26,2024,8,50,-1,21953.5,5826.0,false,true,22008.0,21956.0,false,true,false,true,86.0,-72.0,72.0,83.72093023255815,72.0,-72.0,true,false,true,-1,SHORT,21903.102,21913.25,21923.398,21913.25,21923.398,21913.25,22008.0,84.60199999999895,94.75
321,2024-12-27T09:00:00.000000,21695.25,21708.0,21604.0,21606.0,15524.0,2024-12-27,2024,9,0,-1,21696.0,6921.0,false,true,21863.0,21681.75,false,true,false,true,104.0,-89.25,89.25,85.8173076923077,89.25,-89.25,true,false,true,-1,SHORT,21643.728,21656.0,21668.272,21656.0,21668.272,21656.0,21863.0,194.72799999999916,207.0
322,2024-12-31T09:05:00.000000,21419.25,21432.5,21347.0,21351.0,8393.0,2024-12-31,2024,9,5,-1,21420.5,7554.0,false,true,21488.5,21368.0,false,true,false,true,85.5,-68.25,68.25,79.82456140350878,68.25,-68.25,true,false,true,-1,SHORT,21379.661,21389.75,21399.839,21389.75,21399.839,21389.75,21488.5,88.66100000000006,98.75
323,2024-12-31T14:50:00.000000,21289.0,21289.5,21210.0,21211.75,10012.0,2024-12-31,2024,14,50,-1,21289.25,6104.0,false,true,21488.5,21368.0,false,true,false,true,79.5,-77.25,77.25,97.16981132075472,77.25,-77.25,true,false,true,-1,SHORT,21240.369,21249.75,21259.131,21249.75,21259.131,21249.75,21488.5,229.36899999999878,238.75
324,2025-01-02T11:25:00.000000,21245.25,21245.5,21143.5,21151.5,10698.0,2025-01-02,2025,11,25,-1,21246.0,5563.0,false,true,21373.0,21166.5,false,true,true,true,102.0,-93.75,93.75,91.91176470588235,93.75,-93.75,true,false,true,-1,SHORT,21182.464,21194.5,21206.536,21194.5,21206.536,21194.5,21373.0,166.46399999999994,178.5
325,2025-01-02T12:00:00.000000,21076.5,21078.0,20995.25,21008.25,7275.0,2025-01-02,2025,12,0,-1,21075.75,6291.0,false,true,21373.0,21166.5,false,true,true,true,82.75,-68.25,68.25,82.4773413897281,68.25,-68.25,true,false,true,-1,SHORT,21026.8605,21036.625,21046.3895,21036.625,21046.3895,21036.625,21373.0,326.61049999999886,336.375
326,2025-01-07T09:00:00.000000,21710.25,21710.25,21598.75,21602.75,22199.0,2025-01-07,2025,9,0,-1,21709.75,8890.0,false,true,21806.0,21695.25,false,true,false,true,111.5,-107.5,107.5,96.41255605381166,107.5,-107.5,true,false,true,-1,SHORT,21641.343,21654.5,21667.657,21654.5,21667.657,21654.5,21806.0,138.34300000000076,151.5
327,2025-01-07T09:30:00.000000,21577.0,21586.25,21486.25,21507.5,15221.0,2025-01-07,2025,9,30,-1,21577.25,10663.0,false,true,21806.0,21695.25,false,true,false,true,100.0,-69.5,69.5,69.5,69.5,-69.5,true,false,true,-1,SHORT,21524.45,21536.25,21548.05,21536.25,21548.05,21536.25,21806.0,257.9500000000007,269.75
328,2025-01-07T09:35:00.000000,21508.0,21519.25,21420.5,21431.75,15490.0,2025-01-07,2025,9,35,-1,21507.5,15221.0,false,true,21806.0,21695.25,false,true,false,true,98.75,-76.25,76.25,77.21518987341773,76.25,-76.25,true,false,true,-1,SHORT,21458.2225,21469.875,21481.5275,21469.875,21481.5275,21469.875,21806.0,324.47249999999985,336.125
329,2025-01-08T09:10:00.000000,21352.5,21367.25,21238.5,21244.25,13149.0,2025-01-08,2025,9,10,-1,21351.25,7192.0,false,true,21384.75,21289.75,false,true,true,true,128.75,-108.25,108.25,84.07766990291262,108.25,-108.25,true,false,true,-1,SHORT,21287.6825,21302.875,21318.0675,21302.875,21318.0675,21302.875,21384.75,66.68249999999898,81.875
330,2025-01-08T13:05:00.000000,21314.25,21394.0,21314.25,21390.75,9500.0,2025-01-08,2025,13,5,1,21313.75,5092.0,false,true,21384.75,21289.75,true,false,true,true,79.75,76.5,76.5,95.92476489028213,-76.5,76.5,true,true,false,1,LONG,21344.7145,21354.125,21363.5355,21354.125,21344.7145,21354.125,21289.75,54.964499999998225,64.375
331,2025-01-10T08:45:00.000000,21121.0,21137.75,21010.0,21035.25,14058.0,2025-01-10,2025,8,45,-1,21120.5,10557.0,false,true,21197.25,21067.75,false,true,false,true,127.75,-85.75,85.75,67.12328767123287,85.75,-85.75,true,false,true,-1,SHORT,21058.8005,21073.875,21088.9495,21073.875,21088.9495,21073.875,21197.25,108.3005000000012,123.375
332,2025-01-10T09:00:00.000000,21053.0,21053.0,20929.5,20939.5,18266.0,2025-01-10,2025,9,0,-1,21052.75,7095.0,false,true,21197.25,21067.75,false,true,false,true,123.5,-113.5,113.5,91.90283400809717,113.5,-113.5,true,false,true,-1,SHORT,20976.677,20991.25,21005.823,20991.25,21005.823,20991.25,21197.25,191.42699999999968,206.0
333,2025-01-14T14:00:00.000000,20861.25,20875.75,20779.0,20790.0,11905.0,2025-01-14,2025,14,0,-1,20860.5,8546.0,false,true,21129.75,21018.25,false,true,false,true,96.75,-71.25,71.25,73.64341085271317,71.25,-71.25,true,false,true,-1,SHORT,20815.9585,20827.375,20838.7915,20827.375,20838.7915,20827.375,21129.75,290.95850000000064,302.375
334,2025-01-21T09:10:00.000000,21613.75,21625.5,21531.5,21539.0,10557.0,2025-01-21,2025,9,10,-1,21613.75,7644.0,false,true,21718.25,21589.5,false,true,false,true,94.0,-74.75,74.75,79.52127659574468,74.75,-74.75,true,false,true,-1,SHORT,21567.408,21578.5,21589.592,21578.5,21589.592,21578.5,21718.25,128.65799999999945,139.75
335,2025-01-27T09:20:00.000000,21235.75,21319.0,21234.75,21314.0,11836.0,2025-01-27,2025,9,20,1,21235.5,11329.0,false,true,21303.0,21109.0,true,false,true,false,84.25,78.25,78.25,92.87833827893175,-78.25,78.25,true,true,false,1,LONG,21266.9335,21276.875,21286.8165,21276.875,21266.9335,21276.875,21109.0,157.93349999999919,167.875
