signal_id,signal_time,entry_time,exit_time,year,trade_date,side,fib_entry,target_r,entry_price,stop_price,target_price,risk_points,result,pnl_points,bars_held,mfe_points,mae_points,exit_reason,orb_high,orb_low,signal_open,signal_high,signal_low,signal_close,signal_volume,body_pct,bias15
169,2022-05-24T13:35:00.000000,2022-05-24T13:45:00.000000,2022-05-24T16:40:00.000000,2022,2022-05-24,LONG,fib382,2.0,11776.9025,11609.75,12111.2075,167.15250000000015,WIN,68.84749999999985,24,79.84749999999985,-35.402500000000146,time_exit,11664.25,11609.75,11743.0,11831.75,11743.0,11809.75,14893.0,75.21126760563381,1
169,2022-05-24T13:35:00.000000,2022-05-24T13:40:00.000000,2022-05-24T16:35:00.000000,2022,2022-05-24,LONG,fib50,1.0,11787.375,11609.75,11965.0,177.625,WIN,63.625,24,69.375,-45.875,time_exit,11664.25,11609.75,11743.0,11831.75,11743.0,11809.75,14893.0,75.21126760563381,1
169,2022-05-24T13:35:00.000000,2022-05-24T13:40:00.000000,2022-05-24T16:35:00.000000,2022,2022-05-24,LONG,fib50,1.5,11787.375,11609.75,12053.8125,177.625,WIN,63.625,24,69.375,-45.875,time_exit,11664.25,11609.75,11743.0,11831.75,11743.0,11809.75,14893.0,75.21126760563381,1
169,2022-05-24T13:35:00.000000,2022-05-24T13:40:00.000000,2022-05-24T16:35:00.000000,2022,2022-05-24,LONG,fib50,2.0,11787.375,11609.75,12142.625,177.625,WIN,63.625,24,69.375,-45.875,time_exit,11664.25,11609.75,11743.0,11831.75,11743.0,11809.75,14893.0,75.21126760563381,1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib382,1.0,11888.4935,11930.0,11846.987000000001,41.506499999999505,LOSS,-21.756499999999505,24,25.743500000000495,-37.006499999999505,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib382,1.5,11888.4935,11930.0,11826.233750000001,41.506499999999505,LOSS,-21.756499999999505,24,25.743500000000495,-37.006499999999505,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib382,2.0,11888.4935,11930.0,11805.480500000001,41.506499999999505,LOSS,-21.756499999999505,24,25.743500000000495,-37.006499999999505,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib50,1.0,11878.375,11930.0,11826.75,51.625,LOSS,-31.875,24,15.625,-47.125,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib50,1.5,11878.375,11930.0,11800.9375,51.625,LOSS,-31.875,24,15.625,-47.125,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
170,2022-05-25T14:20:00.000000,2022-05-25T14:35:00.000000,2022-05-25T17:30:00.000000,2022,2022-05-25,SHORT,fib50,2.0,11878.375,11930.0,11775.125,51.625,LOSS,-31.875,24,15.625,-47.125,time_exit,11930.0,11865.0,11919.0,11921.25,11835.5,11837.0,7860.0,95.6268221574344,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib382,1.0,12635.398,12804.5,12466.295999999998,169.10200000000077,WIN,67.89799999999923,24,94.39799999999923,-48.10200000000077,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib382,1.5,12635.398,12804.5,12381.744999999999,169.10200000000077,WIN,67.89799999999923,24,94.39799999999923,-48.10200000000077,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib382,2.0,12635.398,12804.5,12297.193999999998,169.10200000000077,WIN,67.89799999999923,24,94.39799999999923,-48.10200000000077,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib50,1.0,12625.25,12804.5,12446.0,179.25,WIN,57.75,24,84.25,-58.25,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib50,1.5,12625.25,12804.5,12356.375,179.25,WIN,57.75,24,84.25,-58.25,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
171,2022-06-06T10:00:00.000000,2022-06-06T11:35:00.000000,2022-06-06T13:30:00.000000,2022,2022-06-06,SHORT,fib50,2.0,12625.25,12804.5,12266.75,179.25,WIN,57.75,24,84.25,-58.25,time_exit,12804.5,12766.25,12665.75,12668.25,12582.25,12593.25,9352.0,84.30232558139535,-1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T09:35:00.000000,2022,2022-06-14,LONG,fib382,1.0,11317.7705,11269.75,11365.791000000001,48.02050000000054,WIN,48.02050000000054,7,60.72949999999946,-32.52050000000054,target,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T09:55:00.000000,2022,2022-06-14,LONG,fib382,1.5,11317.7705,11269.75,11389.80125,48.02050000000054,WIN,72.03075000000081,11,74.22949999999946,-32.52050000000054,target,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T11:00:00.000000,2022,2022-06-14,LONG,fib382,2.0,11317.7705,11269.75,11413.811500000002,48.02050000000054,WIN,43.47949999999946,24,74.22949999999946,-32.52050000000054,time_exit,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T09:55:00.000000,2022,2022-06-14,LONG,fib50,1.0,11328.125,11269.75,11386.5,58.375,WIN,58.375,11,63.875,-42.875,target,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T11:00:00.000000,2022,2022-06-14,LONG,fib50,1.5,11328.125,11269.75,11415.6875,58.375,WIN,33.125,24,63.875,-42.875,time_exit,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
172,2022-06-14T08:45:00.000000,2022-06-14T09:05:00.000000,2022-06-14T11:00:00.000000,2022,2022-06-14,LONG,fib50,2.0,11328.125,11269.75,11444.875,58.375,WIN,33.125,24,63.875,-42.875,time_exit,11331.75,11269.75,11292.25,11372.0,11284.25,11371.75,8104.0,90.5982905982906,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib382,1.0,11488.012,11480.0,11496.024000000001,8.012000000000626,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib382,1.5,11488.012,11480.0,11500.030000000002,8.012000000000626,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib382,2.0,11488.012,11480.0,11504.036000000002,8.012000000000626,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib50,1.0,11513.5,11480.0,11547.0,33.5,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib50,1.5,11513.5,11480.0,11563.75,33.5,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
173,2022-06-15T12:35:00.000000,,,2022,2022-06-15,LONG,fib50,2.0,11513.5,11480.0,11580.5,33.5,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11530.75,11480.0,11421.5,11621.5,11405.5,11566.25,18756.0,67.01388888888889,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T13:30:00.000000,2022,2022-06-15,LONG,fib382,1.0,11614.8075,11480.0,11749.615000000002,134.8075000000008,WIN,134.8075000000008,9,177.4424999999992,-54.8075000000008,target,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T14:45:00.000000,2022,2022-06-15,LONG,fib382,1.5,11614.8075,11480.0,11817.018750000003,134.8075000000008,WIN,20.6924999999992,24,179.4424999999992,-54.8075000000008,time_exit,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T14:45:00.000000,2022,2022-06-15,LONG,fib382,2.0,11614.8075,11480.0,11884.422500000002,134.8075000000008,WIN,20.6924999999992,24,179.4424999999992,-54.8075000000008,time_exit,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T14:45:00.000000,2022,2022-06-15,LONG,fib50,1.0,11637.375,11480.0,11794.75,157.375,LOSS,-1.875,24,156.875,-77.375,time_exit,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T14:45:00.000000,2022,2022-06-15,LONG,fib50,1.5,11637.375,11480.0,11873.4375,157.375,LOSS,-1.875,24,156.875,-77.375,time_exit,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
174,2022-06-15T12:40:00.000000,2022-06-15T12:50:00.000000,2022-06-15T14:45:00.000000,2022,2022-06-15,LONG,fib50,2.0,11637.375,11480.0,11952.125,157.375,LOSS,-1.875,24,156.875,-77.375,time_exit,11530.75,11480.0,11566.25,11733.0,11541.75,11718.75,23644.0,79.73856209150327,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib382,1.0,11663.1975,11480.0,11846.395,183.19750000000022,WIN,31.30249999999978,24,45.55249999999978,-68.19750000000022,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib382,1.5,11663.1975,11480.0,11937.993750000001,183.19750000000022,WIN,31.30249999999978,24,45.55249999999978,-68.19750000000022,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib382,2.0,11663.1975,11480.0,12029.5925,183.19750000000022,WIN,31.30249999999978,24,45.55249999999978,-68.19750000000022,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib50,1.0,11673.375,11480.0,11866.75,193.375,WIN,21.125,24,35.375,-78.375,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib50,1.5,11673.375,11480.0,11963.4375,193.375,WIN,21.125,24,35.375,-78.375,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
175,2022-06-15T13:20:00.000000,2022-06-15T13:40:00.000000,2022-06-15T16:35:00.000000,2022,2022-06-15,LONG,fib50,2.0,11673.375,11480.0,12060.125,193.375,WIN,21.125,24,35.375,-78.375,time_exit,11530.75,11480.0,11630.5,11716.5,11630.25,11708.25,7067.0,90.14492753623189,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib382,1.0,12462.4695,12387.5,12537.438999999998,74.96949999999924,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib382,1.5,12462.4695,12387.5,12574.923749999998,74.96949999999924,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib382,2.0,12462.4695,12387.5,12612.408499999998,74.96949999999924,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib50,1.0,12475.125,12387.5,12562.75,87.625,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib50,1.5,12475.125,12387.5,12606.5625,87.625,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
176,2022-07-27T12:35:00.000000,,,2022,2022-07-27,LONG,fib50,2.0,12475.125,12387.5,12650.375,87.625,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12418.0,12387.5,12422.75,12528.75,12421.5,12527.25,22432.0,97.43589743589743,1
177,2022-07-28T14:00:00.000000,,,2022,2022-07-28,LONG,fib382,1.0,12772.7785,12449.0,13096.557,323.77850000000035,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
177,2022-07-28T14:00:00.000000,,,2022,2022-07-28,LONG,fib382,1.5,12772.7785,12449.0,13258.44625,323.77850000000035,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
177,2022-07-28T14:00:00.000000,,,2022,2022-07-28,LONG,fib382,2.0,12772.7785,12449.0,13420.335500000001,323.77850000000035,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
177,2022-07-28T14:00:00.000000,2022-07-28T14:30:00.000000,2022-07-28T17:25:00.000000,2022,2022-07-28,LONG,fib50,1.0,12785.375,12449.0,13121.75,336.375,WIN,104.625,24,162.625,-1.375,time_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
177,2022-07-28T14:00:00.000000,2022-07-28T14:30:00.000000,2022-07-28T17:25:00.000000,2022,2022-07-28,LONG,fib50,1.5,12785.375,12449.0,13289.9375,336.375,WIN,104.625,24,162.625,-1.375,time_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
177,2022-07-28T14:00:00.000000,2022-07-28T14:30:00.000000,2022-07-28T17:25:00.000000,2022,2022-07-28,LONG,fib50,2.0,12785.375,12449.0,13458.125,336.375,WIN,104.625,24,162.625,-1.375,time_exit,12516.25,12449.0,12738.25,12838.75,12732.0,12816.25,14488.0,73.06791569086651,1
178,2022-09-08T10:00:00.000000,2022-09-08T11:35:00.000000,2022-09-08T11:55:00.000000,2022,2022-09-08,SHORT,fib382,1.0,12290.061,12316.5,12263.622,26.439000000000306,WIN,26.439000000000306,5,56.810999999999694,-12.189000000000306,target,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
178,2022-09-08T10:00:00.000000,2022-09-08T11:35:00.000000,2022-09-08T11:55:00.000000,2022,2022-09-08,SHORT,fib382,1.5,12290.061,12316.5,12250.4025,26.439000000000306,WIN,39.65850000000046,5,56.810999999999694,-12.189000000000306,target,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
178,2022-09-08T10:00:00.000000,2022-09-08T11:35:00.000000,2022-09-08T11:55:00.000000,2022,2022-09-08,SHORT,fib382,2.0,12290.061,12316.5,12237.182999999999,26.439000000000306,WIN,52.87800000000061,5,56.810999999999694,-12.189000000000306,target,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
178,2022-09-08T10:00:00.000000,2022-09-08T11:25:00.000000,2022-09-08T11:55:00.000000,2022,2022-09-08,SHORT,fib50,1.0,12279.5,12316.5,12242.5,37.0,WIN,37.0,7,46.25,-22.75,target,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
178,2022-09-08T10:00:00.000000,2022-09-08T11:25:00.000000,2022-09-08T13:20:00.000000,2022,2022-09-08,SHORT,fib50,1.5,12279.5,12316.5,12224.0,37.0,LOSS,-5.0,24,50.0,-22.75,time_exit,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
178,2022-09-08T10:00:00.000000,2022-09-08T11:25:00.000000,2022-09-08T13:20:00.000000,2022,2022-09-08,SHORT,fib50,2.0,12279.5,12316.5,12205.5,37.0,LOSS,-5.0,24,50.0,-22.75,time_exit,12316.5,12235.75,12316.5,12324.25,12234.75,12235.0,12633.0,91.06145251396647,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T10:00:00.000000,2022,2022-09-12,SHORT,fib382,1.0,12749.2385,12830.75,12667.726999999999,81.51150000000052,WIN,81.51150000000052,2,98.23849999999948,-13.011500000000524,target,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T11:50:00.000000,2022,2022-09-12,SHORT,fib382,1.5,12749.2385,12830.75,12626.971249999999,81.51150000000052,LOSS,-76.51150000000052,24,98.23849999999948,-78.76150000000052,time_exit,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T11:50:00.000000,2022,2022-09-12,SHORT,fib382,2.0,12749.2385,12830.75,12586.215499999998,81.51150000000052,LOSS,-76.51150000000052,24,98.23849999999948,-78.76150000000052,time_exit,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T11:50:00.000000,2022,2022-09-12,SHORT,fib50,1.0,12735.875,12830.75,12641.0,94.875,LOSS,-89.875,24,84.875,-92.125,time_exit,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T11:50:00.000000,2022,2022-09-12,SHORT,fib50,1.5,12735.875,12830.75,12593.5625,94.875,LOSS,-89.875,24,84.875,-92.125,time_exit,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
179,2022-09-12T09:50:00.000000,2022-09-12T09:55:00.000000,2022-09-12T11:50:00.000000,2022,2022-09-12,SHORT,fib50,2.0,12735.875,12830.75,12546.125,94.875,LOSS,-89.875,24,84.875,-92.125,time_exit,12830.75,12790.25,12790.5,12792.5,12679.25,12684.75,3018.0,93.37748344370861,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T11:45:00.000000,2022,2022-09-12,SHORT,fib382,1.0,12785.8335,12830.75,12740.917000000001,44.91649999999936,WIN,44.91649999999936,3,74.83350000000064,-34.66649999999936,target,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T11:45:00.000000,2022,2022-09-12,SHORT,fib382,1.5,12785.8335,12830.75,12718.458750000002,44.91649999999936,WIN,67.37474999999904,3,74.83350000000064,-34.66649999999936,target,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T12:25:00.000000,2022,2022-09-12,SHORT,fib382,2.0,12785.8335,12830.75,12696.000500000002,44.91649999999936,WIN,89.83299999999872,11,90.33350000000064,-42.16649999999936,target,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T11:45:00.000000,2022,2022-09-12,SHORT,fib50,1.0,12775.125,12830.75,12719.5,55.625,WIN,55.625,3,64.125,-45.375,target,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T13:30:00.000000,2022,2022-09-12,SHORT,fib50,1.5,12775.125,12830.75,12691.6875,55.625,LOSS,-18.625,24,79.625,-52.875,time_exit,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
180,2022-09-12T11:30:00.000000,2022-09-12T11:35:00.000000,2022-09-12T13:30:00.000000,2022,2022-09-12,SHORT,fib50,2.0,12775.125,12830.75,12663.875,55.625,LOSS,-18.625,24,79.625,-52.875,time_exit,12830.75,12790.25,12816.25,12820.5,12729.75,12736.5,2815.0,87.87878787878788,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T12:20:00.000000,2022,2022-09-12,SHORT,fib382,1.0,12774.646,12830.75,12718.542000000001,56.10399999999936,WIN,56.10399999999936,1,68.39600000000064,-29.60399999999936,target,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T14:00:00.000000,2022,2022-09-12,SHORT,fib382,1.5,12774.646,12830.75,12690.490000000002,56.10399999999936,LOSS,-56.10399999999936,21,79.14600000000064,-72.10399999999936,stop,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T14:00:00.000000,2022,2022-09-12,SHORT,fib382,2.0,12774.646,12830.75,12662.438000000002,56.10399999999936,LOSS,-56.10399999999936,21,79.14600000000064,-72.10399999999936,stop,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T14:00:00.000000,2022,2022-09-12,SHORT,fib50,1.0,12760.25,12830.75,12689.75,70.5,LOSS,-70.5,21,64.75,-86.5,stop,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T14:00:00.000000,2022,2022-09-12,SHORT,fib50,1.5,12760.25,12830.75,12654.5,70.5,LOSS,-70.5,21,64.75,-86.5,stop,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
181,2022-09-12T12:15:00.000000,2022-09-12T12:20:00.000000,2022-09-12T14:00:00.000000,2022,2022-09-12,SHORT,fib50,2.0,12760.25,12830.75,12619.25,70.5,LOSS,-70.5,21,64.75,-86.5,stop,12830.75,12790.25,12813.5,12821.25,12699.25,12707.75,3280.0,86.68032786885246,-1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib382,1.0,12800.6975,12790.25,12811.145,10.447500000000218,LOSS,-10.447500000000218,1,54.30249999999978,-31.19750000000022,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib382,1.5,12800.6975,12790.25,12816.368750000001,10.447500000000218,LOSS,-10.447500000000218,1,54.30249999999978,-31.19750000000022,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib382,2.0,12800.6975,12790.25,12821.5925,10.447500000000218,LOSS,-10.447500000000218,1,54.30249999999978,-31.19750000000022,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib50,1.0,12810.875,12790.25,12831.5,20.625,LOSS,-20.625,1,44.125,-41.375,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib50,1.5,12810.875,12790.25,12841.8125,20.625,LOSS,-20.625,1,44.125,-41.375,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
182,2022-09-12T14:45:00.000000,2022-09-12T14:50:00.000000,2022-09-12T14:50:00.000000,2022,2022-09-12,LONG,fib50,2.0,12810.875,12790.25,12852.125,20.625,LOSS,-20.625,1,44.125,-41.375,both_same_bar_stop_first,12830.75,12790.25,12768.0,12854.0,12767.75,12852.75,188.0,98.26086956521739,1
183,2022-09-21T12:00:00.000000,2022-09-21T12:30:00.000000,2022-09-21T12:30:00.000000,2022,2022-09-21,SHORT,fib382,1.0,11946.1715,11999.75,11892.593,53.57849999999962,WIN,53.57849999999962,1,134.67150000000038,-45.07849999999962,target,11999.75,11952.0,12031.5,12044.25,11787.5,11790.25,36291.0,93.96299902629016,-1
