setup_family,direction,fvg_type,trade_date,year,month,hour_ct,minute_ct,signal_ts,entry_ts,entry,stop,fvg_size,directional_displacement,directional_v_reversal,vwap_aligned,has_liq_sweep,inside_directional_fvg_entry,ifvg_proxy,body_pct,rel_vol_20,atr_14,dist_vwap,risk_points,mfe_points,mae_points,hit_1R,hit_1_5R,hit_2R,r_1R,r_1_5R,r_2R,body_lt_60,rel_vol_ge_1_25,risk_le_20,fvg_size_ge_2
fvg_retrace,long,current_bull_fvg,2018-05-09,2018,5,8,40,2018-05-09T08:39:00.000000,2018-05-09T08:40:00.000000,6829.75,6824.0,3.0,false,true,true,true,false,true,0.15789473684210525,0.7422540006809669,5.214285714285714,0.7660486035056238,5.75,8.75,-7.0,true,true,false,1.0,1.5,-1.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-05-09,2018,5,9,20,2018-05-09T08:53:00.000000,2018-05-09T09:20:00.000000,6828.125,6832.5,1.25,false,true,true,true,false,false,0.7,0.9921433673138108,3.5357142857142856,-0.3562117161545757,4.375,4.875,-5.375,true,false,false,1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-09,2018,5,9,8,2018-05-09T08:55:00.000000,2018-05-09T09:08:00.000000,6819.75,6827.5,6.0,false,true,true,true,false,false,0.3333333333333333,0.9441392386601195,4.589285714285714,-10.51250592820179,7.75,2.0,-10.25,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-09,2018,5,9,13,2018-05-09T09:09:00.000000,2018-05-09T09:13:00.000000,6819.0,6813.25,1.0,false,true,false,true,false,true,0.3684210526315789,1.1120632200323717,4.321428571428571,-8.262341645552624,5.75,57.75,-1.25,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-09,2018,5,9,46,2018-05-09T09:43:00.000000,2018-05-09T09:46:00.000000,6831.125,6826.5,3.75,false,true,true,true,false,true,0.25,0.7869459553292443,2.875,2.444517580855063,4.625,56.875,-1.875,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-09,2018,5,10,37,2018-05-09T10:29:00.000000,2018-05-09T10:37:00.000000,6857.25,6851.25,0.5,false,true,true,true,false,false,0.4375,1.1179059267302967,3.3214285714285716,27.05524452494683,6.0,37.75,-2.5,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-09,2018,5,10,57,2018-05-09T10:49:00.000000,2018-05-09T10:57:00.000000,6868.25,6862.75,5.5,false,true,true,false,false,false,0.23076923076923078,0.7948041926564209,2.75,35.05105723555971,5.5,26.75,-2.5,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-10,2018,5,8,8,2018-05-10T08:07:00.000000,2018-05-10T08:08:00.000000,6925.375,6921.25,1.25,false,true,true,true,false,false,0.4117647058823529,0.5682842369906551,4.410714285714286,9.143743260564406,4.125,3.375,-4.375,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-10,2018,5,9,13,2018-05-10T09:12:00.000000,2018-05-10T09:13:00.000000,6943.5,6939.5,0.5,false,true,true,false,false,true,0.3333333333333333,0.4421699078812692,2.482142857142857,23.393059459459437,4.0,26.0,-1.25,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-10,2018,5,10,17,2018-05-10T10:09:00.000000,2018-05-10T10:17:00.000000,6953.375,6948.75,1.75,false,true,true,false,false,false,0.14285714285714285,1.1013170175256664,2.232142857142857,28.44550497585351,4.625,1.125,-5.375,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-10,2018,5,11,33,2018-05-10T11:32:00.000000,2018-05-10T11:33:00.000000,6961.875,6957.75,0.25,false,true,true,false,false,false,0.46153846153846156,1.5189873417721518,2.75,29.49732837150077,4.125,1.625,-9.625,false,false,false,-1.0,-1.0,-1.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-10,2018,5,11,48,2018-05-10T11:47:00.000000,2018-05-10T11:48:00.000000,6950.0,6954.25,1.5,false,true,false,false,false,false,0.2,1.3030771875537217,2.9464285714285716,16.33970718298042,4.25,6.5,-2.5,true,true,false,1.0,1.5,-1.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-11,2018,5,8,34,2018-05-11T08:31:00.000000,2018-05-11T08:34:00.000000,6961.125,6965.25,1.25,false,true,false,true,false,false,0.5454545454545454,0.9836065573770492,3.5,1.8289685539530183,4.125,2.625,-6.375,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-11,2018,5,8,33,2018-05-11T08:32:00.000000,2018-05-11T08:33:00.000000,6958.125,6963.5,2.25,false,true,false,true,false,false,0.6086956521739131,0.9573376337780384,3.642857142857143,0.3412790582742673,5.375,0.0,-6.375,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-11,2018,5,8,36,2018-05-11T08:35:00.000000,2018-05-11T08:36:00.000000,6959.375,6953.5,0.25,false,true,true,true,false,true,0.6666666666666666,0.7485294117647059,3.6964285714285716,5.543815486093081,5.875,15.625,-5.875,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-11,2018,5,8,39,2018-05-11T08:37:00.000000,2018-05-11T08:39:00.000000,6962.875,6958.5,1.75,false,true,true,true,false,false,0.8571428571428571,0.7904769314556913,3.857142857142857,1.4574425818309464,4.375,12.125,-6.875,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-11,2018,5,10,16,2018-05-11T10:15:00.000000,2018-05-11T10:16:00.000000,6949.25,6956.75,2.0,false,true,true,true,false,false,0.9,1.4162191681077636,3.5,-10.774793840295388,7.5,16.0,-2.25,true,true,true,1.0,1.5,2.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-05-11,2018,5,10,47,2018-05-11T10:24:00.000000,2018-05-11T10:47:00.000000,6945.375,6950.0,0.25,false,true,true,true,false,false,0.5833333333333334,0.740991372018271,3.732142857142857,-12.818802074964879,4.625,5.125,-5.375,true,false,false,1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-11,2018,5,10,39,2018-05-11T10:34:00.000000,2018-05-11T10:39:00.000000,6939.125,6934.75,3.75,false,true,false,true,false,true,0.5,0.6176799701603879,4.142857142857143,-14.689642069062756,4.375,11.625,-1.875,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-11,2018,5,10,51,2018-05-11T10:47:00.000000,2018-05-11T10:51:00.000000,6942.375,6937.25,0.75,false,true,false,true,false,true,0.46153846153846156,0.5812001678556441,3.357142857142857,-12.719632543091393,5.125,8.375,-3.375,true,true,false,1.0,1.5,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,8,7,2018-05-14T08:05:00.000000,2018-05-14T08:07:00.000000,6991.125,6995.25,0.25,true,true,false,true,false,false,0.5294117647058824,1.1750987886247328,3.625,5.090891370424288,4.125,0.875,-5.875,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,8,7,2018-05-14T08:06:00.000000,2018-05-14T08:07:00.000000,6989.125,6995.25,0.25,false,true,false,true,false,false,0.5294117647058824,1.1750987886247328,3.625,5.090891370424288,6.125,0.0,-7.875,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,9,29,2018-05-14T09:28:00.000000,2018-05-14T09:29:00.000000,6997.25,7001.75,0.5,false,true,false,true,false,true,0.5333333333333333,1.6165453202490239,2.9464285714285716,3.1944882517263977,4.5,32.75,-4.25,true,true,true,1.0,1.5,2.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,10,1,2018-05-14T09:41:00.000000,2018-05-14T10:01:00.000000,6994.0,6998.25,3.0,false,true,false,true,false,false,0.6176470588235294,5.080436941410129,2.2857142857142856,4.113533913017818,4.25,9.5,-5.0,true,true,true,1.0,1.5,2.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-05-14,2018,5,10,3,2018-05-14T10:02:00.000000,2018-05-14T10:03:00.000000,6991.75,6987.75,1.0,false,true,false,true,false,false,0.5625,1.2118226600985222,2.642857142857143,-1.1368009698717287,4.0,0.0,-6.0,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,10,7,2018-05-14T10:04:00.000000,2018-05-14T10:07:00.000000,6991.5,6996.75,1.5,true,true,false,true,false,false,0.9375,0.8350381253487074,3.4107142857142856,1.666240520043175,5.25,0.0,-5.5,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,11,22,2018-05-14T11:20:00.000000,2018-05-14T11:22:00.000000,6970.625,6976.5,1.75,false,true,true,true,false,false,0.7368421052631579,1.2856792344810664,3.392857142857143,-20.24968079338123,5.875,5.625,-5.875,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-14,2018,5,11,32,2018-05-14T11:31:00.000000,2018-05-14T11:32:00.000000,6970.375,6974.5,2.75,false,true,true,true,false,false,0.8076923076923077,0.8291110087517274,4.071428571428571,-18.16073619285089,4.125,0.0,-4.125,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,8,25,2018-05-15T08:22:00.000000,2018-05-15T08:25:00.000000,6887.375,6880.25,1.75,false,true,false,false,false,false,0.36363636363636365,0.5850044705581812,4.535714285714286,-16.604560023310114,7.125,20.875,-12.375,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,8,45,2018-05-15T08:32:00.000000,2018-05-15T08:45:00.000000,6887.875,6883.25,1.25,false,true,false,true,false,false,0.6206896551724138,1.2547558040220512,5.428571428571429,-15.044314139786366,4.625,6.625,-7.375,true,false,false,1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,8,43,2018-05-15T08:33:00.000000,2018-05-15T08:43:00.000000,6891.125,6883.5,2.75,false,true,false,true,false,false,0.7142857142857143,1.4431596932490962,5.339285714285714,-11.211638386491359,7.625,4.875,-10.625,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,8,40,2018-05-15T08:36:00.000000,2018-05-15T08:40:00.000000,6901.875,6896.0,1.25,false,true,false,true,false,false,0.7619047619047619,1.7818181818181817,4.767857142857143,-3.147280259933723,5.875,0.0,-5.875,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,9,1,2018-05-15T08:55:00.000000,2018-05-15T09:01:00.000000,6887.125,6892.5,1.75,false,true,true,true,false,false,0.34615384615384615,1.089127929312332,5.535714285714286,-13.478721730349207,5.375,25.375,-6.375,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,8,58,2018-05-15T08:56:00.000000,2018-05-15T08:58:00.000000,6884.0,6889.25,3.0,false,true,true,true,false,false,0.7368421052631579,0.8278407592934353,5.0,-16.518501100516914,5.25,6.25,-7.0,true,false,false,1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,9,5,2018-05-15T09:03:00.000000,2018-05-15T09:05:00.000000,6884.25,6891.0,0.5,false,true,true,false,false,false,0.46875,1.0964842717420038,5.732142857142857,-18.670332172762755,6.75,22.5,-9.25,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,9,27,2018-05-15T09:17:00.000000,2018-05-15T09:27:00.000000,6873.375,6867.25,0.75,false,true,false,false,false,false,0.9444444444444444,1.0706760066062988,5.089285714285714,-26.257468516741937,6.125,16.375,-8.375,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,9,32,2018-05-15T09:31:00.000000,2018-05-15T09:32:00.000000,6877.0,6872.75,2.0,false,true,false,false,false,true,0.3684210526315789,0.9147161689534571,4.625,-18.46508466481737,4.25,4.75,-5.5,true,false,false,1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,9,57,2018-05-15T09:48:00.000000,2018-05-15T09:57:00.000000,6881.625,6876.5,3.75,false,true,false,false,false,false,0.64,3.8027963879988347,4.232142857142857,-20.207240303043363,5.125,0.0,-6.625,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,10,0,2018-05-15T09:59:00.000000,2018-05-15T10:00:00.000000,6876.75,6889.75,1.0,false,true,true,false,false,false,0.47058823529411764,1.0196803592656187,4.517857142857143,-22.209070997650997,13.0,15.0,-14.0,true,false,false,1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,10,7,2018-05-15T10:04:00.000000,2018-05-15T10:07:00.000000,6869.5,6876.5,2.5,false,true,true,false,false,false,0.5,0.9284543965046422,5.035714285714286,-26.707089144159,7.0,5.5,-8.0,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,10,10,2018-05-15T10:08:00.000000,2018-05-15T10:10:00.000000,6868.875,6862.25,1.25,false,true,false,false,false,false,0.6190476190476191,0.7720588235294118,5.125,-28.046628181579763,6.625,24.625,-7.125,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-15,2018,5,10,19,2018-05-15T10:15:00.000000,2018-05-15T10:19:00.000000,6869.125,6864.0,0.75,false,false,false,false,false,false,0.55,0.6427604871447903,4.446428571428571,-26.744185555657168,5.125,24.375,-7.375,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,11,25,2018-05-15T11:22:00.000000,2018-05-15T11:25:00.000000,6877.75,6884.0,1.0,false,true,true,false,false,false,0.23809523809523808,0.9417239087081763,3.8214285714285716,-16.954969716616688,6.25,22.0,-3.75,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-15,2018,5,11,30,2018-05-15T11:29:00.000000,2018-05-15T11:30:00.000000,6877.0,6881.5,1.0,false,true,true,false,false,false,0.4,1.0007130972189209,3.892857142857143,-17.61831340767094,4.5,21.25,-3.5,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,15,2018-05-16T08:14:00.000000,2018-05-16T08:15:00.000000,6915.5,6911.5,1.0,false,true,true,false,false,true,0.5909090909090909,0.9325562031640299,3.625,16.842883764846192,4.0,20.75,-4.5,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,20,2018-05-16T08:16:00.000000,2018-05-16T08:20:00.000000,6918.25,6914.0,1.0,false,true,true,false,false,false,0.896551724137931,1.4106338239711624,3.9464285714285716,12.751735732374982,4.25,18.0,-5.0,true,true,true,1.0,1.5,2.0,false,true,true,false
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,18,2018-05-16T08:17:00.000000,2018-05-16T08:18:00.000000,6920.75,6914.0,2.5,false,true,true,false,false,false,0.5882352941176471,0.840751162924252,3.6785714285714284,18.002618735290525,6.75,15.5,-7.5,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,26,2018-05-16T08:23:00.000000,2018-05-16T08:26:00.000000,6920.875,6914.5,2.75,false,true,true,false,false,false,0.5,0.7265082053378497,4.357142857142857,16.570028808033385,6.375,15.375,-7.625,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,55,2018-05-16T08:35:00.000000,2018-05-16T08:55:00.000000,6922.625,6918.5,3.75,false,true,true,true,false,false,0.5454545454545454,1.191137933772731,3.7142857142857144,15.56283006303147,4.125,1.125,-5.625,false,false,false,-1.0,-1.0,-1.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,8,39,2018-05-16T08:38:00.000000,2018-05-16T08:39:00.000000,6928.5,6923.5,3.5,false,true,true,false,false,false,0.5555555555555556,0.8841811493086389,3.5892857142857144,23.488783399848217,5.0,7.75,-7.25,true,true,false,1.0,1.5,-1.0,true,false,true,true
fvg_retrace,short,current_bear_fvg,2018-05-16,2018,5,9,38,2018-05-16T09:25:00.000000,2018-05-16T09:38:00.000000,6916.125,6921.5,6.25,false,true,false,true,false,false,0.7058823529411765,1.0776779927784466,3.017857142857143,6.859223828498216,5.375,4.875,-5.875,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,10,8,2018-05-16T10:07:00.000000,2018-05-16T10:08:00.000000,6938.375,6930.5,0.75,false,true,true,true,false,false,0.2857142857142857,1.039596150812431,2.8392857142857144,27.803179284011094,7.875,15.125,-4.875,true,true,false,1.0,1.5,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,10,45,2018-05-16T10:31:00.000000,2018-05-16T10:45:00.000000,6944.75,6940.0,5.0,false,true,true,false,false,false,0.875,0.6625717450407814,2.232142857142857,30.762079384589015,4.75,4.0,-6.25,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,10,36,2018-05-16T10:32:00.000000,2018-05-16T10:36:00.000000,6948.375,6942.0,0.25,false,true,true,false,false,false,0.6666666666666666,1.2851405622489962,3.142857142857143,34.17714223338044,6.375,1.375,-6.375,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-16,2018,5,10,39,2018-05-16T10:37:00.000000,2018-05-16T10:39:00.000000,6948.875,6953.5,0.75,false,true,false,false,false,false,1.0,0.42398884239888424,3.017857142857143,35.52795982023963,4.625,15.375,-0.875,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-16,2018,5,11,17,2018-05-16T11:16:00.000000,2018-05-16T11:17:00.000000,6940.375,6936.0,0.25,false,true,true,false,false,false,0.7,0.6839658017099145,2.5892857142857144,24.899337647118955,4.375,3.375,-4.625,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-16,2018,5,11,25,2018-05-16T11:24:00.000000,2018-05-16T11:25:00.000000,6939.0,6943.75,0.5,false,true,false,false,false,false,0.23076923076923078,1.1663007683863886,3.142857142857143,22.859836911383354,4.75,5.5,-4.75,true,false,false,1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-17,2018,5,8,12,2018-05-17T08:06:00.000000,2018-05-17T08:12:00.000000,6928.75,6924.5,1.5,false,true,true,true,false,false,0.8,0.8391743607096245,4.017857142857143,10.919105084956755,4.25,33.25,-3.5,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-17,2018,5,8,45,2018-05-17T08:44:00.000000,2018-05-17T08:45:00.000000,6952.625,6957.0,0.25,false,true,false,true,false,false,0.8666666666666667,0.6311699222852342,3.5892857142857144,30.900287751783253,4.375,2.875,-5.125,false,false,false,-1.0,-1.0,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-17,2018,5,9,3,2018-05-17T08:54:00.000000,2018-05-17T09:03:00.000000,6955.375,6951.0,2.25,false,true,true,true,false,false,0.7222222222222222,1.637418624398528,3.1964285714285716,27.206001991182347,4.375,0.0,-4.875,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-05-17,2018,5,10,39,2018-05-17T10:13:00.000000,2018-05-17T10:39:00.000000,6938.25,6933.75,1.0,false,true,true,true,false,false,0.92,2.663124688693342,2.3214285714285716,3.9253839915390927,4.5,0.0,-13.25,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-17,2018,5,10,46,2018-05-17T10:42:00.000000,2018-05-17T10:46:00.000000,6924.5,6935.75,1.0,false,true,true,true,false,false,0.5714285714285714,0.9161931818181818,3.482142857142857,-6.55001949256166,11.25,33.75,-0.25,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,7,2018-05-18T08:06:00.000000,2018-05-18T08:07:00.000000,6871.75,6879.0,2.0,false,true,true,true,false,false,0.9444444444444444,1.3445313991219698,6.785714285714286,-14.024814948797939,7.25,0.0,-8.0,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,8,9,2018-05-18T08:08:00.000000,2018-05-18T08:09:00.000000,6873.25,6866.5,5.0,false,true,false,true,false,false,0.4230769230769231,0.6899756069229876,6.660714285714286,-16.968140977255644,6.75,21.75,-9.25,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,8,28,2018-05-18T08:21:00.000000,2018-05-18T08:28:00.000000,6884.75,6878.75,6.5,false,true,false,true,false,false,0.8235294117647058,0.5581603036392052,4.482142857142857,-5.562404517033428,6.0,3.0,-8.5,false,false,false,-1.0,-1.0,-1.0,false,false,true,true
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,27,2018-05-18T08:26:00.000000,2018-05-18T08:27:00.000000,6890.0,6895.0,0.5,false,true,true,true,false,false,0.125,0.6617410857693543,4.482142857142857,-2.3343927391169927,5.0,27.75,-6.75,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,30,2018-05-18T08:29:00.000000,2018-05-18T08:30:00.000000,6887.375,6891.5,0.25,false,true,true,true,false,true,0.2857142857142857,0.6258708778448676,4.392857142857143,-4.5347224395281955,4.125,25.125,-6.375,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,46,2018-05-18T08:32:00.000000,2018-05-18T08:46:00.000000,6881.625,6887.75,5.25,false,true,true,true,false,false,0.84375,1.419796283337221,6.339285714285714,-3.3506217428594027,6.125,6.875,-7.375,true,false,false,1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,39,2018-05-18T08:35:00.000000,2018-05-18T08:39:00.000000,6872.875,6877.25,0.75,true,true,true,true,false,true,0.1724137931034483,1.6162024497715972,5.428571428571429,-17.999934974094685,4.375,10.375,-4.875,true,true,true,1.0,1.5,2.0,true,true,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,8,38,2018-05-18T08:36:00.000000,2018-05-18T08:38:00.000000,6868.875,6876.75,1.25,false,true,true,true,false,false,0.9,1.4987567521220955,5.214285714285714,-16.756486538516583,7.875,6.375,-8.875,false,false,false,-1.0,-1.0,-1.0,false,true,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,8,40,2018-05-18T08:39:00.000000,2018-05-18T08:40:00.000000,6868.5,6862.25,1.0,false,true,false,true,false,false,0.8421052631578947,1.5523181006931472,5.910714285714286,-25.169068005356166,6.25,37.25,-6.0,true,true,true,1.0,1.5,2.0,false,true,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,8,45,2018-05-18T08:44:00.000000,2018-05-18T08:45:00.000000,6873.875,6869.25,1.25,false,true,false,true,false,true,0.625,0.8757703535517353,6.053571428571429,-10.141474252824082,4.625,31.875,0.0,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,8,48,2018-05-18T08:47:00.000000,2018-05-18T08:48:00.000000,6879.375,6873.75,3.25,false,true,false,true,false,false,0.43478260869565216,0.7298001737619461,6.232142857142857,-8.759010550049425,5.625,26.375,-4.625,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,9,3,2018-05-18T09:02:00.000000,2018-05-18T09:03:00.000000,6883.25,6878.0,0.5,false,true,false,true,false,false,0.2857142857142857,0.703024640896882,4.607142857142857,-2.794081265121349,5.25,22.5,-1.0,true,true,true,1.0,1.5,2.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,9,23,2018-05-18T09:20:00.000000,2018-05-18T09:23:00.000000,6893.0,6888.5,2.5,false,true,true,true,false,false,0.5333333333333333,1.1968190854870775,4.196428571428571,5.9652258737442025,4.5,12.75,-5.25,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,9,46,2018-05-18T09:38:00.000000,2018-05-18T09:46:00.000000,6898.5,6893.25,4.5,false,true,true,true,false,false,0.7666666666666667,1.6329996966939642,4.017857142857143,6.04749519060897,5.25,4.75,-6.75,false,false,false,-1.0,-1.0,-1.0,false,true,true,true
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,9,52,2018-05-18T09:46:00.000000,2018-05-18T09:52:00.000000,6901.5,6905.75,1.5,true,true,false,true,false,false,0.875,0.5946813708382773,3.5714285714285716,14.156821174101424,4.25,24.0,-1.75,true,true,true,1.0,1.5,2.0,false,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,9,49,2018-05-18T09:47:00.000000,2018-05-18T09:49:00.000000,6899.125,6904.75,2.25,false,true,false,true,false,true,0.1,0.3899611356300639,3.732142857142857,8.494165658713428,5.625,21.625,-4.125,true,true,true,1.0,1.5,2.0,true,false,true,true
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,10,41,2018-05-18T10:40:00.000000,2018-05-18T10:41:00.000000,6886.625,6882.25,0.25,false,true,true,false,false,true,0.6470588235294118,1.0418332001065813,2.982142857142857,1.3277577538165133,4.375,7.875,-7.125,true,true,false,1.0,1.5,-1.0,false,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,10,44,2018-05-18T10:43:00.000000,2018-05-18T10:44:00.000000,6891.0,6886.25,1.0,false,true,true,false,false,false,0.2857142857142857,0.8615722321306077,2.5892857142857144,2.564582300847178,4.75,2.5,-6.0,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,short,current_bear_fvg,2018-05-18,2018,5,10,57,2018-05-18T10:55:00.000000,2018-05-18T10:57:00.000000,6886.625,6891.25,0.75,false,false,true,false,false,false,0.5625,0.9798570500324886,3.0,-1.655570829509088,4.625,0.375,-4.875,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
fvg_retrace,long,current_bull_fvg,2018-05-18,2018,5,11,0,2018-05-18T10:59:00.000000,2018-05-18T11:00:00.000000,6888.125,6883.5,1.25,false,true,false,false,false,false,0.5238095238095238,0.9074778200253485,3.357142857142857,-0.9070589788398138,4.625,1.625,-4.625,false,false,false,-1.0,-1.0,-1.0,true,false,true,false
