zone_id,zone_type,zone_family,side,zone_time,trade_date,entry_time,exit_time,exit_reason,zone_low,zone_high,zone_mid,zone_size,entry,stop_initial,tp1,tp2,tp3,final_exit_price,initial_risk_points,initial_risk_dollars,tp1_hit,tp2_hit,tp3_hit,tp1_time,tp2_time,tp3_time,gross_points_3_contracts,pnl_dollars,mfe_points_from_entry,mae_points_from_entry,r_multiple,win,loss,breakeven
594,1h_FVG,FVG,LONG,2026-02-20T10:00:00.000000,2026-02-20,2026-02-20T10:30:00.000000,2026-02-20T10:33:00.000000,TP3,24957.5,24967.25,24962.38,9.75,24967.25,24956.25,24992.25,25017.25,25042.25,25042.25,11.0,66.0,true,true,true,2026-02-20T10:31:00.000000,2026-02-20T10:32:00.000000,2026-02-20T10:33:00.000000,150.0,300.0,78.75,0.0,4.5455,true,false,false
595,30m_FVG,FVG,SHORT,2026-02-22T17:00:00.000000,2026-02-24,2026-02-24T11:10:00.000000,2026-02-24T11:10:00.000000,STOP,25059.75,25064.25,25062.0,4.5,25059.75,25065.5,25034.75,25009.75,24984.75,25065.5,5.75,34.5,false,false,false,,,,-17.25,-34.5,11.0,10.0,-1.0,false,true,false
602,30m_FVG,FVG,LONG,2026-02-23T01:00:00.000000,2026-02-23,2026-02-23T08:46:00.000000,2026-02-23T08:48:00.000000,STOP,24854.75,24863.25,24859.0,8.5,24863.25,24853.5,24888.25,24913.25,24938.25,24888.25,9.75,58.5,true,true,false,2026-02-23T08:46:00.000000,2026-02-23T08:46:00.000000,,100.0,200.0,60.0,5.5,3.4188,true,false,false
603,1h_FVG,FVG,LONG,2026-02-23T01:00:00.000000,2026-02-23,2026-02-23T08:46:00.000000,2026-02-23T08:48:00.000000,STOP,24844.25,24863.25,24853.75,19.0,24863.25,24843.0,24888.25,24913.25,24938.25,24888.25,20.25,121.5,true,true,false,2026-02-23T08:46:00.000000,2026-02-23T08:46:00.000000,,100.0,200.0,60.0,5.5,1.6461,true,false,false
613,30m_FVG,FVG,SHORT,2026-02-23T10:00:00.000000,2026-02-23,2026-02-23T10:29:00.000000,2026-02-23T10:38:00.000000,STOP,24781.75,24840.5,24811.12,58.75,24781.75,24841.75,24756.75,24731.75,24706.75,24781.75,60.0,360.0,true,false,false,2026-02-23T10:34:00.000000,,,25.0,50.0,33.0,7.5,0.1389,true,false,false
614,1h_FVG,FVG,SHORT,2026-02-23T10:00:00.000000,2026-02-23,2026-02-23T10:31:00.000000,2026-02-23T10:51:00.000000,STOP,24789.25,24857.75,24823.5,68.5,24789.25,24859.0,24764.25,24739.25,24714.25,24764.25,69.75,418.5,true,true,false,2026-02-23T10:31:00.000000,2026-02-23T10:48:00.000000,,100.0,200.0,55.75,0.0,0.4779,true,false,false
616,30m_FVG,FVG,LONG,2026-02-23T15:00:00.000000,2026-02-24,2026-02-24T08:31:00.000000,2026-02-24T08:32:00.000000,STOP,24714.75,24758.0,24736.38,43.25,24758.0,24713.5,24783.0,24808.0,24833.0,24783.0,44.5,267.0,true,true,false,2026-02-24T08:31:00.000000,2026-02-24T08:31:00.000000,,100.0,200.0,63.25,4.25,0.7491,true,false,false
617,1h_FVG,FVG,LONG,2026-02-23T15:00:00.000000,2026-02-24,2026-02-24T08:31:00.000000,2026-02-24T08:31:00.000000,STOP,24755.0,24758.0,24756.5,3.0,24758.0,24753.75,24783.0,24808.0,24833.0,24753.75,4.25,25.5,false,false,false,,,,-12.75,-25.5,63.25,4.25,-1.0,false,true,false
626,30m_FVG,FVG,LONG,2026-02-24T09:30:00.000000,2026-02-24,2026-02-24T09:57:00.000000,2026-02-24T10:13:00.000000,TP3,24964.25,24967.5,24965.88,3.25,24967.5,24963.0,24992.5,25017.5,25042.5,25042.5,4.5,27.0,true,true,true,2026-02-24T10:01:00.000000,2026-02-24T10:02:00.000000,2026-02-24T10:13:00.000000,150.0,300.0,79.75,0.0,11.1111,true,false,false
627,1h_FVG,FVG,LONG,2026-02-24T10:00:00.000000,2026-02-24,2026-02-24T10:34:00.000000,2026-02-24T11:07:00.000000,TP3,24964.25,24969.25,24966.75,5.0,24969.25,24963.0,24994.25,25019.25,25044.25,25044.25,6.25,37.5,true,true,true,2026-02-24T10:35:00.000000,2026-02-24T10:50:00.000000,2026-02-24T11:07:00.000000,150.0,300.0,76.25,0.0,8.0,true,false,false
639,30m_FVG,FVG,LONG,2026-02-25T09:00:00.000000,2026-02-25,2026-02-25T09:21:00.000000,2026-02-25T09:34:00.000000,STOP,25177.5,25282.75,25230.12,105.25,25282.75,25176.25,25307.75,25332.75,25357.75,25307.75,106.5,639.0,true,true,false,2026-02-25T09:22:00.000000,2026-02-25T09:28:00.000000,,100.0,200.0,58.75,0.0,0.313,true,false,false
640,1h_FVG,FVG,LONG,2026-02-25T09:00:00.000000,2026-02-25,2026-02-25T09:55:00.000000,2026-02-25T11:12:00.000000,TP3,25165.75,25264.5,25215.12,98.75,25264.5,25164.5,25289.5,25314.5,25339.5,25339.5,100.0,600.0,true,true,true,2026-02-25T09:58:00.000000,2026-02-25T10:31:00.000000,2026-02-25T11:12:00.000000,150.0,300.0,75.25,0.0,0.5,true,false,false
649,1h_FVG,FVG,LONG,2026-02-26T01:00:00.000000,2026-02-26,2026-02-26T08:30:00.000000,2026-02-26T08:30:00.000000,STOP,25309.75,25326.25,25318.0,16.5,25326.25,25308.5,25351.25,25376.25,25401.25,25308.5,17.75,106.5,false,false,false,,,,-53.25,-106.5,15.75,41.25,-1.0,false,true,false
656,30m_FVG,FVG,SHORT,2026-02-26T09:30:00.000000,2026-02-26,2026-02-26T09:52:00.000000,2026-02-26T10:03:00.000000,STOP,25026.75,25181.25,25104.0,154.5,25026.75,25182.5,25001.75,24976.75,24951.75,25026.75,155.75,934.5,true,false,false,2026-02-26T09:52:00.000000,,,25.0,50.0,46.25,0.25,0.0535,true,false,false
657,1h_FVG,FVG,SHORT,2026-02-26T10:00:00.000000,2026-02-26,2026-02-26T10:26:00.000000,2026-02-26T10:38:00.000000,TP3,25085.5,25181.25,25133.38,95.75,25085.5,25182.5,25060.5,25035.5,25010.5,25010.5,97.0,582.0,true,true,true,2026-02-26T10:27:00.000000,2026-02-26T10:36:00.000000,2026-02-26T10:38:00.000000,150.0,300.0,78.75,0.0,0.5155,true,false,false
668,30m_FVG,FVG,SHORT,2026-02-27T07:30:00.000000,2026-02-27,2026-02-27T08:33:00.000000,2026-02-27T08:33:00.000000,STOP,24883.25,24898.0,24890.62,14.75,24883.25,24899.25,24858.25,24833.25,24808.25,24899.25,16.0,96.0,false,false,false,,,,-48.0,-96.0,6.5,21.0,-1.0,false,true,false
687,30m_FVG,FVG,LONG,2026-03-02T11:00:00.000000,2026-03-02,2026-03-02T11:13:00.000000,2026-03-02T11:33:00.000000,STOP,24991.25,25007.5,24999.38,16.25,25007.5,24990.0,25032.5,25057.5,25082.5,25032.5,17.5,105.0,true,true,false,2026-03-02T11:14:00.000000,2026-03-02T11:15:00.000000,,100.0,200.0,69.0,0.0,1.9048,true,false,false
688,1h_FVG,FVG,LONG,2026-03-02T11:00:00.000000,2026-03-02,2026-03-02T11:13:00.000000,2026-03-02T11:33:00.000000,STOP,24958.5,25007.5,24983.0,49.0,25007.5,24957.25,25032.5,25057.5,25082.5,25032.5,50.25,301.5,true,true,false,2026-03-02T11:14:00.000000,2026-03-02T11:15:00.000000,,100.0,200.0,69.0,0.0,0.6633,true,false,false
706,30m_FVG,FVG,SHORT,2026-03-03T09:30:00.000000,2026-03-03,2026-03-03T09:40:00.000000,2026-03-03T09:41:00.000000,STOP,24472.75,24480.25,24476.5,7.5,24472.75,24481.5,24447.75,24422.75,24397.75,24447.75,8.75,52.5,true,true,false,2026-03-03T09:40:00.000000,2026-03-03T09:40:00.000000,,100.0,200.0,50.75,0.0,3.8095,true,false,false
707,30m_FVG,FVG,LONG,2026-03-03T10:30:00.000000,2026-03-03,2026-03-03T10:33:00.000000,2026-03-03T10:36:00.000000,TP3,24472.75,24563.25,24518.0,90.5,24563.25,24471.5,24588.25,24613.25,24638.25,24638.25,91.75,550.5,true,true,true,2026-03-03T10:33:00.000000,2026-03-03T10:34:00.000000,2026-03-03T10:36:00.000000,150.0,300.0,82.75,0.0,0.545,true,false,false
711,30m_FVG,FVG,LONG,2026-03-04T01:30:00.000000,2026-03-09,2026-03-09T09:06:00.000000,2026-03-09T09:06:00.000000,STOP,24590.0,24597.5,24593.75,7.5,24597.5,24588.75,24622.5,24647.5,24672.5,24588.75,8.75,52.5,false,false,false,,,,-26.25,-52.5,0.0,18.5,-1.0,false,true,false
720,4h_FVG,FVG,LONG,2026-03-04T08:00:00.000000,2026-03-04,2026-03-04T08:45:00.000000,2026-03-04T08:47:00.000000,TP3,24771.25,24826.0,24798.62,54.75,24826.0,24770.0,24851.0,24876.0,24901.0,24901.0,56.0,336.0,true,true,true,2026-03-04T08:46:00.000000,2026-03-04T08:46:00.000000,2026-03-04T08:47:00.000000,150.0,300.0,93.5,0.0,0.8929,true,false,false
721,30m_FVG,FVG,LONG,2026-03-04T09:30:00.000000,2026-03-04,2026-03-04T09:47:00.000000,2026-03-04T09:52:00.000000,STOP,24970.25,25036.75,25003.5,66.5,25036.75,24969.0,25061.75,25086.75,25111.75,25061.75,67.75,406.5,true,true,false,2026-03-04T09:49:00.000000,2026-03-04T09:51:00.000000,,100.0,200.0,50.25,0.0,0.492,true,false,false
722,1h_FVG,FVG,LONG,2026-03-04T10:00:00.000000,2026-03-04,2026-03-04T10:24:00.000000,2026-03-04T10:33:00.000000,TP3,24970.25,25051.0,25010.62,80.75,25051.0,24969.0,25076.0,25101.0,25126.0,25126.0,82.0,492.0,true,true,true,2026-03-04T10:25:00.000000,2026-03-04T10:26:00.000000,2026-03-04T10:33:00.000000,150.0,300.0,77.75,0.0,0.6098,true,false,false
735,30m_FVG,FVG,SHORT,2026-03-05T07:00:00.000000,2026-03-05,2026-03-05T08:33:00.000000,2026-03-05T08:33:00.000000,STOP,25076.0,25078.5,25077.25,2.5,25076.0,25079.75,25051.0,25026.0,25001.0,25079.75,3.75,22.5,false,false,false,,,,-11.25,-22.5,28.5,9.25,-1.0,false,true,false
736,1h_FVG,FVG,SHORT,2026-03-05T07:00:00.000000,2026-03-05,2026-03-05T08:33:00.000000,2026-03-05T08:34:00.000000,STOP,25076.0,25085.25,25080.62,9.25,25076.0,25086.5,25051.0,25026.0,25001.0,25076.0,10.5,63.0,true,false,false,2026-03-05T08:33:00.000000,,,25.0,50.0,28.5,19.0,0.7937,true,false,false
756,1h_FVG,FVG,SHORT,2026-03-06T08:00:00.000000,2026-03-06,2026-03-06T08:51:00.000000,2026-03-06T08:52:00.000000,STOP,24742.5,24805.5,24774.0,63.0,24742.5,24806.75,24717.5,24692.5,24667.5,24717.5,64.25,385.5,true,true,false,2026-03-06T08:51:00.000000,2026-03-06T08:51:00.000000,,100.0,200.0,57.25,0.0,0.5188,true,false,false
757,30m_FVG,FVG,LONG,2026-03-06T09:30:00.000000,2026-03-06,2026-03-06T09:52:00.000000,2026-03-06T09:55:00.000000,TP3,24742.5,24752.0,24747.25,9.5,24752.0,24741.25,24777.0,24802.0,24827.0,24827.0,10.75,64.5,true,true,true,2026-03-06T09:53:00.000000,2026-03-06T09:55:00.000000,2026-03-06T09:55:00.000000,150.0,300.0,98.5,0.0,4.6512,true,false,false
758,1h_FVG,FVG,LONG,2026-03-06T10:00:00.000000,2026-03-06,2026-03-06T10:23:00.000000,2026-03-06T10:26:00.000000,STOP,24742.5,24790.0,24766.25,47.5,24790.0,24741.25,24815.0,24840.0,24865.0,24815.0,48.75,292.5,true,true,false,2026-03-06T10:24:00.000000,2026-03-06T10:25:00.000000,,100.0,200.0,55.0,0.0,0.6838,true,false,false
778,30m_FVG,FVG,LONG,2026-03-09T09:30:00.000000,2026-03-09,2026-03-09T09:36:00.000000,2026-03-09T09:48:00.000000,STOP,24585.5,24590.25,24587.88,4.75,24590.25,24584.25,24615.25,24640.25,24665.25,24615.25,6.0,36.0,true,true,false,2026-03-09T09:38:00.000000,2026-03-09T09:46:00.000000,,100.0,200.0,51.75,0.0,5.5556,true,false,false
779,1h_FVG,FVG,LONG,2026-03-09T10:00:00.000000,2026-03-09,2026-03-09T10:01:00.000000,2026-03-09T10:26:00.000000,TP3,24585.5,24631.25,24608.38,45.75,24631.25,24584.25,24656.25,24681.25,24706.25,24706.25,47.0,282.0,true,true,true,2026-03-09T10:03:00.000000,2026-03-09T10:24:00.000000,2026-03-09T10:26:00.000000,150.0,300.0,96.5,0.0,1.0638,true,false,false
781,4h_FVG,FVG,LONG,2026-03-09T12:00:00.000000,2026-03-12,2026-03-12T08:32:00.000000,2026-03-12T08:46:00.000000,TP3,24525.25,24609.0,24567.12,83.75,24609.0,24524.0,24634.0,24659.0,24684.0,24684.0,85.0,510.0,true,true,true,2026-03-12T08:44:00.000000,2026-03-12T08:46:00.000000,2026-03-12T08:46:00.000000,150.0,300.0,111.0,36.5,0.5882,true,false,false
798,30m_FVG,FVG,LONG,2026-03-10T09:00:00.000000,2026-03-10,2026-03-10T09:13:00.000000,2026-03-10T09:28:00.000000,STOP,25024.75,25117.75,25071.25,93.0,25117.75,25023.5,25142.75,25167.75,25192.75,25142.75,94.25,565.5,true,true,false,2026-03-10T09:15:00.000000,2026-03-10T09:18:00.000000,,100.0,200.0,59.75,0.0,0.3537,true,false,false
799,1h_FVG,FVG,LONG,2026-03-10T09:00:00.000000,2026-03-10,2026-03-10T09:34:00.000000,2026-03-10T09:47:00.000000,STOP,25081.75,25109.75,25095.75,28.0,25109.75,25080.5,25134.75,25159.75,25184.75,25134.75,29.25,175.5,true,true,false,2026-03-10T09:37:00.000000,2026-03-10T09:42:00.000000,,100.0,200.0,62.5,0.0,1.1396,true,false,false
813,30m_FVG,FVG,LONG,2026-03-11T11:00:00.000000,2026-03-11,2026-03-11T11:19:00.000000,2026-03-11T11:31:00.000000,STOP,24953.0,24970.5,24961.75,17.5,24970.5,24951.75,24995.5,25020.5,25045.5,24995.5,18.75,112.5,true,true,false,2026-03-11T11:21:00.000000,2026-03-11T11:27:00.000000,,100.0,200.0,51.0,0.0,1.7778,true,false,false
840,1h_FVG,FVG,LONG,2026-03-13T04:00:00.000000,2026-03-13,2026-03-13T08:56:00.000000,2026-03-13T08:56:00.000000,STOP,24524.25,24525.25,24524.75,1.0,24525.25,24523.0,24550.25,24575.25,24600.25,24523.0,2.25,13.5,false,false,false,,,,-6.75,-13.5,5.75,30.25,-1.0,false,true,false
844,30m_FVG,FVG,SHORT,2026-03-13T09:00:00.000000,2026-03-13,2026-03-13T09:14:00.000000,2026-03-13T09:24:00.000000,TP3,24569.25,24634.0,24601.62,64.75,24569.25,24635.25,24544.25,24519.25,24494.25,24494.25,66.0,396.0,true,true,true,2026-03-13T09:15:00.000000,2026-03-13T09:20:00.000000,2026-03-13T09:24:00.000000,150.0,300.0,91.5,0.0,0.7576,true,false,false
845,1h_FVG,FVG,SHORT,2026-03-13T09:00:00.000000,2026-03-13,2026-03-13T09:14:00.000000,2026-03-13T09:24:00.000000,TP3,24569.25,24611.0,24590.12,41.75,24569.25,24612.25,24544.25,24519.25,24494.25,24494.25,43.0,258.0,true,true,true,2026-03-13T09:15:00.000000,2026-03-13T09:20:00.000000,2026-03-13T09:24:00.000000,150.0,300.0,91.5,0.0,1.1628,true,false,false
856,30m_FVG,FVG,LONG,2026-03-17T07:30:00.000000,2026-03-17,2026-03-17T09:36:00.000000,2026-03-17T09:55:00.000000,STOP,24940.25,24964.0,24952.12,23.75,24964.0,24939.0,24989.0,25014.0,25039.0,24989.0,25.0,150.0,true,true,false,2026-03-17T09:44:00.000000,2026-03-17T09:51:00.000000,,100.0,200.0,50.5,12.75,1.3333,true,false,false
858,4h_FVG,FVG,LONG,2026-03-17T08:00:00.000000,2026-03-17,2026-03-17T10:07:00.000000,2026-03-17T10:24:00.000000,TP3,24850.0,24946.25,24898.12,96.25,24946.25,24848.75,24971.25,24996.25,25021.25,25021.25,97.5,585.0,true,true,true,2026-03-17T10:08:00.000000,2026-03-17T10:11:00.000000,2026-03-17T10:24:00.000000,150.0,300.0,80.0,0.0,0.5128,true,false,false
859,30m_FVG,FVG,SHORT,2026-03-17T09:30:00.000000,2026-03-17,2026-03-17T09:31:00.000000,2026-03-17T09:36:00.000000,TP3,25032.25,25036.5,25034.38,4.25,25032.25,25037.75,25007.25,24982.25,24957.25,24957.25,5.5,33.0,true,true,true,2026-03-17T09:32:00.000000,2026-03-17T09:35:00.000000,2026-03-17T09:36:00.000000,150.0,300.0,79.25,0.0,9.0909,true,false,false
877,30m_FVG,FVG,SHORT,2026-03-18T08:30:00.000000,2026-03-18,2026-03-18T08:59:00.000000,2026-03-18T09:00:00.000000,STOP,24883.25,24904.25,24893.75,21.0,24883.25,24905.5,24858.25,24833.25,24808.25,24905.5,22.25,133.5,false,false,false,,,,-66.75,-133.5,17.75,26.75,-1.0,false,true,false
902,4h_FVG,FVG,SHORT,2026-03-20T08:00:00.000000,2026-03-20,2026-03-20T10:20:00.000000,2026-03-20T10:31:00.000000,TP3,24356.75,24408.5,24382.62,51.75,24356.75,24409.75,24331.75,24306.75,24281.75,24281.75,53.0,318.0,true,true,true,2026-03-20T10:22:00.000000,2026-03-20T10:26:00.000000,2026-03-20T10:31:00.000000,150.0,300.0,94.25,0.0,0.9434,true,false,false
903,30m_FVG,FVG,SHORT,2026-03-20T11:00:00.000000,2026-03-20,2026-03-20T11:01:00.000000,2026-03-20T11:07:00.000000,STOP,24292.5,24301.5,24297.0,9.0,24292.5,24302.75,24267.5,24242.5,24217.5,24267.5,10.25,61.5,true,true,false,2026-03-20T11:05:00.000000,2026-03-20T11:05:00.000000,,100.0,200.0,66.75,0.0,3.252,true,false,false
921,4h_FVG,FVG,LONG,2026-03-23T08:00:00.000000,2026-03-23,2026-03-23T10:29:00.000000,2026-03-23T10:30:00.000000,STOP,23975.75,24308.5,24142.12,332.75,24308.5,23974.5,24333.5,24358.5,24383.5,24333.5,334.0,2004.0,true,true,false,2026-03-23T10:29:00.000000,2026-03-23T10:29:00.000000,,100.0,200.0,53.5,0.0,0.0998,true,false,false
922,30m_FVG,FVG,SHORT,2026-03-23T10:00:00.000000,2026-03-23,2026-03-23T10:12:00.000000,2026-03-23T10:20:00.000000,TP3,24465.5,24597.25,24531.38,131.75,24465.5,24598.5,24440.5,24415.5,24390.5,24390.5,133.0,798.0,true,true,true,2026-03-23T10:12:00.000000,2026-03-23T10:17:00.000000,2026-03-23T10:20:00.000000,150.0,300.0,76.5,0.0,0.3759,true,false,false
923,1h_FVG,FVG,SHORT,2026-03-23T10:00:00.000000,2026-03-23,2026-03-23T10:12:00.000000,2026-03-23T10:20:00.000000,TP3,24465.5,24527.5,24496.5,62.0,24465.5,24528.75,24440.5,24415.5,24390.5,24390.5,63.25,379.5,true,true,true,2026-03-23T10:12:00.000000,2026-03-23T10:17:00.000000,2026-03-23T10:20:00.000000,150.0,300.0,76.5,0.0,0.7905,true,false,false
948,30m_FVG,FVG,SHORT,2026-03-25T09:30:00.000000,2026-03-25,2026-03-25T09:33:00.000000,2026-03-25T09:41:00.000000,TP3,24444.75,24456.5,24450.62,11.75,24444.75,24457.75,24419.75,24394.75,24369.75,24369.75,13.0,78.0,true,true,true,2026-03-25T09:35:00.000000,2026-03-25T09:38:00.000000,2026-03-25T09:41:00.000000,150.0,300.0,86.0,0.0,3.8462,true,false,false
964,30m_FVG,FVG,SHORT,2026-03-26T10:30:00.000000,2026-03-26,2026-03-26T10:36:00.000000,2026-03-26T11:00:00.000000,STOP,24014.5,24051.25,24032.88,36.75,24014.5,24052.5,23989.5,23964.5,23939.5,24014.5,38.0,228.0,true,false,false,2026-03-26T10:39:00.000000,,,25.0,50.0,44.5,2.75,0.2193,true,false,false
965,1h_FVG,FVG,SHORT,2026-03-26T11:00:00.000000,2026-03-26,2026-03-26T11:01:00.000000,2026-03-26T11:24:00.000000,TP3,24018.0,24051.25,24034.62,33.25,24018.0,24052.5,23993.0,23968.0,23943.0,23943.0,34.5,207.0,true,true,true,2026-03-26T11:04:00.000000,2026-03-26T11:14:00.000000,2026-03-26T11:24:00.000000,150.0,300.0,78.0,0.0,1.4493,true,false,false
986,4h_FVG,FVG,SHORT,2026-03-27T08:00:00.000000,2026-03-27,2026-03-27T09:37:00.000000,2026-03-27T09:40:00.000000,TP3,23610.5,23710.0,23660.25,99.5,23610.5,23711.25,23585.5,23560.5,23535.5,23535.5,100.75,604.5,true,true,true,2026-03-27T09:37:00.000000,2026-03-27T09:39:00.000000,2026-03-27T09:40:00.000000,150.0,300.0,78.5,0.0,0.4963,true,false,false
987,30m_FVG,FVG,SHORT,2026-03-27T10:30:00.000000,2026-03-27,2026-03-27T10:50:00.000000,2026-03-27T11:06:00.000000,STOP,23515.0,23518.75,23516.88,3.75,23515.0,23520.0,23490.0,23465.0,23440.0,23490.0,5.0,30.0,true,true,false,2026-03-27T10:51:00.000000,2026-03-27T11:00:00.000000,,100.0,200.0,69.5,0.0,6.6667,true,false,false
997,30m_FVG,FVG,LONG,2026-03-29T21:00:00.000000,2026-03-30,2026-03-30T11:13:00.000000,2026-03-30T11:15:00.000000,STOP,23231.25,23250.25,23240.75,19.0,23250.25,23230.0,23275.25,23300.25,23325.25,23230.0,20.25,121.5,false,false,false,,,,-60.75,-121.5,13.25,29.0,-1.0,false,true,false
998,1h_FVG,FVG,LONG,2026-03-29T21:00:00.000000,2026-03-30,2026-03-30T11:13:00.000000,2026-03-30T11:22:00.000000,STOP,23210.0,23250.25,23230.12,40.25,23250.25,23208.75,23275.25,23300.25,23325.25,23208.75,41.5,249.0,false,false,false,,,,-124.5,-249.0,13.25,41.75,-1.0,false,true,false
1025,30m_FVG,FVG,LONG,2026-03-31T10:30:00.000000,2026-03-31,2026-03-31T10:35:00.000000,2026-03-31T10:38:00.000000,TP3,23520.75,23531.25,23526.0,10.5,23531.25,23519.5,23556.25,23581.25,23606.25,23606.25,11.75,70.5,true,true,true,2026-03-31T10:36:00.000000,2026-03-31T10:38:00.000000,2026-03-31T10:38:00.000000,150.0,300.0,83.25,0.0,4.2553,true,false,false
1026,30m_FVG,FVG,LONG,2026-03-31T11:00:00.000000,2026-03-31,2026-03-31T11:09:00.000000,2026-03-31T11:10:00.000000,STOP,23568.0,23761.0,23664.5,193.0,23761.0,23566.75,23786.0,23811.0,23836.0,23786.0,194.25,1165.5,true,true,false,2026-03-31T11:09:00.000000,2026-03-31T11:09:00.000000,,100.0,200.0,66.75,0.0,0.1716,true,false,false
1046,30m_FVG,FVG,LONG,2026-04-01T09:00:00.000000,2026-04-01,2026-04-01T09:29:00.000000,2026-04-01T09:56:00.000000,TP3,24210.75,24248.5,24229.62,37.75,24248.5,24209.5,24273.5,24298.5,24323.5,24323.5,39.0,234.0,true,true,true,2026-04-01T09:35:00.000000,2026-04-01T09:45:00.000000,2026-04-01T09:56:00.000000,150.0,300.0,77.25,18.75,1.2821,true,false,false
1047,1h_FVG,FVG,LONG,2026-04-01T09:00:00.000000,2026-04-01,2026-04-01T09:30:00.000000,2026-04-01T09:53:00.000000,TP3,24194.75,24229.75,24212.25,35.0,24229.75,24193.5,24254.75,24279.75,24304.75,24304.75,36.25,217.5,true,true,true,2026-04-01T09:31:00.000000,2026-04-01T09:35:00.000000,2026-04-01T09:53:00.000000,150.0,300.0,76.25,0.0,1.3793,true,false,false
1048,30m_FVG,FVG,LONG,2026-04-01T10:00:00.000000,2026-04-01,2026-04-01T10:16:00.000000,2026-04-01T10:31:00.000000,STOP,24286.75,24294.5,24290.62,7.75,24294.5,24285.5,24319.5,24344.5,24369.5,24294.5,9.0,54.0,true,false,false,2026-04-01T10:19:00.000000,,,25.0,50.0,35.25,4.5,0.9259,true,false,false
1049,1h_FVG,FVG,LONG,2026-04-01T10:00:00.000000,2026-04-01,2026-04-01T10:32:00.000000,2026-04-01T11:34:00.000000,STOP,24270.0,24288.25,24279.12,18.25,24288.25,24268.75,24313.25,24338.25,24363.25,24313.25,19.5,117.0,true,true,false,2026-04-01T10:35:00.000000,2026-04-01T11:03:00.000000,,100.0,200.0,60.0,0.0,1.7094,true,false,false
1068,30m_FVG,FVG,LONG,2026-04-02T09:00:00.000000,2026-04-02,2026-04-02T09:03:00.000000,2026-04-02T09:07:00.000000,STOP,24004.25,24105.0,24054.62,100.75,24105.0,24003.0,24130.0,24155.0,24180.0,24130.0,102.0,612.0,true,true,false,2026-04-02T09:03:00.000000,2026-04-02T09:04:00.000000,,100.0,200.0,69.75,0.0,0.3268,true,false,false
1069,1h_FVG,FVG,LONG,2026-04-02T09:00:00.000000,2026-04-02,2026-04-02T09:51:00.000000,2026-04-02T10:01:00.000000,TP3,23908.25,24089.0,23998.62,180.75,24089.0,23907.0,24114.0,24139.0,24164.0,24164.0,182.0,1092.0,true,true,true,2026-04-02T09:51:00.000000,2026-04-02T09:54:00.000000,2026-04-02T10:01:00.000000,150.0,300.0,77.25,0.0,0.2747,true,false,false
1109,30m_FVG,FVG,LONG,2026-04-07T10:30:00.000000,2026-04-07,2026-04-07T10:39:00.000000,2026-04-07T10:59:00.000000,STOP,24133.0,24175.25,24154.12,42.25,24175.25,24131.75,24200.25,24225.25,24250.25,24200.25,43.5,261.0,true,true,false,2026-04-07T10:41:00.000000,2026-04-07T10:46:00.000000,,100.0,200.0,66.5,0.0,0.7663,true,false,false
1110,1h_FVG,FVG,LONG,2026-04-07T11:00:00.000000,2026-04-07,2026-04-07T11:21:00.000000,2026-04-07T11:35:00.000000,TP3,24133.0,24169.75,24151.38,36.75,24169.75,24131.75,24194.75,24219.75,24244.75,24244.75,38.0,228.0,true,true,true,2026-04-07T11:26:00.000000,2026-04-07T11:34:00.000000,2026-04-07T11:35:00.000000,150.0,300.0,102.0,0.0,1.3158,true,false,false
1125,30m_FVG,FVG,SHORT,2026-04-08T08:00:00.000000,2026-04-08,2026-04-08T10:03:00.000000,2026-04-08T10:32:00.000000,STOP,25105.0,25186.75,25145.88,81.75,25105.0,25188.0,25080.0,25055.0,25030.0,25105.0,83.0,498.0,true,false,false,2026-04-08T10:14:00.000000,,,25.0,50.0,43.25,11.0,0.1004,true,false,false
1126,1h_FVG,FVG,SHORT,2026-04-08T08:00:00.000000,2026-04-08,2026-04-08T10:03:00.000000,2026-04-08T10:32:00.000000,STOP,25105.0,25155.0,25130.0,50.0,25105.0,25156.25,25080.0,25055.0,25030.0,25105.0,51.25,307.5,true,false,false,2026-04-08T10:14:00.000000,,,25.0,50.0,43.25,11.0,0.1626,true,false,false
1127,30m_FVG,FVG,LONG,2026-04-08T10:00:00.000000,2026-04-08,2026-04-08T10:19:00.000000,2026-04-08T10:41:00.000000,TP3,25044.0,25061.75,25052.88,17.75,25061.75,25042.75,25086.75,25111.75,25136.75,25136.75,19.0,114.0,true,true,true,2026-04-08T10:21:00.000000,2026-04-08T10:33:00.000000,2026-04-08T10:41:00.000000,150.0,300.0,75.0,0.0,2.6316,true,false,false
1136,30m_FVG,FVG,LONG,2026-04-09T10:00:00.000000,2026-04-09,2026-04-09T10:36:00.000000,2026-04-09T11:30:00.000000,STOP,25105.75,25188.5,25147.12,82.75,25188.5,25104.5,25213.5,25238.5,25263.5,25213.5,84.0,504.0,true,true,false,2026-04-09T11:06:00.000000,2026-04-09T11:13:00.000000,,100.0,200.0,64.5,26.75,0.3968,true,false,false
