signal_id,signal_time,entry_time,exit_time,year,trade_date,side,fib_entry,target_r,entry_price,stop_price,target_price,risk_points,result,pnl_points,bars_held,mfe_points,mae_points,exit_reason,orb_high,orb_low,signal_open,signal_high,signal_low,signal_close,signal_volume,body_pct,bias15,ema200,vwap
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:00:00.000000,2020,2020-03-13,SHORT,fib382,1.0,7492.263,7522.25,7462.276,29.98700000000008,WIN,29.98700000000008,1,47.51299999999992,-14.98700000000008,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:00:00.000000,2020,2020-03-13,SHORT,fib382,1.5,7492.263,7522.25,7447.282499999999,29.98700000000008,WIN,44.98050000000012,1,47.51299999999992,-14.98700000000008,target,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:10:00.000000,2020,2020-03-13,SHORT,fib382,2.0,7492.263,7522.25,7432.289,29.98700000000008,LOSS,-29.98700000000008,3,47.51299999999992,-32.73700000000008,stop,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:10:00.000000,2020,2020-03-13,SHORT,fib50,1.0,7483.0,7522.25,7443.75,39.25,LOSS,-39.25,3,38.25,-42.0,stop,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:10:00.000000,2020,2020-03-13,SHORT,fib50,1.5,7483.0,7522.25,7424.125,39.25,LOSS,-39.25,3,38.25,-42.0,stop,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
16,2020-03-13T08:55:00.000000,2020-03-13T09:00:00.000000,2020-03-13T09:10:00.000000,2020,2020-03-13,SHORT,fib50,2.0,7483.0,7522.25,7404.5,39.25,LOSS,-39.25,3,38.25,-42.0,stop,7601.75,7500.75,7515.25,7522.25,7443.75,7445.5,5671.0,88.85350318471338,-1,7455.837115306927,7526.94338078313
21,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T11:10:00.000000,2020,2020-03-17,LONG,fib382,1.0,7258.223,7229.0,7287.446,29.222999999999956,WIN,29.222999999999956,1,33.527000000000044,-22.972999999999956,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
21,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T11:15:00.000000,2020,2020-03-17,LONG,fib382,1.5,7258.223,7229.0,7302.0575,29.222999999999956,LOSS,-29.222999999999956,2,33.527000000000044,-42.972999999999956,stop,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
21,2020-03-17T09:05:00.000000,2020-03-17T11:10:00.000000,2020-03-17T11:15:00.000000,2020,2020-03-17,LONG,fib382,2.0,7258.223,7229.0,7316.669,29.222999999999956,LOSS,-29.222999999999956,2,33.527000000000044,-42.972999999999956,stop,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
21,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T09:35:00.000000,2020,2020-03-17,LONG,fib50,1.0,7267.25,7229.0,7305.5,38.25,WIN,38.25,1,73.75,-2.0,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
21,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T09:35:00.000000,2020,2020-03-17,LONG,fib50,1.5,7267.25,7229.0,7324.625,38.25,WIN,57.375,1,73.75,-2.0,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
21,2020-03-17T09:05:00.000000,2020-03-17T09:35:00.000000,2020-03-17T09:40:00.000000,2020,2020-03-17,LONG,fib50,2.0,7267.25,7229.0,7343.75,38.25,WIN,76.5,2,78.75,-2.0,target,7187.75,7106.0,7231.75,7305.5,7229.0,7304.0,9562.0,94.44444444444444,1,7211.897513439554,7132.44677921177
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:15:00.000000,2020,2020-03-17,LONG,fib382,1.0,7460.546,7430.75,7490.342000000001,29.796000000000276,WIN,29.796000000000276,1,74.95399999999972,-15.296000000000276,target,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:15:00.000000,2020,2020-03-17,LONG,fib382,1.5,7460.546,7430.75,7505.240000000001,29.796000000000276,WIN,44.694000000000415,1,74.95399999999972,-15.296000000000276,target,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:15:00.000000,2020,2020-03-17,LONG,fib382,2.0,7460.546,7430.75,7520.138000000001,29.796000000000276,WIN,59.59200000000055,1,74.95399999999972,-15.296000000000276,target,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:15:00.000000,2020,2020-03-17,LONG,fib50,1.0,7469.75,7430.75,7508.75,39.0,WIN,39.0,1,65.75,-24.5,target,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:15:00.000000,2020,2020-03-17,LONG,fib50,1.5,7469.75,7430.75,7528.25,39.0,WIN,58.5,1,65.75,-24.5,target,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
22,2020-03-17T10:05:00.000000,2020-03-17T10:15:00.000000,2020-03-17T10:20:00.000000,2020,2020-03-17,LONG,fib50,2.0,7469.75,7430.75,7547.75,39.0,LOSS,-39.0,2,65.75,-61.0,stop,7187.75,7106.0,7432.75,7508.75,7430.75,7505.0,7255.0,92.62820512820514,1,7229.718687274226,7191.28088965979
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib382,1.0,7613.0355,7643.5,7582.571,30.464500000000044,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib382,1.5,7613.0355,7643.5,7567.33875,30.464500000000044,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib382,2.0,7613.0355,7643.5,7552.1065,30.464500000000044,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib50,1.0,7603.625,7643.5,7563.75,39.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib50,1.5,7603.625,7643.5,7543.8125,39.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
31,2020-03-27T13:50:00.000000,,,2020,2020-03-27,SHORT,fib50,2.0,7603.625,7643.5,7523.875,39.875,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,7625.25,7585.75,7643.5,7643.5,7563.75,7564.75,11743.0,98.7460815047022,-1,7679.323251656195,7661.636915449033
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib382,1.0,10847.451,10874.0,10820.901999999998,26.549000000000888,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib382,1.5,10847.451,10874.0,10807.627499999999,26.549000000000888,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib382,2.0,10847.451,10874.0,10794.352999999997,26.549000000000888,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib50,1.0,10839.25,10874.0,10804.5,34.75,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib50,1.5,10839.25,10874.0,10787.125,34.75,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
35,2020-07-13T13:00:00.000000,,,2020,2020-07-13,SHORT,fib50,2.0,10839.25,10874.0,10769.75,34.75,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,11014.25,10975.5,10870.5,10874.0,10804.5,10805.5,11380.0,93.5251798561151,-1,10921.176147544573,10945.107445563568
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib382,1.0,10840.3635,10812.0,10868.726999999999,28.363499999999476,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib382,1.5,10840.3635,10812.0,10882.908749999999,28.363499999999476,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib382,2.0,10840.3635,10812.0,10897.090499999998,28.363499999999476,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib50,1.0,10849.125,10812.0,10886.25,37.125,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib50,1.5,10849.125,10812.0,10904.8125,37.125,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
39,2020-07-30T14:30:00.000000,,,2020,2020-07-30,LONG,fib50,2.0,10849.125,10812.0,10923.375,37.125,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,10599.0,10550.75,10812.0,10886.25,10812.0,10885.0,5988.0,98.31649831649831,1,10644.72787325619,10633.929307605793
45,2020-10-20T13:05:00.000000,2020-10-20T18:20:00.000000,2020-10-20T20:15:00.000000,2020,2020-10-20,SHORT,fib382,1.0,11726.572,11756.75,11696.394,30.177999999999884,LOSS,-2.4279999999998836,24,20.072000000000116,-12.927999999999884,time_exit,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
45,2020-10-20T13:05:00.000000,2020-10-20T18:20:00.000000,2020-10-20T20:15:00.000000,2020,2020-10-20,SHORT,fib382,1.5,11726.572,11756.75,11681.305,30.177999999999884,LOSS,-2.4279999999998836,24,20.072000000000116,-12.927999999999884,time_exit,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
45,2020-10-20T13:05:00.000000,2020-10-20T18:20:00.000000,2020-10-20T20:15:00.000000,2020,2020-10-20,SHORT,fib382,2.0,11726.572,11756.75,11666.216,30.177999999999884,LOSS,-2.4279999999998836,24,20.072000000000116,-12.927999999999884,time_exit,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
45,2020-10-20T13:05:00.000000,2020-10-20T13:40:00.000000,2020-10-20T13:40:00.000000,2020,2020-10-20,SHORT,fib50,1.0,11717.25,11756.75,11677.75,39.5,WIN,39.5,1,41.5,-2.25,target,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
45,2020-10-20T13:05:00.000000,2020-10-20T13:40:00.000000,2020-10-20T14:00:00.000000,2020,2020-10-20,SHORT,fib50,1.5,11717.25,11756.75,11658.0,39.5,WIN,59.25,5,95.5,-2.25,target,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
45,2020-10-20T13:05:00.000000,2020-10-20T13:40:00.000000,2020-10-20T14:00:00.000000,2020,2020-10-20,SHORT,fib50,2.0,11717.25,11756.75,11638.25,39.5,WIN,79.0,5,95.5,-2.25,target,11708.0,11655.25,11754.0,11756.75,11677.75,11683.25,10341.0,89.55696202531645,-1,11719.148728428876,11696.938340406004
49,2021-02-23T11:35:00.000000,2021-02-23T12:10:00.000000,2021-02-23T12:15:00.000000,2021,2021-02-23,SHORT,fib382,1.0,12968.1645,12995.0,12941.329000000002,26.83549999999923,LOSS,-26.83549999999923,2,19.66450000000077,-33.83549999999923,stop,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
49,2021-02-23T11:35:00.000000,2021-02-23T12:10:00.000000,2021-02-23T12:15:00.000000,2021,2021-02-23,SHORT,fib382,1.5,12968.1645,12995.0,12927.911250000001,26.83549999999923,LOSS,-26.83549999999923,2,19.66450000000077,-33.83549999999923,stop,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
49,2021-02-23T11:35:00.000000,2021-02-23T12:10:00.000000,2021-02-23T12:15:00.000000,2021,2021-02-23,SHORT,fib382,2.0,12968.1645,12995.0,12914.493500000002,26.83549999999923,LOSS,-26.83549999999923,2,19.66450000000077,-33.83549999999923,stop,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
49,2021-02-23T11:35:00.000000,2021-02-23T12:00:00.000000,2021-02-23T12:00:00.000000,2021,2021-02-23,SHORT,fib50,1.0,12959.875,12995.0,12924.75,35.125,WIN,35.125,1,74.875,-2.375,target,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
49,2021-02-23T11:35:00.000000,2021-02-23T12:00:00.000000,2021-02-23T12:00:00.000000,2021,2021-02-23,SHORT,fib50,1.5,12959.875,12995.0,12907.1875,35.125,WIN,52.6875,1,74.875,-2.375,target,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
49,2021-02-23T11:35:00.000000,2021-02-23T12:00:00.000000,2021-02-23T12:00:00.000000,2021,2021-02-23,SHORT,fib50,2.0,12959.875,12995.0,12889.625,35.125,WIN,70.25,1,74.875,-2.375,target,13016.25,12824.5,12994.75,12995.0,12924.75,12929.25,8837.0,93.23843416370107,-1,13114.789936676974,12991.780250867101
50,2021-03-03T09:10:00.000000,2021-03-03T09:45:00.000000,2021-03-03T09:45:00.000000,2021,2021-03-03,SHORT,fib382,1.0,12889.6675,12919.75,12859.585,30.082500000000437,WIN,30.082500000000437,1,61.66749999999956,-15.082500000000437,target,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
50,2021-03-03T09:10:00.000000,2021-03-03T09:45:00.000000,2021-03-03T09:45:00.000000,2021,2021-03-03,SHORT,fib382,1.5,12889.6675,12919.75,12844.543749999999,30.082500000000437,WIN,45.123750000000655,1,61.66749999999956,-15.082500000000437,target,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
50,2021-03-03T09:10:00.000000,2021-03-03T09:45:00.000000,2021-03-03T09:45:00.000000,2021,2021-03-03,SHORT,fib382,2.0,12889.6675,12919.75,12829.502499999999,30.082500000000437,WIN,60.16500000000087,1,61.66749999999956,-15.082500000000437,target,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
50,2021-03-03T09:10:00.000000,2021-03-03T09:25:00.000000,2021-03-03T09:25:00.000000,2021,2021-03-03,SHORT,fib50,1.0,12880.375,12919.75,12841.0,39.375,WIN,39.375,1,41.125,-7.125,target,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
50,2021-03-03T09:10:00.000000,2021-03-03T09:25:00.000000,2021-03-03T09:30:00.000000,2021,2021-03-03,SHORT,fib50,1.5,12880.375,12919.75,12821.3125,39.375,WIN,59.0625,2,59.125,-7.125,target,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
50,2021-03-03T09:10:00.000000,2021-03-03T09:25:00.000000,2021-03-03T10:00:00.000000,2021,2021-03-03,SHORT,fib50,2.0,12880.375,12919.75,12801.625,39.375,LOSS,-39.375,8,59.125,-52.375,stop,13052.0,12929.25,12915.75,12919.75,12841.0,12842.25,13351.0,93.33333333333333,-1,13111.95857064427,13014.329401674679
61,2021-11-15T10:40:00.000000,2021-11-15T11:40:00.000000,2021-11-15T13:35:00.000000,2021,2021-11-15,SHORT,fib382,1.0,16148.1675,16178.25,16118.085,30.082500000000437,WIN,5.667499999999563,24,27.667499999999563,-13.582500000000437,time_exit,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
61,2021-11-15T10:40:00.000000,2021-11-15T11:40:00.000000,2021-11-15T13:35:00.000000,2021,2021-11-15,SHORT,fib382,1.5,16148.1675,16178.25,16103.043749999999,30.082500000000437,WIN,5.667499999999563,24,27.667499999999563,-13.582500000000437,time_exit,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
61,2021-11-15T10:40:00.000000,2021-11-15T11:40:00.000000,2021-11-15T13:35:00.000000,2021,2021-11-15,SHORT,fib382,2.0,16148.1675,16178.25,16088.002499999999,30.082500000000437,WIN,5.667499999999563,24,27.667499999999563,-13.582500000000437,time_exit,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
61,2021-11-15T10:40:00.000000,2021-11-15T11:00:00.000000,2021-11-15T11:20:00.000000,2021,2021-11-15,SHORT,fib50,1.0,16138.875,16178.25,16099.5,39.375,WIN,39.375,5,56.625,-4.375,target,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
61,2021-11-15T10:40:00.000000,2021-11-15T11:00:00.000000,2021-11-15T12:55:00.000000,2021,2021-11-15,SHORT,fib50,1.5,16138.875,16178.25,16079.8125,39.375,WIN,8.375,24,56.625,-22.875,time_exit,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
61,2021-11-15T10:40:00.000000,2021-11-15T11:00:00.000000,2021-11-15T12:55:00.000000,2021,2021-11-15,SHORT,fib50,2.0,16138.875,16178.25,16060.125,39.375,WIN,8.375,24,56.625,-22.875,time_exit,16254.25,16211.5,16174.75,16178.25,16099.5,16105.0,14746.0,88.57142857142857,-1,16207.323472462289,16197.393649830015
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib382,1.0,16451.496,16479.0,16423.992,27.504000000000815,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib382,1.5,16451.496,16479.0,16410.239999999998,27.504000000000815,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib382,2.0,16451.496,16479.0,16396.487999999998,27.504000000000815,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib50,1.0,16443.0,16479.0,16407.0,36.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib50,1.5,16443.0,16479.0,16389.0,36.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
62,2021-11-22T14:50:00.000000,,,2021,2021-11-22,SHORT,fib50,2.0,16443.0,16479.0,16371.0,36.0,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,16711.5,16638.25,16479.0,16479.0,16407.0,16411.5,18424.0,93.75,-1,16596.302603540422,16597.517894673525
70,2021-12-17T09:45:00.000000,2021-12-17T10:35:00.000000,2021-12-17T10:40:00.000000,2021,2021-12-17,LONG,fib382,1.0,15835.5545,15807.0,15864.109,28.55450000000019,LOSS,-28.55450000000019,2,17.94549999999981,-48.80450000000019,stop,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
70,2021-12-17T09:45:00.000000,2021-12-17T10:35:00.000000,2021-12-17T10:40:00.000000,2021,2021-12-17,LONG,fib382,1.5,15835.5545,15807.0,15878.38625,28.55450000000019,LOSS,-28.55450000000019,2,17.94549999999981,-48.80450000000019,stop,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
70,2021-12-17T09:45:00.000000,2021-12-17T10:35:00.000000,2021-12-17T10:40:00.000000,2021,2021-12-17,LONG,fib382,2.0,15835.5545,15807.0,15892.6635,28.55450000000019,LOSS,-28.55450000000019,2,17.94549999999981,-48.80450000000019,stop,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
70,2021-12-17T09:45:00.000000,2021-12-17T10:30:00.000000,2021-12-17T10:30:00.000000,2021,2021-12-17,LONG,fib50,1.0,15844.375,15807.0,15881.75,37.375,WIN,37.375,1,86.625,-0.625,target,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
70,2021-12-17T09:45:00.000000,2021-12-17T10:30:00.000000,2021-12-17T10:30:00.000000,2021,2021-12-17,LONG,fib50,1.5,15844.375,15807.0,15900.4375,37.375,WIN,56.0625,1,86.625,-0.625,target,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
70,2021-12-17T09:45:00.000000,2021-12-17T10:30:00.000000,2021-12-17T10:30:00.000000,2021,2021-12-17,LONG,fib50,2.0,15844.375,15807.0,15919.125,37.375,WIN,74.75,1,86.625,-0.625,target,15791.25,15657.0,15811.75,15881.75,15807.0,15881.5,13029.0,93.31103678929766,1,15813.421904810055,15750.342517233938
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:30:00.000000,2022,2022-01-19,SHORT,fib382,1.0,15169.965,15195.75,15144.18,25.784999999999854,WIN,25.784999999999854,1,49.715000000000146,-3.5349999999998545,target,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:30:00.000000,2022,2022-01-19,SHORT,fib382,1.5,15169.965,15195.75,15131.2875,25.784999999999854,WIN,38.67749999999978,1,49.715000000000146,-3.5349999999998545,target,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:35:00.000000,2022,2022-01-19,SHORT,fib382,2.0,15169.965,15195.75,15118.395,25.784999999999854,WIN,51.56999999999971,2,58.465000000000146,-3.5349999999998545,target,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:30:00.000000,2022,2022-01-19,SHORT,fib50,1.0,15162.0,15195.75,15128.25,33.75,WIN,33.75,1,41.75,-11.5,target,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:50:00.000000,2022,2022-01-19,SHORT,fib50,1.5,15162.0,15195.75,15111.375,33.75,LOSS,-33.75,5,50.5,-38.5,stop,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
78,2022-01-19T10:10:00.000000,2022-01-19T10:30:00.000000,2022-01-19T10:50:00.000000,2022,2022-01-19,SHORT,fib50,2.0,15162.0,15195.75,15094.5,33.75,LOSS,-33.75,5,50.5,-38.5,stop,15339.5,15251.25,15195.75,15195.75,15128.25,15129.5,11583.0,98.14814814814815,-1,15229.81504232432,15254.260057980397
