ts,symbol,close,prev_symbol,prev_close,gap_minutes,close_change,symbol_changed
2020-12-08T23:00:00.000000,NQZ0,12666.25,NQZ0,12647.5,61.0,18.75,false
2020-12-09T21:30:00.000000,NQZ0,12343.75,NQZ0,12345.75,16.0,-2.0,false
2020-12-09T23:00:00.000000,NQZ0,12347.75,NQZ0,12351.75,61.0,-4.0,false
2020-12-10T21:30:00.000000,NQZ0,12395.0,NQZ0,12386.25,16.0,8.75,false
2020-12-10T23:00:00.000000,NQZ0,12383.25,NQZ0,12388.5,61.0,-5.25,false
2020-12-11T21:30:00.000000,NQZ0,12367.0,NQZ0,12366.0,16.0,1.0,false
2020-12-13T23:00:00.000000,NQH1,12431.0,NQZ0,12365.5,2941.0,65.5,true
2020-12-14T21:30:00.000000,NQH1,12466.25,NQH1,12468.5,16.0,-2.25,false
2020-12-14T23:00:00.000000,NQH1,12477.75,NQH1,12472.0,61.0,5.75,false
2020-12-15T21:30:00.000000,NQH1,12603.25,NQH1,12599.5,16.0,3.75,false
2020-12-15T23:00:00.000000,NQH1,12607.0,NQH1,12598.0,61.0,9.0,false
2020-12-16T21:30:00.000000,NQH1,12675.75,NQH1,12675.5,16.0,0.25,false
2020-12-16T23:00:00.000000,NQH1,12683.5,NQH1,12676.0,61.0,7.5,false
2020-12-17T21:30:00.000000,NQH1,12755.25,NQH1,12748.75,16.0,6.5,false
2020-12-17T23:00:00.000000,NQH1,12746.25,NQH1,12753.0,61.0,-6.75,false
2020-12-18T21:30:00.000000,NQH1,12731.5,NQH1,12739.0,16.0,-7.5,false
2020-12-20T23:00:00.000000,NQH1,12741.0,NQH1,12748.5,2941.0,-7.5,false
2020-12-21T21:30:00.000000,NQH1,12682.75,NQH1,12689.25,16.0,-6.5,false
2020-12-21T23:00:00.000000,NQH1,12708.0,NQH1,12689.0,61.0,19.0,false
2020-12-22T21:30:00.000000,NQH1,12709.25,NQH1,12709.75,16.0,-0.5,false
2020-12-22T23:00:00.000000,NQH1,12703.5,NQH1,12707.25,61.0,-3.75,false
2020-12-23T21:30:00.000000,NQH1,12641.0,NQH1,12640.75,16.0,0.25,false
2020-12-23T23:00:00.000000,NQH1,12660.25,NQH1,12655.75,61.0,4.5,false
2020-12-27T23:00:00.000000,NQH1,12684.5,NQH1,12703.0,4606.0,-18.5,false
2020-12-28T21:30:00.000000,NQH1,12837.75,NQH1,12836.5,16.0,1.25,false
2020-12-28T23:00:00.000000,NQH1,12844.5,NQH1,12842.5,61.0,2.0,false
2020-12-29T21:30:00.000000,NQH1,12856.0,NQH1,12857.25,16.0,-1.25,false
2020-12-29T23:00:00.000000,NQH1,12859.75,NQH1,12857.75,61.0,2.0,false
2020-12-30T21:30:00.000000,NQH1,12839.0,NQH1,12838.0,16.0,1.0,false
2020-12-30T23:00:00.000000,NQH1,12844.75,NQH1,12841.25,61.0,3.5,false
2021-01-03T23:00:00.000000,NQH1,12895.25,NQH1,12849.75,5701.0,45.5,false
2021-01-04T21:30:00.000000,NQH1,12676.25,NQH1,12677.25,16.0,-1.0,false
2021-01-04T23:00:00.000000,NQH1,12682.0,NQH1,12688.25,61.0,-6.25,false
2021-01-05T21:30:00.000000,NQH1,12797.25,NQH1,12791.5,16.0,5.75,false
2021-01-05T23:00:00.000000,NQH1,12795.0,NQH1,12803.5,61.0,-8.5,false
2021-01-06T21:30:00.000000,NQH1,12637.5,NQH1,12628.5,16.0,9.0,false
2021-01-06T23:00:00.000000,NQH1,12659.5,NQH1,12658.0,61.0,1.5,false
2021-01-07T21:30:00.000000,NQH1,12937.0,NQH1,12935.5,16.0,1.5,false
2021-01-07T23:00:00.000000,NQH1,12926.5,NQH1,12925.75,61.0,0.75,false
2021-01-08T21:30:00.000000,NQH1,13110.5,NQH1,13114.5,16.0,-4.0,false
2021-01-10T23:00:00.000000,NQH1,13084.0,NQH1,13123.25,2941.0,-39.25,false
2021-01-11T21:30:00.000000,NQH1,12912.5,NQH1,12914.75,16.0,-2.25,false
2021-01-11T23:00:00.000000,NQH1,12904.5,NQH1,12905.75,61.0,-1.25,false
2021-01-12T21:30:00.000000,NQH1,12884.0,NQH1,12885.75,16.0,-1.75,false
2021-01-12T23:00:00.000000,NQH1,12885.0,NQH1,12881.25,61.0,3.75,false
2021-01-13T21:30:00.000000,NQH1,12973.25,NQH1,12971.75,16.0,1.5,false
2021-01-13T23:00:00.000000,NQH1,12972.0,NQH1,12973.0,61.0,-1.0,false
2021-01-14T21:30:00.000000,NQH1,12901.0,NQH1,12900.5,16.0,0.5,false
2021-01-14T23:00:00.000000,NQH1,12919.0,NQH1,12899.75,61.0,19.25,false
2021-01-15T21:30:00.000000,NQH1,12772.5,NQH1,12772.25,16.0,0.25,false
2021-01-17T23:00:00.000000,NQH1,12776.75,NQH1,12759.0,2941.0,17.75,false
2021-01-18T23:00:00.000000,NQH1,12819.5,NQH1,12814.0,301.0,5.5,false
2021-01-19T21:30:00.000000,NQH1,13010.25,NQH1,13005.25,16.0,5.0,false
2021-01-19T23:00:00.000000,NQH1,13031.75,NQH1,13032.75,61.0,-1.0,false
2021-01-20T21:30:00.000000,NQH1,13300.25,NQH1,13305.0,16.0,-4.75,false
2021-01-20T23:00:00.000000,NQH1,13299.25,NQH1,13290.5,61.0,8.75,false
2021-01-21T21:30:00.000000,NQH1,13397.5,NQH1,13400.5,16.0,-3.0,false
2021-01-21T23:00:00.000000,NQH1,13396.0,NQH1,13397.0,61.0,-1.0,false
2021-01-22T21:30:00.000000,NQH1,13360.0,NQH1,13358.25,16.0,1.75,false
2021-01-24T23:00:00.000000,NQH1,13383.75,NQH1,13355.25,2941.0,28.5,false
2021-01-25T21:30:00.000000,NQH1,13465.25,NQH1,13463.5,16.0,1.75,false
2021-01-25T23:00:00.000000,NQH1,13451.0,NQH1,13464.25,61.0,-13.25,false
2021-01-26T21:30:00.000000,NQH1,13561.0,NQH1,13569.0,16.0,-8.0,false
2021-01-26T23:00:00.000000,NQH1,13555.5,NQH1,13552.25,61.0,3.25,false
2021-01-27T21:30:00.000000,NQH1,12997.5,NQH1,12969.5,16.0,28.0,false
2021-01-27T23:00:00.000000,NQH1,13044.25,NQH1,13061.75,61.0,-17.5,false
2021-01-28T21:30:00.000000,NQH1,13170.25,NQH1,13184.5,16.0,-14.25,false
2021-01-28T23:00:00.000000,NQH1,13143.25,NQH1,13151.75,61.0,-8.5,false
2021-01-29T21:30:00.000000,NQH1,12885.5,NQH1,12886.25,16.0,-0.75,false
2021-01-31T23:00:00.000000,NQH1,12841.75,NQH1,12870.5,2941.0,-28.75,false
2021-02-01T21:30:00.000000,NQH1,13211.75,NQH1,13212.25,16.0,-0.5,false
2021-02-01T23:00:00.000000,NQH1,13241.25,NQH1,13235.25,61.0,6.0,false
2021-02-02T21:30:00.000000,NQH1,13472.25,NQH1,13484.75,16.0,-12.5,false
2021-02-02T23:00:00.000000,NQH1,13501.5,NQH1,13498.0,61.0,3.5,false
2021-02-03T21:30:00.000000,NQH1,13402.5,NQH1,13402.75,16.0,-0.25,false
2021-02-03T23:00:00.000000,NQH1,13437.5,NQH1,13416.0,61.0,21.5,false
2021-02-04T21:30:00.000000,NQH1,13565.75,NQH1,13559.0,16.0,6.75,false
2021-02-04T23:00:00.000000,NQH1,13559.0,NQH1,13563.25,61.0,-4.25,false
2021-02-05T21:30:00.000000,NQH1,13604.0,NQH1,13605.75,16.0,-1.75,false
2021-02-07T23:00:00.000000,NQH1,13612.5,NQH1,13603.5,2941.0,9.0,false
2021-02-08T21:30:00.000000,NQH1,13682.75,NQH1,13683.5,16.0,-0.75,false
2021-02-08T23:00:00.000000,NQH1,13685.25,NQH1,13685.5,61.0,-0.25,false
2021-02-09T21:30:00.000000,NQH1,13691.0,NQH1,13690.5,16.0,0.5,false
2021-02-09T23:00:00.000000,NQH1,13698.75,NQH1,13697.5,61.0,1.25,false
2021-02-10T21:30:00.000000,NQH1,13661.0,NQH1,13667.25,16.0,-6.25,false
2021-02-10T23:00:00.000000,NQH1,13658.75,NQH1,13664.25,61.0,-5.5,false
2021-02-11T21:30:00.000000,NQH1,13714.75,NQH1,13721.5,16.0,-6.75,false
2021-02-11T23:00:00.000000,NQH1,13699.5,NQH1,13710.25,61.0,-10.75,false
2021-02-12T21:30:00.000000,NQH1,13812.5,NQH1,13814.75,16.0,-2.25,false
2021-02-14T23:00:00.000000,NQH1,13827.5,NQH1,13820.75,2941.0,6.75,false
2021-02-15T23:00:00.000000,NQH1,13870.75,NQH1,13872.0,301.0,-1.25,false
2021-02-16T21:30:00.000000,NQH1,13747.25,NQH1,13749.0,16.0,-1.75,false
2021-02-16T23:00:00.000000,NQH1,13756.5,NQH1,13755.25,61.0,1.25,false
2021-02-17T21:30:00.000000,NQH1,13695.5,NQH1,13695.75,16.0,-0.25,false
2021-02-17T23:00:00.000000,NQH1,13702.0,NQH1,13699.25,61.0,2.75,false
2021-02-18T21:30:00.000000,NQH1,13639.75,NQH1,13638.5,16.0,1.25,false
2021-02-18T23:00:00.000000,NQH1,13638.5,NQH1,13640.0,61.0,-1.5,false
2021-02-19T21:30:00.000000,NQH1,13569.75,NQH1,13569.0,16.0,0.75,false
2021-02-21T23:00:00.000000,NQH1,13599.75,NQH1,13573.0,2941.0,26.75,false
2021-02-22T21:30:00.000000,NQH1,13226.75,NQH1,13217.25,16.0,9.5,false
2021-02-22T23:00:00.000000,NQH1,13240.5,NQH1,13221.0,61.0,19.5,false
2021-02-23T21:30:00.000000,NQH1,13157.5,NQH1,13155.25,16.0,2.25,false
2021-02-23T23:00:00.000000,NQH1,13183.0,NQH1,13157.5,61.0,25.5,false
2021-02-24T21:30:00.000000,NQH1,13325.0,NQH1,13329.25,16.0,-4.25,false
2021-02-24T23:00:00.000000,NQH1,13294.0,NQH1,13314.0,61.0,-20.0,false
2021-02-25T21:30:00.000000,NQH1,12817.25,NQH1,12832.0,16.0,-14.75,false
2021-02-25T23:00:00.000000,NQH1,12784.25,NQH1,12788.0,61.0,-3.75,false
2021-02-26T21:30:00.000000,NQH1,12890.0,NQH1,12890.25,16.0,-0.25,false
2021-02-28T23:00:00.000000,NQH1,12966.25,NQH1,12905.75,2941.0,60.5,false
2021-03-01T21:30:00.000000,NQH1,13302.0,NQH1,13299.75,16.0,2.25,false
2021-03-01T23:00:00.000000,NQH1,13311.0,NQH1,13314.0,61.0,-3.0,false
2021-03-02T21:30:00.000000,NQH1,13070.25,NQH1,13077.25,16.0,-7.0,false
2021-03-02T23:00:00.000000,NQH1,13071.25,NQH1,13054.75,61.0,16.5,false
2021-03-03T21:30:00.000000,NQH1,12678.5,NQH1,12673.75,16.0,4.75,false
2021-03-03T23:00:00.000000,NQH1,12678.75,NQH1,12677.5,61.0,1.25,false
2021-03-04T21:30:00.000000,NQH1,12472.25,NQH1,12480.0,16.0,-7.75,false
2021-03-04T23:00:00.000000,NQH1,12435.0,NQH1,12432.0,61.0,3.0,false
2021-03-05T21:30:00.000000,NQH1,12654.25,NQH1,12656.5,16.0,-2.25,false
2021-03-07T23:00:00.000000,NQH1,12747.5,NQH1,12652.5,2941.0,95.0,false
2021-03-08T21:30:00.000000,NQH1,12337.0,NQH1,12336.5,16.0,0.5,false
2021-03-08T23:00:00.000000,NQH1,12351.75,NQH1,12333.5,61.0,18.25,false
2021-03-09T21:30:00.000000,NQH1,12780.0,NQH1,12779.5,16.0,0.5,false
2021-03-09T23:00:00.000000,NQH1,12808.25,NQH1,12788.0,61.0,20.25,false
2021-03-10T21:30:00.000000,NQH1,12774.75,NQH1,12776.75,16.0,-2.0,false
2021-03-10T23:00:00.000000,NQH1,12793.75,NQH1,12788.25,61.0,5.5,false
2021-03-11T21:30:00.000000,NQH1,13051.5,NQH1,13060.5,16.0,-9.0,false
2021-03-11T23:00:00.000000,NQH1,13057.5,NQH1,13043.5,61.0,14.0,false
2021-03-12T21:30:00.000000,NQH1,12932.75,NQH1,12935.25,16.0,-2.5,false
2021-03-14T22:00:00.000000,NQM1,12946.75,NQH1,12936.25,2881.0,10.5,true
2021-03-15T20:30:00.000000,NQM1,13073.5,NQM1,13073.75,16.0,-0.25,false
2021-03-15T22:00:00.000000,NQM1,13073.25,NQM1,13072.5,61.0,0.75,false
2021-03-16T20:30:00.000000,NQM1,13153.5,NQM1,13154.75,16.0,-1.25,false
2021-03-16T22:00:00.000000,NQM1,13155.75,NQM1,13153.25,61.0,2.5,false
2021-03-17T20:30:00.000000,NQM1,13182.75,NQM1,13189.0,16.0,-6.25,false
2021-03-17T22:00:00.000000,NQM1,13189.25,NQM1,13170.0,61.0,19.25,false
2021-03-18T20:30:00.000000,NQM1,12813.0,NQM1,12816.25,16.0,-3.25,false
2021-03-18T22:00:00.000000,NQM1,12811.0,NQM1,12790.0,61.0,21.0,false
2021-03-19T20:30:00.000000,NQM1,12830.75,NQM1,12829.75,16.0,1.0,false
2021-03-21T22:00:00.000000,NQM1,12803.0,NQM1,12825.5,2941.0,-22.5,false
2021-03-22T20:30:00.000000,NQM1,13078.0,NQM1,13078.0,16.0,0.0,false
2021-03-22T22:00:00.000000,NQM1,13070.0,NQM1,13062.0,61.0,8.0,false
