signal_time,entry_time,year,entry,stop,target,risk,result_points,bars_held,exit_reason,stage1_lower_wick_pct,stage1_range_expansion,stage2_body_pct,stage2_lower_wick_pct,dist_pdh,dist_vwap,hour,minute
2022-03-06T18:33:00.000000,2022-03-06T18:34:00.000000,2022,13575.75,13588.25,13550.75,12.5,25.0,12,target,0.3669724770642202,2.118561710398445,0.675,0.075,-510.0,-16.968003412968756,18,34
2022-03-06T21:17:00.000000,2022-03-06T21:18:00.000000,2022,13544.0,13551.25,13529.5,7.25,-7.25,3,stop,0.5,1.5013404825737267,0.6666666666666666,0.13333333333333333,-542.25,-25.193734928290723,21,18
2022-03-06T21:20:00.000000,2022-03-06T21:21:00.000000,2022,13547.0,13553.5,13534.0,6.5,-6.5,3,stop,0.5,1.2938005390835579,0.48,0.08,-537.75,-20.522455985637862,21,21
2022-03-07T09:52:00.000000,2022-03-07T09:53:00.000000,2022,13584.75,13594.0,13566.25,9.25,18.5,1,target,0.3888888888888889,1.3162705667276051,0.6296296296296297,0.024691358024691357,-501.5,-86.04394296354803,9,53
2022-03-07T10:47:00.000000,2022-03-07T10:48:00.000000,2022,13629.0,13636.0,13615.0,7.0,14.0,2,target,0.3229166666666667,1.4382022471910112,0.6388888888888888,0.06944444444444445,-457.75,-30.277760844337536,10,48
2022-03-07T11:03:00.000000,2022-03-07T11:04:00.000000,2022,13539.25,13549.75,13518.25,10.5,-10.5,2,stop,0.43434343434343436,1.35989010989011,0.717948717948718,0.02564102564102564,-546.5,-115.67845609664437,11,4
2022-03-07T11:19:00.000000,2022-03-07T11:20:00.000000,2022,13532.25,13545.75,13505.25,13.5,27.0,6,target,0.20967741935483872,1.7726947819871337,0.7647058823529411,0.14705882352941177,-554.75,-120.37628073187261,11,20
2022-03-07T13:29:00.000000,2022-03-07T13:30:00.000000,2022,13482.25,13502.5,13441.75,20.25,40.5,13,target,0.42391304347826086,1.5646258503401362,0.6493506493506493,0.06493506493506493,-604.0,-138.74948670719277,13,30
2022-03-07T14:39:00.000000,2022-03-07T14:40:00.000000,2022,13366.75,13386.25,13327.75,19.5,-19.5,4,stop,0.5116279069767442,1.397238017871649,0.7638888888888888,0.06944444444444445,-719.0,-232.73750465087505,14,40
2022-03-07T17:02:00.000000,2022-03-07T17:03:00.000000,2022,13283.25,13292.0,13265.75,8.75,17.5,4,target,0.20408163265306123,1.5629984051036683,0.775,0.0,-596.75,-291.7371645163512,17,3
2022-03-07T21:03:00.000000,2022-03-07T21:04:00.000000,2022,13312.75,13317.25,13303.75,4.5,-4.5,2,stop,0.3170731707317073,1.4695340501792116,0.7391304347826086,0.06521739130434782,-567.25,-14.799753937008063,21,4
2022-03-07T23:02:00.000000,2022-03-07T23:03:00.000000,2022,13280.0,13283.0,13274.0,3.0,6.0,1,target,0.29545454545454547,1.7120622568093387,0.75,0.08333333333333333,-601.75,-40.823446368796795,23,3
2022-03-08T01:30:00.000000,2022-03-08T01:31:00.000000,2022,13183.25,13197.0,13155.75,13.75,-13.75,12,stop,0.2222222222222222,1.4093959731543624,0.6,0.125,-697.5,-76.65888352120237,1,31
2022-03-08T01:50:00.000000,2022-03-08T01:51:00.000000,2022,13189.5,13204.0,13160.5,14.5,29.0,6,target,0.3333333333333333,1.3195342820181113,0.4594594594594595,0.13513513513513514,-689.75,-63.04429799777063,1,51
2022-03-08T09:41:00.000000,2022-03-08T09:42:00.000000,2022,13182.0,13191.75,13162.5,9.75,19.5,1,target,0.25,1.4965986394557824,0.6231884057971014,0.13043478260869565,-697.25,-86.62156253306966,9,42
2022-03-08T10:27:00.000000,2022-03-08T10:28:00.000000,2022,13209.0,13218.0,13191.0,9.0,18.0,1,target,0.2716049382716049,1.6159600997506234,0.8448275862068966,0.04310344827586207,-670.5,-57.21669266536992,10,28
2022-03-08T21:57:00.000000,2022-03-08T21:58:00.000000,2022,13252.75,13267.75,13222.75,15.0,-15.0,4,stop,0.47058823529411764,1.5632183908045978,0.8333333333333334,0.1111111111111111,-412.25,-30.45651878678109,21,58
2022-03-09T21:46:00.000000,2022-03-09T21:47:00.000000,2022,13719.0,13726.5,13704.0,7.5,-7.5,2,stop,0.6363636363636364,1.3664596273291927,0.8444444444444444,0.0,-101.75,-16.069422733362444,21,47
2022-03-09T22:35:00.000000,2022-03-09T22:36:00.000000,2022,13691.0,13706.25,13660.5,15.25,-15.25,71,stop,0.5,2.4615384615384617,0.6896551724137931,0.10344827586206896,-130.25,-41.252370868243815,22,36
2022-03-09T23:14:00.000000,2022-03-09T23:15:00.000000,2022,13670.5,13679.0,13653.5,8.5,-8.5,4,stop,0.34782608695652173,1.6546762589928057,0.7142857142857143,0.14285714285714285,-151.5,-56.722439173992825,23,15
2022-03-10T00:30:00.000000,2022-03-10T00:31:00.000000,2022,13691.25,13699.75,13674.25,8.5,-8.5,5,stop,0.3333333333333333,1.409921671018277,0.8333333333333334,0.0,-130.0,-30.25659420046395,0,31
2022-03-10T05:30:00.000000,2022-03-10T05:31:00.000000,2022,13578.5,13603.0,13529.5,24.5,49.0,24,target,0.3389830508474576,1.7151162790697676,0.8125,0.0625,-243.5,-88.50389148934119,5,31
2022-03-10T05:36:00.000000,2022-03-10T05:37:00.000000,2022,13586.5,13597.0,13565.5,10.5,21.0,4,target,0.22807017543859648,1.6715542521994133,0.828125,0.03125,-235.0,-79.20678439123185,5,37
2022-03-10T06:08:00.000000,2022-03-10T06:09:00.000000,2022,13544.0,13552.5,13527.0,8.5,-8.5,2,stop,0.3269230769230769,1.3506493506493507,0.6805555555555556,0.05555555555555555,-277.75,-113.7145584053469,6,9
2022-03-10T06:50:00.000000,2022-03-10T06:51:00.000000,2022,13520.75,13530.0,13502.25,9.25,-9.25,5,stop,0.21052631578947367,1.3133640552995391,0.5945945945945946,0.02702702702702703,-300.25,-126.29695203379742,6,51
2022-03-10T10:51:00.000000,2022-03-10T10:52:00.000000,2022,13445.5,13457.75,13421.0,12.25,-12.25,2,stop,0.2222222222222222,1.5957446808510638,0.6428571428571429,0.09523809523809523,-376.75,-108.7144753395878,10,52
2022-03-10T11:49:00.000000,2022-03-10T11:50:00.000000,2022,13457.0,13463.25,13444.5,6.25,12.5,2,target,0.22,1.2610340479192939,0.6274509803921569,0.058823529411764705,-364.5,-87.98188683004992,11,50
2022-03-10T11:56:00.000000,2022-03-10T11:57:00.000000,2022,13435.75,13441.75,13423.75,6.0,-6.0,6,stop,0.21153846153846154,1.2667478684531062,0.6486486486486487,0.13513513513513514,-385.25,-107.44559400945764,11,57
2022-03-10T12:19:00.000000,2022-03-10T12:20:00.000000,2022,13467.75,13478.5,13446.25,10.75,-10.75,9,stop,0.4307692307692308,1.3052208835341366,0.6075949367088608,0.012658227848101266,-353.75,-72.88838944687996,12,20
2022-03-10T20:27:00.000000,2022-03-10T20:28:00.000000,2022,13513.25,13519.5,13500.75,6.25,-6.25,6,stop,0.27906976744186046,2.670807453416149,0.7619047619047619,0.0,-265.5,-31.927525217632137,20,28
2022-03-10T20:32:00.000000,2022-03-10T20:33:00.000000,2022,13512.5,13522.5,13492.5,10.0,-10.0,5,stop,0.44,1.326259946949602,0.6206896551724138,0.13793103448275862,-266.75,-32.23233221476585,20,33
2022-03-10T21:32:00.000000,2022-03-10T21:33:00.000000,2022,13475.25,13481.25,13463.25,6.0,-6.0,3,stop,0.27450980392156865,1.7406143344709897,0.8113207547169812,0.07547169811320754,-302.0,-53.236062456209766,21,33
2022-03-10T23:06:00.000000,2022-03-10T23:07:00.000000,2022,13487.0,13492.25,13476.5,5.25,-5.25,20,stop,0.4117647058823529,1.9767441860465118,0.631578947368421,0.10526315789473684,-292.5,-38.001206962266224,23,7
2022-03-11T09:10:00.000000,2022-03-11T09:11:00.000000,2022,13537.75,13562.0,13489.25,24.25,-24.25,3,stop,0.266304347826087,2.148277875072971,0.7951807228915663,0.024096385542168676,-239.25,-110.52210380977522,9,11
2022-03-11T10:57:00.000000,2022-03-11T10:58:00.000000,2022,13448.5,13465.25,13415.0,16.75,-16.75,8,stop,0.21428571428571427,1.4495254529767039,0.4868421052631579,0.013157894736842105,-324.25,-151.1559551065293,10,58
2022-03-11T11:04:00.000000,2022-03-11T11:05:00.000000,2022,13459.75,13475.25,13428.75,15.5,31.0,5,target,0.5542168674698795,1.4599824098504837,0.782608695652174,0.0,-317.75,-142.73166774519814,11,5
2022-03-11T12:08:00.000000,2022-03-11T12:09:00.000000,2022,13452.5,13472.0,13413.5,19.5,-19.5,9,stop,0.21428571428571427,1.275626423690205,0.6511627906976745,0.046511627906976744,-326.25,-135.42286362279083,12,9
2022-03-11T12:52:00.000000,2022-03-11T12:53:00.000000,2022,13466.5,13488.0,13423.5,21.5,43.0,8,target,0.42452830188679247,2.309368191721133,0.49056603773584906,0.0,-310.5,-113.80178519906622,12,53
2022-03-13T16:26:00.000000,2022-03-13T16:27:00.000000,2022,13347.25,13352.0,13337.75,4.75,-4.75,3,stop,0.5178571428571429,1.3008130081300815,0.7142857142857143,0.09523809523809523,-512.75,-14.604293758799031,16,27
2022-03-14T06:38:00.000000,2022-03-14T06:39:00.000000,2022,13270.75,13275.25,13261.75,4.5,-4.5,2,stop,0.47058823529411764,1.2655086848635237,0.696969696969697,0.12121212121212122,-133.0,-69.693427718983,6,39
2022-03-14T07:02:00.000000,2022-03-14T07:03:00.000000,2022,13289.5,13307.75,13253.0,18.25,36.5,26,target,0.4878048780487805,1.603128054740958,0.4883720930232558,0.09302325581395349,-114.0,-47.67131034045451,7,3
2022-03-14T07:16:00.000000,2022-03-14T07:17:00.000000,2022,13298.25,13301.25,13292.25,3.0,6.0,2,target,0.4807692307692308,1.2903225806451615,0.5,0.0,-108.0,-40.32002469643885,7,17
2022-03-14T08:02:00.000000,2022-03-14T08:03:00.000000,2022,13305.5,13318.0,13280.5,12.5,25.0,2,target,0.21142857142857144,1.4799154334038056,0.6397058823529411,0.0661764705882353,-97.5,-4.431707884996285,8,3
2022-03-14T16:28:00.000000,2022-03-14T16:29:00.000000,2022,13079.0,13083.25,13070.5,4.25,8.5,1,target,0.38461538461538464,1.2682926829268293,0.8333333333333334,0.0,-323.5,-134.34607348627105,16,29
2022-03-14T19:57:00.000000,2022-03-14T19:58:00.000000,2022,13057.25,13069.5,13032.75,12.25,-12.25,2,stop,0.6,1.3595166163141994,0.75,0.041666666666666664,-390.25,-25.68977884040578,19,58
2022-03-15T00:52:00.000000,2022-03-15T00:53:00.000000,2022,13064.5,13072.5,13048.5,8.0,16.0,8,target,0.6774193548387096,1.29979035639413,0.8,0.04,-384.0,-30.721734806236782,0,53
2022-03-15T00:55:00.000000,2022-03-15T00:56:00.000000,2022,13070.5,13074.0,13063.5,3.5,7.0,1,target,0.21621621621621623,1.5071283095723014,0.8055555555555556,0.027777777777777776,-377.0,-23.481902045703464,0,56
2022-03-15T02:31:00.000000,2022-03-15T02:32:00.000000,2022,12994.25,13002.0,12978.75,7.75,-7.75,4,stop,0.20454545454545456,1.9447513812154695,0.8333333333333334,0.14814814814814814,-454.0,-68.69617446555094,2,32
2022-03-15T03:11:00.000000,2022-03-15T03:12:00.000000,2022,12958.0,12966.75,12940.5,8.75,-8.75,3,stop,0.22,1.4044943820224718,0.675,0.0125,-489.0,-92.78498357443459,3,12
2022-03-16T19:31:00.000000,2022-03-16T19:32:00.000000,2022,13954.5,13958.0,13947.5,3.5,7.0,1,target,0.4473684210526316,1.3919413919413919,0.6388888888888888,0.027777777777777776,-72.75,-19.759199828840792,19,32
2022-03-16T21:46:00.000000,2022-03-16T21:47:00.000000,2022,13930.0,13934.0,13922.0,4.0,-4.0,2,stop,0.5277777777777778,1.6289592760180995,0.7391304347826086,0.13043478260869565,-94.5,-17.4902800514501,21,47
2022-03-17T03:06:00.000000,2022-03-17T03:07:00.000000,2022,13919.75,13933.0,13893.25,13.25,26.5,54,target,0.5641025641025641,1.2935323383084578,0.7555555555555555,0.0,-107.25,-37.448426860508334,3,7
2022-03-17T05:19:00.000000,2022-03-17T05:20:00.000000,2022,13904.0,13919.5,13873.0,15.5,31.0,22,target,0.2647058823529412,1.2830188679245282,0.8,0.13333333333333333,-121.25,-28.39614331026496,5,20
2022-03-17T05:26:00.000000,2022-03-17T05:27:00.000000,2022,13890.0,13900.75,13868.5,10.75,-10.75,2,stop,0.3142857142857143,2.772277227722772,0.6774193548387096,0.12903225806451613,-134.25,-40.685753240313716,5,27
2022-03-17T06:42:00.000000,2022-03-17T06:43:00.000000,2022,13865.5,13879.5,13837.5,14.0,28.0,15,target,0.627906976744186,1.308980213089802,0.5,0.1,-159.5,-58.49584041142043,6,43
2022-03-17T07:37:00.000000,2022-03-17T07:38:00.000000,2022,13869.0,13885.0,13837.0,16.0,-16.0,2,stop,0.25333333333333335,2.4958402662229617,0.6549707602339181,0.023391812865497075,-156.5,-36.39921724550186,7,38
2022-03-17T08:49:00.000000,2022-03-17T08:50:00.000000,2022,13888.0,13896.0,13872.0,8.0,16.0,3,target,0.45925925925925926,1.792828685258964,0.8202247191011236,0.0449438202247191,-139.0,-32.03520135546023,8,50
2022-03-18T05:09:00.000000,2022-03-18T05:10:00.000000,2022,13993.75,13998.75,13983.75,5.0,10.0,1,target,0.20930232558139536,1.6602316602316602,0.7777777777777778,0.037037037037037035,-138.75,-16.628694939001434,5,10
2022-03-18T05:11:00.000000,2022-03-18T05:12:00.000000,2022,13991.0,13999.5,13974.0,8.5,-8.5,4,stop,0.35185185185185186,2.014925373134328,0.5526315789473685,0.10526315789473684,-142.0,-19.684972811817715,5,12
2022-03-18T05:29:00.000000,2022-03-18T05:30:00.000000,2022,13994.5,14002.0,13979.5,7.5,-7.5,2,stop,0.8958333333333334,1.761467889908257,0.7948717948717948,0.07692307692307693,-138.0,-15.051592351557701,5,30
2022-03-18T06:52:00.000000,2022-03-18T06:53:00.000000,2022,13991.5,13999.25,13976.0,7.75,-7.75,4,stop,0.45901639344262296,2.4696356275303644,0.6410256410256411,0.10256410256410256,-141.25,-16.778798039391404,6,53
2022-03-20T23:10:00.000000,2022-03-20T23:11:00.000000,2022,14348.75,14352.5,14341.25,3.75,-3.75,2,stop,0.3125,1.2648221343873518,0.5,0.0,-86.0,-21.180794430794776,23,11
2022-03-20T23:20:00.000000,2022-03-20T23:21:00.000000,2022,14338.25,14343.75,14327.25,5.5,-5.5,9,stop,0.2413793103448276,1.4111922141119222,0.6428571428571429,0.0,-97.0,-30.64531890156104,23,21
2022-03-21T01:35:00.000000,2022-03-21T01:36:00.000000,2022,14325.25,14329.0,14317.75,3.75,7.5,5,target,0.2564102564102564,1.4800759013282732,0.6666666666666666,0.041666666666666664,-109.75,-31.027606912712145,1,36
2022-03-21T08:37:00.000000,2022-03-21T08:38:00.000000,2022,14269.75,14283.5,14242.25,13.75,-13.75,2,stop,0.6477272727272727,1.3414634146341464,0.7887323943661971,0.056338028169014086,-165.25,-74.93393869210558,8,38
2022-03-21T11:56:00.000000,2022-03-21T11:57:00.000000,2022,14248.5,14261.25,14223.0,12.75,-12.75,2,stop,0.2558139534883721,1.3815261044176708,0.6984126984126984,0.047619047619047616,-187.25,-87.95354320074875,11,57
2022-03-21T13:11:00.000000,2022-03-21T13:12:00.000000,2022,14288.0,14299.75,14264.5,11.75,-11.75,4,stop,0.2222222222222222,1.6708860759493671,0.4574468085106383,0.11702127659574468,-147.25,-41.30685764061309,13,12
2022-03-21T19:03:00.000000,2022-03-21T19:04:00.000000,2022,14306.0,14314.0,14290.0,8.0,-8.0,3,stop,0.7407407407407407,1.35,0.6410256410256411,0.02564102564102564,-160.5,-20.09732506479122,19,4
2022-03-23T04:32:00.000000,2022-03-23T04:33:00.000000,2022,14589.0,14591.75,14583.5,2.75,5.5,2,target,0.39285714285714285,1.3559322033898307,0.7142857142857143,0.0,-102.25,-46.81826823162737,4,33
2022-03-23T04:58:00.000000,2022-03-23T04:59:00.000000,2022,14567.0,14580.75,14539.5,13.75,-13.75,3,stop,0.21739130434782608,1.8891170431211497,0.625,0.125,-124.25,-63.904634464752235,4,59
2022-03-23T06:28:00.000000,2022-03-23T06:29:00.000000,2022,14557.25,14560.5,14550.75,3.25,6.5,3,target,0.5666666666666667,1.2578616352201257,0.78125,0.09375,-133.25,-53.884176924715575,6,29
2022-03-23T06:33:00.000000,2022-03-23T06:34:00.000000,2022,14541.75,14555.0,14515.25,13.25,-13.25,50,stop,0.3157894736842105,1.589958158995816,0.5357142857142857,0.10714285714285714,-148.0,-67.56696198453574,6,34
2022-03-23T08:01:00.000000,2022-03-23T08:02:00.000000,2022,14497.0,14510.25,14470.5,13.25,26.5,2,target,0.7226890756302521,1.3975337639459775,0.51,0.04,-193.75,-49.61329389028651,8,2
2022-03-23T12:38:00.000000,2022-03-23T12:39:00.000000,2022,14506.5,14524.0,14471.5,17.5,-17.5,2,stop,0.38372093023255816,1.9260918253079509,0.6,0.016666666666666666,-184.75,-57.85878766148744,12,39
2022-03-23T13:01:00.000000,2022-03-23T13:02:00.000000,2022,14519.75,14529.0,14501.25,9.25,18.5,5,target,0.7213114754098361,1.2538540596094554,0.8307692307692308,0.06153846153846154,-171.75,-43.268101633724655,13,2
2022-03-23T13:21:00.000000,2022-03-23T13:22:00.000000,2022,14480.0,14484.25,14471.5,4.25,-4.25,2,stop,0.3611111111111111,1.5254237288135593,0.4642857142857143,0.07142857142857142,-211.75,-81.06235300310618,13,22
2022-03-23T16:35:00.000000,2022-03-23T16:36:00.000000,2022,14470.5,14474.5,14462.5,4.0,8.0,17,target,0.23076923076923078,1.306532663316583,0.5,0.07142857142857142,-220.0,-79.24802660049681,16,36
2022-03-23T17:54:00.000000,2022-03-23T17:55:00.000000,2022,14472.0,14476.0,14464.0,4.0,-4.0,2,stop,0.38461538461538464,1.3903743315508021,0.45454545454545453,0.09090909090909091,-210.75,-78.07489678676575,17,55
2022-03-27T19:44:00.000000,2022-03-27T19:45:00.000000,2022,14686.75,14691.75,14676.75,5.0,-5.0,8,stop,0.23076923076923078,1.477272727272727,0.5652173913043478,0.08695652173913043,-93.75,-20.510001333510445,19,45
2022-03-28T00:08:00.000000,2022-03-28T00:09:00.000000,2022,14663.75,14668.75,14653.75,5.0,-5.0,5,stop,0.3125,1.641025641025641,0.52,0.12,-115.25,-32.057487595850034,0,9
2022-03-30T02:55:00.000000,2022-03-30T02:56:00.000000,2022,15157.75,15163.5,15146.25,5.75,-5.75,2,stop,0.5454545454545454,1.375,0.7272727272727273,0.0,-110.75,-48.99435577584336,2,56
2022-03-30T03:50:00.000000,2022-03-30T03:51:00.000000,2022,15177.0,15182.0,15167.0,5.0,-5.0,9,stop,0.34782608695652173,1.602787456445993,0.5,0.0,-91.5,-26.34081752919701,3,51
2022-03-30T07:16:00.000000,2022-03-30T07:17:00.000000,2022,15150.5,15156.25,15139.0,5.75,-5.75,3,stop,0.45,1.869158878504673,0.8461538461538461,0.0,-118.5,-36.36781056652217,7,17
2022-03-30T09:05:00.000000,2022-03-30T09:06:00.000000,2022,15135.75,15153.25,15100.75,17.5,35.0,6,target,0.5,1.4705882352941175,0.7948717948717948,0.07692307692307693,-133.0,-50.12067035909604,9,6
2022-03-30T09:36:00.000000,2022-03-30T09:37:00.000000,2022,15145.25,15157.75,15120.25,12.5,-12.5,21,stop,0.3150684931506849,1.6043956043956045,0.4791666666666667,0.08333333333333333,-124.0,-31.517223359740456,9,37
2022-03-30T13:31:00.000000,2022-03-30T13:32:00.000000,2022,15044.25,15056.75,15019.25,12.5,-12.5,2,stop,0.660377358490566,1.307028360049322,0.8444444444444444,0.06666666666666667,-223.75,-109.02311136978824,13,32
2022-03-30T13:34:00.000000,2022-03-30T13:35:00.000000,2022,15045.0,15061.5,15012.0,16.5,-16.5,2,stop,0.37037037037037035,1.2949640287769784,0.7,0.02,-223.5,-107.8655338855915,13,35
2022-03-30T13:42:00.000000,2022-03-30T13:43:00.000000,2022,15048.25,15053.5,15037.75,5.25,10.5,1,target,0.3333333333333333,1.449579831932773,0.8088235294117647,0.11764705882352941,-221.25,-103.02034310171257,13,43
2022-03-30T14:42:00.000000,2022-03-30T14:43:00.000000,2022,15105.25,15109.5,15096.75,4.25,-4.25,3,stop,0.21428571428571427,1.794871794871795,0.6,0.0,-164.0,-38.496574022783534,14,43
2022-03-30T17:40:00.000000,2022-03-30T17:41:00.000000,2022,15102.5,15106.25,15095.0,3.75,-3.75,23,stop,0.38461538461538464,1.9548872180451127,0.7272727272727273,0.0,-159.5,-40.17758931147364,17,41
2022-03-31T07:14:00.000000,2022-03-31T07:15:00.000000,2022,15092.0,15101.75,15072.5,9.75,19.5,15,target,0.7058823529411765,1.4345991561181435,0.75,0.125,-170.5,-38.381551174383276,7,15
2022-03-31T12:17:00.000000,2022-03-31T12:18:00.000000,2022,14975.0,14980.75,14963.5,5.75,-5.75,3,stop,0.36923076923076925,1.6774193548387097,0.6037735849056604,0.09433962264150944,-287.5,-64.95942047015706,12,18
2022-03-31T13:36:00.000000,2022-03-31T13:37:00.000000,2022,14980.0,14991.0,14958.0,11.0,22.0,7,target,0.5,1.366742596810934,0.6105263157894737,0.0,-282.5,-53.586667474231945,13,37
2022-03-31T14:00:00.000000,2022-03-31T14:01:00.000000,2022,14899.0,14913.5,14870.0,14.5,-14.5,13,stop,0.35365853658536583,1.9248826291079812,0.6807228915662651,0.024096385542168676,-363.0,-118.48924077281481,14,1
2022-03-31T16:02:00.000000,2022-03-31T16:03:00.000000,2022,14919.25,14925.0,14907.75,5.75,11.5,13,target,0.21428571428571427,1.530054644808743,0.7777777777777778,0.08333333333333333,-342.75,-93.07586629587604,16,3
2022-03-31T16:23:00.000000,2022-03-31T16:24:00.000000,2022,14903.25,14908.0,14893.75,4.75,-4.75,10,stop,0.5652173913043478,1.602787456445993,0.5416666666666666,0.125,-358.25,-108.37400852703286,16,24
2022-03-31T16:47:00.000000,2022-03-31T16:48:00.000000,2022,14912.75,14917.5,14903.25,4.75,-4.75,4,stop,0.42857142857142855,1.4736842105263157,0.5,0.0,-349.75,-99.72195714283043,16,48
2022-03-31T17:02:00.000000,2022-03-31T17:03:00.000000,2022,14913.5,14919.0,14902.5,5.5,-5.5,15,stop,0.2727272727272727,1.4473684210526316,0.8333333333333334,0.0,-267.0,-98.39581245832596,17,3
2022-03-31T17:48:00.000000,2022-03-31T17:49:00.000000,2022,14912.25,14917.0,14902.75,4.75,-4.75,12,stop,0.2608695652173913,1.8775510204081634,0.5833333333333334,0.08333333333333333,-268.5,-99.62345169881701,17,49
2022-04-01T09:34:00.000000,2022-04-01T09:35:00.000000,2022,14814.5,14830.25,14783.0,15.75,31.5,3,target,0.5540540540540541,1.3767441860465117,0.5348837209302325,0.0,-366.75,-64.0021430849174,9,35
2022-04-01T11:32:00.000000,2022-04-01T11:33:00.000000,2022,14743.5,14760.75,14709.0,17.25,-17.25,4,stop,0.3076923076923077,1.5950920245398772,0.7457627118644068,0.1016949152542373,-437.5,-102.99038519323767,11,33
2022-04-01T13:12:00.000000,2022-04-01T13:13:00.000000,2022,14793.75,14817.75,14745.75,24.0,-24.0,4,stop,0.33766233766233766,1.7092119866814652,0.8297872340425532,0.0425531914893617,-387.25,-45.414017832377795,13,13
2022-04-01T13:43:00.000000,2022-04-01T13:44:00.000000,2022,14752.75,14777.0,14704.25,24.25,-24.25,6,stop,0.4,1.6775396085740915,0.6470588235294118,0.0196078431372549,-427.5,-81.1987363063381,13,44
2022-04-05T08:02:00.000000,2022-04-05T08:03:00.000000,2022,15090.75,15102.75,15066.75,12.0,24.0,3,target,0.7578125,2.054574638844302,0.7878787878787878,0.07575757575757576,-84.25,-26.399345396250283,8,3
2022-04-05T09:12:00.000000,2022-04-05T09:13:00.000000,2022,14960.75,14970.5,14941.25,9.75,19.5,4,target,0.21621621621621623,1.2736660929432013,0.717948717948718,0.05128205128205128,-214.0,-82.479862101849,9,13
2022-04-05T10:48:00.000000,2022-04-05T10:49:00.000000,2022,14876.25,14885.25,14858.25,9.0,-9.0,2,stop,0.5384615384615384,1.536189069423929,0.7857142857142857,0.11904761904761904,-299.25,-130.6216228464018,10,49
2022-04-05T12:47:00.000000,2022-04-05T12:48:00.000000,2022,14892.75,14910.0,14858.25,17.25,34.5,16,target,0.5357142857142857,1.32858837485172,0.6515151515151515,0.12121212121212122,-281.0,-89.42736682430586,12,48
2022-04-05T12:49:00.000000,2022-04-05T12:50:00.000000,2022,14895.0,14906.0,14873.0,11.0,22.0,9,target,0.35,1.3888888888888888,0.8095238095238095,0.0,-279.75,-87.78766169286791,12,50
2022-04-05T13:25:00.000000,2022-04-05T13:26:00.000000,2022,14824.75,14839.75,14794.75,15.0,30.0,14,target,0.5918367346938775,1.2564102564102564,0.7966101694915254,0.13559322033898305,-349.5,-146.99548273489927,13,26
2022-04-05T13:41:00.000000,2022-04-05T13:42:00.000000,2022,14807.75,14820.5,14782.25,12.75,25.5,9,target,0.35384615384615387,1.4008620689655173,0.7878787878787878,0.12121212121212122,-366.25,-157.53050354908373,13,42
2022-04-05T14:49:00.000000,2022-04-05T14:50:00.000000,2022,14854.0,14856.75,14848.5,2.75,-2.75,5,stop,0.36363636363636365,1.3333333333333333,0.8333333333333334,0.0,-320.75,-100.19698510067792,14,50
2022-04-05T16:32:00.000000,2022-04-05T16:33:00.000000,2022,14842.0,14845.75,14834.5,3.75,-3.75,10,stop,0.26666666666666666,1.3761467889908257,0.5,0.0,-332.75,-111.68058458406085,16,33
2022-04-05T17:45:00.000000,2022-04-05T17:46:00.000000,2022,14843.5,14850.0,14830.5,6.5,13.0,15,target,0.5,1.6,0.7692307692307693,0.07692307692307693,-354.5,-109.44419882317015,17,46
2022-04-06T01:46:00.000000,2022-04-06T01:47:00.000000,2022,14746.0,14761.75,14714.5,15.75,31.5,35,target,0.4482758620689655,1.4043583535108959,0.75,0.08333333333333333,-451.5,-57.21291750679484,1,47
2022-04-06T02:16:00.000000,2022-04-06T02:17:00.000000,2022,14730.5,14744.25,14703.0,13.75,-13.75,44,stop,0.2826086956521739,1.6457960644007157,0.8163265306122449,0.08163265306122448,-467.0,-62.39108005268463,2,17
2022-04-06T02:44:00.000000,2022-04-06T02:45:00.000000,2022,14713.75,14726.25,14688.75,12.5,-12.5,2,stop,0.43902439024390244,1.5769230769230769,0.5666666666666667,0.13333333333333333,-484.25,-70.29737350779578,2,45
2022-04-06T02:46:00.000000,2022-04-06T02:47:00.000000,2022,14727.0,14731.5,14718.0,4.5,-4.5,2,stop,0.44,1.8518518518518519,0.8108108108108109,0.05405405405405406,-471.75,-57.157603211973765,2,47
2022-04-06T03:18:00.000000,2022-04-06T03:19:00.000000,2022,14734.25,14738.0,14726.75,3.75,7.5,3,target,0.3076923076923077,1.2560386473429952,0.6842105263157895,0.05263157894736842,-464.25,-45.48570728520099,3,19
2022-04-06T03:40:00.000000,2022-04-06T03:41:00.000000,2022,14712.5,14714.75,14708.0,2.25,4.5,1,target,0.5862068965517241,1.3908872901678657,0.8260869565217391,0.0,-486.25,-63.760565159334874,3,41
2022-04-06T04:37:00.000000,2022-04-06T04:38:00.000000,2022,14669.25,14679.0,14649.75,9.75,19.5,29,target,0.5,1.5384615384615385,0.8076923076923077,0.038461538461538464,-528.25,-91.5569210186095,4,38
2022-04-06T04:54:00.000000,2022-04-06T04:55:00.000000,2022,14663.5,14669.75,14651.0,6.25,12.5,12,target,0.24,2.100840336134454,0.5526315789473685,0.02631578947368421,-534.25,-93.08031377605766,4,55
2022-04-06T06:51:00.000000,2022-04-06T06:52:00.000000,2022,14597.5,14601.75,14589.0,4.25,-4.25,5,stop,0.2571428571428571,1.545253863134658,0.7931034482758621,0.10344827586206896,-600.5,-107.76628478746534,6,52
