timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
1h,2026-03-24T01:00:00.000000,2026,3,NQM6,bear,false,100.25,24326.5,24426.75,24376.625,true,2026-03-24T06:25:00.000000,true,2026-03-24T06:25:00.000000,true,true,true,true,true
1h,2026-03-24T07:00:00.000000,2026,3,NQM6,bull,false,66.25,24305.0,24371.25,24338.125,true,2026-03-24T08:51:00.000000,true,2026-03-24T08:51:00.000000,true,true,true,true,true
1h,2026-03-24T22:00:00.000000,2026,3,NQM6,bull,false,61.0,24319.75,24380.75,24350.25,true,2026-03-24T22:25:00.000000,true,2026-03-24T22:25:00.000000,true,true,true,true,true
1h,2026-03-25T03:00:00.000000,2026,3,NQM6,bear,false,3.5,24389.0,24392.5,24390.75,true,2026-03-25T03:52:00.000000,true,2026-03-25T03:52:00.000000,false,false,false,false,false
1h,2026-03-25T08:00:00.000000,2026,3,NQM6,bull,false,18.5,24390.0,24408.5,24399.25,true,2026-03-25T12:23:00.000000,true,2026-03-25T12:23:00.000000,true,true,false,false,false
1h,2026-03-25T23:00:00.000000,2026,3,NQM6,bear,false,16.75,24332.5,24349.25,24340.875,true,2026-03-25T23:56:00.000000,true,2026-03-25T23:56:00.000000,true,true,false,false,false
1h,2026-03-26T06:00:00.000000,2026,3,NQM6,bear,false,21.25,24295.75,24317.0,24306.375,true,2026-03-26T06:55:00.000000,true,2026-03-26T06:55:00.000000,true,true,true,false,false
1h,2026-03-26T09:00:00.000000,2026,3,NQM6,bear,false,1.25,24197.75,24199.0,24198.375,true,2026-03-26T10:28:00.000000,true,2026-03-26T10:29:00.000000,false,false,false,false,false
1h,2026-03-26T17:00:00.000000,2026,3,NQM6,bear,true,33.25,24018.0,24051.25,24034.625,true,2026-03-26T17:01:00.000000,true,2026-03-26T17:01:00.000000,true,true,true,true,false
1h,2026-03-26T18:00:00.000000,2026,3,NQM6,bear,false,69.25,23900.75,23970.0,23935.375,true,2026-03-26T18:03:00.000000,true,2026-03-26T18:03:00.000000,true,true,true,true,true
1h,2026-03-27T05:00:00.000000,2026,3,NQM6,bull,false,16.5,23898.0,23914.5,23906.25,true,2026-03-27T05:01:00.000000,true,2026-03-27T05:01:00.000000,true,true,false,false,false
1h,2026-03-27T07:00:00.000000,2026,3,NQM6,bear,false,7.75,23906.75,23914.5,23910.625,true,2026-03-31T19:23:00.000000,true,2026-03-31T19:23:00.000000,true,false,false,false,false
1h,2026-03-27T09:00:00.000000,2026,3,NQM6,bear,false,41.25,23812.5,23853.75,23833.125,true,2026-03-27T09:32:00.000000,true,2026-03-27T09:32:00.000000,true,true,true,true,false
1h,2026-03-27T10:00:00.000000,2026,3,NQM6,bear,true,1.25,23769.25,23770.5,23769.875,true,2026-03-27T10:08:00.000000,true,2026-03-27T10:08:00.000000,false,false,false,false,false
1h,2026-03-27T11:00:00.000000,2026,3,NQM6,bear,false,20.0,23690.0,23710.0,23700.0,true,2026-03-27T11:55:00.000000,true,2026-03-27T11:55:00.000000,true,true,true,false,false
1h,2026-03-27T14:00:00.000000,2026,3,NQM6,bear,false,38.25,23558.5,23596.75,23577.625,true,2026-03-27T14:18:00.000000,true,2026-03-27T14:18:00.000000,true,true,true,true,false
1h,2026-03-27T18:00:00.000000,2026,3,NQM6,bear,false,48.0,23396.25,23444.25,23420.25,true,2026-03-27T18:43:00.000000,true,2026-03-27T18:43:00.000000,true,true,true,true,false
1h,2026-03-29T22:00:00.000000,2026,3,NQM6,bear,false,26.75,23242.25,23269.0,23255.625,true,2026-03-29T22:22:00.000000,true,2026-03-29T22:22:00.000000,true,true,true,false,false
1h,2026-03-29T23:00:00.000000,2026,3,NQM6,bear,false,8.5,23224.0,23232.5,23228.25,true,2026-03-29T23:03:00.000000,true,2026-03-29T23:03:00.000000,true,false,false,false,false
1h,2026-03-30T03:00:00.000000,2026,3,NQM6,bull,false,40.25,23210.0,23250.25,23230.125,true,2026-03-30T17:13:00.000000,true,2026-03-30T17:13:00.000000,true,true,true,true,false
1h,2026-03-30T04:00:00.000000,2026,3,NQM6,bull,false,13.25,23275.0,23288.25,23281.625,true,2026-03-30T04:03:00.000000,true,2026-03-30T04:03:00.000000,true,true,false,false,false
1h,2026-03-30T05:00:00.000000,2026,3,NQM6,bull,false,12.5,23306.5,23319.0,23312.75,true,2026-03-30T13:56:00.000000,true,2026-03-30T13:56:00.000000,true,true,false,false,false
1h,2026-03-30T12:00:00.000000,2026,3,NQM6,bull,false,19.5,23417.0,23436.5,23426.75,true,2026-03-30T12:02:00.000000,true,2026-03-30T12:02:00.000000,true,true,false,false,false
1h,2026-03-30T14:00:00.000000,2026,3,NQM6,bear,true,53.75,23382.75,23436.5,23409.625,true,2026-03-30T14:14:00.000000,true,2026-03-30T14:14:00.000000,true,true,true,true,true
1h,2026-03-30T18:00:00.000000,2026,3,NQM6,bear,false,54.25,23212.75,23267.0,23239.875,true,2026-03-31T00:45:00.000000,true,2026-03-31T00:45:00.000000,true,true,true,true,true
1h,2026-03-30T19:00:00.000000,2026,3,NQM6,bear,false,4.25,23165.25,23169.5,23167.375,true,2026-03-30T19:57:00.000000,true,2026-03-30T19:57:00.000000,false,false,false,false,false
1h,2026-03-31T01:00:00.000000,2026,3,NQM6,bull,true,60.25,23100.0,23160.25,23130.125,true,2026-03-31T01:10:00.000000,true,2026-03-31T01:10:00.000000,true,true,true,true,true
1h,2026-03-31T02:00:00.000000,2026,3,NQM6,bull,false,39.0,23283.75,23322.75,23303.25,true,2026-03-31T02:03:00.000000,true,2026-03-31T02:03:00.000000,true,true,true,true,false
1h,2026-03-31T17:00:00.000000,2026,3,NQM6,bull,false,188.75,23558.75,23747.5,23653.125,true,2026-03-31T17:58:00.000000,true,2026-03-31T17:58:00.000000,true,true,true,true,true
1h,2026-04-01T00:00:00.000000,2026,4,NQM6,bull,false,18.25,23974.0,23992.25,23983.125,true,2026-04-01T00:32:00.000000,true,2026-04-01T00:32:00.000000,true,true,false,false,false
1h,2026-04-01T05:00:00.000000,2026,4,NQM6,bull,false,14.0,23993.5,24007.5,24000.5,true,2026-04-01T09:21:00.000000,true,2026-04-01T09:21:00.000000,true,true,false,false,false
1h,2026-04-01T06:00:00.000000,2026,4,NQM6,bull,false,16.5,24022.5,24039.0,24030.75,true,2026-04-01T08:11:00.000000,true,2026-04-01T08:11:00.000000,true,true,false,false,false
1h,2026-04-01T11:00:00.000000,2026,4,NQM6,bull,false,32.75,24090.75,24123.5,24107.125,true,2026-04-01T11:01:00.000000,true,2026-04-01T11:01:00.000000,true,true,true,true,false
1h,2026-04-01T15:00:00.000000,2026,4,NQM6,bull,false,35.0,24194.75,24229.75,24212.25,true,2026-04-01T15:30:00.000000,true,2026-04-01T15:30:00.000000,true,true,true,true,false
1h,2026-04-01T16:00:00.000000,2026,4,NQM6,bull,false,18.25,24270.0,24288.25,24279.125,true,2026-04-01T16:32:00.000000,true,2026-04-01T16:32:00.000000,true,true,false,false,false
1h,2026-04-01T18:00:00.000000,2026,4,NQM6,bear,true,14.75,24273.5,24288.25,24280.875,true,2026-04-06T02:11:00.000000,true,2026-04-06T02:11:00.000000,true,true,false,false,false
1h,2026-04-01T19:00:00.000000,2026,4,NQM6,bear,false,9.75,24255.75,24265.5,24260.625,true,2026-04-01T19:41:00.000000,true,2026-04-01T19:41:00.000000,true,false,false,false,false
1h,2026-04-02T02:00:00.000000,2026,4,NQM6,bear,false,187.5,23967.0,24154.5,24060.75,true,2026-04-02T02:07:00.000000,true,2026-04-02T02:07:00.000000,true,true,true,true,true
1h,2026-04-02T03:00:00.000000,2026,4,NQM6,bear,false,17.75,23894.75,23912.5,23903.625,true,2026-04-02T03:25:00.000000,true,2026-04-02T03:25:00.000000,true,true,false,false,false
1h,2026-04-02T04:00:00.000000,2026,4,NQM6,bear,false,14.75,23841.25,23856.0,23848.625,true,2026-04-02T04:18:00.000000,true,2026-04-02T04:18:00.000000,true,true,false,false,false
1h,2026-04-02T08:00:00.000000,2026,4,NQM6,bull,false,4.25,23819.0,23823.25,23821.125,true,2026-04-02T08:21:00.000000,true,2026-04-02T08:21:00.000000,false,false,false,false,false
1h,2026-04-02T12:00:00.000000,2026,4,NQM6,bear,false,17.25,23757.75,23775.0,23766.375,true,2026-04-02T12:50:00.000000,true,2026-04-02T12:50:00.000000,true,true,false,false,false
1h,2026-04-02T14:00:00.000000,2026,4,NQM6,bull,true,101.25,23757.75,23859.0,23808.375,true,2026-04-02T14:05:00.000000,true,2026-04-02T14:05:00.000000,true,true,true,true,true
1h,2026-04-02T15:00:00.000000,2026,4,NQM6,bull,false,180.75,23908.25,24089.0,23998.625,true,2026-04-02T15:51:00.000000,true,2026-04-02T15:51:00.000000,true,true,true,true,true
1h,2026-04-02T20:00:00.000000,2026,4,NQM6,bull,false,34.75,24165.0,24199.75,24182.375,true,2026-04-02T20:09:00.000000,true,2026-04-02T20:09:00.000000,true,true,true,true,false
1h,2026-04-03T02:00:00.000000,2026,4,NQM6,bear,false,7.0,24205.5,24212.5,24209.0,true,2026-04-03T02:17:00.000000,true,2026-04-03T02:17:00.000000,true,false,false,false,false
1h,2026-04-03T03:00:00.000000,2026,4,NQM6,bear,false,3.25,24192.5,24195.75,24194.125,true,2026-04-03T03:07:00.000000,true,2026-04-03T03:07:00.000000,false,false,false,false,false
1h,2026-04-05T22:00:00.000000,2026,4,NQM6,bear,false,15.75,24097.0,24112.75,24104.875,true,2026-04-05T22:58:00.000000,true,2026-04-05T22:58:00.000000,true,true,false,false,false
1h,2026-04-05T23:00:00.000000,2026,4,NQM6,bear,false,11.5,24094.5,24106.0,24100.25,true,2026-04-05T23:07:00.000000,true,2026-04-05T23:07:00.000000,true,true,false,false,false
1h,2026-04-06T01:00:00.000000,2026,4,NQM6,bull,false,89.25,24094.5,24183.75,24139.125,true,2026-04-06T01:55:00.000000,true,2026-04-06T01:55:00.000000,true,true,true,true,true
1h,2026-04-06T08:00:00.000000,2026,4,NQM6,bull,false,18.0,24290.75,24308.75,24299.75,true,2026-04-06T10:46:00.000000,true,2026-04-06T10:47:00.000000,true,true,false,false,false
1h,2026-04-06T09:00:00.000000,2026,4,NQM6,bull,false,6.5,24325.5,24332.0,24328.75,true,2026-04-06T09:54:00.000000,true,2026-04-06T09:54:00.000000,true,false,false,false,false
1h,2026-04-06T11:00:00.000000,2026,4,NQM6,bear,false,15.5,24316.5,24332.0,24324.25,true,2026-04-06T12:28:00.000000,true,2026-04-06T12:28:00.000000,true,true,false,false,false
1h,2026-04-06T23:00:00.000000,2026,4,NQM6,bear,false,1.0,24333.0,24334.0,24333.5,true,2026-04-06T23:15:00.000000,true,2026-04-06T23:15:00.000000,false,false,false,false,false
1h,2026-04-07T02:00:00.000000,2026,4,NQM6,bear,false,58.5,24220.25,24278.75,24249.5,true,2026-04-07T02:48:00.000000,true,2026-04-07T02:48:00.000000,true,true,true,true,true
1h,2026-04-07T08:00:00.000000,2026,4,NQM6,bull,true,2.0,24244.75,24246.75,24245.75,true,2026-04-07T10:48:00.000000,true,2026-04-07T10:48:00.000000,false,false,false,false,false
1h,2026-04-07T09:00:00.000000,2026,4,NQM6,bull,false,95.25,24257.5,24352.75,24305.125,true,2026-04-07T09:07:00.000000,true,2026-04-07T09:07:00.000000,true,true,true,true,true
1h,2026-04-07T11:00:00.000000,2026,4,NQM6,bear,false,94.75,24258.0,24352.75,24305.375,true,2026-04-07T11:26:00.000000,true,2026-04-07T11:26:00.000000,true,true,true,true,true
1h,2026-04-07T17:00:00.000000,2026,4,NQM6,bull,false,36.75,24133.0,24169.75,24151.375,true,2026-04-07T17:21:00.000000,true,2026-04-07T17:21:00.000000,true,true,true,true,false
1h,2026-04-07T20:00:00.000000,2026,4,NQM6,bull,false,107.5,24238.25,24345.75,24292.0,false,,false,,true,true,true,true,true
1h,2026-04-07T23:00:00.000000,2026,4,NQM6,bull,false,462.0,24451.5,24913.5,24682.5,true,2026-04-12T22:00:00.000000,true,2026-04-12T22:00:00.000000,true,true,true,true,true
1h,2026-04-08T00:00:00.000000,2026,4,NQM6,bull,false,83.25,24924.5,25007.75,24966.125,true,2026-04-08T00:36:00.000000,true,2026-04-08T00:36:00.000000,true,true,true,true,true
1h,2026-04-08T05:00:00.000000,2026,4,NQM6,bull,false,0.25,25118.75,25119.0,25118.875,true,2026-04-08T05:02:00.000000,true,2026-04-08T05:02:00.000000,false,false,false,false,false
1h,2026-04-08T06:00:00.000000,2026,4,NQM6,bull,false,5.0,25156.25,25161.25,25158.75,true,2026-04-08T06:27:00.000000,true,2026-04-08T06:27:00.000000,true,false,false,false,false
1h,2026-04-08T14:00:00.000000,2026,4,NQM6,bear,false,50.0,25105.0,25155.0,25130.0,true,2026-04-08T16:03:00.000000,true,2026-04-08T16:03:00.000000,true,true,true,true,true
1h,2026-04-09T08:00:00.000000,2026,4,NQM6,bear,false,10.25,25006.75,25017.0,25011.875,true,2026-04-09T08:45:00.000000,true,2026-04-09T08:45:00.000000,true,true,false,false,false
1h,2026-04-09T16:00:00.000000,2026,4,NQM6,bull,false,105.75,25056.0,25161.75,25108.875,true,2026-04-09T16:47:00.000000,true,2026-04-09T16:47:00.000000,true,true,true,true,true
1h,2026-04-10T01:00:00.000000,2026,4,NQM6,bull,false,17.75,25238.0,25255.75,25246.875,true,2026-04-10T01:16:00.000000,true,2026-04-10T01:16:00.000000,true,true,false,false,false
1h,2026-04-10T07:00:00.000000,2026,4,NQM6,bear,false,1.5,25256.0,25257.5,25256.75,true,2026-04-10T07:37:00.000000,true,2026-04-10T07:37:00.000000,false,false,false,false,false
1h,2026-04-12T22:00:00.000000,2026,4,NQM6,bear,false,239.75,25019.25,25259.0,25139.125,true,2026-04-12T22:12:00.000000,true,2026-04-12T22:12:00.000000,true,true,true,true,true
1h,2026-04-12T23:00:00.000000,2026,4,NQM6,bear,false,287.5,24989.25,25276.75,25133.0,true,2026-04-12T23:58:00.000000,true,2026-04-12T23:58:00.000000,true,true,true,true,true
1h,2026-04-13T01:00:00.000000,2026,4,NQM6,bull,false,62.75,24989.25,25052.0,25020.625,true,2026-04-13T01:06:00.000000,true,2026-04-13T01:06:00.000000,true,true,true,true,true
1h,2026-04-13T02:00:00.000000,2026,4,NQM6,bull,false,0.5,25056.0,25056.5,25056.25,true,2026-04-13T02:26:00.000000,true,2026-04-13T02:26:00.000000,false,false,false,false,false
1h,2026-04-13T14:00:00.000000,2026,4,NQM6,bull,false,66.0,25179.5,25245.5,25212.5,true,2026-04-13T14:23:00.000000,true,2026-04-13T14:23:00.000000,true,true,true,true,true
1h,2026-04-13T17:00:00.000000,2026,4,NQM6,bull,false,41.75,25355.0,25396.75,25375.875,true,2026-04-13T17:09:00.000000,true,2026-04-13T17:09:00.000000,true,true,true,true,false
1h,2026-04-13T20:00:00.000000,2026,4,NQM6,bull,false,79.0,25454.5,25533.5,25494.0,true,2026-04-13T20:03:00.000000,true,2026-04-13T20:03:00.000000,true,true,true,true,true
1h,2026-04-13T22:00:00.000000,2026,4,NQM6,bull,false,14.0,25550.25,25564.25,25557.25,true,2026-04-14T00:05:00.000000,true,2026-04-14T00:05:00.000000,true,true,false,false,false
1h,2026-04-14T08:00:00.000000,2026,4,NQM6,bull,false,16.5,25593.25,25609.75,25601.5,true,2026-04-14T08:02:00.000000,true,2026-04-14T08:02:00.000000,true,true,false,false,false
1h,2026-04-14T12:00:00.000000,2026,4,NQM6,bull,false,1.0,25655.5,25656.5,25656.0,true,2026-04-14T12:25:00.000000,true,2026-04-14T12:25:00.000000,false,false,false,false,false
1h,2026-04-14T16:00:00.000000,2026,4,NQM6,bull,false,51.75,25820.25,25872.0,25846.125,false,,false,,true,true,true,true,true
1h,2026-04-14T17:00:00.000000,2026,4,NQM6,bull,false,12.0,25899.75,25911.75,25905.75,true,2026-04-14T17:07:00.000000,true,2026-04-14T17:07:00.000000,true,true,false,false,false
1h,2026-04-14T20:00:00.000000,2026,4,NQM6,bull,false,7.25,25964.75,25972.0,25968.375,true,2026-04-14T20:03:00.000000,true,2026-04-14T20:03:00.000000,true,false,false,false,false
1h,2026-04-15T06:00:00.000000,2026,4,NQM6,bear,false,11.75,25998.0,26009.75,26003.875,true,2026-04-15T06:38:00.000000,true,2026-04-15T06:38:00.000000,true,true,false,false,false
1h,2026-04-15T08:00:00.000000,2026,4,NQM6,bull,false,2.0,25998.0,26000.0,25999.0,true,2026-04-15T08:18:00.000000,true,2026-04-15T08:18:00.000000,false,false,false,false,false
1h,2026-04-15T10:00:00.000000,2026,4,NQM6,bear,false,1.5,25998.5,26000.0,25999.25,true,2026-04-15T10:07:00.000000,true,2026-04-15T10:07:00.000000,false,false,false,false,false
1h,2026-04-15T14:00:00.000000,2026,4,NQM6,bull,true,41.25,26007.25,26048.5,26027.875,false,,false,,true,true,true,true,false
1h,2026-04-15T15:00:00.000000,2026,4,NQM6,bull,false,66.5,26072.25,26138.75,26105.5,true,2026-04-15T15:08:00.000000,true,2026-04-15T15:08:00.000000,true,true,true,true,true
1h,2026-04-15T19:00:00.000000,2026,4,NQM6,bull,true,72.25,26220.0,26292.25,26256.125,true,2026-04-15T19:02:00.000000,true,2026-04-15T19:02:00.000000,true,true,true,true,true
1h,2026-04-15T20:00:00.000000,2026,4,NQM6,bull,false,14.75,26315.25,26330.0,26322.625,true,2026-04-15T20:13:00.000000,true,2026-04-15T20:13:00.000000,true,true,false,false,false
1h,2026-04-15T23:00:00.000000,2026,4,NQM6,bull,false,12.25,26371.25,26383.5,26377.375,true,2026-04-15T23:27:00.000000,true,2026-04-15T23:27:00.000000,true,true,false,false,false
1h,2026-04-16T01:00:00.000000,2026,4,NQM6,bull,false,7.0,26419.0,26426.0,26422.5,true,2026-04-16T01:05:00.000000,true,2026-04-16T01:05:00.000000,true,false,false,false,false
1h,2026-04-16T06:00:00.000000,2026,4,NQM6,bull,false,10.75,26444.5,26455.25,26449.875,true,2026-04-16T07:55:00.000000,true,2026-04-16T07:55:00.000000,true,true,false,false,false
1h,2026-04-16T11:00:00.000000,2026,4,NQM6,bear,false,8.5,26425.25,26433.75,26429.5,true,2026-04-16T11:50:00.000000,true,2026-04-16T11:50:00.000000,true,false,false,false,false
1h,2026-04-16T16:00:00.000000,2026,4,NQM6,bull,true,7.75,26422.75,26430.5,26426.625,true,2026-04-16T16:33:00.000000,true,2026-04-16T16:33:00.000000,true,false,false,false,false
1h,2026-04-17T03:00:00.000000,2026,4,NQM6,bear,false,12.25,26468.25,26480.5,26474.375,true,2026-04-17T04:06:00.000000,true,2026-04-17T04:06:00.000000,true,true,false,false,false
1h,2026-04-17T09:00:00.000000,2026,4,NQM6,bull,false,14.0,26492.25,26506.25,26499.25,true,2026-04-17T09:18:00.000000,true,2026-04-17T09:18:00.000000,true,true,false,false,false
1h,2026-04-17T12:00:00.000000,2026,4,NQM6,bull,true,14.5,26547.0,26561.5,26554.25,true,2026-04-19T22:00:00.000000,true,2026-04-19T22:01:00.000000,true,true,false,false,false
1h,2026-04-17T13:00:00.000000,2026,4,NQM6,bull,false,61.25,26568.25,26629.5,26598.875,true,2026-04-17T13:33:00.000000,true,2026-04-17T13:33:00.000000,true,true,true,true,true
1h,2026-04-19T22:00:00.000000,2026,4,NQM6,bear,true,82.75,26675.0,26757.75,26716.375,true,2026-04-19T22:55:00.000000,true,2026-04-19T22:55:00.000000,true,true,true,true,true
1h,2026-04-19T23:00:00.000000,2026,4,NQM6,bear,false,134.0,26682.0,26816.0,26749.0,true,2026-04-19T23:10:00.000000,true,2026-04-19T23:10:00.000000,true,true,true,true,true
1h,2026-04-20T02:00:00.000000,2026,4,NQM6,bull,false,19.75,26665.0,26684.75,26674.875,true,2026-04-20T02:48:00.000000,true,2026-04-20T02:48:00.000000,true,true,false,false,false
1h,2026-04-20T04:00:00.000000,2026,4,NQM6,bear,false,2.5,26682.25,26684.75,26683.5,true,2026-04-20T04:08:00.000000,true,2026-04-20T04:08:00.000000,false,false,false,false,false
1h,2026-04-20T15:00:00.000000,2026,4,NQM6,bear,false,5.0,26710.75,26715.75,26713.25,true,2026-04-20T15:29:00.000000,true,2026-04-20T15:29:00.000000,true,false,false,false,false
1h,2026-04-20T22:00:00.000000,2026,4,NQM6,bull,false,4.5,26752.0,26756.5,26754.25,true,2026-04-21T13:31:00.000000,true,2026-04-21T13:34:00.000000,false,false,false,false,false
1h,2026-04-21T05:00:00.000000,2026,4,NQM6,bull,false,2.0,26817.0,26819.0,26818.0,true,2026-04-21T05:50:00.000000,true,2026-04-21T05:50:00.000000,false,false,false,false,false
1h,2026-04-21T13:00:00.000000,2026,4,NQM6,bear,false,1.0,26839.0,26840.0,26839.5,true,2026-04-21T13:59:00.000000,true,2026-04-21T13:59:00.000000,false,false,false,false,false
1h,2026-04-22T00:00:00.000000,2026,4,NQM6,bull,false,11.25,26760.5,26771.75,26766.125,true,2026-04-22T00:01:00.000000,true,2026-04-22T00:01:00.000000,true,true,false,false,false
1h,2026-04-22T01:00:00.000000,2026,4,NQM6,bull,false,15.5,26777.25,26792.75,26785.0,true,2026-04-22T01:21:00.000000,true,2026-04-22T01:21:00.000000,true,true,false,false,false
1h,2026-04-22T15:00:00.000000,2026,4,NQM6,bull,false,47.5,26892.75,26940.25,26916.5,true,2026-04-22T15:04:00.000000,true,2026-04-22T15:04:00.000000,true,true,true,true,false
1h,2026-04-22T20:00:00.000000,2026,4,NQM6,bull,false,28.0,27041.0,27069.0,27055.0,true,2026-04-22T22:00:00.000000,true,2026-04-22T22:00:00.000000,true,true,true,false,false
1h,2026-04-23T01:00:00.000000,2026,4,NQM6,bear,false,19.5,27062.5,27082.0,27072.25,true,2026-04-23T01:02:00.000000,true,2026-04-23T01:02:00.000000,true,true,false,false,false
1h,2026-04-23T03:00:00.000000,2026,4,NQM6,bear,false,31.0,26962.0,26993.0,26977.5,true,2026-04-23T03:02:00.000000,true,2026-04-23T03:02:00.000000,true,true,true,true,false
1h,2026-04-23T06:00:00.000000,2026,4,NQM6,bull,false,19.75,26957.25,26977.0,26967.125,true,2026-04-23T06:03:00.000000,true,2026-04-23T06:03:00.000000,true,true,false,false,false
1h,2026-04-23T09:00:00.000000,2026,4,NQM6,bear,false,8.75,26961.5,26970.25,26965.875,true,2026-04-23T09:31:00.000000,true,2026-04-23T09:31:00.000000,true,false,false,false,false
1h,2026-04-23T18:00:00.000000,2026,4,NQM6,bear,false,56.5,26982.25,27038.75,27010.5,true,2026-04-23T18:36:00.000000,true,2026-04-23T18:36:00.000000,true,true,true,true,true
1h,2026-04-23T22:00:00.000000,2026,4,NQM6,bull,false,47.5,26944.5,26992.0,26968.25,false,,false,,true,true,true,true,false
1h,2026-04-23T23:00:00.000000,2026,4,NQM6,bull,false,45.0,26988.5,27033.5,27011.0,true,2026-04-23T23:16:00.000000,true,2026-04-23T23:16:00.000000,true,true,true,true,false
1h,2026-04-24T00:00:00.000000,2026,4,NQM6,bull,false,17.75,27053.0,27070.75,27061.875,true,2026-04-24T00:04:00.000000,true,2026-04-24T00:04:00.000000,true,true,false,false,false
1h,2026-04-24T01:00:00.000000,2026,4,NQM6,bull,false,19.0,27080.5,27099.5,27090.0,true,2026-04-24T01:37:00.000000,true,2026-04-24T01:37:00.000000,true,true,false,false,false
1h,2026-04-24T03:00:00.000000,2026,4,NQM6,bear,false,21.25,27078.25,27099.5,27088.875,true,2026-04-24T05:44:00.000000,true,2026-04-24T05:44:00.000000,true,true,true,false,false
1h,2026-04-24T04:00:00.000000,2026,4,NQM6,bear,false,1.75,27057.25,27059.0,27058.125,true,2026-04-24T04:48:00.000000,true,2026-04-24T04:48:00.000000,false,false,false,false,false
1h,2026-04-24T06:00:00.000000,2026,4,NQM6,bull,false,9.5,27057.25,27066.75,27062.0,true,2026-04-24T06:50:00.000000,true,2026-04-24T06:50:00.000000,true,false,false,false,false
1h,2026-04-24T11:00:00.000000,2026,4,NQM6,bull,true,49.75,27120.75,27170.5,27145.625,true,2026-04-24T13:54:00.000000,true,2026-04-24T13:54:00.000000,true,true,true,true,false
1h,2026-04-24T12:00:00.000000,2026,4,NQM6,bull,false,10.25,27192.75,27203.0,27197.875,true,2026-04-24T12:54:00.000000,true,2026-04-24T12:54:00.000000,true,true,false,false,false
1h,2026-04-24T15:00:00.000000,2026,4,NQM6,bull,true,19.5,27266.75,27286.25,27276.5,true,2026-04-24T15:06:00.000000,true,2026-04-24T15:06:00.000000,true,true,false,false,false
1h,2026-04-24T16:00:00.000000,2026,4,NQM6,bull,false,62.75,27297.25,27360.0,27328.625,true,2026-04-24T16:08:00.000000,true,2026-04-24T16:08:00.000000,true,true,true,true,true
1h,2026-04-26T23:00:00.000000,2026,4,NQM6,bear,false,11.0,27398.0,27409.0,27403.5,true,2026-04-26T23:01:00.000000,true,2026-04-26T23:01:00.000000,true,true,false,false,false
1h,2026-04-27T01:00:00.000000,2026,4,NQM6,bull,false,58.0,27398.0,27456.0,27427.0,true,2026-04-27T01:16:00.000000,true,2026-04-27T01:16:00.000000,true,true,true,true,true
1h,2026-04-27T02:00:00.000000,2026,4,NQM6,bull,false,36.5,27474.5,27511.0,27492.75,true,2026-04-27T02:20:00.000000,true,2026-04-27T02:20:00.000000,true,true,true,true,false
1h,2026-04-27T06:00:00.000000,2026,4,NQM6,bear,false,52.0,27456.0,27508.0,27482.0,true,2026-04-27T09:31:00.000000,true,2026-04-27T09:31:00.000000,true,true,true,true,true
1h,2026-04-27T11:00:00.000000,2026,4,NQM6,bull,false,8.75,27466.25,27475.0,27470.625,true,2026-04-27T12:01:00.000000,true,2026-04-27T12:01:00.000000,true,false,false,false,false
1h,2026-04-27T13:00:00.000000,2026,4,NQM6,bear,false,40.0,27435.0,27475.0,27455.0,true,2026-04-27T13:30:00.000000,true,2026-04-27T13:30:00.000000,true,true,true,true,false
1h,2026-04-27T23:00:00.000000,2026,4,NQM6,bull,false,28.75,27446.0,27474.75,27460.375,true,2026-04-27T23:09:00.000000,true,2026-04-27T23:09:00.000000,true,true,true,false,false
1h,2026-04-28T02:00:00.000000,2026,4,NQM6,bear,false,13.0,27437.25,27450.25,27443.75,true,2026-04-28T02:21:00.000000,true,2026-04-28T02:21:00.000000,true,true,false,false,false
1h,2026-04-28T06:00:00.000000,2026,4,NQM6,bear,false,26.5,27378.25,27404.75,27391.5,true,2026-04-28T06:10:00.000000,true,2026-04-28T06:10:00.000000,true,true,true,false,false
1h,2026-04-28T10:00:00.000000,2026,4,NQM6,bear,false,1.75,27300.75,27302.5,27301.625,true,2026-04-29T04:31:00.000000,true,2026-04-29T04:46:00.000000,false,false,false,false,false
1h,2026-04-28T12:00:00.000000,2026,4,NQM6,bear,false,85.25,27153.5,27238.75,27196.125,true,2026-04-28T12:58:00.000000,true,2026-04-28T12:58:00.000000,true,true,true,true,true
1h,2026-04-28T18:00:00.000000,2026,4,NQM6,bull,false,25.0,27095.75,27120.75,27108.25,true,2026-04-28T18:07:00.000000,true,2026-04-28T18:07:00.000000,true,true,true,false,false
1h,2026-04-28T19:00:00.000000,2026,4,NQM6,bull,false,10.25,27144.25,27154.5,27149.375,true,2026-04-28T19:54:00.000000,true,2026-04-28T19:54:00.000000,true,true,false,false,false
1h,2026-04-28T23:00:00.000000,2026,4,NQM6,bull,false,6.5,27207.25,27213.75,27210.5,true,2026-04-28T23:12:00.000000,true,2026-04-28T23:12:00.000000,true,false,false,false,false
1h,2026-04-29T00:00:00.000000,2026,4,NQM6,bull,false,13.25,27233.0,27246.25,27239.625,true,2026-04-29T01:02:00.000000,true,2026-04-29T01:02:00.000000,true,true,false,false,false
