stage,signal_time,entry_time,date,entry,signal_high,signal_low,signal_close,stop,target,exit_price,exit_time,outcome,risk_points,pnl_points,rr,mfe,mae
step1_market,2025-11-19 11:03:00,2025-11-19 11:04:00,2025-11-19,24653.0,24693.25,24649.75,24653.75,24695.25,24568.5,24568.5,2025-11-19 11:33:00,win,42.25,84.5,2.0,89.0,-2.25
step1_market,2025-11-20 08:33:00,2025-11-20 08:34:00,2025-11-20,25165.25,25197.75,25151.25,25163.0,25199.75,25096.25,25199.75,2025-11-20 08:34:00,loss,34.5,-34.5,-1.0,0.0,-39.75
step1_market,2025-11-20 10:00:00,2025-11-20 10:01:00,2025-11-20,25129.5,25164.75,25117.0,25129.75,25166.75,25055.0,25055.0,2025-11-20 10:10:00,win,37.25,74.5,2.0,81.0,-8.5
step1_market,2025-11-20 10:12:00,2025-11-20 10:13:00,2025-11-20,25017.75,25064.0,25010.75,25017.25,25066.0,24921.25,24921.25,2025-11-20 10:19:00,win,48.25,96.5,2.0,98.5,-30.25
step1_market,2025-11-20 10:18:00,2025-11-20 10:19:00,2025-11-20,24941.75,24990.0,24930.25,24942.0,24992.0,24841.25,24841.25,2025-11-20 10:35:00,win,50.25,100.5,2.0,108.5,-35.25
step1_market,2025-11-20 10:22:00,2025-11-20 10:23:00,2025-11-20,24907.25,24949.25,24892.5,24908.5,24951.25,24819.25,24951.25,2025-11-20 10:27:00,loss,44.0,-44.0,-1.0,21.0,-68.25
step1_market,2025-11-20 10:38:00,2025-11-20 10:39:00,2025-11-20,24782.0,24829.5,24765.5,24781.75,24831.5,24683.0,24683.0,2025-11-20 10:54:00,win,49.5,99.0,2.0,152.0,-43.25
step1_market,2025-11-20 10:52:00,2025-11-20 10:53:00,2025-11-20,24726.5,24803.0,24723.25,24726.75,24805.0,24569.5,24569.5,2025-11-20 10:58:00,win,78.5,157.0,2.0,197.75,-41.25
step1_market,2025-11-21 08:56:00,2025-11-21 08:57:00,2025-11-21,24185.5,24261.25,24170.0,24185.25,24263.25,24030.0,24030.0,2025-11-21 09:22:00,win,77.75,155.5,2.0,158.25,-43.0
step1_market,2025-11-21 10:18:00,2025-11-21 10:19:00,2025-11-21,23998.0,24062.0,23991.5,23998.25,24064.0,23866.0,24064.0,2025-11-21 10:20:00,loss,66.0,-66.0,-1.0,7.25,-77.25
step1_market,2025-11-25 08:40:00,2025-11-25 08:41:00,2025-11-25,24795.5,24837.75,24794.0,24794.75,24839.75,24707.0,24707.0,2025-11-25 08:45:00,win,44.25,88.5,2.0,113.25,-12.75
step1_market,2025-11-25 08:43:00,2025-11-25 08:44:00,2025-11-25,24724.0,24773.5,24721.75,24724.5,24775.5,24621.0,24621.0,2025-11-25 08:50:00,win,51.5,103.0,2.0,122.0,-27.5
step1_market,2025-11-25 08:45:00,2025-11-25 08:46:00,2025-11-25,24688.0,24729.25,24682.25,24687.75,24731.25,24601.5,24731.25,2025-11-25 08:54:00,loss,43.25,-43.25,-1.0,86.0,-63.0
step1_market,2025-11-27 10:03:00,2025-11-27 10:04:00,2025-11-27,25290.5,25295.5,25289.5,25291.0,25297.5,25276.5,25297.5,2025-11-27 10:08:00,loss,7.0,-7.0,-1.0,4.75,-7.25
step1_market,2025-11-27 10:52:00,2025-11-27 10:53:00,2025-11-27,25290.75,25294.0,25290.75,25291.25,25296.0,25280.25,25296.0,2025-11-27 10:55:00,loss,5.25,-5.25,-1.0,0.0,-5.75
step1_market,2025-12-04 08:34:00,2025-12-04 08:35:00,2025-12-04,25567.5,25619.25,25560.0,25566.5,25621.25,25460.0,25621.25,2025-12-04 08:36:00,loss,53.75,-53.75,-1.0,16.75,-69.5
step1_market,2025-12-05 09:56:00,2025-12-05 09:57:00,2025-12-05,25725.5,25750.5,25722.0,25725.25,25752.5,25671.5,25752.5,2025-12-05 10:00:00,loss,27.0,-27.0,-1.0,9.25,-41.5
step1_market,2025-12-05 10:28:00,2025-12-05 10:29:00,2025-12-05,25699.0,25723.25,25693.5,25699.25,25725.25,25646.5,25725.25,2025-12-05 10:53:00,loss,26.25,-26.25,-1.0,47.75,-32.0
step1_market,2025-12-05 10:31:00,2025-12-05 10:32:00,2025-12-05,25661.75,25690.75,25658.5,25662.25,25692.75,25599.75,25692.75,2025-12-05 10:34:00,loss,31.0,-31.0,-1.0,10.5,-31.25
step1_market,2025-12-08 08:48:00,2025-12-08 08:49:00,2025-12-08,25741.5,25786.0,25738.0,25742.25,25788.0,25648.5,25648.5,2025-12-08 10:00:00,win,46.5,93.0,2.0,96.5,-39.5
step1_market,2025-12-08 09:25:00,2025-12-08 09:26:00,2025-12-08,25681.25,25705.25,25678.75,25681.25,25707.25,25629.25,25707.25,2025-12-08 09:32:00,loss,26.0,-26.0,-1.0,24.25,-32.75
step1_market,2025-12-08 09:50:00,2025-12-08 09:51:00,2025-12-08,25678.0,25695.5,25675.0,25678.25,25697.5,25639.0,25639.0,2025-12-08 10:01:00,win,19.5,39.0,2.0,45.0,-9.75
step1_market,2025-12-08 10:01:00,2025-12-08 10:02:00,2025-12-08,25633.5,25662.0,25633.0,25634.0,25664.0,25572.5,25664.0,2025-12-08 10:10:00,loss,30.5,-30.5,-1.0,6.0,-32.5
step1_market,2025-12-09 08:40:00,2025-12-09 08:41:00,2025-12-09,25607.5,25653.5,25606.0,25607.25,25655.5,25511.5,25655.5,2025-12-09 09:02:00,loss,48.0,-48.0,-1.0,11.5,-61.5
step1_market,2025-12-10 08:35:00,2025-12-10 08:36:00,2025-12-10,25582.75,25618.5,25580.25,25583.25,25620.5,25507.25,25620.5,2025-12-10 08:37:00,loss,37.75,-37.75,-1.0,15.75,-41.25
step1_market,2025-12-10 08:55:00,2025-12-10 08:56:00,2025-12-10,25592.25,25626.5,25592.5,25592.5,25628.5,25519.75,25628.5,2025-12-10 08:59:00,loss,36.25,-36.25,-1.0,4.75,-47.0
step1_market,2025-12-10 09:34:00,2025-12-10 09:35:00,2025-12-10,25608.75,25631.0,25604.0,25609.5,25633.0,25560.25,25560.25,2025-12-10 09:55:00,win,24.25,48.5,2.0,58.5,-18.25
step1_market,2025-12-10 09:55:00,2025-12-10 09:56:00,2025-12-10,25553.75,25576.5,25550.25,25553.25,25578.5,25504.25,25578.5,2025-12-10 09:58:00,loss,24.75,-24.75,-1.0,0.75,-24.75
step1_market,2025-12-10 11:26:00,2025-12-10 11:27:00,2025-12-10,25625.5,25635.5,25621.5,25625.5,25637.5,25601.5,25637.5,2025-12-10 11:37:00,loss,12.0,-12.0,-1.0,8.0,-23.75
step1_market,2025-12-11 10:25:00,2025-12-11 10:26:00,2025-12-11,25487.75,25524.75,25485.0,25488.25,25526.75,25409.75,25526.75,2025-12-11 10:39:00,loss,39.0,-39.0,-1.0,31.5,-43.75
step1_market,2025-12-12 09:00:00,2025-12-12 09:01:00,2025-12-12,25520.5,25559.0,25516.5,25520.5,25561.0,25439.5,25439.5,2025-12-12 09:08:00,win,40.5,81.0,2.0,93.5,-16.25
step1_market,2025-12-12 09:08:00,2025-12-12 09:09:00,2025-12-12,25431.75,25464.5,25427.0,25431.5,25466.5,25362.25,25466.5,2025-12-12 09:11:00,loss,34.75,-34.75,-1.0,21.5,-40.75
step1_market,2025-12-12 09:21:00,2025-12-12 09:22:00,2025-12-12,25408.25,25436.75,25399.25,25408.75,25438.75,25347.25,25347.25,2025-12-12 09:28:00,win,30.5,61.0,2.0,84.0,-16.25
step1_market,2025-12-12 09:24:00,2025-12-12 09:25:00,2025-12-12,25380.5,25412.25,25371.25,25379.75,25414.25,25313.0,25313.0,2025-12-12 09:30:00,win,33.75,67.5,2.0,85.25,-4.5
step1_market,2025-12-12 09:28:00,2025-12-12 09:29:00,2025-12-12,25330.75,25369.0,25324.25,25331.0,25371.0,25250.25,25371.0,2025-12-12 09:33:00,loss,40.25,-40.25,-1.0,35.5,-43.75
step1_market,2025-12-16 09:50:00,2025-12-16 09:51:00,2025-12-16,25238.25,25284.5,25230.75,25238.75,25286.5,25141.75,25286.5,2025-12-16 09:52:00,loss,48.25,-48.25,-1.0,5.75,-48.75
step1_market,2025-12-17 08:35:00,2025-12-17 08:36:00,2025-12-17,25379.0,25406.75,25379.25,25379.25,25408.75,25319.5,25319.5,2025-12-17 08:40:00,win,29.75,59.5,2.0,69.25,-1.75
step1_market,2025-12-17 08:36:00,2025-12-17 08:37:00,2025-12-17,25346.75,25380.75,25331.75,25347.0,25382.75,25274.75,25274.75,2025-12-17 08:46:00,win,36.0,72.0,2.0,101.25,-21.75
step1_market,2025-12-17 08:39:00,2025-12-17 08:40:00,2025-12-17,25337.0,25363.5,25330.25,25336.75,25365.5,25280.0,25280.0,2025-12-17 08:46:00,win,28.5,57.0,2.0,91.5,-16.5
step1_market,2025-12-17 08:46:00,2025-12-17 08:47:00,2025-12-17,25257.5,25305.0,25245.5,25257.5,25307.0,25158.5,25307.0,2025-12-17 08:49:00,loss,49.5,-49.5,-1.0,7.5,-56.25
step1_market,2025-12-18 11:08:00,2025-12-18 11:09:00,2025-12-18,25272.0,25298.5,25272.25,25272.75,25300.5,25215.0,25215.0,2025-12-18 11:14:00,win,28.5,57.0,2.0,57.75,-3.75
step1_market,2025-12-18 11:13:00,2025-12-18 11:14:00,2025-12-18,25225.0,25254.5,25220.25,25225.0,25256.5,25162.0,25256.5,2025-12-18 11:33:00,loss,31.5,-31.5,-1.0,40.5,-43.75
step1_market,2025-12-18 11:16:00,2025-12-18 11:17:00,2025-12-18,25202.0,25230.5,25199.0,25202.5,25232.5,25141.0,25232.5,2025-12-18 11:21:00,loss,30.5,-30.5,-1.0,17.5,-45.5
step1_market,2025-12-23 09:11:00,2025-12-23 09:12:00,2025-12-23,25636.0,25665.75,25634.5,25636.25,25667.75,25572.5,25667.75,2025-12-23 09:16:00,loss,31.75,-31.75,-1.0,5.75,-37.0
step1_market,2025-12-26 09:01:00,2025-12-26 09:02:00,2025-12-26,25851.0,25873.0,25844.5,25850.75,25875.0,25803.0,25875.0,2025-12-26 09:20:00,loss,24.0,-24.0,-1.0,16.75,-30.5
step1_market,2025-12-26 10:21:00,2025-12-26 10:22:00,2025-12-26,25870.5,25884.0,25869.25,25870.0,25886.0,25839.5,25886.0,2025-12-26 10:23:00,loss,15.5,-15.5,-1.0,0.75,-15.5
step1_market,2025-12-26 10:55:00,2025-12-26 10:56:00,2025-12-26,25874.25,25883.5,25873.75,25874.5,25885.5,25851.75,25851.75,2025-12-26 11:17:00,win,11.25,22.5,2.0,26.5,-4.75
step1_market,2025-12-26 11:00:00,2025-12-26 11:01:00,2025-12-26,25863.5,25874.75,25861.5,25862.75,25876.75,25837.0,25876.75,2025-12-26 11:27:00,loss,13.25,-13.25,-1.0,15.75,-13.5
step1_market,2025-12-26 11:08:00,2025-12-26 11:09:00,2025-12-26,25862.75,25871.25,25861.75,25862.25,25873.25,25841.75,25873.25,2025-12-26 11:26:00,loss,10.5,-10.5,-1.0,15.0,-11.25
step1_market,2025-12-26 11:17:00,2025-12-26 11:18:00,2025-12-26,25851.5,25859.75,25847.75,25851.25,25861.75,25831.0,25861.75,2025-12-26 11:25:00,loss,10.25,-10.25,-1.0,2.5,-16.0
step1_market,2025-12-30 08:35:00,2025-12-30 08:36:00,2025-12-30,25701.25,25725.5,25695.5,25701.0,25727.5,25648.75,25727.5,2025-12-30 08:49:00,loss,26.25,-26.25,-1.0,27.0,-37.0
step1_market,2025-12-31 08:36:00,2025-12-31 08:37:00,2025-12-31,25635.25,25670.0,25631.0,25634.75,25672.0,25561.75,25561.75,2025-12-31 09:55:00,win,36.75,73.5,2.0,89.5,-3.0
step1_market,2025-12-31 08:45:00,2025-12-31 08:46:00,2025-12-31,25594.75,25626.25,25588.75,25594.5,25628.25,25527.75,25628.25,2025-12-31 08:52:00,loss,33.5,-33.5,-1.0,13.25,-34.75
step1_market,2025-12-31 09:18:00,2025-12-31 09:19:00,2025-12-31,25569.5,25591.0,25568.0,25570.0,25593.0,25522.5,25593.0,2025-12-31 09:23:00,loss,23.5,-23.5,-1.0,0.75,-29.25
step1_market,2025-12-31 09:55:00,2025-12-31 09:56:00,2025-12-31,25550.0,25569.5,25545.75,25550.0,25571.5,25507.0,25571.5,2025-12-31 10:16:00,loss,21.5,-21.5,-1.0,7.5,-23.75
step1_market,2025-12-31 11:20:00,2025-12-31 11:21:00,2025-12-31,25578.25,25589.5,25576.75,25578.5,25591.5,25551.75,25591.5,2025-12-31 11:30:00,loss,13.25,-13.25,-1.0,0.75,-13.5
step1_market,2026-01-02 08:32:00,2026-01-02 08:33:00,2026-01-02,25670.0,25717.0,25659.0,25670.5,25719.0,25572.0,25719.0,2026-01-02 08:47:00,loss,49.0,-49.0,-1.0,31.75,-90.5
step1_market,2026-01-02 08:35:00,2026-01-02 08:36:00,2026-01-02,25656.0,25684.0,25652.75,25655.5,25686.0,25596.0,25686.0,2026-01-02 08:36:00,loss,30.0,-30.0,-1.0,5.25,-42.5
step1_market,2026-01-02 09:20:00,2026-01-02 09:21:00,2026-01-02,25539.5,25578.75,25529.5,25540.25,25580.75,25457.0,25580.75,2026-01-02 09:41:00,loss,41.25,-41.25,-1.0,82.25,-46.0
step1_market,2026-01-02 09:57:00,2026-01-02 09:58:00,2026-01-02,25391.75,25445.5,25386.0,25392.5,25447.5,25280.25,25378.0,2026-01-02 11:28:00,win,55.75,13.75,0.25,98.0,-35.5
step1_market,2026-01-05 11:15:00,2026-01-05 11:16:00,2026-01-05,25652.0,25673.0,25650.5,25652.0,25675.0,25606.0,25606.0,2026-01-05 12:06:00,win,23.0,46.0,2.0,46.25,-3.0
step1_market,2026-01-06 09:55:00,2026-01-06 09:56:00,2026-01-06,25680.0,25701.75,25676.75,25680.0,25703.75,25632.5,25703.75,2026-01-06 10:24:00,loss,23.75,-23.75,-1.0,40.75,-27.75
step1_market,2026-01-06 10:25:00,2026-01-06 10:26:00,2026-01-06,25679.0,25700.0,25677.5,25679.25,25702.0,25633.0,25702.0,2026-01-06 11:06:00,loss,23.0,-23.0,-1.0,20.25,-34.5
step1_market,2026-01-06 10:43:00,2026-01-06 10:44:00,2026-01-06,25664.25,25682.5,25660.75,25663.75,25684.5,25623.75,25684.5,2026-01-06 10:47:00,loss,20.25,-20.25,-1.0,5.5,-22.75
step1_market,2026-01-06 10:55:00,2026-01-06 10:56:00,2026-01-06,25670.75,25690.5,25667.5,25670.25,25692.5,25627.25,25692.5,2026-01-06 10:58:00,loss,21.75,-21.75,-1.0,1.75,-24.0
step1_market,2026-01-08 08:31:00,2026-01-08 08:32:00,2026-01-08,25741.5,25759.0,25734.25,25741.0,25761.0,25702.5,25761.0,2026-01-08 08:32:00,loss,19.5,-19.5,-1.0,12.0,-24.0
step1_market,2026-01-08 08:38:00,2026-01-08 08:39:00,2026-01-08,25688.25,25715.5,25678.25,25688.5,25717.5,25629.75,25629.75,2026-01-08 08:42:00,win,29.25,58.5,2.0,61.75,-19.75
step1_market,2026-01-08 08:42:00,2026-01-08 08:43:00,2026-01-08,25637.75,25683.5,25626.5,25638.75,25685.5,25542.25,25685.5,2026-01-08 09:16:00,loss,47.75,-47.75,-1.0,68.75,-56.75
step1_market,2026-01-08 10:13:00,2026-01-08 10:14:00,2026-01-08,25639.75,25664.5,25632.0,25639.5,25666.5,25586.25,25666.5,2026-01-08 10:21:00,loss,26.75,-26.75,-1.0,25.5,-30.0
step1_market,2026-01-09 08:48:00,2026-01-09 08:49:00,2026-01-09,25688.0,25764.75,25687.25,25688.0,25766.75,25530.5,25766.75,2026-01-09 09:16:00,loss,78.75,-78.75,-1.0,72.5,-82.0
step1_market,2026-01-13 09:02:00,2026-01-13 09:03:00,2026-01-13,25905.75,25953.25,25898.5,25906.0,25955.25,25806.75,25955.25,2026-01-13 09:05:00,loss,49.5,-49.5,-1.0,13.0,-52.0
step1_market,2026-01-13 09:48:00,2026-01-13 09:49:00,2026-01-13,25819.75,25848.5,25815.75,25820.0,25850.5,25758.25,25850.5,2026-01-13 09:51:00,loss,30.75,-30.75,-1.0,10.5,-35.75
step1_market,2026-01-14 08:36:00,2026-01-14 08:37:00,2026-01-14,25701.25,25757.5,25698.5,25700.25,25759.5,25584.75,25584.75,2026-01-14 08:59:00,win,58.25,116.5,2.0,119.25,-24.0
step1_market,2026-01-14 09:00:00,2026-01-14 09:01:00,2026-01-14,25539.25,25587.5,25530.5,25540.5,25589.5,25438.75,25589.5,2026-01-14 09:06:00,loss,50.25,-50.25,-1.0,3.25,-52.25
step1_market,2026-01-15 09:25:00,2026-01-15 09:26:00,2026-01-15,25864.5,25899.5,25859.25,25864.5,25901.5,25790.5,25901.5,2026-01-15 09:34:00,loss,37.0,-37.0,-1.0,21.25,-42.75
step1_market,2026-01-15 09:28:00,2026-01-15 09:29:00,2026-01-15,25855.5,25885.75,25843.25,25854.5,25887.75,25791.0,25887.75,2026-01-15 09:31:00,loss,32.25,-32.25,-1.0,4.25,-36.75
step1_market,2026-01-15 09:46:00,2026-01-15 09:47:00,2026-01-15,25826.75,25853.5,25819.0,25827.25,25855.5,25769.25,25855.5,2026-01-15 09:57:00,loss,28.75,-28.75,-1.0,23.5,-59.5
step1_market,2026-01-16 08:59:00,2026-01-16 09:00:00,2026-01-16,25729.0,25756.25,25726.25,25728.5,25758.25,25670.5,25758.25,2026-01-16 09:06:00,loss,29.25,-29.25,-1.0,18.0,-35.0
step1_market,2026-01-16 09:25:00,2026-01-16 09:26:00,2026-01-16,25682.75,25727.0,25681.25,25682.25,25729.0,25590.25,25729.0,2026-01-16 10:30:00,loss,46.25,-46.25,-1.0,91.25,-50.25
step1_market,2026-01-16 11:30:00,2026-01-16 11:31:00,2026-01-16,25687.0,25703.5,25686.0,25686.5,25705.5,25650.0,25705.5,2026-01-16 11:34:00,loss,18.5,-18.5,-1.0,11.0,-18.75
step1_market,2026-01-20 10:51:00,2026-01-20 10:52:00,2026-01-20,25355.25,25398.25,25353.75,25356.5,25400.25,25265.25,25400.25,2026-01-20 10:57:00,loss,45.0,-45.0,-1.0,19.5,-49.5
step1_market,2026-01-21 10:36:00,2026-01-21 10:37:00,2026-01-21,25386.0,25415.25,25386.0,25386.25,25417.25,25323.5,25323.5,2026-01-21 10:41:00,win,31.25,62.5,2.0,62.75,-2.0
step1_market,2026-01-21 10:37:00,2026-01-21 10:38:00,2026-01-21,25360.5,25388.0,25359.0,25361.0,25390.0,25301.5,25301.5,2026-01-21 10:44:00,win,29.5,59.0,2.0,69.75,-2.75
step1_market,2026-01-21 10:39:00,2026-01-21 10:40:00,2026-01-21,25335.5,25362.0,25335.0,25335.25,25364.0,25278.5,25278.5,2026-01-21 10:46:00,win,28.5,57.0,2.0,63.0,-11.25
step1_market,2026-01-21 10:44:00,2026-01-21 10:45:00,2026-01-21,25294.25,25323.5,25290.75,25294.0,25325.5,25231.75,25231.75,2026-01-21 10:58:00,win,31.25,62.5,2.0,70.75,-17.0
step1_market,2026-01-21 11:12:00,2026-01-21 11:13:00,2026-01-21,25166.75,25202.25,25166.75,25167.75,25204.25,25091.75,25204.25,2026-01-21 11:19:00,loss,37.5,-37.5,-1.0,24.75,-46.5
step1_market,2026-01-22 08:55:00,2026-01-22 08:56:00,2026-01-22,25588.0,25629.75,25580.75,25588.25,25631.75,25500.5,25631.75,2026-01-22 09:35:00,loss,43.75,-43.75,-1.0,51.25,-45.5
step1_market,2026-01-22 09:17:00,2026-01-22 09:18:00,2026-01-22,25543.25,25576.75,25537.25,25543.0,25578.75,25472.25,25578.75,2026-01-22 09:20:00,loss,35.5,-35.5,-1.0,2.25,-46.75
step1_market,2026-01-22 09:24:00,2026-01-22 09:25:00,2026-01-22,25549.25,25597.5,25548.5,25549.25,25599.5,25448.75,25599.5,2026-01-22 09:28:00,loss,50.25,-50.25,-1.0,7.25,-52.5
step1_market,2026-01-27 08:33:00,2026-01-27 08:34:00,2026-01-27,25976.25,25998.0,25972.5,25975.25,26000.0,25928.75,25928.75,2026-01-27 08:36:00,win,23.75,47.5,2.0,48.5,-3.0
step1_market,2026-01-27 08:36:00,2026-01-27 08:37:00,2026-01-27,25933.75,25952.0,25927.75,25933.75,25954.0,25893.25,25954.0,2026-01-27 08:40:00,loss,20.25,-20.25,-1.0,16.5,-25.25
step1_market,2026-01-28 09:34:00,2026-01-28 09:35:00,2026-01-28,26195.75,26222.5,26194.25,26195.75,26224.5,26138.25,26224.5,2026-01-28 09:38:00,loss,28.75,-28.75,-1.0,5.5,-30.0
step1_market,2026-01-28 10:51:00,2026-01-28 10:52:00,2026-01-28,26110.75,26130.25,26108.0,26111.0,26132.25,26067.75,26132.25,2026-01-28 11:02:00,loss,21.5,-21.5,-1.0,10.0,-25.0
step1_market,2026-01-29 08:33:00,2026-01-29 08:34:00,2026-01-29,26110.25,26129.0,26104.0,26109.5,26131.0,26068.75,26068.75,2026-01-29 08:35:00,win,20.75,41.5,2.0,52.5,-6.0
step1_market,2026-01-29 08:35:00,2026-01-29 08:36:00,2026-01-29,26064.0,26100.75,26057.75,26062.5,26102.75,25986.5,25986.5,2026-01-29 08:42:00,win,38.75,77.5,2.0,91.5,-4.5
step1_market,2026-01-29 08:36:00,2026-01-29 08:37:00,2026-01-29,26030.75,26068.5,26022.0,26030.75,26070.5,25951.25,25951.25,2026-01-29 08:44:00,win,39.75,79.5,2.0,83.75,-19.25
step1_market,2026-01-29 09:00:00,2026-01-29 09:01:00,2026-01-29,25808.75,25868.25,25793.0,25810.0,25870.25,25685.75,25685.75,2026-01-29 09:33:00,win,61.5,123.0,2.0,123.75,-17.25
step1_market,2026-01-30 09:36:00,2026-01-30 09:37:00,2026-01-30,25835.5,25891.5,25832.75,25835.25,25893.5,25719.5,25893.5,2026-01-30 09:40:00,loss,58.0,-58.0,-1.0,2.25,-58.75
step1_market,2026-01-30 10:21:00,2026-01-30 10:22:00,2026-01-30,25758.25,25790.5,25754.75,25758.5,25792.5,25689.75,25792.5,2026-01-30 10:26:00,loss,34.25,-34.25,-1.0,5.0,-38.25
step1_market,2026-02-03 08:31:00,2026-02-03 08:32:00,2026-02-03,25891.0,25945.75,25884.25,25890.5,25947.75,25777.5,25777.5,2026-02-03 08:43:00,win,56.75,113.5,2.0,168.0,-11.5
step1_market,2026-02-03 08:33:00,2026-02-03 08:34:00,2026-02-03,25859.25,25886.25,25858.0,25860.0,25888.25,25801.25,25888.25,2026-02-03 08:35:00,loss,29.0,-29.0,-1.0,20.5,-34.0
step1_market,2026-02-03 08:37:00,2026-02-03 08:38:00,2026-02-03,25842.5,25868.5,25831.5,25843.0,25870.5,25786.5,25786.5,2026-02-03 08:43:00,win,28.0,56.0,2.0,119.5,-2.5
step1_market,2026-02-03 08:43:00,2026-02-03 08:44:00,2026-02-03,25747.25,25803.5,25723.0,25746.75,25805.5,25630.75,25805.5,2026-02-03 08:47:00,loss,58.25,-58.25,-1.0,10.0,-64.25
step1_market,2026-02-03 08:54:00,2026-02-03 08:55:00,2026-02-03,25719.75,25774.25,25719.75,25720.25,25776.25,25606.75,25606.75,2026-02-03 09:00:00,win,56.5,113.0,2.0,127.5,-8.75
step1_market,2026-02-04 08:31:00,2026-02-04 08:32:00,2026-02-04,25264.5,25309.5,25254.0,25265.5,25311.5,25170.5,25311.5,2026-02-04 08:35:00,loss,47.0,-47.0,-1.0,34.5,-85.5
step1_market,2026-02-05 08:30:00,2026-02-05 08:31:00,2026-02-05,24713.75,24770.25,24691.5,24712.5,24772.25,24596.75,24772.25,2026-02-05 08:34:00,loss,58.5,-58.5,-1.0,61.75,-101.0
step1_market,2026-02-06 09:12:00,2026-02-06 09:13:00,2026-02-06,24796.5,24852.25,24793.0,24796.75,24854.25,24681.0,24854.25,2026-02-06 09:18:00,loss,57.75,-57.75,-1.0,53.25,-59.25
step1_market,2026-02-10 08:37:00,2026-02-10 08:38:00,2026-02-10,25305.25,25336.0,25303.75,25305.5,25338.0,25239.75,25338.0,2026-02-10 08:39:00,loss,32.75,-32.75,-1.0,6.0,-35.25
step1_market,2026-02-10 09:56:00,2026-02-10 09:57:00,2026-02-10,25352.75,25376.0,25348.0,25353.25,25378.0,25302.25,25378.0,2026-02-10 09:57:00,loss,25.25,-25.25,-1.0,1.25,-26.25
step1_market,2026-02-10 10:09:00,2026-02-10 10:10:00,2026-02-10,25352.25,25382.0,25350.5,25350.75,25384.0,25288.75,25384.0,2026-02-10 10:12:00,loss,31.75,-31.75,-1.0,1.25,-31.75
step1_market,2026-02-10 10:22:00,2026-02-10 10:23:00,2026-02-10,25336.75,25367.0,25331.25,25336.75,25369.0,25272.25,25369.0,2026-02-10 10:27:00,loss,32.25,-32.25,-1.0,3.0,-35.75
step1_market,2026-02-11 08:46:00,2026-02-11 08:47:00,2026-02-11,25373.75,25436.75,25365.5,25372.5,25438.75,25243.75,25243.75,2026-02-11 09:09:00,win,65.0,130.0,2.0,139.75,-41.25
step1_market,2026-02-11 11:01:00,2026-02-11 11:02:00,2026-02-11,25156.5,25181.75,25151.5,25156.5,25183.75,25102.0,25183.75,2026-02-11 11:07:00,loss,27.25,-27.25,-1.0,14.75,-32.25
step1_market,2026-02-12 08:44:00,2026-02-12 08:45:00,2026-02-12,25309.0,25344.5,25304.0,25308.25,25346.5,25234.0,25234.0,2026-02-12 08:56:00,win,37.5,75.0,2.0,86.0,-14.75
step1_market,2026-02-12 08:45:00,2026-02-12 08:46:00,2026-02-12,25273.75,25323.75,25273.0,25273.75,25325.75,25169.75,25169.75,2026-02-12 09:09:00,win,52.0,104.0,2.0,104.0,-28.25
step1_market,2026-02-12 09:08:00,2026-02-12 09:09:00,2026-02-12,25176.75,25218.75,25172.75,25177.0,25220.75,25088.75,25220.75,2026-02-12 09:14:00,loss,44.0,-44.0,-1.0,7.0,-57.5
step1_market,2026-02-13 08:33:00,2026-02-13 08:34:00,2026-02-13,24736.5,24799.75,24727.0,24737.0,24801.75,24606.0,24606.0,2026-02-13 08:41:00,win,65.25,130.5,2.0,142.0,-40.75
step1_market,2026-02-13 08:40:00,2026-02-13 08:41:00,2026-02-13,24621.75,24677.0,24617.5,24620.75,24679.0,24507.25,24679.0,2026-02-13 08:43:00,loss,57.25,-57.25,-1.0,43.0,-76.5
step1_market,2026-02-16 08:36:00,2026-02-16 08:37:00,2026-02-16,24737.25,24760.25,24736.0,24736.75,24762.25,24687.25,24762.25,2026-02-16 08:55:00,loss,25.0,-25.0,-1.0,44.5,-37.75
step1_market,2026-02-16 08:42:00,2026-02-16 08:43:00,2026-02-16,24718.25,24742.25,24716.75,24718.25,24744.25,24666.25,24744.25,2026-02-16 08:52:00,loss,26.0,-26.0,-1.0,25.5,-29.75
step1_market,2026-02-16 08:45:00,2026-02-16 08:46:00,2026-02-16,24704.5,24725.75,24697.5,24705.0,24727.75,24658.0,24727.75,2026-02-16 08:48:00,loss,23.25,-23.25,-1.0,11.75,-26.25
step1_market,2026-02-16 09:21:00,2026-02-16 09:22:00,2026-02-16,24732.5,24748.25,24727.25,24733.0,24750.25,24697.0,24697.0,2026-02-16 09:33:00,win,17.75,35.5,2.0,47.25,-6.0
step1_market,2026-02-16 09:44:00,2026-02-16 09:45:00,2026-02-16,24686.25,24703.0,24682.75,24686.0,24705.0,24648.75,24705.0,2026-02-16 09:47:00,loss,18.75,-18.75,-1.0,7.75,-28.75
step1_market,2026-02-17 11:22:00,2026-02-17 11:23:00,2026-02-17,24671.75,24710.75,24668.5,24671.25,24712.75,24589.75,24712.75,2026-02-17 11:25:00,loss,41.0,-41.0,-1.0,0.0,-45.5
step1_market,2026-02-18 08:34:00,2026-02-18 08:35:00,2026-02-18,24769.0,24810.5,24765.75,24767.75,24812.5,24682.0,24812.5,2026-02-18 08:38:00,loss,43.5,-43.5,-1.0,13.25,-69.0
